24401,43,10000014,FIB,"How many tens equal two thousand, three hundred and twenty?",,,232,,,4,2,1,,Enabled,,,,,,,1302
24402,43,10000015,FIB,How many hundreds are in eighteen thousand?,,,180,,,5,2,1,,Enabled,,,,,,,1302
24403,43,10000016,FIB,How many hundreds are in twenty-one thousand and eight hundred?,,,218,,,6,2,1,,Enabled,,,,,,,1302
24404,43,10000017,FIB,"How many hundreds are in five thousand, nine hundred?",,,59,,,7,2,1,,Enabled,,,,,,,1302
24405,43,10000018,FIB,How many tens equal ten thousand and two hundred?,,,1020,,,8,2,1,,Enabled,,,,,,,1302
24406,43,10000019,FIB,"How many tens are in thirty-nine thousand, two hundred and fifty?",,,3925,,,9,2,1,,Enabled,,,,,,,1302
24407,43,10000020,FIB,"How many tens are in fifty thousand, two hundred?",,,5020,,,10,2,1,,Enabled,,,,,,,1302
24408,43,10000021,FIB,How many tens are in forty-nine thousand and five hundred?,,,4950,,,11,2,1,,Enabled,,,,,,,1302
24409,43,10000042,FIB,What number does the image represent?,cube_13.png,cube_13.png,450,,,12,2,1,,Enabled,,,,,,,1302
24410,43,10000043,FIB,What number does the image represent?,cube_14.png,cube_14.png,460,,,13,2,1,,Enabled,,,,,,,1302
24411,43,10000044,FIB,What number does the image represent?,cube_15.png,cube_15.png,350,,,14,2,1,,Enabled,,,,,,,1302
24412,43,10000045,FIB,What number does the image represent?,cube_16.png,cube_16.png,330,,,15,2,1,,Enabled,,,,,,,1302
24413,43,10000046,FIB,What number does the image represent?,cube_17.png,cube_17.png,1000,,,16,2,1,,Enabled,,,,,,,1302
24414,43,10000047,FIB,What number does the image represent?,cube_18.png,cube_18.png,1064,,,17,2,1,,Enabled,,,,,,,1302
24415,43,10000048,FIB,What number does the image represent?,cube_19.png,cube_19.png,1244,,,18,2,1,,Enabled,,,,,,,1302
24416,43,10000049,FIB,What number does the image represent?,cube_20.png,cube_20.png,4000,,,19,2,1,,Enabled,,,,,,,1302
24417,43,10000050,FIB,What number does the image represent?,cube_21.png,cube_21.png,4644,,,20,2,1,,Enabled,,,,,,,1302
24418,43,10000051,FIB,What number does the image represent?,cube_22.png,cube_22.png,6644,,,21,2,1,,Enabled,,,,,,,1302
24419,43,10000052,FIB,What number does the image represent?,cube_23.png,cube_23.png,7042,,,22,2,1,,Enabled,,,,,,,1302
24420,43,10000001,FIB,"What is the value of the third digit in the following number? (from the right) 1,456",,,hundreds,,,11,3,1,,Enabled,,,,,,,1302
24421,43,10000002,FIB,"What is the value of the fourth digit in the following number? (from the right) 20,456",,,thousands,,,12,3,1,,Enabled,,,,,,,1302
24422,43,10000003,FIB,"What is the value of the fifth digit in the following number? (from the right)  15,467",,,ten thousands,,,13,3,1,,Enabled,,,,,,,1302
24423,43,10000004,FIB,What is the value of the second digit in the following number? (from the right)  989,,,tens,,,14,3,1,,Enabled,,,,,,,1302
24424,43,10000005,FIB,"What is the value of the third digit in the following number? (from the right) 2,348",,,hundreds,,,15,3,1,,Enabled,,,,,,,1302
24425,43,10000006,FIB,"What is the value of the fourth digit in the following number? (from the right)  29,321",,,thousands,,,16,3,1,,Enabled,,,,,,,1302
24426,43,10000007,FIB,"What is the value of the fifth digit in the following number? (from the right) 15,239",,,ten thousands,,,17,3,1,,Enabled,,,,,,,1302
24427,43,10000008,FIB,"What is the value of the third digit in the following number? (from the right) 17,389",,,hundreds,,,18,3,1,,Enabled,,,,,,,1302
24428,43,10000009,FIB,"What is the value of the second digit in the following number? (from the right) 11,231",,,tens,,,19,3,1,,Enabled,,,,,,,1302
24429,43,10000010,FIB,"What is the value of the first digit in the following number? (from the right)  5,467",,,ones,,,20,3,1,,Enabled,,,,,,,1302
24430,48,10000053,FIB,"If Jim has ten marbles and Karen gives him five, but he gives eight to Tim, how many has he got left?",,,7,,,1,3,1,,Enabled,,,,,,,
24431,48,10000054,FIB,"There are twenty-five houses on the road, two are red and fifteen are green, how many houses are blue?",,,8,,,2,3,1,,Enabled,,,,,,,
24432,48,10000055,FIB,"They went to the market with ten dollars, and spent five on fruits and two on snacks, how much money do they have left?",,,3,,,3,3,1,,Enabled,,,,,,,
24433,48,10000056,FIB,"There are birds in the park.  Two are black and ten are red.  If two red birds flew away, how many were left?",,,10,,,4,3,1,,Enabled,,,,,,,
24434,48,10000057,FIB,"At the race yesterday, twenty boats were competing to win.  Only five finished on time.  Two had an accident and did not finish at all.  How many did not finish the race on time?",,,13,,,5,3,1,,Enabled,,,,,,,
24435,48,10000058,FIB,"There are forty fish in the pond.  Twenty are carp, and the rest are different species.  If two carp died, how many fish were left?",,,38,,,6,3,1,,Enabled,,,,,,,
24436,48,10000059,FIB,"We need to run another forty minutes to complete the race.  We started at 10:30 am and it will be 12:00pm noon, by the time we are done. How many minutes have we already run?",,,50,,,7,3,1,,Enabled,,,,,,,
24437,48,10000060,FIB,"It takes my mom ten minutes to get to our school, she left four minutes ago, how long more do we need to wait?",,,6,,,8,3,1,,Enabled,,,,,,,
24438,48,10000061,FIB,"There are twenty pieces of fruit on the tray.  If Jim ate two and Kim added another six, how many are there now?",,,24,,,9,3,1,,Enabled,,,,,,,
24439,48,10000062,FIB,How long will we travel in total?  If we are headed to Paris and it is two hours away but the train stops for thirty minutes in Lyon.,,,150,,,10,3,1,,Enabled,,,,,,,
24440,48,10000063,FIB,"There are five cats in the pet shop right now.  At the end of the day, two were sold but six more were given to the shop.  How many are there at the end of the day?",,,9,,,11,3,1,,Enabled,,,,,,,
24441,48,10000064,FIB,If there are three soccer balls and ten tennis balls in the bag but one is damaged.  How many balls can we use for our class?,,,12,,,12,3,1,,Enabled,,,,,,,
24442,48,10000065,FIB,"We picked twenty-five flowers, but five died before we could divide the remainder into equal groups for our four friends.  At the end, how many do they each get?",,,5,,,13,3,1,,Enabled,,,,,,,
24443,48,10000066,FIB,"If you add three red flowers into the vase with the two red flowers that are already in there, how many flowers will you have.",,,5,,,14,3,1,,Enabled,,,,,,,
24444,48,10000067,FIB,"If John has two dogs and his best friend Michael has two cats, how many animals do they have in total?",,,4,,,15,3,1,,Enabled,,,,,,,
24445,48,10000068,FIB,"When we went on the picnic, we saw three cows and two pigs in the field.  As we drove along, we saw seven horses.  How many animals did we see in total?",,,12,,,16,3,1,,Enabled,,,,,,,
24446,48,10000069,FIB,"The cookie recipe asks for six eggs, one pound of floor and two cups of sugar.  If we have a five pound bag of flour, how many will we have left once we finish making cookies?",,,4,,,17,3,1,,Enabled,,,,,,,
24447,48,10000070,FIB,"Two hens had five chicks each, how many chicks are there in total?",,,10,,,18,3,1,,Enabled,,,,,,,
24448,48,10000071,FIB,"We bought a new car, sold our old car and gave another one away.  Now we have three cars left.  How many did we have to begin with?",,,4,,,19,3,1,,Enabled,,,,,,,
24449,48,10000072,FIB,"Look at the poster on the wall, you will see two chickens and a fox.  How many animals are there in total?",,,3,,,20,3,1,,Enabled,,,,,,,
24450,49,10000073,MC,What is this sign?,less_than.png,less_than.PNG,, ,,1,1,1,,Enabled,,,,,,,
24451,49,10000074,MC,What is this sign?,more_than.png,more_than.PNG,, ,,2,1,1,,Enabled,,,,,,,
24452,49,10000075,MC,What is this sign?,equal.png,equal.PNG,, ,,3,1,1,,Enabled,,,,,,,
24453,49,10000076,MC,What is this sign?,not_equal_1.png,not_equal_1.PNG,, ,,4,1,1,,Enabled,,,,,,,
24454,49,10000077,MC,What is this sign?,approximately.png,approximately.PNG,, ,,5,1,1,,Enabled,,,,,,,
24455,49,10000078,MC,What is this sign?,less_than_or_equal_to.png,less_than_or_equal_to.PNG,, ,,6,1,1,,Enabled,,,,,,,
24456,49,10000079,MC,What is this sign?,greater_than_or_equal_to.png,greater_than_or_equal_to.PNG,, ,,7,1,1,,Enabled,,,,,,,
24457,49,10000080,MC,What is this sign?,not_equal.png.png,not_equal.PNG,, ,,8,1,1,,Enabled,,,,,,,
24458,49,10000081,MC,Which correctly reflects the equation in the image?,properties_1.png.png,properties_1.png,, ,,9,1,1,,Enabled,,,,,,,
24459,49,10000082,MC,Which correctly reflects the equation in the image?,properties_2.png.png,properties_2.png,, ,,10,1,1,,Enabled,,,,,,,
24460,49,10000083,MC,Which correctly reflects the equation in the image?,properties_3.png.png,properties_3.png,, ,,11,1,1,,Enabled,,,,,,,
24461,49,10000084,MC,Which correctly reflects the equation in the image?,properties_4.png.png,properties_4.png,, ,,12,1,1,,Enabled,,,,,,,
24462,49,10000085,MC,Which correctly reflects the equation in the image?,properties_5.png.png,properties_5.png,, ,,13,1,1,,Enabled,,,,,,,
24463,49,10000086,MC,Which correctly reflects the equation in the image?,properties_6.png.png,properties_6.png,, ,,14,1,1,,Enabled,,,,,,,
24464,49,10000087,MC,Which correctly reflects the equation in the image?,properties_7.png.png,properties_7.png,, ,,15,1,1,,Enabled,,,,,,,
24465,49,10000088,MC,Which correctly reflects the equation in the image?,properties_8.png.png,properties_8.png,, ,,16,1,1,,Enabled,,,,,,,
24466,49,10000089,MC,Which correctly reflects the equation in the image?,properties_9.png.png,properties_9.png,, ,,17,1,1,,Enabled,,,,,,,
24467,49,10000090,MC,Which correctly reflects the equation in the image?,properties_10.png.png,properties_10.png,, ,,18,1,1,,Enabled,,,,,,,
24468,49,10000091,MC,Which correctly reflects the equation in the image?,properties_11.png.png,properties_11.png,, ,,19,1,1,,Enabled,,,,,,,
24469,49,10000092,MC,Which correctly reflects the equation in the image?,properties_12.png.png,properties_12.png,, ,,20,1,1,,Enabled,,,,,,,
24470,49,10000093,MC,Which correctly reflects the equation in the image?,properties_13.png.png,properties_13.png,, ,,21,1,1,,Enabled,,,,,,,
24471,49,10000094,MC,Which correctly reflects the equation in the image?,properties_14.png.png,properties_14.png,, ,,22,1,1,,Enabled,,,,,,,
24472,49,10000095,MC,Which correctly reflects the equation in the image?,properties_15.png.png,properties_15.png,, ,,23,1,1,,Enabled,,,,,,,
24473,49,10000096,FIB,Which sign would you use to show that 50 is less than 100? Write this out,,,50<100,,,1,2,1,,Enabled,,,,,,,
24474,49,10000097,FIB,Which sign would you use to show that 20 is more than 10? Write this out,,,20>10,,,2,2,1,,Enabled,,,,,,,
24475,49,10000098,FIB,Which sign would you use to show that 78 is less than 89? Write this out,,,78<89,,,3,2,1,,Enabled,,,,,,,
24476,49,10000099,FIB,Which sign would you use to show that 55 is less than 66? Write this out,,,55<66,,,4,2,1,,Enabled,,,,,,,
24477,49,10000100,FIB,Which sign would you use to show that 24 is less than 54? Write this out,,,24<54,,,5,2,1,,Enabled,,,,,,,
24478,49,10000101,FIB,Which sign would you use to show that 300 is more than 150? Write this out,,,300>150,,,6,2,1,,Enabled,,,,,,,
24479,49,10000102,FIB,Which sign would you use to show that 289 is more than 18? Write this out,,,289>18,,,7,2,1,,Enabled,,,,,,,
24480,49,10000103,FIB,"Which sign would you use to show that 2,453 is more than 1,865? Write this out",,,2453>1865,,,8,2,1,,Enabled,,,,,,,
24481,49,10000104,FIB,How would you express this?  Seventy minus twenty equal fifty? Write out the equation,,,70 - 20 = 50,,,9,2,1,,Enabled,,,,,,,
24482,49,10000105,FIB,How would you express this?  Ten multiply by seven equals seventy.  Write out the equation,,,10 x 7 = 70,,,10,2,1,,Enabled,,,,,,,
24483,49,10000106,FIB,How would you express this?  Twenty is less than fifty. Write out the equation,,,20<50,,,11,2,1,,Enabled,,,,,,,
24484,49,10000107,FIB,How would you express this?  X is less than or equal to one hundred. Write out the equation,,,X ≤ 100,,,12,2,1,,Enabled,,,,,,,
24485,49,10000108,FIB,How would you express this?  Approximately two hundred.  Write out the equation,,,~ 200,,,13,2,1,,Enabled,,,,,,,
24486,49,10000109,FIB,How would you express this?  Ten plus eleven equals twenty-one? Write out the equation,,,10 + 11 = 21,,,14,2,1,,Enabled,,,,,,,
24487,49,10000110,FIB,How would you express this?  Y is less than or equal to two hundred. Write out the equation,,,Y ≤ 200,,,15,2,1,,Enabled,,,,,,,
24488,49,10000111,FIB,How would you express this?  Sixty is greater than 50.  Write out the equation,,,60>50,,,16,2,1,,Enabled,,,,,,,
24489,49,10000112,FIB,How would you express this?  Approximately fifty. Write out the equation,,,~ 50,,,17,2,1,,Enabled,,,,,,,
24490,49,10000113,FIB,How would you express this?  One thousand is greater than five hundred. Write out the equation,,,1000>500,,,18,2,1,,Enabled,,,,,,,
24491,49,10000114,FIB,How would you express this?  Ten is less than fifteen. Write out the equation,,,10<15,,,19,2,1,,Enabled,,,,,,,
24492,49,10000115,FIB,How would you express this?  Ten plus or minus two. Write out the equation,,,10+2,,,20,2,1,,Enabled,,,,,,,
24493,49,10000116,MC,"Using the associative rule, which is correct.",associative_1.png,associative_1.png, ,,,1,3,1,,Enabled,,,,,,,
24494,49,10000117,MC,"Using the associative rule, which is correct.",associative_2.png,associative_2.png, ,,,2,3,1,,Enabled,,,,,,,
24495,49,10000118,MC,"Using the associative rule, which is correct.",associative_3.png,associative_3.png, ,,,3,3,1,,Enabled,,,,,,,
24496,49,10000119,MC,"Using the associative rule, which is correct.",associative_4.png,associative_4.png, ,,,4,3,1,,Enabled,,,,,,,
24497,49,10000120,MC,"Using the associative rule, which is correct.",associative_5.png,associative_5.png, ,,,5,3,1,,Enabled,,,,,,,
24498,49,10000121,MC,"Using the associative rule, which is correct.",associative_6.png,associative_6.png, ,,,6,3,1,,Enabled,,,,,,,
24499,49,10000122,FIB,"Using the associative rule, which is correct.",associative_7.png,associative_7.png,103 +(45+56) = (103+45) +56,,,7,3,1,,Enabled,,,,,,,
24500,49,10000123,FIB,"Using the commutative rule, rewrite this equation.  2+3",,,3+2,,,8,3,1,,Enabled,,,,,,,
24501,49,10000124,FIB,"Using the commutative rule, rewrite this equation.  10+5",,,5+10,,,9,3,1,,Enabled,,,,,,,
24502,49,10000125,FIB,"Using the commutative rule, rewrite this equation.  9+11",,,11+9,,,10,3,1,,Enabled,,,,,,,
24503,49,10000126,FIB,"Using the commutative rule, rewrite this equation.  20+56",,,56+20,,,11,3,1,,Enabled,,,,,,,
24504,49,10000127,FIB,"Using the commutative rule, rewrite this equation.  100+10",,,10+100,,,12,3,1,,Enabled,,,,,,,
24505,49,10000128,FIB,"Using the commutative rule, rewrite this equation.  90+29",,,29+90,,,13,3,1,,Enabled,,,,,,,
24506,49,10000129,FIB,"Using the commutative rule, rewrite this equation.  12+78",,,78+12,,,14,3,1,,Enabled,,,,,,,
24507,49,10000130,FIB,"Using the commutative rule, rewrite this equation.  56+99",,,99+56,,,15,3,1,,Enabled,,,,,,,
24508,49,10000131,FIB,"Using the commutative rule, rewrite this equation.  88+192",,,192+88,,,16,3,1,,Enabled,,,,,,,
24509,49,10000132,FIB,"Using the commutative rule, rewrite this equation.  456+452",,,452+456,,,17,3,1,,Enabled,,,,,,,
24510,49,10000133,FIB,"Using the distributive rule, rewrite the full form of this equation.  5 (2+3)",,,5 (2) + 5 (3),,,18,3,1,,Enabled,,,,,,,
24511,49,10000134,FIB,"Using the distributive rule, rewrite the full form of this equation.  10 (5+6)",,,10 (5) + 10 (6),,,19,3,1,,Enabled,,,,,,,
24512,49,10000135,FIB,"Using the distributive rule, rewrite the full form of this equation.  4 ( 10 + 11)",,,4 (10) + 4 (11),,,20,3,1,,Enabled,,,,,,,
24513,49,10000136,FIB,"Using the distributive rule, rewrite the full form of this equation.  11 (1 + 2)",,,11(1)+ 11(2),,,21,3,1,,Enabled,,,,,,,
24514,49,10000137,FIB,"Using the distributive rule, rewrite the full form of this equation.  2 (5 + 3)",,,2(5) +2(3),,,22,3,1,,Enabled,,,,,,,
24515,49,10000138,FIB,"Using the distributive rule, rewrite the full form of this equation.  10 (2+10)",,,10 (2) + 10 (10),,,23,3,1,,Enabled,,,,,,,
24516,49,10000139,FIB,"Using the distributive rule, rewrite the full form of this equation.  8 (5+9)",,,8(5) +8(9),,,24,3,1,,Enabled,,,,,,,
24517,49,10000140,FIB,"Using the distributive rule, rewrite the full form of this equation.  9 ( 9 + 8)",,,9(9)+9(8),,,25,3,1,,Enabled,,,,,,,
24518,50,10000141,MC,Is this an equation?,equation_1.png,equation_1.png, ,,,1,1,1,,Enabled,,,,,,,
24519,50,10000142,MC,Is this an equation?,equation_2.png,equation_2.png, ,,,2,1,1,,Enabled,,,,,,,
24520,50,10000143,MC,Is this an equation?,equation_3.png,equation_3.png, ,,,3,1,1,,Enabled,,,,,,,
24521,50,10000144,MC,Is this an equation?,equation_4.png,equation_4.png, ,,,4,1,1,,Enabled,,,,,,,
24522,50,10000145,MC,Is this an equation?,equation_5.png,equation_5.png, ,,,5,1,1,,Enabled,,,,,,,
24523,50,10000146,MC,Is this an equation?,equation_6.png,equation_6.png, ,,,6,1,1,,Enabled,,,,,,,
24524,50,10000147,MC,Is this an equation?,equation_7.png,equation_7.png, ,,,7,1,1,,Enabled,,,,,,,
24525,50,10000148,MC,Is this an equation?,equation_8.png,equation_8.png, ,,,8,1,1,,Enabled,,,,,,,
24526,50,10000149,MC,Is this an equation?,equation_9.png,equation_9.png, ,,,9,1,1,,Enabled,,,,,,,
24527,50,10000150,MC,Is this an equation?,equation_10.png,equation_10.png, ,,,10,1,1,,Enabled,,,,,,,
24528,50,10000151,MC,Is this an equation?,equation_11.png,equation_11.png, ,,,11,1,1,,Enabled,,,,,,,
24529,50,10000152,MC,Is this an equation?,equation_12.png,equation_12.png, ,,,12,1,1,,Enabled,,,,,,,
24530,50,10000153,MC,Is this an equation?,equation_13.png,equation_13.png, ,,,13,1,1,,Enabled,,,,,,,
24531,50,10000154,MC,Is this an equation?,equation_14.png,equation_14.png, ,,,14,1,1,,Enabled,,,,,,,
24532,50,10000155,MC,Is this an equation?,equation_15.png,equation_15.png, ,,,15,1,1,,Enabled,,,,,,,
24533,50,10000156,MC,Is this an equation?,equation_16.png,equation_16.png, ,,,16,1,1,,Enabled,,,,,,,
24534,50,10000157,MC,Is this an equation?,equation_17.png,equation_17.png, ,,,17,1,1,,Enabled,,,,,,,
24535,50,10000158,FIB,Is this an equation?,equation_18.png,equation_18.png,It is not an equation,,,18,1,1,,Enabled,,,,,,,
24536,50,10000159,FIB,Is this an equation?,equation_19.png,equation_19.png,It is not an equation,,,19,1,1,,Enabled,,,,,,,
24537,50,10000160,FIB,Is this an equation?,equation_20.png,equation_20.png,It is an equation,,,20,1,1,,Enabled,,,,,,,
24538,50,10000161,FIB,Is this an equation?,equation_21.png,equation_21.png,It is not an equation,,,21,1,1,,Enabled,,,,,,,
24539,50,10000162,FIB,Is this an equation?,equation_22.png,equation_22.png,It is an equation,,,22,1,1,,Enabled,,,,,,,
24540,50,10000163,FIB,Solve for a in this equation,equation_23.png,equation_23.png,20,,,1,2,1,,Enabled,,,,,,,
24541,50,10000164,FIB,Solve for b in this equation,equation_24.png,equation_24.png,45,,,2,2,1,,Enabled,,,,,,,
24542,50,10000165,FIB,Solve for c in this equation,equation_25.png,equation_25.png,30,,,3,2,1,,Enabled,,,,,,,
24543,50,10000166,FIB,Solve for d in this equation,equation_26.png,equation_26.png,10,,,4,2,1,,Enabled,,,,,,,
24544,50,10000167,FIB,Solve for e in this equation,equation_27.png,equation_27.png,10,,,5,2,1,,Enabled,,,,,,,
24545,50,10000168,FIB,Solve for f in this equation,equation_28.png,equation_28.png,42,,,6,2,1,,Enabled,,,,,,,
24546,50,10000169,FIB,Solve for g in this equation,equation_29.png,equation_29.png,150,,,7,2,1,,Enabled,,,,,,,
24547,50,10000170,FIB,Solve for h in this equation,equation_30.png,equation_30.png,550,,,8,2,1,,Enabled,,,,,,,
24548,50,10000171,FIB,What is the value of x in this equation?,equation_31.png,equation_31.png,2,,,9,2,1,,Enabled,,,,,,,
24549,50,10000172,FIB,What is the value of x in this equation?,equation_32.png,equation_32.png,600,,,10,2,1,,Enabled,,,,,,,
24550,50,10000173,FIB,What is the value of x in this equation?,equation_33.png,equation_33.png,280,,,11,2,1,,Enabled,,,,,,,
24551,50,10000174,FIB,What is the value of x in this equation?,equation_34.png,equation_34.png,320,,,12,2,1,,Enabled,,,,,,,
24552,50,10000175,FIB,What is the value of x in this equation?,equation_35.png,equation_35.png,160,,,13,2,1,,Enabled,,,,,,,
24553,50,10000176,FIB,What is the value of x in this equation?,equation_36.png,equation_36.png,350,,,14,2,1,,Enabled,,,,,,,
24554,50,10000177,FIB,What is the value of x in this equation?,equation_37.png,equation_37.png,200,,,15,2,1,,Enabled,,,,,,,
24555,50,10000184,FIB,"Write this out in an equation form.  John had three chickens on his farm, one ran away, and he had two left.",,,2 = 3 - 1,,,16,2,1,,Enabled,,,,,,,
24556,50,10000185,FIB,"Write this out in an equation form.  We picked 10 tulips, 20 roses and 5 daffodils from the field, giving us a total of 35.",,,35 = 10 +20 +5,,,17,2,1,,Enabled,,,,,,,
24557,50,10000186,FIB,"Write this out in an equation form.  There are five red boats, two green boats and a yellow boat in the river, which means there are 8 boats in total.",,,5 + 2 +1 =8,,,18,2,1,,Enabled,,,,,,,
24558,50,10000187,FIB,"Write this out in an equation form.  In the picture you will see ten circles, four squares and three triangles, this equals seventeen shapes.",,,10+4+3 =17,,,19,2,1,,Enabled,,,,,,,
24559,50,10000188,FIB,Write this out in an equation form.  There are five motorcycles and four cars parked outside.  Therefore there are nine vehicles.,,,5+4 =9,,,20,2,1,,Enabled,,,,,,,
24560,50,10000178,FIB,What is the value of x in this equation?,equation_38.png,equation_38.png,400,,,1,3,1,,Enabled,,,,,,,
24561,50,10000179,FIB,What is the value of x in this equation? (Stretch question),equation_39.png,equation_39.png,400,,,2,3,1,,Enabled,,,,,,,
24562,50,10000180,FIB,What is the value of x in this equation? (Stretch question),equation_40.png,equation_40.png,10,,,3,3,1,,Enabled,,,,,,,
24563,50,10000181,FIB,What is the value of x in this equation? (Stretch question),equation_41.png,equation_41.png,-400,,,4,3,1,,Enabled,,,,,,,
24564,50,10000182,FIB,What is the value of x in this equation? (Stretch question),equation_42.png,equation_42.png,2850,,,5,3,1,,Enabled,,,,,,,
24565,50,10000183,FIB,What is the value of x in this equation? (Stretch question),equation_43.png,equation_43.png,2550,,,6,3,1,,Enabled,,,,,,,
24566,50,10000189,FIB,"Write this out in an equation form.  My mom made three cakes, twenty-four cookies and ten sandwiches for the party.",,,3+24+10 = 37,,,7,3,1,,Enabled,,,,,,,
24567,50,10000190,FIB,"Write this out in an equation form.  The boys in the field picked up one hundred golf balls, fifty tennis balls and five footballs.",,,100 + 50 + 5 = 155,,,8,3,1,,Enabled,,,,,,,
24568,50,10000191,FIB,"Write this out in an equation form.  Twenty kids came to the party yesterday, fifteen girls and five boys.",,,15+5 = 20,,,9,3,1,,Enabled,,,,,,,
24569,50,10000192,FIB,"Write this out in an equation form.  For dinner, we made two steaks, three bowls of vegetables and a cake.  We had six dishes all together.",,,2 +3 +1 = 6,,,10,3,1,,Enabled,,,,,,,
24570,50,10000193,FIB,"Write this out in an equation form.  As they were running on the beach, they saw six seagulls and ten crows.",,,6+10 =16,,,11,3,1,,Enabled,,,,,,,
24571,50,10000194,FIB,"Write this out in an equation form.  We need twenty volunteers, ten to make beds and another ten to make sandwiches in the morning.",,,10+10 = 20,,,12,3,1,,Enabled,,,,,,,
24572,50,10000195,FIB,"Write this out in an equation form.  My mom bought five apples, three pears and seven oranges from the market today.",,,5 +3 +7 =15,,,13,3,1,,Enabled,,,,,,,
24573,50,10000196,FIB,"Write this out in an equation form.  The couple has seven children, two girls and five boys.",,,2+5 = 7,,,14,3,1,,Enabled,,,,,,,
24574,50,10000197,FIB,"Write this out in an equation form.  When we went to the park, we saw two puppies and five larger dogs playing.  In total we have seven dogs.",,,2 + 5 = 7,,,15,3,1,,Enabled,,,,,,,
24575,50,10000198,FIB,"Write this out in an equation form.  If we take ten apples and cut them into half, how many pieces of apple do we have?",,,10 x 2 = 20,,,16,3,1,,Enabled,,,,,,,
24576,50,10000199,FIB,Write this out in an equation form.  The forty children in the class were asked to get into eight even groups.,,,40 ÷ 8 = 5,,,17,3,1,,Enabled,,,,,,,
24577,50,10000200,FIB,"Write this out in an equation form.  Before we gave out the pieces of candy, we count one hundred pieces in total.  We divided them into twenty bundles for the kids.",,,100 ÷ 20 = 5,,,18,3,1,,Enabled,,,,,,,
24578,50,10000201,FIB,"Write this out in an equation form.  There are fifty crayons in each box, we have three boxes.  How many crayons do we have in total?",,,50 x 3 = 150,,,19,3,1,,Enabled,,,,,,,
24579,50,10000202,FIB,Write this out in an equation form.  The four baskets on the table have twenty apples each. How many apples do we have all together?,,,4 x 20 =80,,,20,3,1,,Enabled,,,,,,,
24580,50,10000203,FIB,Write this out in an equation form.  My mom cut the three cakes on the table into fifteen pieces.  How many pieces did she cut each cake into?,,,15 ÷3 = 5,,,21,3,1,,Enabled,,,,,,,
24581,51,10000204,FIB,Estimate (1/2) to the closest round number?,,,1,,,1,2,1,,Enabled,,,,,,,
24582,51,10000205,FIB,Estimate  (1 and 3/4) to the closest round number?,,,2,,,2,2,1,,Enabled,,,,,,,
24583,51,10000206,FIB,Estimate  (2 and 1/2) to the closest round number?,,,3,,,3,2,1,,Enabled,,,,,,,
24584,51,10000207,FIB,Estimate  (2 and 2/3) to the closest round number?,,,3,,,4,2,1,,Enabled,,,,,,,
