37183,102,102036,FIB,Divide the fraction and whole number,module_102b16.png,,"{""type"":1,""answer"":[{""value"":""15/19"",""type"":""string""}]}",,,16,2,1,1,Enabled,,,
37184,102,102037,FIB,Divide the fraction and whole number,module_102b17.png,,"{""type"":1,""answer"":[{""value"":""24/17"",""type"":""string""}]}",,,17,2,1,1,Enabled,,,
37185,102,102038,FIB,Divide the fraction and whole number,module_102b18.png,,"{""type"":1,""answer"":[{""value"":""209/268"",""type"":""string""}]}",,,18,2,1,1,Enabled,,,
37186,102,102039,FIB,Divide the fraction and whole number,module_102b19.png,,"{""type"":1,""answer"":[{""value"":""43/101"",""type"":""string""}]}",,,19,2,1,1,Enabled,,,
37187,102,102040,FIB,Divide the fraction and whole number,module_102b20.png,,"{""type"":1,""answer"":[{""value"":""1/7"",""type"":""string""}]}",,,20,2,1,1,Enabled,,,
37188,102,102041,FIB,Divide the fraction and whole number,module_102b21.png,,"{""type"":1,""answer"":[{""value"":""18/73"",""type"":""string""}]}",,,21,2,1,1,Enabled,,,
37189,102,102042,FIB,Complete the equation and express the final answer as a mixed number,module_102c1.png,,"{""type"":1,""answer"":[{""value"":""3 27/54"",""type"":""string""}]}",,,1,3,1,1,Enabled,,,
37190,102,102043,FIB,Complete the equation and express the final answer as a mixed number,module_102c2.png,,"{""type"":1,""answer"":[{""value"":""1 45/144"",""type"":""string""}]}",,,2,3,1,1,Enabled,,,
37191,102,102044,FIB,Complete the equation and express the final answer as a mixed number,module_102c3.png,,"{""type"":1,""answer"":[{""value"":""0 189/240"",""type"":""string""}]}",,,3,3,1,1,Enabled,,,
37192,102,102045,FIB,Complete the equation and express the final answer as a mixed number,module_102c4.png,,"{""type"":1,""answer"":[{""value"":""2 39/75"",""type"":""string""}]}",,,4,3,1,1,Enabled,,,
37193,102,102046,FIB,Complete the equation and express the final answer as a mixed number,module_102c5.png,,"{""type"":1,""answer"":[{""value"":""4 21/42"",""type"":""string""}]}",,,5,3,1,1,Enabled,,,
37194,102,102047,FIB,Complete the equation and express the final answer as a mixed number,module_102c6.png,,"{""type"":1,""answer"":[{""value"":""4 29/40"",""type"":""string""}]}",,,6,3,1,1,Enabled,,,
37195,102,102048,FIB,Complete the equation and express the final answer as a mixed number,module_102c7.png,,"{""type"":1,""answer"":[{""value"":""0 189/250"",""type"":""string""}]}",,,7,3,1,1,Enabled,,,
37196,102,102049,FIB,Complete the equation and express the final answer as a mixed number,module_102c8.png,,"{""type"":1,""answer"":[{""value"":""3 45/48"",""type"":""string""}]}",,,8,3,1,1,Enabled,,,
37197,102,102050,FIB,Complete the equation and express the final answer as a mixed number,module_102c9.png,,"{""type"":1,""answer"":[{""value"":""0 189/286"",""type"":""string""}]}",,,9,3,1,1,Enabled,,,
37198,102,102051,FIB,Complete the equation and express the final answer as a mixed number,module_102c10.png,,"{""type"":1,""answer"":[{""value"":""1 19/170"",""type"":""string""}]}",,,10,3,1,1,Enabled,,,
37199,102,102052,FIB,Complete the equation and express the final answer as a mixed number,module_102c11.png,,"{""type"":1,""answer"":[{""value"":""0 189/228"",""type"":""string""}]}",,,11,3,1,1,Enabled,,,
37200,102,102053,FIB,Complete the equation and express the final answer as a mixed number,module_102c12.png,,"{""type"":1,""answer"":[{""value"":""1 42/147"",""type"":""string""}]}",,,12,3,1,1,Enabled,,,
37201,102,102054,FIB,Complete the equation and express the final answer as a mixed number,module_102c13.png,,"{""type"":1,""answer"":[{""value"":""1 29/160"",""type"":""string""}]}",,,13,3,1,1,Enabled,,,
37202,102,102055,FIB,Complete the equation and express the final answer as a mixed number,module_102c14.png,,"{""type"":1,""answer"":[{""value"":""1 79/110"",""type"":""string""}]}",,,14,3,1,1,Enabled,,,
37203,102,102056,FIB,Complete the equation and express the final answer as a mixed number,module_102c15.png,,"{""type"":1,""answer"":[{""value"":""1 81/108"",""type"":""string""}]}",,,15,3,1,1,Enabled,,,
37204,102,102057,FIB,Complete the equation and express the final answer as a mixed number,module_102c16.png,,"{""type"":1,""answer"":[{""value"":""7 0/27"",""type"":""string""}]}",,,16,3,1,1,Enabled,,,
37205,102,102058,FIB,Complete the equation and express the final answer as a mixed number,module_102c17.png,,"{""type"":1,""answer"":[{""value"":""2 61/64"",""type"":""string""}]}",,,17,3,1,1,Enabled,,,
37206,102,102059,FIB,Complete the equation and express the final answer as a mixed number,module_102c18.png,,"{""type"":1,""answer"":[{""value"":""1 93/96"",""type"":""string""}]}",,,18,3,1,1,Enabled,,,
37207,102,102060,FIB,Complete the equation and express the final answer as a mixed number,module_102c19.png,,"{""type"":1,""answer"":[{""value"":""0 189/1170"",""type"":""string""}]}",,,19,3,1,1,Enabled,,,
37208,102,102061,FIB,Complete the equation and express the final answer as a mixed number,module_102c20.png,,"{""type"":1,""answer"":[{""value"":""0 189/196"",""type"":""string""}]}",,,20,3,1,1,Enabled,,,
37209,103,103001,FIB,Solve this equation:<br/>0.3 + -0.6 x 2 =,,,"{""type"":1,""answer"":[{""value"":-0.6,""type"":""int""}]}",,,1,1,1,1,Enabled,,,
37210,103,103002,FIB,Solve this equation:<br/>0.2 + -0.5 x 1 =,,,"{""type"":1,""answer"":[{""value"":-0.3,""type"":""int""}]}",,,2,1,1,1,Enabled,,,
37211,103,103003,FIB,Solve this equation:<br/>0.1 + -0.4 x 8 =,,,"{""type"":1,""answer"":[{""value"":-2.4,""type"":""int""}]}",,,3,1,1,1,Enabled,,,
37212,103,103004,FIB,Solve this equation:<br/>2.5 + -0.3 x 9 =,,,"{""type"":1,""answer"":[{""value"":19.8,""type"":""int""}]}",,,4,1,1,1,Enabled,,,
37213,103,103005,FIB,Solve this equation:<br/>2.4 + -0.2 x 6 =,,,"{""type"":1,""answer"":[{""value"":13.2,""type"":""int""}]}",,,5,1,1,1,Enabled,,,
37214,103,103006,FIB,Solve this equation:<br/>1 x 5 x -0.5 =,,,"{""type"":1,""answer"":[{""value"":-2.5,""type"":""int""}]}",,,6,1,1,1,Enabled,,,
37215,103,103007,FIB,Solve this equation:<br/>3 x 8 x -0.7 =,,,"{""type"":1,""answer"":[{""value"":-16.8,""type"":""int""}]}",,,7,1,1,1,Enabled,,,
37216,103,103008,FIB,Solve this equation:<br/>5 x 10 x -0.11 =,,,"{""type"":1,""answer"":[{""value"":-5.5,""type"":""int""}]}",,,8,1,1,1,Enabled,,,
37217,103,103009,FIB,Solve this equation:<br/>7 x 12 x -0.15 =,,,"{""type"":1,""answer"":[{""value"":-12.6,""type"":""int""}]}",,,9,1,1,1,Enabled,,,
37218,103,103010,FIB,Solve this equation:<br/>9 x 14 x -0.17 =,,,"{""type"":1,""answer"":[{""value"":-21.42,""type"":""int""}]}",,,10,1,1,1,Enabled,,,
37219,103,103011,FIB,Solve this equation:<br/>15 ÷ 3 x 2 =,,,"{""type"":1,""answer"":[{""value"":10,""type"":""int""}]}",,,11,1,1,1,Enabled,,,
37220,103,103012,FIB,Solve this equation:<br/>17 ÷ 5 x 5 =,,,"{""type"":1,""answer"":[{""value"":17,""type"":""int""}]}",,,12,1,1,1,Enabled,,,
37221,103,103013,FIB,Solve this equation:<br/>19 ÷ 8 x 8 =,,,"{""type"":1,""answer"":[{""value"":19,""type"":""int""}]}",,,13,1,1,1,Enabled,,,
37222,103,103014,FIB,Solve this equation:<br/>20 ÷ 10 x 11 =,,,"{""type"":1,""answer"":[{""value"":22,""type"":""int""}]}",,,14,1,1,1,Enabled,,,
37223,103,103015,FIB,Solve this equation:<br/>24 ÷ 12 x 15 =,,,"{""type"":1,""answer"":[{""value"":30,""type"":""int""}]}",,,15,1,1,1,Enabled,,,
37224,103,103016,FIB,Solve this equation:<br/>0.4 + -0.2 x 8 =,,,"{""type"":1,""answer"":[{""value"":1.6,""type"":""int""}]}",,,16,1,1,1,Enabled,,,
37225,103,103017,FIB,Solve this equation:<br/>0.8 + -0.5 x 7 =,,,"{""type"":1,""answer"":[{""value"":2.1,""type"":""int""}]}",,,17,1,1,1,Enabled,,,
37226,103,103018,FIB,Solve this equation:<br/>1 x 2 x -0.2 =,,,"{""type"":1,""answer"":[{""value"":-0.4,""type"":""int""}]}",,,18,1,1,1,Enabled,,,
37227,103,103019,FIB,Solve this equation:<br/>2 x 3 x -0.3 =,,,"{""type"":1,""answer"":[{""value"":-1.8,""type"":""int""}]}",,,19,1,1,1,Enabled,,,
37228,103,103020,FIB,Solve this equation:<br/>6 ÷ 3 x 2 =,,,"{""type"":1,""answer"":[{""value"":4,""type"":""int""}]}",,,20,1,1,1,Enabled,,,
37229,103,103021,FIB,What is the missing number?,module_103b1.png,,"{""type"":1,""answer"":[{""value"":1,""type"":""int""}]}",,,1,2,1,1,Enabled,,,
37230,103,103022,FIB,What is the missing number?,module_103b2.png,,"{""type"":1,""answer"":[{""value"":""59/18"",""type"":""string""}]}",,,2,2,1,1,Enabled,,,
37231,103,103023,FIB,What is the missing number?,module_103b3.png,,"{""type"":1,""answer"":[{""value"":""67/39"",""type"":""string""}]}",,,3,2,1,1,Enabled,,,
37232,103,103024,FIB,What is the missing number?,module_103b4.png,,"{""type"":1,""answer"":[{""value"":""7/4"",""type"":""string""}]}",,,4,2,1,1,Enabled,,,
37233,103,103025,FIB,What is the missing number?,module_103b5.png,,"{""type"":1,""answer"":[{""value"":""64/21"",""type"":""string""}]}",,,5,2,1,1,Enabled,,,
37234,103,103026,FIB,What is the missing number?,module_103b6.png,,"{""type"":1,""answer"":[{""value"":""62/21"",""type"":""string""}]}",,,6,2,1,1,Enabled,,,
37235,103,103027,FIB,What is the missing number?,module_103b7.png,,"{""type"":1,""answer"":[{""value"":""12/5"",""type"":""string""}]}",,,7,2,1,1,Enabled,,,
37236,103,103028,FIB,What is the missing number?,module_103b8.png,,"{""type"":1,""answer"":[{""value"":""116/35"",""type"":""string""}]}",,,8,2,1,1,Enabled,,,
37237,103,103029,FIB,What is the missing number?,module_103b9.png,,"{""type"":1,""answer"":[{""value"":""23/24"",""type"":""string""}]}",,,9,2,1,1,Enabled,,,
37238,103,103030,FIB,What is the missing number?,module_103b10.png,,"{""type"":1,""answer"":[{""value"":""47/35"",""type"":""string""}]}",,,10,2,1,1,Enabled,,,
37239,103,103031,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b11.png,,"{""type"":1,""answer"":[{""value"":""2 2/3"",""type"":""string""}]}",,,11,2,1,1,Enabled,,,
37240,103,103032,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b12.png,,"{""type"":1,""answer"":[{""value"":""3 11/24"",""type"":""string""}]}",,,12,2,1,1,Enabled,,,
37241,103,103033,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b13.png,,"{""type"":1,""answer"":[{""value"":""7 1/42"",""type"":""string""}]}",,,13,2,1,1,Enabled,,,
37242,103,103034,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b14.png,,"{""type"":1,""answer"":[{""value"":""8 11/21"",""type"":""string""}]}",,,14,2,1,1,Enabled,,,
37243,103,103035,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b15.png,,"{""type"":1,""answer"":[{""value"":""4 1/2"",""type"":""string""}]}",,,15,2,1,1,Enabled,,,
37244,103,103036,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b16.png,,"{""type"":1,""answer"":[{""value"":""3 5/6"",""type"":""string""}]}",,,16,2,1,1,Enabled,,,
37245,103,103037,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b17.png,,"{""type"":1,""answer"":[{""value"":""7 13/15"",""type"":""string""}]}",,,17,2,1,1,Enabled,,,
37246,103,103038,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b18.png,,"{""type"":1,""answer"":[{""value"":""2 3/4"",""type"":""string""}]}",,,18,2,1,1,Enabled,,,
37247,103,103039,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b19.png,,"{""type"":1,""answer"":[{""value"":""6 1/8"",""type"":""string""}]}",,,19,2,1,1,Enabled,,,
37248,103,103040,FIB,"What is the missing number?<br/>(Reduce answer to mixed numbers, if possible)",module_103b20.png,,"{""type"":1,""answer"":[{""value"":""4 3/4"",""type"":""string""}]}",,,20,2,1,1,Enabled,,,
37249,103,103041,FIB,What is the result of this operation?,module_103c1.png,,"{""type"":1,""answer"":[{""value"":""12/5"",""type"":""string""}]}",,,1,3,1,1,Enabled,,,
37250,103,103042,FIB,What is the result of this operation?,module_103c2.png,,"{""type"":1,""answer"":[{""value"":""5/3"",""type"":""string""}]}",,,2,3,1,1,Enabled,,,
37251,103,103043,FIB,What is the result of this operation?,module_103c3.png,,"{""type"":1,""answer"":[{""value"":""44/5"",""type"":""string""}]}",,,3,3,1,1,Enabled,,,
37252,103,103044,FIB,What is the result of this operation?,module_103c4.png,,"{""type"":1,""answer"":[{""value"":19,""type"":""int""}]}",,,4,3,1,1,Enabled,,,
37253,103,103045,FIB,What is the result of this operation?,module_103c5.png,,"{""type"":1,""answer"":[{""value"":""13/4"",""type"":""string""}]}",,,5,3,1,1,Enabled,,,
37254,103,103046,FIB,What is the result of this operation?,module_103c6.png,,"{""type"":1,""answer"":[{""value"":""71/15"",""type"":""string""}]}",,,6,3,1,1,Enabled,,,
37255,103,103047,FIB,What is the result of this operation?,module_103c7.png,,"{""type"":1,""answer"":[{""value"":""49/2"",""type"":""string""}]}",,,7,3,1,1,Enabled,,,
37256,103,103048,FIB,What is the result of this operation?,module_103c8.png,,"{""type"":1,""answer"":[{""value"":""96/35"",""type"":""string""}]}",,,8,3,1,1,Enabled,,,
37257,103,103049,FIB,What is the result of this operation?,module_103c9.png,,"{""type"":1,""answer"":[{""value"":""9/20"",""type"":""string""}]}",,,9,3,1,1,Enabled,,,
37258,103,103050,FIB,What is the result of this operation?,module_103c10.png,,"{""type"":1,""answer"":[{""value"":""441/20"",""type"":""string""}]}",,,10,3,1,1,Enabled,,,
37259,103,103051,FIB,What is the result of this operation?,module_103c11.png,,"{""type"":1,""answer"":[{""value"":""42/5"",""type"":""string""}]}",,,11,3,1,1,Enabled,,,
37260,103,103052,FIB,What is the result of this operation?,module_103c12.png,,"{""type"":1,""answer"":[{""value"":""57/5"",""type"":""string""}]}",,,12,3,1,1,Enabled,,,
37261,103,103053,FIB,What is the result of this operation?,module_103c13.png,,"{""type"":1,""answer"":[{""value"":""81/2"",""type"":""string""}]}",,,13,3,1,1,Enabled,,,
37262,103,103054,FIB,What is the result of this operation?,module_103c14.png,,"{""type"":1,""answer"":[{""value"":""791/10"",""type"":""string""}]}",,,14,3,1,1,Enabled,,,
37263,103,103055,FIB,What is the result of this operation?,module_103c15.png,,"{""type"":1,""answer"":[{""value"":64,""type"":""int""}]}",,,15,3,1,1,Enabled,,,
37264,103,103056,FIB,What is the result of this operation?,module_103c16.png,,"{""type"":1,""answer"":[{""value"":""66/5"",""type"":""string""}]}",,,16,3,1,1,Enabled,,,
37265,103,103057,FIB,What is the result of this operation?,module_103c17.png,,"{""type"":1,""answer"":[{""value"":""97/2"",""type"":""string""}]}",,,17,3,1,1,Enabled,,,
37266,103,103058,FIB,What is the result of this operation?,module_103c18.png,,"{""type"":1,""answer"":[{""value"":""168/5"",""type"":""string""}]}",,,18,3,1,1,Enabled,,,
37267,103,103059,FIB,What is the result of this operation?,module_103c19.png,,"{""type"":1,""answer"":[{""value"":92,""type"":""int""}]}",,,19,3,1,1,Enabled,,,
37268,103,103060,FIB,What is the result of this operation?,module_103c20.png,,"{""type"":1,""answer"":[{""value"":""108/5"",""type"":""string""}]}",,,20,3,1,1,Enabled,,,
37269,104,104001,FIB,Write as an equation<br/>x minus 20 equals,,,"{""type"":1,""answer"":[{""value"":""x-20="",""type"":""string""}]}",,,1,1,1,1,Enabled,,,
37270,104,104002,FIB,Write as an equation<br/>y plus 40 equals,,,"{""type"":1,""answer"":[{""value"":""y+40="",""type"":""string""}]}",,,2,1,1,1,Enabled,,,
37271,104,104003,FIB,Write as an equation<br/>z minus 23 equals,,,"{""type"":1,""answer"":[{""value"":""z-23="",""type"":""string""}]}",,,3,1,1,1,Enabled,,,
37272,104,104004,FIB,Write as an equation<br/>a plus 5 equals,,,"{""type"":1,""answer"":[{""value"":""a+5="",""type"":""string""}]}",,,4,1,1,1,Enabled,,,
37273,104,104005,FIB,"Find the value of this equation, if x = 10. x - 5 =",,,"{""type"":1,""answer"":[{""value"":5,""type"":""int""}]}",,,5,1,1,1,Enabled,,,
37274,104,104006,FIB,"Find the value of this equation, if y = 2. y + 6 =",,,"{""type"":1,""answer"":[{""value"":8,""type"":""int""}]}",,,6,1,1,1,Enabled,,,
37275,104,104007,FIB,"Find the value of this equation, if z = 20. z - 9 =",,,"{""type"":1,""answer"":[{""value"":11,""type"":""int""}]}",,,7,1,1,1,Enabled,,,
37276,104,104008,FIB,"Find the value of this equation, if a = 15. a + 8 =",,,"{""type"":1,""answer"":[{""value"":23,""type"":""int""}]}",,,8,1,1,1,Enabled,,,
37277,104,104009,FIB,"Solve for x<br/>
 2 + 3 = x",,,"{""type"":1,""answer"":[{""value"":5,""type"":""int""}]}",,,9,1,1,1,Enabled,,,
37278,104,104010,FIB,"Solve for y<br/>
 y + 2 = 5",,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""}]}",,,10,1,1,1,Enabled,,,
37279,104,104011,FIB,"Solve for z<br/>
 1 + z = 4",,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""}]}",,,11,1,1,1,Enabled,,,
37280,104,104012,FIB,"Solve for a<br/>
 a - 7 = 3",,,"{""type"":1,""answer"":[{""value"":10,""type"":""int""}]}",,,12,1,1,1,Enabled,,,
37281,104,104013,FIB,Use the equation g = t + 10 to find the value of g when t = 1.,,,"{""type"":1,""answer"":[{""value"":11,""type"":""int""}]}",,,13,1,1,1,Enabled,,,
37282,104,104014,FIB,Use the equation a = b + 9 to find the value of a when b = 2.,,,"{""type"":1,""answer"":[{""value"":11,""type"":""int""}]}",,,14,1,1,1,Enabled,,,
37283,104,104015,FIB,Use the equation z = y - 5 to find the value of z when y = 5.,,,"{""type"":1,""answer"":[{""value"":""0"",""type"":""string""}]}",,,15,1,1,1,Enabled,,,
37284,104,104016,FIB,Use the equation x = y - 4 to find the value of x when y = 7.,,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""}]}",,,16,1,1,1,Enabled,,,
37285,104,104017,MC,"A sports league divided all the players into 9 teams. Each team had 3 players. Which equation, when solved, will show how many players are in the league?",,,,,,17,1,1,1,Enabled,,,
37286,104,104018,MC,"A customer pays 20 dollars for a wall clock after a discount of 5 dollars.
 <br/>
 What is the equation to get the original price of the wall clock?",,,,,,18,1,1,1,Enabled,,,
37287,104,104019,MC,Half a number plus 2 is 8.What is the equation?,,,,,,19,1,1,1,Enabled,,,
37288,104,104020,MC,"A company divided all the employees into 5 committees. Each committee had 3 employees. Which equation, when solved, will show how many employees are in the committee?",,,,,,20,1,1,1,Enabled,,,
37289,104,104021,FIB,Write as an equation<br/>a minus 66 equals,,,"{""type"":1,""answer"":[{""value"":""a-66="",""type"":""string""}]}",,,1,2,1,1,Enabled,,,
37290,104,104022,FIB,Write as an equation<br/>b minus 78 equals,,,"{""type"":1,""answer"":[{""value"":""b-78="",""type"":""string""}]}",,,2,2,1,1,Enabled,,,
37291,104,104023,FIB,Write as an equation<br/>c minus 25 equals,,,"{""type"":1,""answer"":[{""value"":""c-25="",""type"":""string""}]}",,,3,2,1,1,Enabled,,,
37292,104,104024,FIB,Write as an equation<br/>d minus 55 equals,,,"{""type"":1,""answer"":[{""value"":""d-55="",""type"":""string""}]}",,,4,2,1,1,Enabled,,,
37293,104,104025,FIB,Write as an equation<br/>e plus 40 equals,,,"{""type"":1,""answer"":[{""value"":""e+40="",""type"":""string""}]}",,,5,2,1,1,Enabled,,,
37294,104,104026,FIB,Write as an equation<br/>f plus 100 equals,,,"{""type"":1,""answer"":[{""value"":""f+100="",""type"":""string""}]}",,,6,2,1,1,Enabled,,,
37295,104,104027,FIB,Write as an equation<br/>g plus 56 equals,,,"{""type"":1,""answer"":[{""value"":""g+56="",""type"":""string""}]}",,,7,2,1,1,Enabled,,,
37296,104,104028,FIB,Write as an equation<br/>h plus 21 equals,,,"{""type"":1,""answer"":[{""value"":""h+21="",""type"":""string""}]}",,,8,2,1,1,Enabled,,,
37297,104,104029,FIB,"Find the value of this equation, if y = 10. y - 33 =",,,"{""type"":1,""answer"":[{""value"":-23,""type"":""int""}]}",,,9,2,1,1,Enabled,,,
37298,104,104030,FIB,"Find the value of this equation, if z = 20. z - 23 =",,,"{""type"":1,""answer"":[{""value"":-3,""type"":""int""}]}",,,10,2,1,1,Enabled,,,
37299,104,104031,FIB,"Find the value of this equation, if a = 30. a - 56 =",,,"{""type"":1,""answer"":[{""value"":-26,""type"":""int""}]}",,,11,2,1,1,Enabled,,,
37300,104,104032,FIB,"Find the value of this equation, if b = 45. b - 45 =",,,"{""type"":1,""answer"":[{""value"":""0"",""type"":""string""}]}",,,12,2,1,1,Enabled,,,
37301,104,104033,FIB,"Find the value of this equation, if c = 66. c + 78 =",,,"{""type"":1,""answer"":[{""value"":144,""type"":""int""}]}",,,13,2,1,1,Enabled,,,
