31333,329,40,MC,"Is this a nonrestrictive clause? The car keys are in my bag, which you can find on my table.",,,,,,20,2,1,1,Enabled,,,,,
31334,329,41,MC,Is this a restrictive clause? The boat that sailed on the 11th of November is the one which was referred in the news article.,,,,,,1,3,1,1,Enabled,,,,,
31335,329,42,MC,Is this a restrictive clause? The laptop that was on sale was recently sold out.,,,,,,2,3,1,1,Enabled,,,,,
31336,329,43,MC,"Is this a restrictive clause? Emily's husband, who is a businessman, accompanied her to the clinic.",,,,,,3,3,1,1,Enabled,,,,,
31337,329,44,MC,"Is this a restrictive clause? The picnic in the park was a success on that beautiful morning, which was the first sunny day in months.",,,,,,4,3,1,1,Enabled,,,,,
31338,329,45,MC,"Is this a restrictive clause? My friend, Bob, just got enlisted to the army.",,,,,,5,3,1,1,Enabled,,,,,
31339,329,46,MC,Is this a restrictive clause? The cat with the white paws belongs to my grandmother.,,,,,,6,3,1,1,Enabled,,,,,
31340,329,47,MC,"Is this a restrictive clause? Electric cars, relatively unknown to society a decade ago, have exploded in popularity, since the tax exemptions have been implemented.",,,,,,7,3,1,1,Enabled,,,,,
31341,329,48,MC,Is this a restrictive clause? The man who always delivers the newspaper is always wearing a smile.,,,,,,8,3,1,1,Enabled,,,,,
31342,329,49,MC,Is this a restrictive clause? The young milkman who delivers at 7 in the morning everyday will be away for a week.,,,,,,9,3,1,1,Enabled,,,,,
31343,329,50,MC,Is this a restrictive clause? One of the neighbour's dogs escaped again.,,,,,,10,3,1,1,Enabled,,,,,
31344,329,51,MC,"Is this a nonrestrictive clause? My uncle, who is deeply religious, prays everyday.",,,,,,11,3,1,1,Enabled,,,,,
31345,329,52,MC,"Is this a nonrestrictive clause? I went to Ben's wedding, wearing a sleek tuxedo with a black pair of shoes.",,,,,,12,3,1,1,Enabled,,,,,
31346,329,53,MC,"Is this a nonrestrictive clause? Harry ate the turkey sandwich, which his mum had made, before heading to school.",,,,,,13,3,1,1,Enabled,,,,,
31347,329,54,MC,"Is this a nonrestrictive clause? Harold, who is the owner of the hotel, will be donating a sum of money for charity.",,,,,,14,3,1,1,Enabled,,,,,
31348,329,55,MC,Is this a nonrestrictive clause? One of the students in Miss Ann's class was absent for a whole week.,,,,,,15,3,1,1,Enabled,,,,,
31349,329,56,MC,Is this a nonrestrictive clause? Writers who sell million of copies should make millions of dollars.,,,,,,16,3,1,1,Enabled,,,,,
31350,329,57,MC,Is this a nonrestrictive clause? That man who stole Mike's laptop was caught and apprehended.,,,,,,17,3,1,1,Enabled,,,,,
31351,329,58,MC,Is this a nonrestrictive clause? One of the rose bushes in the garden has wilted.,,,,,,18,3,1,1,Enabled,,,,,
31352,329,59,MC,Is this a nonrestrictive clause? Teachers in the state of Ohio are protesting for higher wages.,,,,,,19,3,1,1,Enabled,,,,,
31353,329,60,MC,Is this a nonrestrictive clause? The janitor who arrives the earliest everyday has recently retired.,,,,,,20,3,1,1,Enabled,,,,,
31354,330,61,MC,Is the apostrophe correctly placed? The dog's collar is missing.,,,,,,1,1,1,1,Enabled,,,,,
31355,330,62,MC,Is the apostrophe correctly placed? Those women's children are playing in the park together.,,,,,,2,1,1,1,Enabled,,,,,
31356,330,63,MC,Is the apostrophe correctly placed? The students' graduation ceremony is next week.,,,,,,3,1,1,1,Enabled,,,,,
31357,330,64,MC,Is the apostrophe correctly placed? The boss's daughter is in the office today.,,,,,,4,1,1,1,Enabled,,,,,
31358,330,65,MC,Is the apostrophe correctly placed? Man's' best friends are dogs.,,,,,,5,1,1,1,Enabled,,,,,
31359,330,66,MC,Is the apostrophe correctly placed? Johnny is the teacher's pet.,,,,,,6,1,1,1,Enabled,,,,,
31360,330,67,MC,Is the apostrophe correctly placed? The cactus' flower has wilted.,,,,,,7,1,1,1,Enabled,,,,,
31361,330,68,MC,Is the apostrophe correctly placed? Mr Jones' car is missing.,,,,,,8,1,1,1,Enabled,,,,,
31362,330,69,MC,Is the apostrophe correctly placed? Tomorrow night is guys' night out.,,,,,,9,1,1,1,Enabled,,,,,
31363,330,70,MC,Is the apostrophe correctly placed? Two of the childrens' hats flew away.,,,,,,10,1,1,1,Enabled,,,,,
31364,330,71,MC,Is the apostrophe correctly placed? It's that time of the year for spring cleaning.,,,,,,11,1,1,1,Enabled,,,,,
31365,330,72,MC,Is the apostrophe correctly placed? Its' their bags in the lost and found.,,,,,,12,1,1,1,Enabled,,,,,
31366,330,73,MC,Is the apostrophe correctly placed? The wisdom teeths' roots are very long.,,,,,,13,1,1,1,Enabled,,,,,
31367,330,74,MC,Is the apostrophe correctly placed? The Hasting's are our new neighbour.,,,,,,14,1,1,1,Enabled,,,,,
31368,330,75,MC,Is the apostrophe correctly placed? Theres' a queue outside the food truck.,,,,,,15,1,1,1,Enabled,,,,,
31369,330,76,MC,Is the apostrophe correctly placed? The neighbour's cats are causing a ruckus.,,,,,,16,1,1,1,Enabled,,,,,
31370,330,77,MC,Is the apostrophe correctly placed? Danny's house was broken into.,,,,,,17,1,1,1,Enabled,,,,,
31371,330,78,MC,Is the apostrophe correctly placed? Heres' the keys to the house.,,,,,,18,1,1,1,Enabled,,,,,
31372,330,79,MC,Is the apostrophe correctly placed? Where's the car parked at?,,,,,,19,1,1,1,Enabled,,,,,
31373,330,80,MC,Whos' the man standing by the red mailbox?,,,,,,20,1,1,1,Enabled,,,,,
31374,330,81,FIB,Fill in the blank with the apostrophe correctly placed for the words in the bracket.(It is)_____ Mr Lee who got promoted.,,,"{""type"":1,""answer"":[{""value"":""It's"",""type"":""string""}]}",,,1,2,1,1,Enabled,,,,,
31375,330,82,FIB,Fill in the blank with the apostrophe correctly placed for the words in the bracket. (Where is)__________ the book that I lent to you?,,,"{""type"":1,""answer"":[{""value"":""Where's"",""type"":""string""}]}",,,2,2,1,1,Enabled,,,,,
31376,330,83,FIB,Fill in the blank with the apostrophe correctly placed for the words in the bracket. Kate (does not) ___________ like green beans.,,,"{""type"":1,""answer"":[{""value"":""doesn't"",""type"":""string""}]}",,,3,2,1,1,Enabled,,,,,
31377,330,84,FIB,Fill in the blank with the apostrophe correctly placed for the words in the bracket. (Women) _________ rights in the workplace is important.,,,"{""type"":1,""answer"":[{""value"":""Women's"",""type"":""string""}]}",,,4,2,1,1,Enabled,,,,,
31378,330,85,FIB,Fill in the blank with the apostrophe correctly placed for the words in the bracket. (Mr Jones)__________wife is the new headmistress.,,,"{""type"":1,""answer"":[{""value"":""Mr Jones'"",""type"":""string""}]}",,,5,2,1,1,Enabled,,,,,
31379,330,86,FIB,Fill in the blank with the apostrophe correctly placed for the words in the bracket. You (can not) _________ lie to the police officers.,,,"{""type"":1,""answer"":[{""value"":""can't"",""type"":""string""}]}",,,6,2,1,1,Enabled,,,,,
31380,330,87,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. Both (Jane and John) _________________________ mothers are sisters.,,,"{""type"":1,""answer"":[{""value"":""Jane's and John's"",""type"":""string""}]}",,,7,2,1,1,Enabled,,,,,
31381,330,88,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (Here is) ________ the book you have always wanted.,,,"{""type"":1,""answer"":[{""value"":""Here's"",""type"":""string""}]}",,,8,2,1,1,Enabled,,,,,
31382,330,89,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (You have) __________ a stain on your shirt.,,,"{""type"":1,""answer"":[{""value"":""You've"",""type"":""string""}]}",,,9,2,1,1,Enabled,,,,,
31383,330,90,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (Yellow is) ________ my favourite colour.,,,"{""type"":1,""answer"":[{""value"":""Yellow's"",""type"":""string""}]}",,,10,2,1,1,Enabled,,,,,
31384,330,91,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (It is) _____ all fun and games till someone gets hurt.,,,"{""type"":1,""answer"":[{""value"":""It's"",""type"":""string""}]}",,,11,2,1,1,Enabled,,,,,
31385,330,92,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (There is) __________ no reason to panic.,,,"{""type"":1,""answer"":[{""value"":""There's"",""type"":""string""}]}",,,12,2,1,1,Enabled,,,,,
31386,330,93,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (What is) _________ his name?,,,"{""type"":1,""answer"":[{""value"":""What's"",""type"":""string""}]}",,,13,2,1,1,Enabled,,,,,
31387,330,94,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (class) ________ hours are from 9 to 3.,,,"{""type"":1,""answer"":[{""value"":""class'"",""type"":""string""}]}",,,14,2,1,1,Enabled,,,,,
31388,330,95,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. That (woman) _________ scarf is made of silk.,,,"{""type"":1,""answer"":[{""value"":""woman's"",""type"":""string""}]}",,,15,2,1,1,Enabled,,,,,
31389,330,96,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (necklace is) _____________ made of pearls.,,,"{""type"":1,""answer"":[{""value"":""necklace's"",""type"":""string""}]}",,,16,2,1,1,Enabled,,,,,
31390,330,97,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (canvas) _______ size is as big as the dining table.,,,"{""type"":1,""answer"":[{""value"":""canvas'"",""type"":""string""}]}",,,17,2,1,1,Enabled,,,,,
31391,330,98,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (Texas) ________ weather is dry and hot.,,,"{""type"":1,""answer"":[{""value"":""Texas'"",""type"":""string""}]}",,,18,2,1,1,Enabled,,,,,
31392,330,99,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (neighbour) ___________ dog got loose again.,,,"{""type"":1,""answer"":[{""value"":""neighbour's"",""type"":""string""}]}",,,19,2,1,1,Enabled,,,,,
31393,330,100,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (boys) _______ school is down the road.,,,"{""type"":1,""answer"":[{""value"":""boys'"",""type"":""string""}]}",,,20,2,1,1,Enabled,,,,,
31394,330,101,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (girl) _______ doll is the one in the pink dress.,,,"{""type"":1,""answer"":[{""value"":""girl's"",""type"":""string""}]}",,,1,3,1,1,Enabled,,,,,
31395,330,102,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets.  The (bride and groom)__________weddings was very lovely.,,,"{""type"":1,""answer"":[{""value"":""bride and groom's"",""type"":""string""}]}",,,2,3,1,1,Enabled,,,,,
31396,330,103,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. I thought I would just throw in my two (cents) _______ worth.,,,"{""type"":1,""answer"":[{""value"":""cents'"",""type"":""string""}]}",,,3,3,1,1,Enabled,,,,,
31397,330,104,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (I would) ____ like to have a glass of milk.,,,"{""type"":1,""answer"":[{""value"":""I'd"",""type"":""string""}]}",,,4,3,1,1,Enabled,,,,,
31398,330,105,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (He was) ________ the previous headmaster.,,,"{""type"":1,""answer"":[{""value"":""He's"",""type"":""string""}]}",,,5,3,1,1,Enabled,,,,,
31399,330,106,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. You (should have) ___________ taken the clothes in when it started to rain.,,,"{""type"":1,""answer"":[{""value"":""should've"",""type"":""string""}]}",,,6,3,1,1,Enabled,,,,,
31400,330,107,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (shoes) _______ soles are now muddy.,,,"{""type"":1,""answer"":[{""value"":""shoes'"",""type"":""string""}]}",,,7,3,1,1,Enabled,,,,,
31401,330,108,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (farmer) ________ cows are grazing in the field.,,,"{""type"":1,""answer"":[{""value"":""farmer's"",""type"":""string""}]}",,,8,3,1,1,Enabled,,,,,
31402,330,109,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (Car) ______ tires are made our of rubber.,,,"{""type"":1,""answer"":[{""value"":""Car's"",""type"":""string""}]}",,,9,3,1,1,Enabled,,,,,
31403,330,110,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (It has) ______ been a long time since we last spoke.,,,"{""type"":1,""answer"":[{""value"":""It's"",""type"":""string""}]}",,,10,3,1,1,Enabled,,,,,
31404,330,111,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (Amy) _____ dance class is a t 5 o'clock.,,,"{""type"":1,""answer"":[{""value"":""Amy's"",""type"":""string""}]}",,,11,3,1,1,Enabled,,,,,
31405,330,112,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. Their (parents) _______ room is upstairs.,,,"{""type"":1,""answer"":[{""value"":""parents'"",""type"":""string""}]}",,,12,3,1,1,Enabled,,,,,
31406,330,113,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (children) _________ toys are in the play pen.,,,"{""type"":1,""answer"":[{""value"":""children's"",""type"":""string""}]}",,,13,3,1,1,Enabled,,,,,
31407,330,114,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets.The (class) ________ average grade was disappointing.,,,"{""type"":1,""answer"":[{""value"":""class'"",""type"":""string""}]}",,,14,3,1,1,Enabled,,,,,
31408,330,115,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. (Clowns) _________ shoes are usually big and red.,,,"{""type"":1,""answer"":[{""value"":""Clowns'"",""type"":""string""}]}",,,15,3,1,1,Enabled,,,,,
31409,330,116,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (man and woman) _________________ luggage bags are missing.,,,"{""type"":1,""answer"":[{""value"":""man's and woman's"",""type"":""string""}]}",,,16,3,1,1,Enabled,,,,,
31410,330,117,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (cat is) ________ out of the bag.,,,"{""type"":1,""answer"":[{""value"":""cat's"",""type"":""string""}]}",,,17,3,1,1,Enabled,,,,,
31411,330,118,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. We loved the (shop) _______ new interior.,,,"{""type"":1,""answer"":[{""value"":""shop's"",""type"":""string""}]}",,,18,3,1,1,Enabled,,,,,
31412,330,119,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (houses) _______ roofs were painted red.,,,"{""type"":1,""answer"":[{""value"":""houses'"",""type"":""string""}]}",,,19,3,1,1,Enabled,,,,,
31413,330,120,FIB,Fill in the blank with the apostrophe correctly placed for the words in the brackets. The (bed is) _______ ridden with lice.,,,"{""type"":1,""answer"":[{""value"":""bed's"",""type"":""string""}]}",,,20,3,1,1,Enabled,,,,,
31414,331,121,FIB,Insert the dash where it is necessary. You are the friend the only friend who still believes in me.,,,"{""type"":1,""answer"":[{""value"":""You are the friend—the only friend—who still believes in me."",""type"":""string""}]}",,,1,1,1,1,Enabled,,,,,
31415,331,122,FIB,Insert the dash where it is necessary. I do all the chores she has all the fun.,,,"{""type"":1,""answer"":[{""value"":""I do all the chores—she has all the fun."",""type"":""string""}]}",,,2,1,1,1,Enabled,,,,,
31416,331,123,FIB,Insert the dash where it is necessary. I wish you would oh nevermind.,,,"{""type"":1,""answer"":[{""value"":""I wish you would—oh nevermind."",""type"":""string""}]}",,,3,1,1,1,Enabled,,,,,
31417,331,124,FIB,"Insert the dash where it is necessary. The girl she was from Manila, Phillippines arrived.",,,"{""type"":1,""answer"":[{""value"":""The girl—she was from Manila, Phillippines—arrived."",""type"":""string""}]}",,,4,1,1,1,Enabled,,,,,
31418,331,125,FIB,"Insert the dash where it is necessary. They waited for the bus in the cold, pouring rain for almost two hours.",,,"{""type"":1,""answer"":[{""value"":""They waited for the bus—in the cold, pouring rain—for almost two hours."",""type"":""string""}]}",,,5,1,1,1,Enabled,,,,,
31419,331,126,FIB,Insert the dash where it is necessary. The Wallstreet Journal dated 23rd March arrived in the mail yesterday.,,,"{""type"":1,""answer"":[{""value"":""The Wallstreet Journal—dated 23rd March 2016—arrived in the mail yesterday."",""type"":""string""}]}",,,6,1,1,1,Enabled,,,,,
31420,331,127,FIB,Insert the dash where it is necessary. Thousand of children like the girl in this picture have been left homeless.,,,"{""type"":1,""answer"":[{""value"":""Thousand of children—like the girl in this picture—have been left homeless."",""type"":""string""}]}",,,7,1,1,1,Enabled,,,,,
31421,331,128,FIB,Insert the dash where it is necessary. One thing's for sure he doesn't want to attend the party.,,,"{""type"":1,""answer"":[{""value"":""One thing's for sure—he doesn't want to attend the party."",""type"":""string""}]}",,,8,1,1,1,Enabled,,,,,
31422,331,129,FIB,Insert the dash where it is necessary. Things have changed a lot in the last month mainly for the worse.,,,"{""type"":1,""answer"":[{""value"":""Things have changed a lot in the last month—mainly for the worse."",""type"":""string""}]}",,,9,1,1,1,Enabled,,,,,
31423,331,130,FIB,Insert the dash where it is necessary. My niece. Where did she go? Would like to meet you.,,,"{""type"":1,""answer"":[{""value"":""My niece—where did she go?—would like to meet you."",""type"":""string""}]}",,,10,1,1,1,Enabled,,,,,
31424,331,131,FIB,Insert the dash where it is necessary. James and his trusty sidekick was always welcomed.,,,"{""type"":1,""answer"":[{""value"":""James—and his trusty sidekick—was always welcomed."",""type"":""string""}]}",,,11,1,1,1,Enabled,,,,,
31425,331,132,FIB,Insert the dash where it is necessary. You may think he is dumb. He isn't.,,,"{""type"":1,""answer"":[{""value"":""You may think he is dumb—he isn't."",""type"":""string""}]}",,,12,1,1,1,Enabled,,,,,
31426,331,133,FIB,"Insert the dash where it is necessary. She might come to the dinner, you never know.",,,"{""type"":1,""answer"":[{""value"":""She might come to the dinner—you never know."",""type"":""string""}]}",,,13,1,1,1,Enabled,,,,,
31427,331,134,FIB,"Insert the dash where it is necessary. Where the heck is my, wait, what was I looking for?",,,"{""type"":1,""answer"":[{""value"":""Where the heck is my—wait, what was I looking for?"",""type"":""string""}]}",,,14,1,1,1,Enabled,,,,,
31428,331,135,FIB,Insert the dash where it is necessary. Thomas Thompson our morally religious mayor is running for office again.,,,"{""type"":1,""answer"":[{""value"":""Thomas Thompson—our morally religious mayor—is running for office again."",""type"":""string""}]}",,,15,1,1,1,Enabled,,,,,
31429,331,136,FIB,Insert the dash where it is necessary. He will make a great judge he thinks.,,,"{""type"":1,""answer"":[{""value"":""He will make a great judge—he thinks."",""type"":""string""}]}",,,16,1,1,1,Enabled,,,,,
31430,331,137,FIB,"Insert the dash where it is necessary. Jimmy Turner, brother, financial advisor, tutor and father to two children is running for the office this year.",,,"{""type"":1,""answer"":[{""value"":""Jimmy Turner—brother, financial advisor, tutor and father to two children—is running for the office this year."",""type"":""string""}]}",,,17,1,1,1,Enabled,,,,,
31431,331,138,FIB,Insert the dash where it is necessary. His campaign is ready. Everything is in place.,,,"{""type"":1,""answer"":[{""value"":""His campaign is ready—everything is in place."",""type"":""string""}]}",,,18,1,1,1,Enabled,,,,,
31432,331,139,FIB,Insert the dash where it is necessary. There was only one thing to do. Shout for help!,,,"{""type"":1,""answer"":[{""value"":""There was only one thing to do—shout for help!"",""type"":""string""}]}",,,19,1,1,1,Enabled,,,,,
31433,331,140,FIB,Insert the dash where it is necessary. Will he? Can he win the election without the elderlies' votes?,,,"{""type"":1,""answer"":[{""value"":""Will he—can he—win the election without the elderlies' votes?"",""type"":""string""}]}",,,20,1,1,1,Enabled,,,,,
31434,331,141,FIB,Insert the dash where it is necessary. The reasons if these walls are sil—ent are many.,,,"{""type"":1,""answer"":[{""value"":""The reasons—if these walls are silent—are many."",""type"":""string""}]}",,,1,2,1,1,Enabled,,,,,
31435,331,142,FIB,Insert the dash where it is necessary. Dinner is at 7:not at 7:or 7:31.,,,"{""type"":1,""answer"":[{""value"":""Dinner is at 7:30—not at 7:29 or 7:31."",""type"":""string""}]}",,,2,2,1,1,Enabled,,,,,
31436,331,143,FIB,"Insert the dash where it is necessary. Mary, can you please. No, John don't touch the knife! Mary could you please set the table.",,,"{""type"":1,""answer"":[{""value"":""Mary, can you please—no, John don't touch the knife!—Mary could you please set the table."",""type"":""string""}]}",,,3,2,1,1,Enabled,,,,,
31437,331,144,FIB,"Insert the dash where it is necessary. Mopping, folding the clothes, washing the dishes, they're all done now and I need a rest now.",,,"{""type"":1,""answer"":[{""value"":""Mopping, folding the clothes, washing the dishes—they're all done now and I need a rest now."",""type"":""string""}]}",,,4,2,1,1,Enabled,,,,,
31438,331,145,FIB,"Insert the dash where it is necessary. Crocodiles, alligators, they both look alike to me.",,,"{""type"":1,""answer"":[{""value"":""Crocodiles, alligators—they all look alike to me."",""type"":""string""}]}",,,5,2,1,1,Enabled,,,,,
31439,331,146,FIB,"Insert the dash where it is necessary. Chocolate, vanilla, strawberry, they all taste good as ice-cream flavors.",,,"{""type"":1,""answer"":[{""value"":""Chocolate, vanilla, strawberry—they all taste good as ice-cream flavors."",""type"":""string""}]}",,,6,2,1,1,Enabled,,,,,
31440,331,147,FIB,"Insert the dash where it is necessary. Do this, do that, go here, go there. There is just too much to do!",,,"{""type"":1,""answer"":[{""value"":""Do this, do that, go here, go there—there is just too much to do!"",""type"":""string""}]}",,,7,2,1,1,Enabled,,,,,
31441,331,148,FIB,"Insert the dash where it is necessary. The four of us, Mary, Kate, John and I, went to the party together.",,,"{""type"":1,""answer"":[{""value"":""The four of us—Mary, Kate, John and I—went to the party together."",""type"":""string""}]}",,,8,2,1,1,Enabled,,,,,
31442,331,149,FIB,"Insert the dash where it is necessary. If you need me, call my secretary, Sarah not Stella, and she will help you.",,,"{""type"":1,""answer"":[{""value"":""If you need me, call my secretary—Sarah not Stella—and she will help you."",""type"":""string""}]}",,,9,2,1,1,Enabled,,,,,
31443,331,150,FIB,"Insert the dash where it is necessary. Materialism, always wanting more, is bad for the soul but good for the economy.",,,"{""type"":1,""answer"":[{""value"":""Materialism—always wanting more—is bad for the soul but good for the economy."",""type"":""string""}]}",,,10,2,1,1,Enabled,,,,,
31444,331,151,FIB,"Insert the dash where it is necessary. He glanced hesitantly at his watch, the gold plated Rolex, as he shifted in his seat.",,,"{""type"":1,""answer"":[{""value"":""He glanced hesitantly at his watch—the gold plated Rolex—as he shifted in his seat."",""type"":""string""}]}",,,11,2,1,1,Enabled,,,,,
31445,331,152,FIB,"Insert the dash where it is necessary. The question words, what, who, why, how, where and when, is used to retrieve information in English.",,,"{""type"":1,""answer"":[{""value"":""The question words—what, who, why, how, where and when—is used to retrieve information in English."",""type"":""string""}]}",,,12,2,1,1,Enabled,,,,,
