34836,88,880013,FIB,"What is the value of 4 in the following number? 547,850
",,,"{""type"":1,""answer"":[{""value"":""Ten-Thousands"",""type"":""string""}]}",,,13,1,1,1,Enabled,,,,,
34837,88,880014,FIB,"What is the value of 9 in the following number? 45,794
",,,"{""type"":1,""answer"":[{""value"":""Tens"",""type"":""string""}]}",,,14,1,1,1,Enabled,,,,,
34838,88,880015,FIB,"What is the value of 7 in the following number? 7,894,343
",,,"{""type"":1,""answer"":[{""value"":""Millions"",""type"":""string""}]}",,,15,1,1,1,Enabled,,,,,
34839,88,880016,FIB,"What is the value of 3 in the following number? 34,488
",,,"{""type"":1,""answer"":[{""value"":""Ten-Thousands"",""type"":""string""}]}",,,16,1,1,1,Enabled,,,,,
34840,88,880017,FIB,"What is the value of 5 in the following number? 134,578
",,,"{""type"":1,""answer"":[{""value"":""Hundreds"",""type"":""string""}]}",,,17,1,1,1,Enabled,,,,,
34841,88,880018,FIB,"What is the value of 1 in the following number? 147,578
",,,"{""type"":1,""answer"":[{""value"":""Hundred-Thousands"",""type"":""string""}]}",,,18,1,1,1,Enabled,,,,,
34842,88,880019,FIB,"What is the value of 1 in the following number? 214,823
",,,"{""type"":1,""answer"":[{""value"":""Ten-Thousands"",""type"":""string""}]}",,,19,1,1,1,Enabled,,,,,
34843,88,880020,FIB,"What is the value of 0 in the following number? 30,457
",,,"{""type"":1,""answer"":[{""value"":""Thousands"",""type"":""string""}]}",,,20,1,1,1,Enabled,,,,,
34844,88,880021,FIB,"What is the value of 3 in the following number? 301,476
",,,"{""type"":1,""answer"":[{""value"":""Hundred-Thousands"",""type"":""string""}]}",,,21,1,1,1,Enabled,,,,,
34845,88,880022,FIB,"What is the value of 2 in the following number? 3,464,782
",,,"{""type"":1,""answer"":[{""value"":""Ones"",""type"":""string""}]}",,,22,1,1,1,Enabled,,,,,
34846,88,880023,FIB,"What is the value of 8 in the following number? 164,823
",,,"{""type"":1,""answer"":[{""value"":""Hundreds"",""type"":""string""}]}",,,23,1,1,1,Enabled,,,,,
34847,88,880024,FIB,"What is the value of 7 in the following number? 74,8590
",,,"{""type"":1,""answer"":[{""value"":""Ten-Thousands"",""type"":""string""}]}",,,24,1,1,1,Enabled,,,,,
34848,88,880025,FIB,"What is the value of 5 in the following number? 5,273,940
",,,"{""type"":1,""answer"":[{""value"":""Millions"",""type"":""string""}]}",,,25,1,1,1,Enabled,,,,,
34849,88,880026,FIB,"What is the value of 7 in the following number? 452,670
",,,"{""type"":1,""answer"":[{""value"":""Tens"",""type"":""string""}]}",,,26,1,1,1,Enabled,,,,,
34850,88,880027,FIB,"What is the value of 6 in the following number? 364,021
",,,"{""type"":1,""answer"":[{""value"":""Ten-Thousands"",""type"":""string""}]}",,,27,1,1,1,Enabled,,,,,
34851,88,880028,FIB,"What is the value of 4 in the following number? 624,510
",,,"{""type"":1,""answer"":[{""value"":""Thousands"",""type"":""string""}]}",,,28,1,1,1,Enabled,,,,,
34852,88,880029,FIB," What is the value of 3 in the following number? 270,034

",,,"{""type"":1,""answer"":[{""value"":""Tens"",""type"":""string""}]}",,,29,1,1,1,Enabled,,,,,
34853,88,880030,FIB,"What is the value of 8 in the following number? 86,290
",,,"{""type"":1,""answer"":[{""value"":""Hundred-Thousands"",""type"":""string""}]}",,,30,1,1,1,Enabled,,,,,
34854,88,880031,FIB,"How would you regroup these numbers to maximize the Tens: 3 Tens , 15  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":4,""type"":""int""},{""value"":5,""type"":""int""}]}",,,1,2,1,1,Enabled,,,,,
34855,88,880032,FIB,"How would you regroup these numbers to maximize the Tens: 1 Tens , 20  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""},{""value"":""0"",""type"":""string""}]}",,,2,2,1,1,Enabled,,,,,
34856,88,880033,FIB,"How would you regroup these numbers to maximize the Tens: 2 Tens , 14  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""},{""value"":4,""type"":""int""}]}",,,3,2,1,1,Enabled,,,,,
34857,88,880034,FIB,"How would you regroup these numbers to maximize the Tens: 3 Tens , 15  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":4,""type"":""int""},{""value"":5,""type"":""int""}]}",,,4,2,1,1,Enabled,,,,,
34858,88,880035,FIB,"How would you regroup these numbers to maximize the Tens: 1 Tens , 20  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""},{""value"":""0"",""type"":""string""}]}",,,5,2,1,1,Enabled,,,,,
34859,88,880036,FIB,"How would you regroup these numbers to maximize the Tens: 2 Tens , 14  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""},{""value"":4,""type"":""int""}]}",,,6,2,1,1,Enabled,,,,,
34860,88,880037,FIB,"How would you regroup these numbers to maximize the Tens: 5 Tens , 25  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""},{""value"":5,""type"":""int""}]}",,,7,2,1,1,Enabled,,,,,
34861,88,880038,FIB,"How would you regroup these numbers to maximize the Tens: 6 Tens , 15  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""},{""value"":5,""type"":""int""}]}",,,8,2,1,1,Enabled,,,,,
34862,88,880039,FIB,"How would you regroup these numbers to maximize the Tens: 8 Tens , 17  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":7,""type"":""int""}]}",,,9,2,1,1,Enabled,,,,,
34863,88,880040,FIB,"How would you regroup these numbers to maximize the Tens: 4 Tens , 29  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":6,""type"":""int""},{""value"":9,""type"":""int""}]}",,,10,2,1,1,Enabled,,,,,
34864,88,880041,FIB,"How would you regroup these numbers to maximize the Tens: 6 Tens , 27 Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":8,""type"":""int""},{""value"":7,""type"":""int""}]}",,,11,2,1,1,Enabled,,,,,
34865,88,880042,FIB,"How would you regroup these numbers to maximize the Tens: 8 Tens , 11  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":1,""type"":""int""}]}",,,12,2,1,1,Enabled,,,,,
34866,88,880043,FIB,"How would you regroup these numbers to maximize the Tens: 4 Tens , 25  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":6,""type"":""int""},{""value"":5,""type"":""int""}]}",,,13,2,1,1,Enabled,,,,,
34867,88,880044,FIB,"How would you regroup these numbers to maximize the Tens: 7 Tens , 19  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":8,""type"":""int""},{""value"":9,""type"":""int""}]}",,,14,2,1,1,Enabled,,,,,
34868,88,880045,FIB,"How would you regroup these numbers to maximize the Tens: 3 Tens , 13  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":4,""type"":""int""},{""value"":3,""type"":""int""}]}",,,15,2,1,1,Enabled,,,,,
34869,88,880046,FIB,"How would you regroup these numbers to maximize the Tens: 5 Tens , 24  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""},{""value"":4,""type"":""int""}]}",,,16,2,1,1,Enabled,,,,,
34870,88,880047,FIB,"How would you regroup these numbers to maximize the Tens: 8 Tens , 12  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":2,""type"":""int""}]}",,,17,2,1,1,Enabled,,,,,
34871,88,880048,FIB,"How would you regroup these numbers to maximize the Tens: 4 Tens , 16  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":5,""type"":""int""},{""value"":6,""type"":""int""}]}",,,18,2,1,1,Enabled,,,,,
34872,88,880049,FIB,"How would you regroup these numbers to maximize the Tens: 3 Tens , 35  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":6,""type"":""int""},{""value"":5,""type"":""int""}]}",,,19,2,1,1,Enabled,,,,,
34873,88,880050,FIB,"How would you regroup these numbers to maximize the Tens: 5 Tens , 23  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""},{""value"":3,""type"":""int""}]}",,,20,2,1,1,Enabled,,,,,
34874,88,880051,FIB,"How would you regroup these numbers to maximize the Tens: 4 Tens , 28  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":6,""type"":""int""},{""value"":8,""type"":""int""}]}",,,21,2,1,1,Enabled,,,,,
34875,88,880052,FIB,"How would you regroup these numbers to maximize the Tens: 3 Tens , 29  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":5,""type"":""int""},{""value"":9,""type"":""int""}]}",,,22,2,1,1,Enabled,,,,,
34876,88,880053,FIB,"How would you regroup these numbers to maximize the Tens: 5 Tens , 19  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":6,""type"":""int""},{""value"":9,""type"":""int""}]}",,,23,2,1,1,Enabled,,,,,
34877,88,880054,FIB,"How would you regroup these numbers to maximize the Tens: 7 Tens , 21  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":1,""type"":""int""}]}",,,24,2,1,1,Enabled,,,,,
34878,88,880055,FIB,"How would you regroup these numbers to maximize the Tens: 2 Tens , 75  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":5,""type"":""int""}]}",,,25,2,1,1,Enabled,,,,,
34879,88,880056,FIB,"How would you regroup these numbers to maximize the Tens: 1 Tens , 69  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""},{""value"":9,""type"":""int""}]}",,,26,2,1,1,Enabled,,,,,
34880,88,880057,FIB,"How would you regroup these numbers to maximize the Tens: 4 Tens , 55  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":5,""type"":""int""}]}",,,27,2,1,1,Enabled,,,,,
34881,88,880058,FIB,"How would you regroup these numbers to maximize the Tens: 6 Tens , 19  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""},{""value"":9,""type"":""int""}]}",,,28,2,1,1,Enabled,,,,,
34882,88,880059,FIB,"How would you regroup these numbers to maximize the Tens: 7 Tens , 29  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":9,""type"":""int""}]}",,,29,2,1,1,Enabled,,,,,
34883,88,880060,FIB,"How would you regroup these numbers to maximize the Tens: 4 Tens , 58  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":8,""type"":""int""}]}",,,30,2,1,1,Enabled,,,,,
34884,88,880061,FIB,"How would you regroup these numbers to maximize the Tens: 5 Tens , 26  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""},{""value"":6,""type"":""int""}]}",,,31,2,1,1,Enabled,,,,,
34885,88,880062,FIB,"How would you regroup these numbers to maximize the Tens: 1 Tens , 85  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":5,""type"":""int""}]}",,,32,2,1,1,Enabled,,,,,
34886,88,880063,FIB,"How would you regroup these numbers to maximize the Tens: 4 Tens , 57  Ones into  ____Tens, ____Ones",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""},{""value"":7,""type"":""int""}]}",,,33,2,1,1,Enabled,,,,,
34887,88,880064,FIB,Write 5 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""V"",""type"":""string""}]}",,,1,3,1,1,Enabled,,,,,
34888,88,880065,FIB,Write 1 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""I"",""type"":""string""}]}",,,2,3,1,1,Enabled,,,,,
34889,88,880066,FIB,Write 2 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""II"",""type"":""string""}]}",,,3,3,1,1,Enabled,,,,,
34890,88,880067,FIB,Write 3 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""III"",""type"":""string""}]}",,,4,3,1,1,Enabled,,,,,
34891,88,880068,FIB,Write 4 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""IV"",""type"":""string""}]}",,,5,3,1,1,Enabled,,,,,
34892,88,880069,FIB,Write 6 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""VI"",""type"":""string""}]}",,,6,3,1,1,Enabled,,,,,
34893,88,880070,FIB,Write 7 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""VII"",""type"":""string""}]}",,,7,3,1,1,Enabled,,,,,
34894,88,880071,FIB,Write 8 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""VIII"",""type"":""string""}]}",,,8,3,1,1,Enabled,,,,,
34895,88,880072,FIB,Write 9 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""IX"",""type"":""string""}]}",,,9,3,1,1,Enabled,,,,,
34896,88,880073,FIB,Write 10 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""X"",""type"":""string""}]}",,,10,3,1,1,Enabled,,,,,
34897,88,880074,FIB,Write 11 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XI"",""type"":""string""}]}",,,11,3,1,1,Enabled,,,,,
34898,88,880075,FIB,Write 15 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XV"",""type"":""string""}]}",,,12,3,1,1,Enabled,,,,,
34899,88,880076,FIB,Write 12 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XII"",""type"":""string""}]}",,,13,3,1,1,Enabled,,,,,
34900,88,880077,FIB,Write 16 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XVI"",""type"":""string""}]}",,,14,3,1,1,Enabled,,,,,
34901,88,880078,FIB,Write 19 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XIX"",""type"":""string""}]}",,,15,3,1,1,Enabled,,,,,
34902,88,880079,FIB,Write 20 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XX"",""type"":""string""}]}",,,16,3,1,1,Enabled,,,,,
34903,88,880080,FIB,Write 30 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XXX"",""type"":""string""}]}",,,17,3,1,1,Enabled,,,,,
34904,88,880081,FIB,Write 31 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XXXI"",""type"":""string""}]}",,,18,3,1,1,Enabled,,,,,
34905,88,880082,FIB,Write 33 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XXXIII"",""type"":""string""}]}",,,19,3,1,1,Enabled,,,,,
34906,88,880083,FIB,Write 35 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XXXV"",""type"":""string""}]}",,,20,3,1,1,Enabled,,,,,
34907,88,880084,FIB,Write 39 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XXXIX"",""type"":""string""}]}",,,21,3,1,1,Enabled,,,,,
34908,88,880085,FIB,Write 40 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XL"",""type"":""string""}]}",,,22,3,1,1,Enabled,,,,,
34909,88,880086,FIB,Write 41 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XLI"",""type"":""string""}]}",,,23,3,1,1,Enabled,,,,,
34910,88,880087,FIB,Write 49 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""XLIX"",""type"":""string""}]}",,,24,3,1,1,Enabled,,,,,
34911,88,880088,FIB,Write 50 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""L"",""type"":""string""}]}",,,25,3,1,1,Enabled,,,,,
34912,88,880089,FIB,Write 55 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""LV"",""type"":""string""}]}",,,26,3,1,1,Enabled,,,,,
34913,88,880090,FIB,Write 60 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""LX"",""type"":""string""}]}",,,27,3,1,1,Enabled,,,,,
34914,88,880091,FIB,Write 100 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""C"",""type"":""string""}]}",,,28,3,1,1,Enabled,,,,,
34915,88,880092,FIB,Write 900 in roman numerals,,,"{""type"":1,""answer"":[{""value"":""CM"",""type"":""string""}]}",,,29,3,1,1,Enabled,,,,,
34916,88,880093,FIB,What is the numeric form of roman numeral C?,,,"{""type"":1,""answer"":[{""value"":100,""type"":""int""}]}",,,30,3,1,1,Enabled,,,,,
34917,88,880094,FIB,What is the numeric form of roman numeral M?,,,"{""type"":1,""answer"":[{""value"":1000,""type"":""int""}]}",,,31,3,1,1,Enabled,,,,,
34918,88,880095,FIB,What is the numeric form of roman numeral IX?,,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""}]}",,,32,3,1,1,Enabled,,,,,
34919,88,880096,FIB,What is the numeric form of roman numeral IV?,,,"{""type"":1,""answer"":[{""value"":4,""type"":""int""}]}",,,33,3,1,1,Enabled,,,,,
34920,88,880097,FIB,What is the numeric form of roman numeral D?,,,"{""type"":1,""answer"":[{""value"":500,""type"":""int""}]}",,,34,3,1,1,Enabled,,,,,
34921,88,880098,FIB,What is the numeric form of roman numeral CC?,,,"{""type"":1,""answer"":[{""value"":200,""type"":""int""}]}",,,35,3,1,1,Enabled,,,,,
34922,88,880099,FIB,What is the numeric form of roman numeral DC?,,,"{""type"":1,""answer"":[{""value"":600,""type"":""int""}]}",,,36,3,1,1,Enabled,,,,,
34923,88,880100,FIB,What is the numeric form of roman numeral CM?,,,"{""type"":1,""answer"":[{""value"":900,""type"":""int""}]}",,,37,3,1,1,Enabled,,,,,
34924,88,880101,FIB,What is the numeric form of roman numeral CD?,,,"{""type"":1,""answer"":[{""value"":400,""type"":""int""}]}",,,38,3,1,1,Enabled,,,,,
34925,88,880102,FIB,What is the numeric form of roman numeral DCC?,,,"{""type"":1,""answer"":[{""value"":700,""type"":""int""}]}",,,39,3,1,1,Enabled,,,,,
34926,88,880103,FIB,What is the numeric form of roman numeral DCCC?,,,"{""type"":1,""answer"":[{""value"":800,""type"":""int""}]}",,,40,3,1,1,Enabled,,,,,
34927,90,880104,FIB,Complete this equation with the right sign.   0.041   _____   0.090 ,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,1,2,1,1,Enabled,,,,,
34928,90,880105,FIB,Complete this equation with the right sign.   0.041   _____   0.090,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,2,2,1,1,Enabled,,,,,
34929,90,880106,FIB,Complete this equation with the right sign.   0.526   _____   0.937,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,3,2,1,1,Enabled,,,,,
34930,90,880107,FIB,Complete this equation with the right sign.   0.836   _____   0.837,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,4,2,1,1,Enabled,,,,,
34931,90,880108,FIB,Complete this equation with the right sign.   0.625   _____   0.736,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,5,2,1,1,Enabled,,,,,
34932,90,880109,FIB,Complete this equation with the right sign.   0.434   _____   0.173,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,6,2,1,1,Enabled,,,,,
34933,90,880110,FIB,Complete this equation with the right sign.   0.625   _____   0.654,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,7,2,1,1,Enabled,,,,,
34934,90,880111,FIB,Complete this equation with the right sign.   0.053   _____   0.363,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,8,2,1,1,Enabled,,,,,
34935,90,880112,FIB,Complete this equation with the right sign.   0.999   _____   0.099,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,9,2,1,1,Enabled,,,,,
34936,90,880113,FIB,Complete this equation with the right sign.   0.038   _____   0.052,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,10,2,1,1,Enabled,,,,,
34937,90,880114,FIB,Complete this equation with the right sign.   0.341   _____   0.654,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,11,2,1,1,Enabled,,,,,
34938,90,880115,FIB,Complete this equation with the right sign.   0.367   _____   0.424,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,12,2,1,1,Enabled,,,,,
34939,90,880116,FIB,Complete this equation with the right sign.   0.745   _____   0.732,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,13,2,1,1,Enabled,,,,,
34940,90,880117,FIB,Complete this equation with the right sign.   0.741   _____   0.740,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,14,2,1,1,Enabled,,,,,
34941,90,880118,FIB,Complete this equation with the right sign.   0.625   _____   0.999,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,15,2,1,1,Enabled,,,,,
34942,90,880119,FIB,Complete this equation with the right sign.   0.924   _____   0.957,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,16,2,1,1,Enabled,,,,,
34943,90,880120,FIB,Complete this equation with the right sign.   0.948   _____   0.847,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,17,2,1,1,Enabled,,,,,
34944,90,880121,FIB,Complete this equation with the right sign.   0.664   _____   0.665,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,18,2,1,1,Enabled,,,,,
34945,90,880122,FIB,Complete this equation with the right sign.   0.443   _____   0.458,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,19,2,1,1,Enabled,,,,,
34946,90,880123,FIB,Complete this equation with the right sign.   0.636   _____   0.425,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,20,2,1,1,Enabled,,,,,
34947,90,880124,FIB,Complete this equation with the right sign.   0.864   _____   0.893,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,21,2,1,1,Enabled,,,,,
34948,90,880125,FIB,Complete this equation with the right sign.   0.163   _____   0.635,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,22,2,1,1,Enabled,,,,,
34949,90,880126,FIB,Complete this equation with the right sign.   0.233   _____   0.202,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,23,2,1,1,Enabled,,,,,
34950,90,880127,FIB,Complete this equation with the right sign.   0.011   _____   0.001,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,24,2,1,1,Enabled,,,,,
34951,90,880128,FIB,Complete this equation with the right sign.   0.927   _____   0.846,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,25,2,1,1,Enabled,,,,,
34952,90,880129,FIB,Complete this equation with the right sign.   0.101   _____   0.111,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,26,2,1,1,Enabled,,,,,
34953,90,880130,FIB,Complete this equation with the right sign.   0.036   _____   0.108,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,27,2,1,1,Enabled,,,,,
34954,90,880131,FIB,Complete this equation with the right sign.   0.707   _____   0.912,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,28,2,1,1,Enabled,,,,,
34955,90,880132,FIB,Complete this equation with the right sign.   0.253   _____   0.282,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,29,2,1,1,Enabled,,,,,
34956,90,880133,FIB,Complete this equation with the right sign.   0.737   _____   0.739,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,30,2,1,1,Enabled,,,,,
34957,90,880134,FIB,Complete this equation with the right sign.   0.837   _____   0.156,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,31,2,1,1,Enabled,,,,,
34958,90,880135,FIB,Complete this equation with the right sign.   0.534   _____   0.578,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,32,2,1,1,Enabled,,,,,
34959,90,880136,FIB,Complete this equation with the right sign.   0.241   _____   0.352,,,"{""type"":1,""answer"":[{""value"":""<"",""type"":""string""}]}",,,33,2,1,1,Enabled,,,,,
34960,90,880137,FIB,Complete this equation with the right sign.   0.812   _____   0.811,,,"{""type"":1,""answer"":[{""value"":"">"",""type"":""string""}]}",,,1,2,1,1,Enabled,,,,,
34961,90,880138,FIB,Round 3.456 to the nearest whole number?,,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""}]}",,,2,3,1,1,Enabled,,,,,
34962,90,880139,FIB,Round 6.552 to the nearest whole number?,,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""}]}",,,3,3,1,1,Enabled,,,,,
34963,90,880140,FIB,Round 10.112 to the nearest whole number?,,,"{""type"":1,""answer"":[{""value"":10,""type"":""int""}]}",,,4,3,1,1,Enabled,,,,,
34964,90,880141,FIB,Round 98.552 to the nearest whole number?,,,"{""type"":1,""answer"":[{""value"":99,""type"":""int""}]}",,,5,3,1,1,Enabled,,,,,
34965,90,880142,FIB,Round 41.345 to the nearest whole number?,,,"{""type"":1,""answer"":[{""value"":41,""type"":""int""}]}",,,6,3,1,1,Enabled,,,,,
34966,90,880143,FIB,Round 35.897 to the nearest whole number?,,,"{""type"":1,""answer"":[{""value"":36,""type"":""int""}]}",,,7,3,1,1,Enabled,,,,,
34967,90,880144,FIB,Round 31.223 to the nearest whole number?,,,"{""type"":1,""answer"":[{""value"":31,""type"":""int""}]}",,,8,3,1,1,Enabled,,,,,
