36004,515,948,MC,"16 more girls than boys took part in a competition. If 28 boys took part, how many girls took part ?",,,,,,87,3,1,1,Enabled,,,,,
36005,519,949,MC,A farmer put 58 eggs in a basket. He broke 9 eggs. How many eggs were left in the basket?,,,,,,7,3,1,1,Enabled,,,,,
36006,523,950,MC,There were 41 flowers in vase. Mony put another 39 flowers into the vase. How many flowers were there in the vase in the end?,,,,,,24,3,1,1,Enabled,,,,,
36007,17,951,MC,Suzy wants to buy balloons to give to her 7 friends during her birthday. She wants to give 2 balloons to each friend. How many balloons does she have to buy for her friends?,,,,,,40,3,1,1,Enabled,,,,,
36008,12,952,MC,"Mohan bakes vanilla and chocolate cupcakes. She will only use one type of cream on each cupcake. She can use red, blue or yellow cream to decorate the cupcakes. How many different combinations are there?",,,,,,24,3,1,1,Enabled,,,,,
36009,21,953,FIB,Write 1 tens 8 ones in numerals,,,"{""type"":1,""answer"":[{""value"":""eighteen"",""type"":""string""}]}",,,23,2,1,1,Enabled,,,,,
36010,21,954,FIB,Write 57 in words,,,"{""type"":1,""answer"":[{""value"":""fifty seven"",""type"":""string""}]}",,,24,2,1,1,Enabled,,,,,
36011,11,955,O,"Arrange from the greatest to the smallest: 65, 56, 71, 27",,,"71,65,56,27","65,56,71,27",,73,3,1,1,Enabled,,,,,
36012,11,956,FIB,There are 3 different coloured trains lined up on a track. The red train is between the blue and the green train. The green train is behind the red train. Which train is the first in the line?,,,"{""type"":1,""answer"":[{""value"":""blue"",""type"":""string""}]}",,,74,3,1,1,Enabled,,,,,
36013,513,957,FIB,"Rosnah had 90 hats. After selling some hats, she had 30 hats left. How many hats did she sell?",,,"{""type"":1,""answer"":[{""value"":60,""type"":""int""}]}",,,4,3,1,1,Enabled,,,,,
36014,17,958,FIB,Lim has 2 sons. He bought 9 toy cars for each son. How many toy cars did he buy in all? ,,,"{""type"":1,""answer"":[{""value"":18,""type"":""int""}]}",,,41,3,1,1,Enabled,,,,,
36015,519,959,FIB,Tan picked 40 oranges. He threw away 18 rotten oranges. How many oranges had he left?,,,"{""type"":1,""answer"":[{""value"":22,""type"":""int""}]}",,,8,3,1,1,Enabled,,,,,
36016,17,960,FIB,Tan packed 7 muffins in each box. Jane bought 2 boxes of muffins from Tan. How many muffins did Jane have?,,,"{""type"":1,""answer"":[{""value"":14,""type"":""int""}]}",,,42,3,1,1,Enabled,,,,,
36017,17,961,FIB,Tan packed 7 muffins in each box. Jane bought 5 boxes of muffins from Tan. How many muffins did Jane have?,,,"{""type"":1,""answer"":[{""value"":35,""type"":""int""}]}",,,43,3,1,1,Enabled,,,,,
36018,17,962,FIB,There are 5 cows in a barn. How many legs do the cows have altogether?,,,"{""type"":1,""answer"":[{""value"":20,""type"":""int""}]}",,,44,3,1,1,Enabled,,,,,
36019,10,963,FIB,There are 5 cows in a barn. There is also a duck in the barn. How many more legs do all the cows have than the duck?,,,"{""type"":1,""answer"":[{""value"":18,""type"":""int""}]}",,,21,3,1,1,Enabled,,,,,
36020,2,964,MC,___and____make 8,,,,,,81,2,1,1,Enabled,,,,,
36021,2,965,MC,Amy has 4 apples and 5 oranges. How many fruits does she have altogether?,,,,,,99,3,1,1,Enabled,,,,,
36022,3,966,MC,Which equation has an answer more than 8?,,,,,,71,3,1,1,Enabled,,,,,
36023,514,967,MC,Jan has some clips. She gives 2 clips to Tom. She has 8 clips left. How many does she have at first?,,,,,,117,3,1,1,Enabled,,,,,
36024,21,968,FIB,Write 3 in words,,,"{""type"":1,""answer"":[{""value"":""three"",""type"":""string""}]}",,,25,2,1,1,Enabled,,,,,
36025,21,969,FIB,Write 5 in words,,,"{""type"":1,""answer"":[{""value"":""five"",""type"":""string""}]}",,,26,2,1,1,Enabled,,,,,
36026,11,970,O,"Arrange the numbers from the smallest to largest: 2, 9, 5, 0, 6.",,,"0,2,5,6,9","2,9,5,0,6",,75,3,1,1,Enabled,,,,,
36027,3,971,FIB,"Sam has 11 blue and red erasers, 2 of them are blue erasers. How many red erasers does he have?",,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""}]}",,,72,3,1,1,Enabled,,,,,
36028,514,972,FIB,Jan has 6 stamps. Her mother gives her another 5 more stamps. How many stamps does she have now?,,,"{""type"":1,""answer"":[{""value"":11,""type"":""int""}]}",,,118,3,1,1,Enabled,,,,,
36029,514,973,FIB,Ahmed has 4 kites. James has 2 kites. Ben has 5 kites. How many kites do the boys have altogether?,,,"{""type"":1,""answer"":[{""value"":11,""type"":""int""}]}",,,119,3,1,1,Enabled,,,,,
36030,514,974,MC,Add 7 and 8 together.,,,,,,50,2,1,1,Enabled,,,,,
36031,518,975,MC,Subtract 5 from 19,,,,,,6,2,1,1,Enabled,,,,,
36032,514,976,MC,1 ten 4 ones + 3 ones=___,,,,,,51,2,1,1,Enabled,,,,,
36033,11,977,FIB,"Alex,Ben,Suzan and Dan met at a traffic light in their cars in the following order: Ben was in front of Dan. Suzan was before Ben. Alex was behind Dan. Who was the first in line?",,,"{""type"":1,""answer"":[{""value"":""suzan"",""type"":""string""}]}",,,76,3,1,1,Enabled,,,,,
36034,518,978,MC,Candy bought 18 sweets. She gave 9 sweets to Rachel. How many sweets did Candy have left?,,,,,,8,3,1,1,Enabled,,,,,
36035,11,979,O,"Arrange from the smallest to the largest: 12, 9, 5, 15, 19.",,,"5,9,12,15,19","12,9,5,15,19",,77,3,1,1,Enabled,,,,,
36036,15,980,FIB,"What is the missing number: 12, 9, ___, 3, 0.",,,"{""type"":1,""answer"":[{""value"":6,""type"":""int""}]}",,,81,2,1,1,Enabled,,,,,
36037,514,981,FIB,Clarissa bought some cupcakes from a shop. 7 were chocolate cupcakes. 10 were strawberry cupcakes. How many cupcakes did Clarissa buy?,,,"{""type"":1,""answer"":[{""value"":17,""type"":""int""}]}",,,120,3,1,1,Enabled,,,,,
36038,514,982,FIB,There are 11 women and 7 men in a dance class. How many adults are there altogether?,,,"{""type"":1,""answer"":[{""value"":18,""type"":""int""}]}",,,121,3,1,1,Enabled,,,,,
36039,518,983,FIB,Karen has 15 dolls. Jenny has 6 dolls. Rachel has 5 more dolls than Jenny. How many fewer dolls does Jenny have than Karen?,,,"{""type"":1,""answer"":[{""value"":9,""type"":""int""}]}",,,9,3,1,1,Enabled,,,,,
36040,514,984,FIB,Karen has 15 dolls. Jeny has 6 dolls. Rachel has 5 more dolls than Jeny. How many dolls does Rachel have?,,,"{""type"":1,""answer"":[{""value"":11,""type"":""int""}]}",,,122,3,1,1,Enabled,,,,,
36041,518,985,FIB,Aron caught 5 butterflies. Samuel gave him some butterflies. After that Aron had 16 butterflies. How many butterflies did Samuel give Aron?,,,"{""type"":1,""answer"":[{""value"":11,""type"":""int""}]}",,,10,3,1,1,Enabled,,,,,
36042,518,986,FIB,Aron has 15 butterflies. How many more butterflies must Aron catch so that he has 20 butterflies ?,,,"{""type"":1,""answer"":[{""value"":5,""type"":""int""}]}",,,11,3,1,1,Enabled,,,,,
36043,15,987,MC,"What is the missing number: 80, 70, 60, __, 40.",,,,,,82,2,1,1,Enabled,,,,,
36044,514,988,MC,"Find the sum of the numbers: 8, 2, 5.",,,,,,52,2,1,1,Enabled,,,,,
36045,1,989,MC,80 is 1 less than ___,,,,,,46,2,1,1,Enabled,,,,,
36046,519,990,MC,Tan gave away 29 stickers. She had 33 stickers left. How many stickers did she have at first?,,,,,,9,3,1,1,Enabled,,,,,
36047,519,991,MC,Clarence had 63 toys. There were 25 blue toys and the rest were green. How many green toys did Clarence have?,,,,,,10,3,1,1,Enabled,,,,,
36048,519,992,MC,Which one of equations shows 2 tens subtracted from 37?,,,,,,15,2,1,1,Enabled,,,,,
36049,15,993,FIB,Write 4 tens 7 ones in numerals,,,"{""type"":1,""answer"":[{""value"":47,""type"":""int""}]}",,,83,2,1,1,Enabled,,,,,
36050,21,994,FIB,Write 46 in words,,,"{""type"":1,""answer"":[{""value"":""forty six"",""type"":""string""}]}",,,27,2,1,1,Enabled,,,,,
36051,523,995,FIB,Add 6 to 71,,,"{""type"":1,""answer"":[{""value"":77,""type"":""int""}]}",,,22,1,1,1,Enabled,,,,,
36052,11,996,O,"Arrange the numbers from the smallest to the largest: 54, 11, 38, 41.",,,"11,38,41,54","54,11,38,41",,78,3,1,1,Enabled,,,,,
36053,15,997,FIB,"what is the missing number: 1,2,__4",,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""}]}",,,84,2,1,1,Enabled,,,,,
36054,3,998,FIB,I am a 2 digit number. The sum of the two digits is 9. the digit in the tens place is 2. what number am I?,,,"{""type"":1,""answer"":[{""value"":27,""type"":""int""}]}",,,73,3,1,1,Enabled,,,,,
36055,523,999,FIB,Weixin had 35 cupcakes. Aida had 22 cupcakes more than Weixin. How many cupcakes did they have altogether?,,,"{""type"":1,""answer"":[{""value"":92,""type"":""int""}]}",,,25,3,1,1,Enabled,,,,,
36056,11,9100,FIB,Jenny is shorter than Jan. Martha is taller than Jan but shorter than Ali. Who is the tallest?,,,"{""type"":1,""answer"":[{""value"":""ali"",""type"":""string""}]}",,,79,3,1,1,Enabled,,,,,
36057,523,9101,FIB,Kent sold muffins for a food fair. He sold 20 muffins on Saturday. He sold 48 muffins on Sunday. How many muffins did he sell altogether?,,,"{""type"":1,""answer"":[{""value"":68,""type"":""int""}]}",,,26,3,1,1,Enabled,,,,,
36058,519,9102,FIB,Kent sold muffins for a food fair. He sold 20 muffins on Saturday. He sold 48 muffins on Sunday. How many fewer muffins were sold on Saturday than on Sunday?,,,"{""type"":1,""answer"":[{""value"":28,""type"":""int""}]}",,,11,3,1,1,Enabled,,,,,
36059,518,9103,FIB,Anna made 22 necklaces. She gave away 18 necklaces to Crystal. How many necklaces did Anna have left?,,,"{""type"":1,""answer"":[{""value"":4,""type"":""int""}]}",,,12,3,1,1,Enabled,,,,,
36060,514,9104,FIB,Anna made 22 necklaces. She gave away 18 necklaces to Crystal. She gave another 2 necklaces to her mother. How many necklaces did Anna give away altogether?,,,"{""type"":1,""answer"":[{""value"":20,""type"":""int""}]}",,,123,3,1,1,Enabled,,,,,
36061,515,9105,MC,33 + 5 = __,,,,,,92,1,1,1,Enabled,,,,,
36062,519,9106,MC,Subtract 4 from 49,,,,,,16,2,1,1,Enabled,,,,,
36063,523,9107,MC,What is the sum of 46 and 22?,,,,,,22,2,1,1,Enabled,,,,,
36064,513,9108,MC,What is the difference between 88 and 23?,,,,,,1,2,1,1,Enabled,,,,,
36065,41,9109,MC,Ang bought 25 bananas and gave them equally to her 5 pupils. How many bananas did each pupil receive? ,,,,,,1,3,1,1,Enabled,,,,,
36066,515,9110,MC,What is 10 more than 3 tens 3 ones?,,,,,,80,2,1,1,Enabled,,,,,
36067,15,9111,MC,5 tens 1 ones + 2 tens 7 ones=___tens,,,,,,85,2,1,1,Enabled,,,,,
36068,17,9112,MC,Xiao baked some cupcakes to sell. She packed them into 5 boxes. Each box had 3 cupcakes. How many  cupcakes did she bake altogether?,,,,,,45,3,1,1,Enabled,,,,,
36069,15,9113,MC,"What is the missing number: 45, __ , 55, 60.",,,,,,86,2,1,1,Enabled,,,,,
36070,11,9114,MC,4 children are in queue. Kelly is in front of George. George is behind Adam. Xin is between Adam and George. Who is last in the queue?,,,,,,80,3,1,1,Enabled,,,,,
36071,15,9115,FIB,Write 7 tens 1 ones in numerals,,,"{""type"":1,""answer"":[{""value"":71,""type"":""int""}]}",,,87,2,1,1,Enabled,,,,,
36072,11,9116,O,"Arrange from largest: 70, 84, 63, 99",,,"99, 84, 70, 63","70,84,63,99",,65,2,1,1,Enabled,,,,,
36073,519,9117,FIB,62 - 16 = __,,,"{""type"":1,""answer"":[{""value"":46,""type"":""int""}]}",,,21,1,1,1,Enabled,,,,,
36074,513,9118,FIB,John has 90 erasers. He has 17 more erasers than Mary. How many erasers does Mary have?,,,"{""type"":1,""answer"":[{""value"":73,""type"":""int""}]}",,,5,3,1,1,Enabled,,,,,
36075,17,9119,FIB,Kimura bought 4 boxes of nuggets. Each box was packed with 6 nuggets. How many nuggets did he buy?,,,"{""type"":1,""answer"":[{""value"":24,""type"":""int""}]}",,,46,3,1,1,Enabled,,,,,
36076,515,9120,FIB,"Kimura bought 4 boxes of nuggets. Each box was packed with 6 nuggets. After eating some nuggets, Kimura had 9 nuggets left. His son then bought 31 nuggets. How many nuggets do they have now?",,,"{""type"":1,""answer"":[{""value"":40,""type"":""int""}]}",,,88,3,1,1,Enabled,,,,,
36077,15,9121,FIB,"Fill in the missing numbers: __, 6,  5,  __, __, 2.",,,"{""type"":1,""answer"":[{""value"":""7,4,3"",""type"":""string""}]}",,,88,2,1,1,Enabled,,,,,
36078,1,9122,FIB,May is thinking of a number. It is between 7 and 10. it is not 9. it is __,,,"{""type"":1,""answer"":[{""value"":8,""type"":""int""}]}",,,49,3,1,1,Enabled,,,,,
36079,2,9123,FIB,4 + 4 = __,,,"{""type"":1,""answer"":[{""value"":8,""type"":""int""}]}",,,37,1,1,1,Enabled,,,,,
36080,2,9124,FIB,2 + 5 = __,,,"{""type"":1,""answer"":[{""value"":7,""type"":""int""}]}",,,38,1,1,1,Enabled,,,,,
36081,518,9125,FIB,6 + __ = 9,,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""}]}",,,15,1,1,1,Enabled,,,,,
36082,518,9126,FIB,5 - 3 = __,,,"{""type"":1,""answer"":[{""value"":2,""type"":""int""}]}",,,16,1,1,1,Enabled,,,,,
36083,518,9127,FIB,7 - __ = 7,,,,,,17,1,1,1,Enabled,,,,,
36084,518,9128,FIB,__ + 3 = 8,,,"{""type"":1,""answer"":[{""value"":5,""type"":""int""}]}",,,18,1,1,1,Enabled,,,,,
36085,518,9129,FIB,4+__=20,,,"{""type"":1,""answer"":[{""value"":16,""type"":""int""}]}",,,19,1,1,1,Enabled,,,,,
36086,11,9130,FIB,"Arrange from greatest: 12, 9, 16, 20.",,,"{""type"":1,""answer"":[{""value"":""20,16,12,9"",""type"":""string""}]}",,,66,2,1,1,Enabled,,,,,
36087,515,9131,FIB,20 + 3 = __,,,"{""type"":1,""answer"":[{""value"":23,""type"":""int""}]}",,,93,1,1,1,Enabled,,,,,
36088,3,9132,FIB,15 + __ = 19,,,"{""type"":1,""answer"":[{""value"":4,""type"":""int""}]}",,,63,1,1,1,Enabled,,,,,
36089,515,9133,FIB,20 and 9 make__,,,"{""type"":1,""answer"":[{""value"":29,""type"":""int""}]}",,,81,2,1,1,Enabled,,,,,
36090,15,9134,FIB,"Fill in the missing numbers: __, 1, __, 3, 4.",,,"{""type"":1,""answer"":[{""value"":""0,2"",""type"":""string""}]}",,,89,2,1,1,Enabled,,,,,
36091,519,9135,FIB,Tan baked 29 cupcakes. 8 were blueberry cupcakes. The rest were chocolate cupcakes. How many chocolate cupcakes did she bake?,,,"{""type"":1,""answer"":[{""value"":21,""type"":""int""}]}",,,12,3,1,1,Enabled,,,,,
36092,515,9136,FIB,John had 22 stickers. His brother gave him 5 more stickers. How many stickers did John have altogether?,,,"{""type"":1,""answer"":[{""value"":27,""type"":""int""}]}",,,89,3,1,1,Enabled,,,,,
36093,15,9137,FIB,"Complete the following: 90, __, 88, 87, __, 85.",,,"{""type"":1,""answer"":[{""value"":""89,86"",""type"":""string""}]}",,,90,2,1,1,Enabled,,,,,
36094,523,9138,FIB,___is 2 more than 88,,,"{""type"":1,""answer"":[{""value"":90,""type"":""int""}]}",,,23,2,1,1,Enabled,,,,,
36095,519,9139,FIB,__is 10 less than 55,,,"{""type"":1,""answer"":[{""value"":45,""type"":""int""}]}",,,17,2,1,1,Enabled,,,,,
36096,11,9140,O,"Arrange from greatest: 48, 82, 75, 35.",,,"82,75,48,35","48,82,75,35",,67,2,1,1,Enabled,,,,,
36097,519,9141,FIB,1 less than 50 is __,,,"{""type"":1,""answer"":[{""value"":49,""type"":""int""}]}",,,18,2,1,1,Enabled,,,,,
36098,514,9142,FIB,1 ten more than 10 is__,,,"{""type"":1,""answer"":[{""value"":20,""type"":""int""}]}",,,53,2,1,1,Enabled,,,,,
36099,15,9143,FIB,"Complete the following: 28, __, 32, 34, __, 38.",,,"{""type"":1,""answer"":[{""value"":""30,36"",""type"":""string""}]}",,,91,2,1,1,Enabled,,,,,
36100,522,9144,FIB,Sally is thinking of a 2 digit number. The tens digit is 1 more than the ones digit. The ones digit is 7.,,,"{""type"":1,""answer"":[{""value"":87,""type"":""int""}]}",,,1,3,1,1,Enabled,,,,,
36101,515,9145,FIB,44 + 2 = __,,,"{""type"":1,""answer"":[{""value"":46,""type"":""int""}]}",,,94,1,1,1,Enabled,,,,,
36102,513,9146,FIB,77 - 3 = __,,,"{""type"":1,""answer"":[{""value"":74,""type"":""int""}]}",,,1,1,1,1,Enabled,,,,,
36103,523,9147,FIB,77 + 3 = __,,,"{""type"":1,""answer"":[{""value"":80,""type"":""int""}]}",,,23,1,1,1,Enabled,,,,,
36104,519,9148,FIB,22 - 1 = __,,,"{""type"":1,""answer"":[{""value"":21,""type"":""int""}]}",,,22,1,1,1,Enabled,,,,,
36105,523,9149,MC,3 tens + 39 = __,,,,,,24,2,1,1,Enabled,,,,,
36106,513,9150,MC,7 tens-1 ten=__,,,,,,2,2,1,1,Enabled,,,,,
36107,523,9151,MC,25 + 61 = __ tens + 6 ones,,,,,,25,2,1,1,Enabled,,,,,
36108,523,9152,FIB,37 + 50 = __,,,"{""type"":1,""answer"":[{""value"":87,""type"":""int""}]}",,,24,1,1,1,Enabled,,,,,
36109,513,9153,FIB,99 - 40 = ___,,,"{""type"":1,""answer"":[{""value"":59,""type"":""int""}]}",,,2,1,1,1,Enabled,,,,,
36110,515,9154,FIB,24+16=__,,,"{""type"":1,""answer"":[{""value"":40,""type"":""int""}]}",,,95,1,1,1,Enabled,,,,,
36111,513,9155,FIB,8 tens 8 ones - 2 tens 3 ones=__,,,"{""type"":1,""answer"":[{""value"":65,""type"":""int""}]}",,,3,2,1,1,Enabled,,,,,
36112,515,9156,FIB,20 more than 21 is __,,,"{""type"":1,""answer"":[{""value"":41,""type"":""int""}]}",,,82,2,1,1,Enabled,,,,,
36113,513,9157,FIB,subtract 5 from 78,,,"{""type"":1,""answer"":[{""value"":73,""type"":""int""}]}",,,4,2,1,1,Enabled,,,,,
36114,513,9158,FIB,"Bill is thinking of a number. When he subtracts 23 from that number, he gets 77. What number is he thinking of?",,,"{""type"":1,""answer"":[{""value"":54,""type"":""int""}]}",,,6,3,1,1,Enabled,,,,,
36115,523,9159,FIB,Tan made 30 cakes. Lee made 40 cakes. How many cakes did they make altogether?,,,"{""type"":1,""answer"":[{""value"":70,""type"":""int""}]}",,,27,3,1,1,Enabled,,,,,
36116,519,9160,FIB,John had 66 stickers. He gave 20 stickers to his brother. How many stickers had he left?,,,"{""type"":1,""answer"":[{""value"":46,""type"":""int""}]}",,,13,3,1,1,Enabled,,,,,
36117,17,9161,MC,3 sixes is the same as__,,,,,,72,2,1,1,Enabled,,,,,
36118,41,9162,FIB,How many strawberries will each child get if they share 12 strawberries equally among 4 children,,,"{""type"":1,""answer"":[{""value"":3,""type"":""int""}]}",,,2,3,1,1,Enabled,,,,,
36119,41,9163,MC,Divide 49 butterflies equally into groups of 7. how many groups of butterflies are there?,,,,,,3,3,1,1,Enabled,,,,,
36120,41,9164,FIB,2 children shared 8 cupcakes equally. How many cupcakes will each child get?,,,"{""type"":1,""answer"":[{""value"":4,""type"":""int""}]}",,,4,3,1,1,Enabled,,,,,
36121,17,9165,FIB,A spider has 8 legs. How many legs do 2 spiders have altogether?,,,"{""type"":1,""answer"":[{""value"":16,""type"":""int""}]}",,,47,3,1,1,Enabled,,,,,
36122,41,9166,FIB,Billy put 20 coins equally into 4 bottles. How many coins did he put in each bottles?,,,"{""type"":1,""answer"":[{""value"":5,""type"":""int""}]}",,,5,3,1,1,Enabled,,,,,
36123,17,9167,FIB,There are 5 muffins on a plate. How many muffins are there on 7 plates?,,,"{""type"":1,""answer"":[{""value"":35,""type"":""int""}]}",,,48,3,1,1,Enabled,,,,,
