,329,31342,49,,No,,,No,0,1,,,,,,,,
,329,31343,50,,Yes,,,No,0,1,,,,,,,,
,329,31343,50,,No,,,Yes,1,1,,,,,,,,
,329,31344,51,,Yes,,,Yes,1,1,,,,,,,,
,329,31344,51,,No,,,No,0,1,,,,,,,,
,329,31345,52,,Yes,,,Yes,1,1,,,,,,,,
,329,31345,52,,No,,,No,0,1,,,,,,,,
,329,31346,53,,Yes,,,Yes,1,1,,,,,,,,
,329,31346,53,,No,,,No,0,1,,,,,,,,
,329,31347,54,,Yes,,,No,0,1,,,,,,,,
,329,31347,54,,No,,,Yes,1,1,,,,,,,,
,329,31348,55,,Yes,,,Yes,1,1,,,,,,,,
,329,31348,55,,No,,,No,0,1,,,,,,,,
,329,31349,56,,Yes,,,No,0,1,,,,,,,,
,329,31349,56,,No,,,Yes,1,1,,,,,,,,
,329,31350,57,,Yes,,,No,0,1,,,,,,,,
,329,31350,57,,No,,,Yes,1,1,,,,,,,,
,329,31351,58,,Yes,,,Yes,1,1,,,,,,,,
,329,31351,58,,No,,,No,0,1,,,,,,,,
,329,31352,59,,Yes,,,No,0,1,,,,,,,,
,329,31352,59,,No,,,Yes,1,1,,,,,,,,
,329,31353,60,,Yes,,,No,0,1,,,,,,,,
,329,31353,60,,No,,,Yes,1,1,,,,,,,,
,330,31354,61,,Yes,,,Yes,1,1,,,,,,,,
,330,31354,61,,No,,,No,0,1,,,,,,,,
,330,31355,62,,Yes,,,Yes,1,1,,,,,,,,
,330,31355,62,,No,,,No,0,1,,,,,,,,
,330,31356,63,,Yes,,,Yes,1,1,,,,,,,,
,330,31356,63,,No,,,No,0,1,,,,,,,,
,330,31357,64,,Yes,,,Yes,1,1,,,,,,,,
,330,31357,64,,No,,,No,0,1,,,,,,,,
,330,31358,65,,Yes,,,No,0,1,,,,,,,,
,330,31358,65,,No,,,Yes,1,1,,,,,,,,
,330,31359,66,,Yes,,,Yes,1,1,,,,,,,,
,330,31359,66,,No,,,No,0,1,,,,,,,,
,330,31360,67,,Yes,,,Yes,1,1,,,,,,,,
,330,31360,67,,No,,,No,0,1,,,,,,,,
,330,31361,68,,Yes,,,Yes,1,1,,,,,,,,
,330,31361,68,,No,,,No,0,1,,,,,,,,
,330,31362,69,,Yes,,,Yes,1,1,,,,,,,,
,330,31362,69,,No,,,No,0,1,,,,,,,,
,330,31363,70,,Yes,,,No,0,1,,,,,,,,
,330,31363,70,,No,,,Yes,1,1,,,,,,,,
,330,31364,71,,Yes,,,Yes,1,1,,,,,,,,
,330,31364,71,,No,,,No,0,1,,,,,,,,
,330,31365,72,,Yes,,,No,0,1,,,,,,,,
,330,31365,72,,No,,,Yes,1,1,,,,,,,,
,330,31366,73,,Yes,,,No,0,1,,,,,,,,
,330,31366,73,,No,,,Yes,1,1,,,,,,,,
,330,31367,74,,Yes,,,Yes,1,1,,,,,,,,
,330,31367,74,,No,,,Yes,1,1,,,,,,,,
,330,31368,75,,Yes,,,No,0,1,,,,,,,,
,330,31368,75,,No,,,Yes,1,1,,,,,,,,
,330,31369,76,,Yes,,,Yes,1,1,,,,,,,,
,330,31369,76,,No,,,No,0,1,,,,,,,,
,330,31370,77,,Yes,,,Yes,1,1,,,,,,,,
,330,31370,77,,No,,,No,0,1,,,,,,,,
,330,31371,78,,Yes,,,No,0,1,,,,,,,,
,330,31371,78,,No,,,Yes,1,1,,,,,,,,
,330,31372,79,,Yes,,,Yes,1,1,,,,,,,,
,330,31372,79,,No,,,No,0,1,,,,,,,,
,330,31373,80,,Yes,,,No,0,1,,,,,,,,
,330,31373,80,,No,,,Yes,1,1,,,,,,,,
,338,31589,296,,Yes,,,Yes,1,1,,,,,,,,
,338,31589,296,,No,,,No,0,1,,,,,,,,
,338,31590,297,,Yes,,,Yes,1,1,,,,,,,,
,338,31590,297,,No,,,No,0,1,,,,,,,,
,338,31591,298,,Yes,,,Yes,1,1,,,,,,,,
,338,31591,298,,No,,,No,0,1,,,,,,,,
,338,31592,299,,Yes,,,Yes,1,1,,,,,,,,
,338,31592,299,,No,,,No,0,1,,,,,,,,
,338,31593,300,,Yes,,,No,0,1,,,,,,,,
,338,31593,300,,No,,,Yes,1,1,,,,,,,,
,338,31594,301,,Yes,,,No,0,1,,,,,,,,
,338,31594,301,,No,,,Yes,1,1,,,,,,,,
,338,31595,302,,Yes,,,No,0,1,,,,,,,,
,338,31595,302,,No,,,Yes,1,1,,,,,,,,
,338,31596,303,,Yes,,,Yes,1,1,,,,,,,,
,338,31596,303,,No,,,No,0,1,,,,,,,,
,338,31597,304,,Yes,,,Yes,1,1,,,,,,,,
,338,31597,304,,No,,,No,0,1,,,,,,,,
,338,31598,305,,Yes,,,Yes,1,1,,,,,,,,
,338,31598,305,,No,,,No,0,1,,,,,,,,
,338,31599,306,,Yes,,,No,0,1,,,,,,,,
,338,31599,306,,No,,,Yes,1,1,,,,,,,,
,338,31600,307,,Yes,,,Yes,1,1,,,,,,,,
,338,31600,307,,No,,,No,0,1,,,,,,,,
,338,31601,308,,Yes,,,No,0,1,,,,,,,,
,338,31601,308,,No,,,Yes,1,1,,,,,,,,
,338,31602,309,,Yes,,,No,0,1,,,,,,,,
,338,31602,309,,No,,,Yes,1,1,,,,,,,,
,338,31603,310,,Yes,,,No,0,1,,,,,,,,
,338,31603,310,,No,,,Yes,1,1,,,,,,,,
,338,31604,311,,Yes,,,Yes,1,1,,,,,,,,
,338,31604,311,,No,,,No,0,1,,,,,,,,
,338,31605,312,,Yes,,,Yes,1,1,,,,,,,,
,338,31605,312,,No,,,No,0,1,,,,,,,,
,338,31606,313,,Yes,,,No,0,1,,,,,,,,
,338,31606,313,,No,,,Yes,1,1,,,,,,,,
,338,31607,314,,Yes,,,Yes,1,1,,,,,,,,
,338,31607,314,,No,,,No,0,1,,,,,,,,
,338,31608,315,,Yes,,,Yes,1,1,,,,,,,,
,338,31608,315,,No,,,No,0,1,,,,,,,,
,338,31609,316,,Yes,,,Yes,1,1,,,,,,,,
,338,31609,316,,No,,,No,0,1,,,,,,,,
,338,31610,317,,Yes,,,Yes,1,1,,,,,,,,
,338,31610,317,,No,,,No,0,1,,,,,,,,
,338,31611,318,,Yes,,,Yes,1,1,,,,,,,,
,338,31611,318,,No,,,No,0,1,,,,,,,,
,338,31612,319,,Yes,,,No,0,1,,,,,,,,
,338,31612,319,,No,,,Yes,1,1,,,,,,,,
,338,31613,320,,A,,,Yes,1,1,,,,,,,,
,338,31613,320,,B,,,No,0,1,,,,,,,,
,338,31614,321,,A,,,No,0,1,,,,,,,,
,338,31614,321,,B,,,Yes,1,1,,,,,,,,
,338,31615,322,,A,,,No,0,1,,,,,,,,
,338,31615,322,,B,,,Yes,1,1,,,,,,,,
,338,31616,323,,A,,,Yes,1,1,,,,,,,,
,338,31616,323,,B,,,No,0,1,,,,,,,,
,338,31617,324,,A,,,No,0,1,,,,,,,,
,338,31617,324,,B,,,Yes,1,1,,,,,,,,
,338,31618,325,,A,,,Yes,1,1,,,,,,,,
,338,31618,325,,B,,,No,0,1,,,,,,,,
,338,31619,326,,A,,,No,0,1,,,,,,,,
,338,31619,326,,B,,,Yes,1,1,,,,,,,,
,338,31620,327,,A,,,No,0,1,,,,,,,,
,338,31620,327,,B,,,Yes,1,1,,,,,,,,
,338,31621,328,,A,,,No,0,1,,,,,,,,
,338,31621,328,,B,,,Yes,1,1,,,,,,,,
,338,31622,329,,A,,,Yes,1,1,,,,,,,,
,338,31622,329,,B,,,No,0,1,,,,,,,,
,338,31623,330,,A,,,Yes,1,1,,,,,,,,
,338,31623,330,,B,,,No,0,1,,,,,,,,
,338,31624,331,,A,,,No,0,1,,,,,,,,
,338,31624,331,,B,,,Yes,1,1,,,,,,,,
,338,31625,332,,A,,,Yes,1,1,,,,,,,,
,338,31625,332,,B,,,No,0,1,,,,,,,,
,338,31626,333,,A,,,Yes,1,1,,,,,,,,
,338,31626,333,,B,,,No,0,1,,,,,,,,
,339,31632,339,,Simple,,,Yes,1,1,,,,,,,,
,339,31632,339,,Compound,,,No,0,1,,,,,,,,
,339,31633,340,,Simple,,,No,0,1,,,,,,,,
,339,31633,340,,Compound,,,Yes,1,1,,,,,,,,
,339,31634,341,,Simple,,,Yes,1,1,,,,,,,,
,339,31634,341,,Compound,,,No,0,1,,,,,,,,
,339,31635,342,,Simple,,,No,0,1,,,,,,,,
,339,31635,342,,Compound,,,Yes,1,1,,,,,,,,
,339,31636,343,,Simple,,,No,0,1,,,,,,,,
,339,31636,343,,Compound,,,Yes,1,1,,,,,,,,
,339,31637,344,,Simple,,,Yes,1,1,,,,,,,,
,339,31637,344,,Compound,,,No,0,1,,,,,,,,
,339,31638,345,,Simple,,,No,0,1,,,,,,,,
,339,31638,345,,Compound,,,Yes,1,1,,,,,,,,
,339,31639,346,,Simple,,,No,0,1,,,,,,,,
,339,31639,346,,Compound,,,Yes,1,1,,,,,,,,
,339,31640,347,,Simple,,,No,0,1,,,,,,,,
,339,31640,347,,Compound,,,Yes,1,1,,,,,,,,
,339,31641,348,,Simple,,,Yes,1,1,,,,,,,,
,339,31641,348,,Compound,,,No,0,1,,,,,,,,
,339,31642,349,,Simple,,,No,0,1,,,,,,,,
,339,31642,349,,Compound,,,Yes,1,1,,,,,,,,
,339,31643,350,,Compound,,,No,0,1,,,,,,,,
,339,31643,350,,Complex,,,Yes,1,1,,,,,,,,
,339,31644,351,,Compound,,,Yes,1,1,,,,,,,,
,339,31644,351,,Complex,,,No,0,1,,,,,,,,
,339,31645,352,,Compound,,,No,0,1,,,,,,,,
,339,31645,352,,Complex,,,Yes,1,1,,,,,,,,
,339,31646,353,,Compound,,,No,0,1,,,,,,,,
,339,31646,353,,Complex,,,Yes,1,1,,,,,,,,
,339,31647,354,,Compound,,,No,0,1,,,,,,,,
,339,31647,354,,Complex,,,Yes,1,1,,,,,,,,
,339,31648,355,,Compound,,,No,0,1,,,,,,,,
,339,31648,355,,Complex,,,Yes,1,1,,,,,,,,
,339,31649,356,,Compound,,,No,0,1,,,,,,,,
,339,31649,356,,Complex,,,Yes,1,1,,,,,,,,
,339,31650,357,,Compound,,,Yes,1,1,,,,,,,,
,339,31650,357,,Complex,,,No,0,1,,,,,,,,
,339,31651,358,,Compound,,,Yes,1,1,,,,,,,,
,339,31651,358,,Complex,,,No,0,1,,,,,,,,
,339,31652,359,,Compound,,,No,0,1,,,,,,,,
,339,31652,359,,Complex,,,Yes,1,1,,,,,,,,
,339,31653,360,,Yes,,,Yes,1,1,,,,,,,,
,339,31653,360,,No,,,No,0,1,,,,,,,,
,339,31654,361,,Yes,,,No,0,1,,,,,,,,
,339,31654,361,,No,,,Yes,1,1,,,,,,,,
,339,31655,362,,Yes,,,Yes,1,1,,,,,,,,
,339,31655,362,,No,,,No,0,1,,,,,,,,
,339,31656,363,,Yes,,,No,0,1,,,,,,,,
,339,31656,363,,No,,,Yes,1,1,,,,,,,,
,339,31657,364,,Yes,,,Yes,1,1,,,,,,,,
,339,31657,364,,No,,,No,0,1,,,,,,,,
,339,31658,365,,Yes,,,Yes,1,1,,,,,,,,
,339,31658,365,,No,,,No,0,1,,,,,,,,
,339,31659,366,,Yes,,,No,0,1,,,,,,,,
,339,31659,366,,No,,,Yes,1,1,,,,,,,,
,339,31660,367,,Yes,,,Yes,1,1,,,,,,,,
,339,31660,367,,No,,,No,0,1,,,,,,,,
,339,31661,368,,Yes,,,No,0,1,,,,,,,,
,339,31661,368,,No,,,Yes,1,1,,,,,,,,
,339,31662,369,,Yes,,,Yes,1,1,,,,,,,,
,339,31662,369,,No,,,No,0,1,,,,,,,,
,339,31663,370,,Yes,,,Yes,1,1,,,,,,,,
,339,31663,370,,No,,,No,0,1,,,,,,,,
,339,31664,371,,Yes,,,No,0,1,,,,,,,,
,339,31664,371,,No,,,Yes,1,1,,,,,,,,
,339,31665,372,,Yes,,,No,0,1,,,,,,,,
,339,31665,372,,No,,,Yes,1,1,,,,,,,,
,339,31666,373,,Yes,,,Yes,1,1,,,,,,,,
,339,31666,373,,No,,,No,0,1,,,,,,,,
,339,31667,374,,Yes,,,No,0,1,,,,,,,,
,339,31667,374,,No,,,Yes,1,1,,,,,,,,
,339,31668,375,,Yes,,,Yes,1,1,,,,,,,,
,339,31668,375,,No,,,No,0,1,,,,,,,,
,339,31669,376,,Yes,,,No,0,1,,,,,,,,
,339,31669,376,,No,,,Yes,1,1,,,,,,,,
,339,31670,377,,Yes,,,Yes,1,1,,,,,,,,
,339,31670,377,,No,,,No,0,1,,,,,,,,
,339,31671,378,,Yes,,,No,0,1,,,,,,,,
,339,31671,378,,No,,,Yes,1,1,,,,,,,,
,339,31672,379,,Yes,,,Yes,1,1,,,,,,,,
,339,31672,379,,No,,,No,0,1,,,,,,,,
,339,31673,380,,Yes,,,No,0,1,,,,,,,,
,339,31673,380,,No,,,Yes,1,1,,,,,,,,
,339,31674,381,,Yes,,,Yes,1,1,,,,,,,,
,339,31674,381,,No,,,No,0,1,,,,,,,,
,339,31675,382,,Yes,,,Yes,1,1,,,,,,,,
,339,31675,382,,No,,,No,0,1,,,,,,,,
,339,31676,383,,Yes,,,No,0,1,,,,,,,,
,339,31676,383,,No,,,Yes,1,1,,,,,,,,
,339,31677,384,,Yes,,,Yes,1,1,,,,,,,,
,339,31677,384,,No,,,No,0,1,,,,,,,,
,339,31678,385,,Yes,,,Yes,1,1,,,,,,,,
,339,31678,385,,No,,,No,0,1,,,,,,,,
,339,31679,386,,Yes,,,Yes,1,1,,,,,,,,
,339,31679,386,,No,,,No,0,1,,,,,,,,
,339,31680,387,,Yes,,,No,0,1,,,,,,,,
,339,31680,387,,No,,,Yes,1,1,,,,,,,,
,339,31681,388,,Yes,,,No,0,1,,,,,,,,
,339,31681,388,,No,,,Yes,1,1,,,,,,,,
,339,31682,389,,Yes,,,No,0,1,,,,,,,,
,339,31682,389,,No,,,Yes,1,1,,,,,,,,
,339,31683,390,,Yes,,,No,0,1,,,,,,,,
,339,31683,390,,No,,,Yes,1,1,,,,,,,,
,339,31684,391,,Yes,,,Yes,1,1,,,,,,,,
,339,31684,391,,No,,,No,0,1,,,,,,,,
,339,31685,392,,Yes,,,Yes,1,1,,,,,,,,
,339,31685,392,,No,,,No,0,1,,,,,,,,
,339,31686,393,,Yes,,,Yes,1,1,,,,,,,,
,339,31686,393,,No,,,No,0,1,,,,,,,,
,339,31687,394,,Yes,,,Yes,1,1,,,,,,,,
,339,31687,394,,No,,,No,0,1,,,,,,,,
,339,31688,395,,Yes,,,No,0,1,,,,,,,,
,339,31688,395,,No,,,Yes,1,1,,,,,,,,
,339,31689,396,,Yes,,,No,0,1,,,,,,,,
,339,31689,396,,No,,,Yes,1,1,,,,,,,,
,339,31690,397,,Yes,,,No,0,1,,,,,,,,
,339,31690,397,,No,,,Yes,1,1,,,,,,,,
,339,31691,398,,Yes,,,No,0,1,,,,,,,,
,339,31691,398,,No,,,Yes,1,1,,,,,,,,
,339,31692,399,,Yes,,,Yes,1,1,,,,,,,,
,339,31692,399,,No,,,No,0,1,,,,,,,,
,340,31693,400,,Yes,,,No,0,1,,,,,,,,
,340,31693,400,,No,,,Yes,1,1,,,,,,,,
,340,31694,401,,Yes,,,Yes,1,1,,,,,,,,
,340,31694,401,,No,,,No,0,1,,,,,,,,
,340,31695,402,,Yes,,,No,0,1,,,,,,,,
,340,31695,402,,No,,,Yes,1,1,,,,,,,,
,340,31696,403,,Yes,,,Yes,1,1,,,,,,,,
,340,31696,403,,No,,,No,0,1,,,,,,,,
,340,31697,404,,Yes,,,No,0,1,,,,,,,,
,340,31697,404,,No,,,Yes,1,1,,,,,,,,
,340,31698,405,,Yes,,,No,0,1,,,,,,,,
,340,31698,405,,No,,,Yes,1,1,,,,,,,,
,340,31699,406,,Yes,,,No,0,1,,,,,,,,
,340,31699,406,,No,,,Yes,1,1,,,,,,,,
,340,31700,407,,Yes,,,Yes,1,1,,,,,,,,
,340,31700,407,,No,,,No,0,1,,,,,,,,
,340,31701,408,,Yes,,,Yes,1,1,,,,,,,,
,340,31701,408,,No,,,No,0,1,,,,,,,,
,340,31702,409,,Yes,,,Yes,1,1,,,,,,,,
,340,31702,409,,No,,,No,0,1,,,,,,,,
,340,31703,410,,Yes,,,No,0,1,,,,,,,,
,340,31703,410,,No,,,Yes,1,1,,,,,,,,
,340,31704,411,,Yes,,,Yes,1,1,,,,,,,,
,340,31704,411,,No,,,No,0,1,,,,,,,,
,340,31705,412,,Yes,,,No,0,1,,,,,,,,
,340,31705,412,,No,,,Yes,1,1,,,,,,,,
,340,31706,413,,Yes,,,No,0,1,,,,,,,,
,340,31706,413,,No,,,Yes,1,1,,,,,,,,
,340,31707,414,,Yes,,,No,0,1,,,,,,,,
,340,31707,414,,No,,,Yes,1,1,,,,,,,,
,340,31708,415,,Yes,,,Yes,1,1,,,,,,,,
,340,31708,415,,No,,,No,0,1,,,,,,,,
,340,31709,416,,Yes,,,Yes,1,1,,,,,,,,
,340,31709,416,,No,,,No,0,1,,,,,,,,
,340,31710,417,,Yes,,,Yes,1,1,,,,,,,,
,340,31710,417,,No,,,No,0,1,,,,,,,,
,340,31711,418,,Yes,,,No,0,1,,,,,,,,
,340,31711,418,,No,,,Yes,1,1,,,,,,,,
,340,31712,419,,Yes,,,Yes,1,1,,,,,,,,
,340,31712,419,,No,,,No,0,1,,,,,,,,
,340,31713,420,,Yes,,,No,0,1,,,,,,,,
,340,31713,420,,No,,,Yes,1,1,,,,,,,,
,341,31753,460,,Yes,,,No,0,1,,,,,,,,
,341,31753,460,,No,,,Yes,1,1,,,,,,,,
,341,31754,461,,Yes,,,No,0,1,,,,,,,,
,341,31754,461,,No,,,Yes,1,1,,,,,,,,
,341,31755,462,,Yes,,,No,0,1,,,,,,,,
,341,31755,462,,No,,,Yes,1,1,,,,,,,,
,341,31756,463,,Yes,,,Yes,1,1,,,,,,,,
,341,31756,463,,No,,,No,0,1,,,,,,,,
,341,31757,464,,Yes,,,No,0,1,,,,,,,,
,341,31757,464,,No,,,Yes,1,1,,,,,,,,
,341,31758,465,,Yes,,,No,0,1,,,,,,,,
,341,31758,465,,No,,,Yes,1,1,,,,,,,,
,341,31759,466,,Yes,,,Yes,1,1,,,,,,,,
,341,31759,466,,No,,,No,0,1,,,,,,,,
,341,31760,467,,Yes,,,No,0,1,,,,,,,,
,341,31760,467,,No,,,Yes,1,1,,,,,,,,
,341,31761,468,,Yes,,,Yes,1,1,,,,,,,,
,341,31761,468,,No,,,No,0,1,,,,,,,,
,341,31762,469,,Yes,,,No,0,1,,,,,,,,
,341,31762,469,,No,,,Yes,1,1,,,,,,,,
,341,31763,470,,Yes,,,Yes,1,1,,,,,,,,
,341,31763,470,,No,,,No,0,1,,,,,,,,
,341,31764,471,,Yes,,,Yes,1,1,,,,,,,,
,341,31764,471,,No,,,No,0,1,,,,,,,,
,341,31765,472,,Yes,,,No,0,1,,,,,,,,
,341,31765,472,,No,,,Yes,1,1,,,,,,,,
,341,31766,473,,Yes,,,Yes,1,1,,,,,,,,
,341,31766,473,,No,,,No,0,1,,,,,,,,
,341,31767,474,,Yes,,,Yes,1,1,,,,,,,,
,341,31767,474,,No,,,No,0,1,,,,,,,,
,341,31768,475,,Yes,,,No,0,1,,,,,,,,
,341,31768,475,,No,,,Yes,1,1,,,,,,,,
,341,31769,476,,Yes,,,No,0,1,,,,,,,,
,341,31769,476,,No,,,Yes,1,1,,,,,,,,
,341,31770,477,,Yes,,,No,0,1,,,,,,,,
,341,31770,477,,No,,,Yes,1,1,,,,,,,,
,341,31771,478,,Yes,,,Yes,1,1,,,,,,,,
,341,31771,478,,No,,,No,0,1,,,,,,,,
,341,31772,479,,Yes,,,No,0,1,,,,,,,,
,341,31772,479,,No,,,Yes,1,1,,,,,,,,
,342,31813,520,,A,,,No,0,1,,,,,,,,
,342,31813,520,,B,,,Yes,1,1,,,,,,,,
,342,31814,521,,A,,,Yes,1,1,,,,,,,,
,342,31814,521,,B,,,No,0,1,,,,,,,,
,342,31815,522,,A,,,No,0,1,,,,,,,,
,342,31815,522,,B,,,Yes,1,1,,,,,,,,
,342,31816,523,,A,,,No,0,1,,,,,,,,
,342,31816,523,,B,,,Yes,1,1,,,,,,,,
,342,31817,524,,A,,,No,0,1,,,,,,,,
,342,31817,524,,B,,,Yes,1,1,,,,,,,,
,342,31818,525,,A,,,Yes,1,1,,,,,,,,
,342,31818,525,,B,,,No,0,1,,,,,,,,
,342,31819,526,,A,,,Yes,1,1,,,,,,,,
,342,31819,526,,B,,,No,0,1,,,,,,,,
,342,31820,527,,A,,,Yes,1,1,,,,,,,,
,342,31820,527,,B,,,No,0,1,,,,,,,,
,342,31821,528,,A,,,Yes,1,1,,,,,,,,
,342,31821,528,,B,,,No,0,1,,,,,,,,
,342,31822,529,,A,,,No,0,1,,,,,,,,
,342,31822,529,,B,,,Yes,1,1,,,,,,,,
,342,31823,530,,A,,,No,0,1,,,,,,,,
,342,31823,530,,B,,,Yes,1,1,,,,,,,,
,342,31824,531,,A,,,Yes,1,1,,,,,,,,
,342,31824,531,,B,,,No,0,1,,,,,,,,
,342,31825,532,,A,,,Yes,1,1,,,,,,,,
,342,31825,532,,B,,,No,0,1,,,,,,,,
,342,31826,533,,A,,,Yes,1,1,,,,,,,,
,342,31826,533,,B,,,No,0,1,,,,,,,,
,342,31827,534,,A,,,Yes,1,1,,,,,,,,
,342,31827,534,,B,,,No,0,1,,,,,,,,
,342,31828,535,,A,,,No,0,1,,,,,,,,
,342,31828,535,,B,,,Yes,1,1,,,,,,,,
,342,31829,536,,A,,,Yes,1,1,,,,,,,,
,342,31829,536,,B,,,No,0,1,,,,,,,,
,342,31830,537,,A,,,Yes,1,1,,,,,,,,
,342,31830,537,,B,,,No,0,1,,,,,,,,
,342,31831,538,,A,,,No,0,1,,,,,,,,
,342,31831,538,,B,,,Yes,1,1,,,,,,,,
,342,31832,539,,A,,,Yes,1,1,,,,,,,,
,342,31832,539,,B,,,No,0,1,,,,,,,,
,343,31873,580,,A,,,Yes,1,1,,,,,,,,
,343,31873,580,,B,,,No,0,1,,,,,,,,
,343,31873,580,,C,,,No,0,1,,,,,,,,
