,141,13072,,,1,"One cat is a single noun since there is only a cat, the cat will turn into a plural noun if there  is more than one cat.<br/> An example being five cats.",,MC,,,
,141,13073,,,1,You only need one to make it a single noun. Anything more or less than that will not make it a single noun.,,MC,,,
,141,13074,,,1,One mom and one dad are single nouns because they only contain one of each.<br/> The two grandparents are not single nouns since there is more than one grandparents.,,O,,,
,141,13075,,,1,One monkey is the single noun because a single noun only has one noun in it and anything mroe is not a single noun.,,MC,,,
,141,13076,,,1,"The answer is one school because if the school is more than one, it will no longer be a single noun, but it would be a plural noun.",,MC,,,
,141,13077,,,1,One frog is a single noun since there is only a single frog. The rest of the choices contain more than one animals of the same kind.,,MC,,,
,141,13078,,,1,"The town, store, and office are single nouns since they all contain one of its kind.<br/> The ten houses are not single nouns because they contain more than one of its kind.",,O,,,
,141,13079,,,1,,,MC,,,
,141,13080,,,1,"The answer is one dessert, because you are only asking for one and not more than one.",,MC,,,
,141,13081,,,1,The single noun used would be house. Houses is what you would call the plural noun of house. Plural nouns are used when you have more than one of the same noun.,,MC,,,
,141,13082,,,1,Jose and a jacket are single nouns. They dont contain more than one of their kind.,,MC,,,
,141,13083,,,1,Shirt is the single noun. An easy way to know if it is a single or plural noun is when the noun has an S after it.<br/> It will usually look like noun+s,,MC,,,
,141,13084,,,1,"Tree is the single noun, to make it a plural noun you just add s after tree. It is a plural noun when there are more than one of the same thing. Adding s to tree would mean that there is more than one tree.",,MC,,,
,141,13085,,,1,"Teacher is the single noun, You just add s after teacher to make the noun plural. The plural noun of teacher would be teachers.",,MC,,,
,141,13086,,,1,"Apple is the single noun. The plural noun of apple would be apples. If you have more than one apple, you say you have 2 apples.",,MC,,,
,141,13087,,,1,"Snake is the single noun. The plural noun of snake is snakes. If you see more than one snake, you say, there are 2 snakes.",,MC,,,
,141,13088,,,1,Child is the single noun because there is only one child and not more than one.,,MC,,,
,141,13089,,,1,"You say you have one friend if you only have one. Friend is the single noun and if you have more than one friend, you use friends instead.",,FIB,,,
,141,13090,,,1,"Cat, plant, sock are the single nouns of those words. You just remove the s of each noun to get the single noun.",,FIB,,,
,141,13091,,,1,"Cats is the naming word that means more than one because when you say cats, it is in its plural form which means there is more than one of that noun.",,FIB,,,
,141,13092,,,1,Eggs is a plural noun which mean there is more than one egg.,,FIB,,,
,141,13093,,,1,Girls is a plural noun and because it is a plural noun then there is more than one girl.,,FIB,,,
,141,13094,,,1,Dogs is a plural noun and because it is a plural noun there is more than one of it.,,FIB,,,
,141,13095,,,1,"Dishes is the word that says there is more than one, if there is exactly one then you say dish.",,FIB,,,
,141,13096,,,1,"Bags is the word that says there is more than one, if there is exactly one then you say bag.",,FIB,,,
,141,13097,,,1,"Monica has her mittens is the sentence that says there is more than one, since there are more than one mittens.",,FIB,,,
,141,13098,,,1,"He will run up the hills is the sentence that says there are more than one, because he is running up more than one hill.",,FIB,,,
,141,13099,,,1,"Drew runs with her friends is the sentence that says there are more than one, because Drew is running with more than one of her friends.",,FIB,,,
,141,13100,,,1,"The boys can jump is the sentence that says there are more than one, because there are more than one boys jumping.",,FIB,,,
,141,13101,,,1,Hands is the word that says there are more than one because hands is a plural noun. A plural noun means that there is more than one.,,FIB,,,
,141,13102,,,1,Pots is the word that says there are more than one because pots is a plural noun. A plural noun means that there is more than one.,,FIB,,,
,141,13103,,,1,dogs is the word that says there are more than one because dogs is a plural noun. A plural noun means that there is more than one.,,FIB,,,
,141,13104,,,1,ants is the word that says there are more than one because ants is a plural noun.  A plural noun means that there is more than one.,,FIB,,,
,141,13105,,,1,Frogs is the word that says more than one because frog is a plural noun. A plural noun means that there is more than one.,,FIB,,,
,142,13106,,,1,"Most plural nouns ends with the letter S. A noun without the letter S would be a single noun.  There are nouns where you need to add -es (for nouns ending with ch, sh, x, s, or x, or nouns endings with a consonant followed by a y, or a consonant followed by a o).  There are other nouns that change their form completely and some that do not change at all.  ",,MC,,,
,142,13107,,,1,"An example for a word that end with ch would be church, the plural form of church would be churches. The plural form still ends with an S but you have to add an E after the H and before the s.  This is an irregular form of a plural noun. ",,MC,,,
,142,13108,,,1,"An example for a word that end with sh would be dish, the plural form of dish would be dishes. The plural form still ends with an S but you have to add an E after the H and before the S.  This is an irregular form of a plural noun.",,MC,,,
,142,13109,,,1,"An example for a word that ends with x would be wax, the plural form of wax would be waxes. The plural form still ends with an S but you have to add an E after the X and before the S.  This is an irregular form of a plural noun.",,MC,,,
,142,13110,,,1,"An example for a word that end with ss would be boss, the plural form of boss would be bosses. The plural form still ends with an S but you have to add an E between SS and S.  This is an irregular form of a plural noun.",,MC,,,
,142,13111,,,1,"If you have more than one of a person, place, or thing, it has to become a plural noun. Like 3 birds or 5 cakes.",,MC,,,
,142,13112,,,1,,,O,,,
,142,13113,,,1,You make the word frog plural by adding S  after the word frog. The plural form being frogs.Plural words are usually Noun+S or ES,,MC,,,
,142,13114,,,1,You make the word box plural by adding es after the word box.The plural form being boxes. Plural words are usually Noun+S or ES,,MC,,,
,142,13115,,,1,You can make the word beach plural by adding es after the word beach. The plural form being beaches  .Plural words are usually Noun+S or ES,,MC,,,
,142,13116,,,1,You can make the word hiss plural by adding es after the word hiss.Plural form being hisses. Plural words are usually Noun+S or ES,,MC,,,
,142,13117,,,1,You can make the word ash plural by adding es after the word ash.  Plural words are usually Noun+S or ES,,MC,,,
,142,13118,,,1,You make the word cat plural by adding S after the word Cat. Plural words are usually Noun+S or ES,,FIB,,,
,142,13119,,,1,"If the letter before the Y is vowel (a,e,i,o,u) then you just add s, if it is any other letter we change the Y and replace it with ies.",,FIB,,,
,142,13120,,,1,You can make the word brother plural by adding S after brother making it into brothers.,,FIB,,,
,142,13121,,,1,"The plural form of orange is oranges, You can just add an S after the word orange.",,FIB,,,
,142,13122,,,1,The plural form of robot is robots. You add s after the word robot.,,FIB,,,
,142,13123,,,1,The plural form of costume is costumes.You add s after the word costume.,,FIB,,,
,142,13124,,,1,The plural form of bike is bikes. You add S after the word bike.,,FIB,,,
,142,13125,,,1,S is the letter used most when there is more than one thing.,,MC,,,
,143,13126,,,1,"Personal pronouns are used to refer to one or more people that you are speaking to. Examples of these are I, you, him, his, her, he, she, they, them, we.  Instead of using a name such as Jane, you would use 'she' or 'her' when talking about Jane.  ",,MC,,,
,143,13127,,,1,"Personal pronouns are used to refer to one or more people that you are speaking to. Examples of these are I, you, him, his, her, he, she, they, them, we.  Instead of using a name such as Jane, you would use 'she' or 'her' when talking about Jane.  
She is the personal pronoun for a girl because she is used to talk to a girl.",,MC,,,
,143,13128,,,1,"Personal pronouns are used to refer to one or more people that you are speaking to. Examples of these are I, you, him, his, her, he, she, they, them, we.  Instead of using a name such as Jane, you would use 'she' or 'her' when talking about Jane.  
He and his are examples of personal pronouns for a boy beacuse these are used whenever you talk to a boy.",,MC,,,
,143,13129,,,1,"Personal pronouns are used to refer to one or more people that you are speaking to. Examples of these are I, you, him, his, her, he, she, they, them, we.  Instead of using a name such as Jane, you would use 'she' or 'her' when talking about Jane.  
I is the personal pronoun used for yourself. You use I if you are talking about yourself to other people.",,MC,,,
,143,13130,,,1,"Personal pronouns are used to refer to one or more people that you are speaking to. Examples of these are I, you, him, his, her, he, she, they, them, we.  Instead of using a name such as Jane, you would use 'she' or 'her' when talking about Jane.  
You is the personal pronoun you use when you talk about another person. If you don't want to use the person's name then you can just use you.",,MC,,,
,143,13131,,,1,A personal pronoun will let you know the person's gender and how many they are. Him and her will let you know the gender of the person and also that there is only one person you are alking to. Them and they will tell you there is a group of people that you are talking to.,,MC,,,
,143,13132,,,1,"Yes a personal pronoun will tell you if it is a boy or a girl. You use him and her, he or she to tell if it is a boy or girl.",,MC,,,
,143,13133,,,1,Yes the personal pronoun will tell you the number of people. You use they and them and us to say that there are more than one person.,,MC,,,
,143,13134,,,1,You use he if you don't want to use Percy's name because he is a boy.,,FIB,,,
,143,13135,,,1,You use They instead because there are more than one person in the sentence.,,FIB,,,
,143,13136,,,1,Yes We and they are part of personal pronouns because they tell you the number of people in the sentence.,,MC,,,
,143,13137,,,1,Yes I is a personal pronoun because you are talking about yourself ,,MC,,,
,143,13138,,,1,He or she are personal pronouns because they tell you the gender of the person.,,MC,,,
,143,13139,,,1,You is a personal pronoun because you are talking about another person in what we call the third person.,,MC,,,
,143,13140,,,1,You use the personal pronoun she because mia is a girl.,,FIB,,,
,143,13141,,,1,They would be the pronoun because there are more than 1 person.,,MC,,,
,143,13142,,,1,"She would be the correct pronoun because it is a girl, and the pronoun for a girl is usually she.",,MC,,,
,143,13143,,,1,We is the pronoun because when you are included in a group then you use we.,,MC,,,
,143,13144,,,1,"If there are more than one person, you use the personal pronoun they.",,FIB,,,
,143,13145,,,1,She is the personal pronoun because the person doing the action is a girl.,,FIB,,,
,144,13146,,,1,"You use a possessive pronoun to show that something belongs to someone.  Examples are mine, ours, his, hers, theirs, ours.",,MC,,,
,144,13147,,,1,Mine is the possessive pronoun because the owner is yourself.,,MC,,,
,144,13148,,,1,His is the possessive pronoun because the owner is a boy.,,MC,,,
,144,13149,,,1,"Its is the possessive pronoun. You use its to give ownership to an animal. Example, the dog is chasing its tail.",,MC,,,
,144,13150,,,1,"My is the possessive ronoun because it lets you know that the owner is yourself. Example, My cat ran away. The owner of the cat is not John or Samantha, but yourself.",,MC,,,
,144,13151,,,1,"The sentence, that is my cat, you can't touch it!, is the correct answer because my cat tells you that the cat belongs to you.",,MC,,,
,144,13152,,,1,"The sentence, those are his shoes, is the correct answer because his shoes will tell you that the shoes belong to a boy.",,MC,,,
,144,13153,,,1,"The sentence this toy is mine, not yours, is the correct answer. It has two possessive pronouns which are mine and yours.",,MC,,,
,144,13154,,,1,"The sentence, I forgot my snack, so she let me have some of hers, is the correct answer. My and hers are possessive pronouns which tell you who the owner of the thing is.",,MC,,,
,144,13155,,,1,The possessive pronoun for he is his because his is used to give ownership to a boy.,,MC,,,
,144,13156,,,1,The possessive pronoun for she are hers and her because it is used to give the ownership to a girl.,,MC,,,
,144,13157,,,1,"The possessive pronoun for it is its. You use its to give ownership to an animal or thing. Example, the monkey is playing with its tail.",,MC,,,
,144,13158,,,1,The possessive pronoun for I are my and mine. You use my and mine to tell people that the owner of the thing is yourself.,,MC,,,
,144,13159,,,1,The possessive pronoun for you are your and yours. You use your and yours to tell people that the owner of the thing is the person you are talking to..,,MC,,,
,144,13160,,,1,The possessive pronoun for they are their and theirs. You use their and theirs to tell people that the owner of the thing is a group of people that you do not belong with..,,MC,,,
,144,13161,,,1,The possessive pronoun for we are our and ourss. You use our and ours to tell people that the owner of the thing is group of people including yourself..,,MC,,,
,144,13162,,,1,You use the possessive pronoun your because you are talking to someone directly.,,FIB,,,
,144,13163,,,1,"You use the possessive pronoun mine in this sentence, because you are talking about a toy that belong to you..",,FIB,,,
,144,13164,,,1,"You use the possessive pronoun my in this sentence, because those toys belong to you.",,FIB,,,
,144,13165,,,1,The correct possessive pronoun is his because you are telling to someone else that owner of the bag is Adam.,,FIB,,,
,145,13166,,,1,"An indefinite pronoun is something that does not talk about a specific person or thing. Examples are everything, something, somoene, anyone.",,MC,,,
,145,13167,,,1,"The first type of indefinite pronoun is when you do not have anyone you can name among a group. Examples are, eveyone, anyone, everybody. <br/>The second type of indefinite pronoun is when you mentioned a noun before and it is easily understood that you are still talking about that noun. Examples are,many, few,  another, both.",,MC,,,
,145,13168,,,1,Everybody is an example of the first type of indefinite pronoun because it does not say who among the group a person is talking about. ,,MC,,,
,145,13169,,,1,"Both is an example of the second type of indefinite pronoun. This is because in order to use both in a sentence, you need to talk about something before. Example, Andrew and Jerry are both brothers of Kate.",,MC,,,
,145,13170,,,1,"Any is the correct indefinite pronoun, because there is no amount of soda found.",,FIB,,,
,145,13171,,,1,"No one and nobody are the correct indefinite pronouns, because there is no person there. ",,FIB,,,
,145,13172,,,1,"Yes an indefinite pronoun can be plural. Examples are, many, several, few, feweer.",,MC,,,
,145,13173,,,1,The correct indefinite pronoun is everything. Everything is an indefinite pronoun because you are not talking about a single thing.,,O,,,
,145,13174,,,1,"All is the indefinite pronoun, because you are talking about the whole group. You do not choose a single thing inside that group.<br/> The regular pronoun is we, because it is talking about you and another person.",,O,,,
,145,13175,,,1,"Anything is the indefinite pronoun, because anything is not leaving a single thing out of the group.",,O,,,
,145,13176,,,1,"None is the correct indefinite pronoun, because none is the opposite of all and does not separate one thing.",,MC,,,
,145,13177,,,1,"Each is the correct indefinite pronoun, because it talks about one of two or more people, but nothing specific.",,MC,,,
,145,13178,,,1,"Somebody is the correct indefinite pronoun, because it talks about a person that you do not know.",,MC,,,
,145,13179,,,1,"Many is the correct indefinite pronoun, because you do not know the exact number.",,MC,,,
,145,13180,,,1," Everbody is the correct indefinite pronoun, because you include all of the people present.",,MC,,,
,145,13181,,,1,"The correct sentence is would you like to eat some cake, because some is an indefinite pronoun that tells you that there is cake, but you do not know how much cake there is.",,MC,,,
,145,13182,,,1,"Marcus wants something is the correct sentence. Something is the indefinite pronoun that tells you a person has a thing he wants or needs, but you do not know what exactly.",,MC,,,
,145,13183,,,1,"Everyone missed the bus is the correct sentence. Everyone is used to tell people that all people in a group are mentioned. It does not tell any exact number, it just tells you that all things in that group are included.",,MC,,,
,145,13184,,,1,There's nothing to eat is the correct sentence. Nothing is a indefinite pronoun that tells you that in a group there is none that is included.,,MC,,,
,145,13185,,,1,I want another cookie is the correct sentence. Another is a indefinite pronoun that tells you that you want more but no exact amount.,,MC,,,
,146,13186,,,1,"Listens is the verb, because verbs include action words.",,MC,,,
,146,13187,,,1,"Barks is the verb, because verbs include action words.",,MC,,,
,146,13188,,,1,"Fishing is the verb, because verbs include action words.",,MC,,,
,146,13189,,,1,"Singing is the verb, because verbs include action words.",,MC,,,
,146,13190,,,1,"Reading is the verb, because verbs include action words.",,MC,,,
,146,13191,,,1,"Cooking is the verb, because verbs include action words.",,MC,,,
,146,13192,,,1,"Shopping is the verb, because verbs include action words or words that help describe an action.",,MC,,,
,146,13193,,,1,Camp is the verb because verbs include action words or words that help describe the action.,,MC,,,
,146,13194,,,1,"Playing is the verb, because verbs include action words or words that help describe an action.",,MC,,,
,146,13195,,,1,"Sing is the verb, because verbs include action words or words that help describe an action.",,MC,,,
,146,13196,,,1,Just remember verbs are action words. It is anything that describes what the person is doing or what is happening.,,FIB,,,
,146,13197,,,1,Just remember verbs are action words. It is anything that describes what the person is doing or what is happening.,,FIB,,,
,146,13198,,,1,Just remember verbs are action words. It is anything that describes what the person is doing or what is happening.,,FIB,,,
,146,13199,,,1,Just remember verbs are action words. It is anything that describes what the person is doing or what is happening.,,FIB,,,
,146,13200,,,1,Just remember verbs are action words. It is anything that describes what the person is doing or what is happening.,,FIB,,,
,146,13201,,,1,"The correct answer is run, because run is a word to describe the action of a person.",,FIB,,,
,146,13202,,,1,"The correct answer is studying, because studying is a word to describe the action of a person.",,FIB,,,
,146,13203,,,1,The correct answer is playing tennis because playing is a word to describe a person. Tennis is the game that they are playing.,,FIB,,,
,146,13204,,,1,"The correct answer is writing, because writing is a word to describe the action of a person.",,FIB,,,
,146,13205,,,1,"The correct answer is thinking, because thinking is a word to describe the action of a person.",,FIB,,,
,147,13206,,,1,"Red is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel.",,MC,,,
,147,13207,,,1,"Smart is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel. Smart is the word to describe someone who knows a lot.",,MC,,,
,147,13208,,,1,"Fast is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel.",,MC,,,
,147,13209,,,1,"Large is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel. Large describes how big the tree is.",,MC,,,
,147,13210,,,1,"Large is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel. Large describes how big the fish is.",,MC,,,
,147,13211,,,1,"Small is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel.",,MC,,,
,147,13212,,,1,"Well-cooked is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel. Well cookedis a word used to describe the food you are eating.",,MC,,,
,147,13213,,,1,"Cheesy is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel.",,MC,,,
,147,13214,,,1,"Healthy is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel. Healthy is a word you use to describe things that make you better.",,MC,,,
,147,13215,,,1,"Colorful is the adjective. An adjective is a word you use to describe something. It can be words you use to describe what you see, hear, smell, touch and feel.",,MC,,,
,147,13216,,,1,Big is the adjective. Big describes the size of the cow.,,FIB,,,
,147,13217,,,1,Fat is the adjective. Fat describes how big the pig is.,,FIB,,,
,147,13218,,,1,Red is the adjective. Red describes the color of the shirt.,,FIB,,,
,147,13219,,,1,Brown is the adjective. Brown describes the color of the shoe.,,FIB,,,
,147,13220,,,1,Green is the adjective. Green describes the color of the dress.,,FIB,,,
,147,13221,,,1,Yellow is the adjective. Yellow describes the color of the house.,,FIB,,,
,147,13222,,,1,Thick is the adjective. Thick describes how wide the book is.,,FIB,,,
,147,13223,,,1,Green is the adjective. It describes the color of the garden.,,FIB,,,
,147,13224,,,1,Large is the adjective. It describes the size of the thing.,,FIB,,,
,147,13225,,,1,Small is the adjective. It describes the size of the dog.,,FIB,,,
,148,13226,,,1,The dog is sleeping on the chair is the complete sentence. A complete sentence must start with a capital letter and end with a period.<br/> A complete sentence must also contain the subject or the person doing the action and a predicate or what is said about the doer of the action.,,MC,,,
,148,13227,,,1,The Wilson family built a new house is the complete sentence. A complete sentence must start with a capital letter and end with a period.<br/> A complete sentence must also contain the subject or the person doing the action and a predicate or what is said about the doer of the action.,,MC,,,
,148,13228,,,1,"The bird is singing a sweet song is the complete sentence. Remember to always start a Capital letter to your sentence and end it with a period. You must also remember to add the subject or the doer of the action, followed by the predicate or what the subject does.",,MC,,,
,148,13229,,,1,"The sun is shining over the hills is the complete sentence. A complete sentence must express a complete thought, it must be understood and it can stand alone.",,MC,,,
,148,13230,,,1,"The cook is making eggs for breakfast is the complete sentence. When making the sentence, ask yourself who is doing the action? After asking yourself who, you then ask yourself what is the subject doing? If you answered these question you can make a complete sentence.",,MC,,,
,148,13231,,,1,"Frank is playing in the sunshine, is the complete sentence. A complete sentence cannot be complete, if it cannot be understood.",,MC,,,
,148,13232,,,1,The cars are racing around the track is the complete sentence. A complete sentence is complete if the thought can be understood and can stand alone by itself.,,MC,,,
,148,13233,,,1,"Construction on the new apartment building has started is the complete sentence. The new apartment is the subject, where construction has started is the predicate.<br/> As long as the sentence can be understood, how it is written will not matter.",,MC,,,
,148,13234,,,1,"Josh finished reading his book in one day, is the complete sentence. Remember a complete sentence must start with a capital letter and end with the proper punctuation mark.",,MC,,,
,148,13235,,,1,"Amy is planting flowers in her garden, is the complete sentence. A complete sentence must have a subject and a predicate. The complete sentence is formed, once there is a complete thought.",,MC,,,
,148,13236,,,1,"A Whale is a fish, is a complete sentence. It starts with a capital letter and ends with a proper punctuation. It expresses a complete thought. The subject is the whale and the predicate  is a fish. The predicate tells us something about the subject.",,FIB,,,
,148,13237,,,1,Four big concrete blocks is not a complete sentence. It does not have a predicate or something that tells us something about the subject. Four big concrete blocks is just the describing the blocks.,,FIB,,,
,148,13238,,,1,"Bought a new car, is not a complete sentence. It does not have a subject, it does not tell us who bought the new car.",,FIB,,,
,148,13239,,,1,Lasted until early morning is not a complete sentence. It does not have a subject which tells us what lasted until early morning.,,FIB,,,
,148,13240,,,1,"The horse galloped in the pasture is a complete sentence. It tells us the subject which is the horse, and what is he doing. It expresses a complete thought.",,FIB,,,
,148,13241,,,1,Singing loudly is not a complete sentence. It does not tell us who is singing loudly.,,FIB,,,
,148,13242,,,1,"Yes it is a complete sentence. There is a subject and a predicate, it also tells us a complete thought. The subject is We and the predicate is heard a loud noise when the car crashed.",,FIB,,,
,148,13243,,,1,No it is not a complete sentence. It does not tell us who is doing the action.,,FIB,,,
,148,13244,,,1,No it is not a complete sentence. It is an incomplete thought and it does not tell us anything about the new recipe for your book. ,,FIB,,,
,148,13245,,,1,"No, it is not a complete sentence. There is no subject or it does not tell us who did the action.",,FIB,,,
,148,13246,,,1,"It is complete, Jim ran expresses a complete thought. There is a subject doing the action and the predicate telling us the subject's action.",,FIB,,,
,148,13247,,,1,"It is complete, Tom hops expresses a complete thought. The subject Tom tells us who is doing the action and the predicate-verb hops tells us what the subject is doing.",,FIB,,,
,148,13248,,,1,"It is not complete, the dog is just a noun or a subject. It does not complete what the dog is doing.",,FIB,,,
,148,13249,,,1,"It is not complete, the kids can does not express a complete thought. It does not tell us what the kids are doing.",,FIB,,,
,148,13250,,,1,"It is not complete. Mike cooks, there is no period.",,FIB,,,
,148,13251,,,1,"It is not complete. It lacks a subject, this is only a verb or predicate.",,FIB,,,
,148,13252,,,1,It is a complete sentence. There is a subject and a verb in the sentence.,,FIB,,,
,148,13253,,,1,"The answer is b, the sentence provides a complete thought. The subject is the dog and the predicate is plays in the garden.",,MC,,,
,148,13254,,,1,"The answer is c, remember that a complete sentence must have a doer of the action and the action to be done.",,MC,,,
,148,13255,,,1,"The answer is b, a complete sentence must both contain a subject and predicate. Just one of these things will not make your sentence complete.",,MC,,,
,148,13256,,,1,"The answer is a, mom is sleeping is the answer because we have the subject mom and the predicate is sleeping. It tells us what mom is doing.",,MC,,,
,148,13257,,,1,"The answer is b, it tells us a complete thought. They are ringing the bell, it is understandable enough for us to know what they are doing.",,MC,,,
,148,13258,,,1,"You rewrite this into who hid the toy, you often use who, is, where, and when, in asking a question. It is then followed by a question mark.",,FIB,,,
,148,13259,,,1,"You rewrite this as Is it on the table, you need to know what kind of question you are asking. If you are asking for a person you use who, a place uses where. a time uses when, and is would be used when you want to affirm something.",,FIB,,,
,148,13260,,,1,"Can you see the train is the correct sentence, if they are able to do it.",,FIB,,,
,148,13261,,,1,"Is it on the floor is the correct sentence, you use is in a question to double check something.",,FIB,,,
,148,13262,,,1,"Yes the sentence is asking a question. A question is formed by starting it with the words can, is, how, who when, where, and what. You then end it with a question mark.",,FIB,,,
,148,13263,,,1,"Yes the sentence is asking a question. A question is formed by starting it with the words can, is, how, who when, where, and what. You then end it with a question mark.",,FIB,,,
,148,13264,,,1,"No it is not a question. The sentence is making a statement, it tells us the cat went inside the house. It is not asking anything.",,FIB,,,
,148,13265,,,1,"Yes the sentence is asking a question. A question is formed by starting it with the words can, is, how, who when, where, and what. You then end it with a question mark.",,FIB,,,
,148,13266,,,1,"Can we sit in the garden, would be the question. It is asking someone permission to sit.",,FIB,,,
,148,13267,,,1,"Can Owen nap in the car, would be the question. It is asking someone permission for own to take a nap.",,FIB,,,
,148,13268,,,1,"Who hid my pencil, is the question. It is asking someone using the word who?",,MC,,,
,148,13269,,,1,"Who is that man, is the question. Remember a question is formed by using who, what, where when, how, and why. You then end the question with a question mark.",,MC,,,
,148,13270,,,1,"The correct answer is b, because it starts with the word where which asks the place and it ends with a question mark.",,MC,,,
,148,13271,,,1,"The correct answer is b, because it starts with the word where which asks the place and it ends with a question mark.",,MC,,,
,148,13272,,,1,"The correct answer is c, because it uses the word which, the word is used to ask a person to choose among the choices. It is then followed by a question mark. It is easy to spot a question by looking for the question mark.",,MC,,,
,148,13273,,,1,"Yes it is a telling sentence, because it is not asking a question, but it is stating things.",,FIB,,,
,148,13274,,,1,"No it is not a telling sentence, because it is a question. You can see the question mark at the end, this tells us this is a question.",,FIB,,,
,148,13275,,,1,"Yes it is a telling sentence, because the sentence is finished with a period. It also tells us that they can sing.",,FIB,,,
,148,13276,,,1,"The answer is b, the sentence is telling us to get the best book to read this summer. It is not asking a question.",,MC,,,
,148,13277,,,1,"The answer is c, the sentence is telling us where the car is parked, It is not asking us where it is parked.",,MC,,,
,148,13278,,,1,"The answer is c, it is telling us that the red dress is beautiful. It is not asking us if it is beautiful or not.",,MC,,,
,148,13279,,,1,"The answer is b, it tells us that Hanois is a beautiful city. It is not a question, because it does not start with Is, where, what, and why. It also does not end with a question mark.",,MC,,,
,148,13280,,,1,"The answer is c, it tells us that Josh and adam are walking to school. It is not a question because it isn't asking where they are headed.",,MC,,,
,148,13281,,,1,The sentence that shows the strong feelings is Oh my! Get the bird! You can identify the emotions of the sentence with the excalamation mark at the end of the sentence.,,FIB,,,
,148,13282,,,1,"A sentence that shows emotion will usually end the sentence with an exclamation mark. The answer here is, Oh! The player runs!",,FIB,,,
,148,13283,,,1,"You put the exclamation mark on the sentence, run to the store! This is because run to the store will sound like a sentence that you can put your strong feelings into.",,FIB,,,
,148,13284,,,1,"You put the exclamation mark on the sentence, Oh my! Im very late for school! A good indicator when you can put the exclamation mark is words like Oh my or Ah, these will indicate some feelings are being expressed.",,FIB,,,
,148,13285,,,1,"You put an exclamation mark on, what a great poem! This sentence shows a good or excited enotion, so adding the exclamation mark will make sense.",,FIB,,,
,148,13286,,,1,"The exclamation mark is on the sentence, watch out! The floor is wet! You want to put the exclamation marks on sentences that fit the time and place or the mood of the sentence.",,FIB,,,
,148,13287,,,1,"The exclamation mark should go to this sentence, Wow! we had lots of cookies!. You would want to put the exclamation mark after words like ah, wow, and oh my. You may also use a comma  on those words then put the exclamation mark at the end of the sentence.",,FIB,,,
