23790,142,2103,MC,Match the word to the picture,,,,,,12,1,1,Enabled,,,,,
23791,142,2103,MC,Match the word to the picture,,,,,,13,1,1,Enabled,,,,,
23792,142,2103,MC,Match the word to the picture,,,,,,14,1,1,Enabled,,,,,
23793,142,2103,MC,Match the word to the picture,,,,,,15,1,1,Enabled,,,,,
23794,142,2103,MC,Match the word to the picture,,,,,,16,1,1,Enabled,,,,,
23795,142,2103,MC,Match the word to the picture,,,,,,17,1,1,Enabled,,,,,
23796,142,2103,MC,Match the word to the picture,,,,,,18,1,1,Enabled,,,,,
23797,142,2103,MC,Match the word to the picture,,,,,,19,1,1,Enabled,,,,,
23798,142,2103,MC,Match the word to the picture,,,,,,20,1,1,Enabled,,,,,
23799,142,2103,FIB,Complete the sentence with the right word.  How many dog___ are there in the house?,,,dogs,,,7,2,1,Enabled,,,,,
23800,142,2103,FIB,Complete the sentence with the right word.  How many house___ are there on the street?,,,houses,,,8,2,1,Enabled,,,,,
23801,142,2103,FIB,Complete the sentence with the right word.  There are five wol___ (wolf) in the cage.,,,wolves,,,9,2,1,Enabled,,,,,
23802,142,2103,FIB,Complete the sentence with the right word.  We need to buy many kni______ (knife).,,,knives,,,10,2,1,Enabled,,,,,
23803,142,2103,FIB,Complete the sentence with the right word.  How many tree___ are there in the garden?  ,,,trees,,,11,2,1,Enabled,,,,,
23804,142,2103,FIB,Complete the sentence with the right word.  The three pon___ (pony) are running in the correl. ,,,ponies,,,12,2,1,Enabled,,,,,
23805,142,2103,FIB,Complete the sentence with the right word.  She is telling the children several stor____ (story).,,,stories,,,13,2,1,Enabled,,,,,
23806,142,2103,FIB,Complete the sentence with the right word.  We love bunn____ (bunny).,,,bunnies,,,14,2,1,Enabled,,,,,
23807,142,2103,FIB,Complete the sentence with the right word.  The lad____ (lady) are having tea on the patio.,,,ladies,,,15,2,1,Enabled,,,,,
23808,142,2103,FIB,Complete the sentence with the right word.  We purchased several dictiona_____ (dictionary).,,,dictionaries,,,16,2,1,Enabled,,,,,
23809,142,2103,FIB,What is the plural form of the word 'Child'?,,,children,,,17,2,1,Enabled,,,,,
23810,142,2103,FIB,What is the plural form of the word 'Fox'?,,,foxes,,,18,2,1,Enabled,,,,,
23811,142,2103,FIB,What is the plural form of the word 'Wolf'?,,,wolves,,,19,2,1,Enabled,,,,,
23812,142,2103,FIB,What is the plural form of the word 'Man'?,,,men,,,14,3,1,Enabled,,,,,
23813,142,2103,FIB,What is the plural form of the word 'Cross'?,,,crosses,,,15,3,1,Enabled,,,,,
23814,142,2103,FIB,What is the plural form of the word 'Wish'?,,,wishes,,,16,3,1,Enabled,,,,,
23815,142,2103,FIB,What is the plural form of the word 'Leaf'?,,,leaves,,,17,3,1,Enabled,,,,,
23816,142,2103,FIB,What is the plural form of the word 'Knife'?,,,knives,,,18,3,1,Enabled,,,,,
23817,142,2103,FIB,What is the plural form of the word 'Fly'?,,,flies,,,19,3,1,Enabled,,,,,
23818,142,2103,FIB,What is the plural form of the word 'Baby'?,,,babies,,,20,3,1,Enabled,,,,,
23819,142,2103,FIB,What is the plural form of the word 'Diary'?,,,diaries,,,21,3,1,Enabled,,,,,
23820,142,2103,FIB,What is the plural form of the word 'Scarf'?,,,scarves,,,22,3,1,Enabled,,,,,
23821,142,2103,FIB,What is the plural form of the word 'Bunny'?,,,bunnies,,,23,3,1,Enabled,,,,,
23822,142,2103,FIB,What is the plural form of the word 'Pony'?,,,ponies,,,24,3,1,Enabled,,,,,
23823,143,2104,FIB,Write the personal pronoun on the blank. Peter said _____going to share a seat.,,,he,,,5,1,1,Enabled,,,,,
23824,143,2104,FIB,Write the personal pronoun on the blank. Claire is very productive.____will present in class.,,,she,,,6,1,1,Enabled,,,,,
23825,143,2104,FIB,Write the personal pronoun on the blank. The car broke down.____was already old.,,,It,,,7,1,1,Enabled,,,,,
23826,143,2104,FIB,Write the personal pronoun on the blank. John and I are going to class.____are classmates.,,,we,,,8,1,1,Enabled,,,,,
23827,143,2104,FIB,Write the personal pronoun on the blank. Charles and Neil are friends.____are very close.,,,they,,,9,1,1,Enabled,,,,,
23828,143,2104,FIB,Write the personal pronoun on the blank. Mike is a good artist.____draws really well.,,,he,,,10,1,1,Enabled,,,,,
23829,143,2104,FIB,"Write the personal pronoun on the blank.  John, Do____like to eat fish?",,,you,,,11,1,1,Enabled,,,,,
23830,143,2104,FIB,Write the personal pronoun on the blank. Misha is going to the park.____is very lively today.,,, she,,,12,1,1,Enabled,,,,,
23831,143,2104,FIB,Write the personal pronoun on the blank. Sean has to go home early.____will meet with you tomorrow.,,,he,,,13,1,1,Enabled,,,,,
23832,143,2104,FIB,Write the personal pronoun on the blank. My name is Richard.____like to read books.,,,I,,,14,1,1,Enabled,,,,,
23833,143,2104,FIB,Write the personal pronoun on the blank. Ron sat on the bench.____was thinking about things.,,,he,,,15,1,1,Enabled,,,,,
23834,143,2104,FIB,Write the personal pronoun on the blank. The store is closed.___ran out of things to sell.,,,it,,,16,1,1,Enabled,,,,,
23835,143,2104,FIB,Write the personal pronoun on the blank. Luke and Ben are going fishing. ____brought so many things.,,,they,,,17,1,1,Enabled,,,,,
23836,143,2104,FIB,Write the personal pronoun on the blank. Jane and I will look for Fred.____will then meet up later.,,,we,,,18,1,1,Enabled,,,,,
23837,143,2104,FIB,Write the personal pronoun on the blank. Harold and Sam won't be able to make it.____will be taking make up classes.,,,they,,,19,1,1,Enabled,,,,,
23838,143,2104,FIB,Write the personal pronoun on the blank.  Jane is driving to work.___has a busy schedule.,,,she,,,5,2,1,Enabled,,,,,
23839,143,2104,FIB,Write the personal pronoun on the blank. Tony is a chef.____works in a restaurant.,,,he,,,6,2,1,Enabled,,,,,
23840,143,2104,FIB,Write the personal pronoun on the blank. Neil talked about his problems.___wants to change for the better.,,,he,,,7,2,1,Enabled,,,,,
23841,143,2104,FIB,Write the personal pronoun on the blank. Mary and Kent are brothers and sisters.____love playing in the garden.,,,they,,,8,2,1,Enabled,,,,,
23842,143,2104,FIB,Write the personal pronoun on the blank. Jean and I are going to a concert.___are so excited.,,,we,,,9,2,1,Enabled,,,,,
23843,143,2104,FIB,Pick out the personal pronoun in the sentence. I am not in the mood.,,,I,,,10,2,1,Enabled,,,,,
23844,143,2104,FIB,Pick out the personal pronoun in the sentence. You didn't submit your homework.,,,you,,,11,2,1,Enabled,,,,,
23845,143,2104,FIB,Pick out the personal pronoun in the sentence. He really likes to read.,,,He,,,12,2,1,Enabled,,,,,
23846,143,2104,FIB,Pick out the personal pronoun in the sentence. She drew a picture.,,,She,,,13,2,1,Enabled,,,,,
23847,143,2104,FIB,Pick out the personal pronoun in the sentence. It was very old.,,,It,,,14,2,1,Enabled,,,,,
23848,143,2104,FIB,Pick out the personal pronoun in the sentence. They came home late.,,,they,,,15,2,1,Enabled,,,,,
23849,143,2104,FIB,Pick out the personal pronoun in the sentence. We ate dinner together.,,,we,,,16,2,1,Enabled,,,,,
23850,143,2104,FIB,Pick out the personal pronoun in the sentence. I gave andrew some candies.,,,I,,,17,2,1,Enabled,,,,,
23851,143,2104,FIB,Pick out the personal pronoun in the sentence. She was very sick.,,,she,,,13,3,1,Enabled,,,,,
23852,143,2104,FIB,Pick out the personal pronoun in the sentence. It was very new.,,,It,,,14,3,1,Enabled,,,,,
23853,143,2104,FIB,Pick out the personal pronoun in the sentence. They are late for school.,,,they,,,15,3,1,Enabled,,,,,
23854,143,2104,FIB,Pick out the personal pronoun in the sentence. She seems adorable.,,,she,,,16,3,1,Enabled,,,,,
23855,143,2104,FIB,Pick out the personal pronoun in the sentence. He ran away from home.,,,He,,,18,2,1,Enabled,,,,,
23856,143,2104,FIB,Pick out the personal pronoun in the sentence. They decided to camp outside.,,,they,,,17,3,1,Enabled,,,,,
23857,143,2104,FIB,Pick out the personal pronoun in the sentence. It sank to the bottom of the ocean.,,,it,,,18,3,1,Enabled,,,,,
23858,143,2104,FIB,Pick out the personal pronoun in the sentence. I was very afraid.,,,I,,,19,3,1,Enabled,,,,,
23859,143,2104,FIB,Pick out the personal pronoun in the sentence. We cooked dinner.,,,we,,,20,3,1,Enabled,,,,,
23860,143,2104,FIB,Pick out the personal pronoun in the sentence. She studied hard.,,,she,,,21,3,1,Enabled,,,,,
23861,143,2104,FIB,Pick out the personal pronoun in the sentence. He was very anxious,,,he,,,22,3,1,Enabled,,,,,
23862,143,2104,FIB,Pick out the personal pronoun in the sentence. They were polite enough to help.,,,they,,,23,3,1,Enabled,,,,,
23863,144,2105,MC,Choose the possessive pronoun that completes the sentence. This is___ pen.,,,,,,6,1,1,Enabled,,,,,
23864,144,2105,MC,Choose the possessive pronoun that completes the sentence. John took out___new car.,,,,,,7,1,1,Enabled,,,,,
23865,144,2105,MC,Choose the possessive pronoun that completes the sentence. This is___class project.,,,,,,8,1,1,Enabled,,,,,
23866,144,2105,MC,Choose the possessive pronoun that completes the sentence. Mia is walking____dog.,,,,,,9,1,1,Enabled,,,,,
23867,144,2105,MC,Choose the possessive pronoun that completes the sentence. John and Peter gave____blessings.,,,,,,10,1,1,Enabled,,,,,
23868,144,2105,MC,"Choose the possessive pronoun that completes the sentence. Nika, this is____book right?",,,,,,11,1,1,Enabled,,,,,
23869,144,2105,MC,Choose the possessive pronoun that completes the sentence. The horse swung____tail around.,,,,,,12,1,1,Enabled,,,,,
23870,144,2105,MC,Choose the possessive pronoun that completes the sentence. ___house isn't that big.,,,,,,13,1,1,Enabled,,,,,
23871,144,2105,MC,Choose the possessive pronoun that completes the sentence. John likes____eggs scrambled.,,,,,,14,1,1,Enabled,,,,,
23872,144,2105,MC,Choose the possessive pronoun that completes the sentence. Pia is a very talented girl.____songs are very nice.,,,,,,15,1,1,Enabled,,,,,
23873,144,2105,MC,Choose the possessive pronoun that completes the sentence. I gave them____share of the reward.,,,,,,16,1,1,Enabled,,,,,
23874,144,2105,MC,Choose the possessive pronoun that completes the sentence. I wanted to show everyone___pet turtle.,,,,,,17,1,1,Enabled,,,,,
23875,144,2105,MC,Choose the possessive pronoun that completes the sentence. The boat stopped because___engine died.,,,,,,18,1,1,Enabled,,,,,
23876,144,2105,MC,Choose the possessive pronoun that completes the sentence. Danny gave____old clothes to his younger brother.,,,,,,19,1,1,Enabled,,,,,
23877,144,2105,MC,Choose the possessive pronoun that completes the sentence. Alice wore___uniform with grace.,,,,,,8,2,1,Enabled,,,,,
23878,144,2105,MC,Choose the possessive pronoun that completes the sentence. Jack and Ricky went to____cousin's house.,,,,,,9,2,1,Enabled,,,,,
23879,144,2105,MC,Choose the possessive pronoun that completes the sentence. I bought this table with___money.,,,,,,10,2,1,Enabled,,,,,
23880,144,2105,MC,Choose the possessive pronoun that completes the sentence. The plane flew very hight. I can see____wings.,,,,,,11,2,1,Enabled,,,,,
23881,144,2105,MC,Choose the possessive pronoun that completes the sentence.  Daniel and I went to the mall. We were buying things for____party.,,,,,,12,2,1,Enabled,,,,,
23882,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. John gave (his,her) toy.",,,his,,,13,2,1,Enabled,,,,,
23883,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. That book is(my,mine)",,,mine,,,14,2,1,Enabled,,,,,
23884,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Is this book, (your,yours)?",,,yours,,,15,2,1,Enabled,,,,,
23885,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Rick and Kurt are buying (their,theirs) grocery.",,,their,,,16,2,1,Enabled,,,,,
23886,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence.  The lion is protecting(it,its) cub.",,,its,,,17,2,1,Enabled,,,,,
23887,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Susan brought along(her,hers)sister.",,,her,,,18,2,1,Enabled,,,,,
23888,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Tony and Blake are with(their,theirs) family.",,,their,,,19,2,1,Enabled,,,,,
23889,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. This is (my,mine) car.",,,my,,,20,2,1,Enabled,,,,,
23890,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. The farm is(my,mine)",,,mine,,,21,2,1,Enabled,,,,,
23891,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. This box of chocolate is(her,hers)",,,hers,,,9,3,1,Enabled,,,,,
23892,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. The ball is (their,theirs)",,,their,,,10,3,1,Enabled,,,,,
23893,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Melissa showed(her,hers) report.",,,her,,,11,3,1,Enabled,,,,,
23894,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. I wanted to bring(my,mine) mom along.",,,my,,,12,3,1,Enabled,,,,,
23895,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Jane told(her,hers)mom about school.",,,her,,,13,3,1,Enabled,,,,,
23896,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Duncan wrote (his,her) essay.",,,his,,,14,3,1,Enabled,,,,,
23897,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. (my,mine) body feels sick.",,,my,,,15,3,1,Enabled,,,,,
23898,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. The eagle is flapping(it,its) wings.",,,its,,,16,3,1,Enabled,,,,,
23899,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. George and peter kept(their,theirs) trash away.",,,their,,,17,3,1,Enabled,,,,,
23900,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. The dog is (your,yours)",,,yours,,,18,3,1,Enabled,,,,,
23901,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Kent, this book must be(your,yours)",,,yours,,,19,3,1,Enabled,,,,,
23902,144,2105,FIB,"Write the correct possessive pronoun to complete the sentence. Jill grew(her,hers) hair long.",,,her,,,20,3,1,Enabled,,,,,
23903,145,2106,MC,Choose the correct indefinite pronoun. I could not find_____.,,,,,,6,1,1,Enabled,,,,,
23904,145,2106,MC,Choose the correct indefinite pronoun. The class is very happy._____should be preparing for the party.,,,,,,7,1,1,Enabled,,,,,
23905,145,2106,MC,Choose the correct indefinite pronoun. Do you have_____you need?,,,,,,8,1,1,Enabled,,,,,
23906,145,2106,MC,Choose the correct indefinite pronoun.  I think_____took my stuff.,,,,,,9,1,1,Enabled,,,,,
23907,145,2106,MC,Choose the correct indefinite pronoun. _____in school wants to help us.,,,,,,10,1,1,Enabled,,,,,
23908,145,2106,MC,Choose the correct indefinite pronoun. You have____important to do right?,,,,,,11,1,1,Enabled,,,,,
23909,145,2106,MC,Choose the correct indefinite pronoun. _____is impossible,,,,,,12,1,1,Enabled,,,,,
23910,145,2106,MC,Choose the correct indefinite pronoun.  _____needs to be done.,,,,,,13,1,1,Enabled,,,,,
23911,145,2106,MC,Choose the correct indefinite pronoun. I want to do_____good for my parents.,,,,,,14,1,1,Enabled,,,,,
23912,145,2106,MC,Choose the correct indefinite pronoun. Can you suggest a place to go?_____is fine.,,,,,,15,1,1,Enabled,,,,,
23913,145,2106,MC,Choose the correct indefinite pronoun. I feel so misunderstood._____understands me.,,,,,,16,1,1,Enabled,,,,,
23914,145,2106,MC,Choose the correct indefinite pronoun.  _____willing to help me lift the table?,,,,,,17,1,1,Enabled,,,,,
23915,145,2106,MC,Choose the correct indefinite pronoun. I need your help with_______.,,,,,,18,1,1,Enabled,,,,,
23916,145,2106,MC,Choose the correct indefinite pronoun.  Does _____have an extra pen I can borrow?,,,,,,19,1,1,Enabled,,,,,
23917,145,2106,MC,Choose the correct indefinite pronoun. Can____else go wrong?,,,,,,7,1,1,Enabled,,,,,
23918,145,2106,MC,Choose the correct indefinite pronoun. ____you see here is for sale.,,,,,,8,2,1,Enabled,,,,,
23919,145,2106,MC,"Choose the correct indefinite pronoun. Don't worry, I have_____under control.",,,,,,9,2,1,Enabled,,,,,
23920,145,2106,MC,Choose the correct indefinite pronoun.  You need to hire_____to help you.,,,,,,10,2,1,Enabled,,,,,
23921,145,2106,MC,Choose the correct indefinite pronoun. Can____suggest a good spot to fish?,,,,,,11,2,1,Enabled,,,,,
23922,145,2106,MC,Choose the correct indefinite pronoun. We should get_____to eat.,,,,,,12,2,1,Enabled,,,,,
23923,145,2106,FIB,"Find and write the indefinite pronoun in the sentence. Nothing is impossible, if you work hard.",,,nothing,,,13,2,1,Enabled,,,,,
23924,145,2106,FIB,Find and write the indefinite pronoun in the sentence. No one wants to try our ice cream.,,,no one,,,14,2,1,Enabled,,,,,
23925,145,2106,FIB,Find and write the indefinite pronoun in the sentence. I have something to do today.,,,something,,,15,2,1,Enabled,,,,,
23926,145,2106,FIB,Find and write the indefinite pronoun in the sentence. I see nothing weird in the room.,,,nothing,,,16,2,1,Enabled,,,,,
23927,145,2106,FIB,Find and write the indefinite pronoun in the sentence. I want everyone to listen carefully.,,,everyone,,,17,2,1,Enabled,,,,,
23928,145,2106,FIB,Find and write the indefinite pronoun in the sentence. There is someone at the door.,,,someone,,,18,2,1,Enabled,,,,,
23929,145,2106,FIB,Find and write the indefinite pronoun in the sentence. I have to pick everything up from the store.,,,everything,,,19,2,1,Enabled,,,,,
23930,145,2106,FIB,"Find and write the indefinite pronoun in the sentence. I know nothing about world history, but I am interested.",,,nothing,,,20,2,1,Enabled,,,,,
23931,145,2106,FIB,Find and write the indefinite pronoun in the sentence. I want to eat something good on my birthday.,,,something,,,10,2,1,Enabled,,,,,
23932,145,2106,FIB,"Find and write the indefinite pronoun in the sentence. I kept calling their office, but nobody is picking up.",,,nobody,,,11,3,1,Enabled,,,,,
23933,145,2106,FIB,Find and write the indefinite pronoun in the sentence. I am asking everyone to participate in the class competition.,,,everyone,,,12,3,1,Enabled,,,,,
23934,145,2106,FIB,Find and write the indefinite pronoun in the sentence. The teacher is absent today. I heard someone else is going to substitute him.,,,someone,,,13,3,1,Enabled,,,,,
23935,145,2106,FIB,Find and write the indefinite pronoun in the sentence. No one in class likes to eat vegetables.,,,no one,,,14,3,1,Enabled,,,,,
23936,145,2106,FIB,Find and write the indefinite pronoun in the sentence. Is there anything interestng to do here?,,,anything,,,15,3,1,Enabled,,,,,
23937,145,2106,FIB,Find and write the indefinite pronoun in the sentence. Does anyone have an idea?,,,anyone,,,16,3,1,Enabled,,,,,
23938,145,2106,FIB,Find and write the indefinite pronoun in the sentence. I love everything in this book.,,,eveyrthing,,,17,3,1,Enabled,,,,,
23939,145,2106,FIB,Find and write the indefinite pronoun in the sentence. No one knows the key to success..,,,no one,,,18,3,1,Enabled,,,,,
23940,145,2106,FIB,Find and write the indefinite pronoun in the sentence.  Is something burning?,,,something,,,19,3,1,Enabled,,,,,
23941,145,2106,FIB,Find and write the indefinite pronoun in the sentence. Somebody should wait for the deliveries.,,,somebody,,,20,3,1,Enabled,,,,,
23942,145,2106,FIB,Find and write the indefinite pronoun in the sentence.  Nobody wants to do a boring job.,,,nobody,,,20,3,1,Enabled,,,,,
23943,146,2107,MC,"Choose the action verb in the choices. a.dog, b.squid, c.run",,,,,,1,1,1,Enabled,,,,,
23944,146,2107,MC,"Choose the action verb in the choices. a.swim, b.lion, c.cat",,,,,,2,1,1,Enabled,,,,,
23945,146,2107,MC,"Choose the action verb in the choices. a.book, b.eat, c.ostrich",,,,,,3,1,1,Enabled,,,,,
23946,146,2107,MC,"Choose the action verb in the choices. a.water, b.eyes, c.rub",,,,,,4,1,1,Enabled,,,,,
23947,146,2107,MC,"Choose the action verb in the choices. a.boy, b.bed, c.stretch",,,,,,5,1,1,Enabled,,,,,
23948,146,2107,MC,"Choose the action verb in the choices. a.hide, b.tank, c.fish",,,,,,6,1,1,Enabled,,,,,
23949,146,2107,MC,"Choose the action verb in the choices. a.mouse, b.look, c.drum",,,,,,7,1,1,Enabled,,,,,
23950,146,2107,MC,"Choose the action verb in the choices. a.exercise, b.fire, c.snake",,,,,,8,1,1,Enabled,,,,,
23951,146,2107,MC,"Choose the action verb in the choices. a.wash, b.clothes, c.lake",,,,,,9,1,1,Enabled,,,,,
23952,146,2107,MC,"Choose the action verb in the choices. a.noodles, b.bread, c.bake",,,,,,10,1,1,Enabled,,,,,
