8095,436,13030,MC,Which option closes matchs the word: nonchalance?,,,,,,4,1,1,Enabled,,,,,
8096,436,13031,MC,Which of the following words matchs the word: noncommittal?,,,,,,5,1,1,Enabled,,,,,
8097,436,13032,MC,Find the Synonym for the word: nondescript?,,,,,,6,1,1,Enabled,,,,,
8098,428,11184,MC,Find the Synonym for the word: devise?,,,,,,4,1,1,Enabled,,,,,
8099,428,11185,MC,Which option closes matchs the word: devoid?,,,,,,5,1,1,Enabled,,,,,
8100,436,13039,MC,Which option closes matchs the word: nova?,,,,,,7,1,1,Enabled,,,,,
8101,436,13053,MC,Find the Synonym for the word: nutrition?,,,,,,8,1,1,Enabled,,,,,
8102,428,11200,MC,Which option closes matchs the word: diffidence?,,,,,,6,1,1,Enabled,,,,,
8103,428,11704,MC,Which option closes matchs the word: fatuous?,,,,,,7,1,1,Enabled,,,,,
8104,436,12059,MC,Which of the following words matchs the word: oatmeal?,,,,,,9,1,1,Enabled,,,,,
8105,436,13062,MC,Find the Synonym for the word: obfuscate?,,,,,,10,1,1,Enabled,,,,,
8106,436,13064,MC,Which of the following words matchs the word: objective?,,,,,,11,1,1,Enabled,,,,,
8107,428,11746,MC,Which option closes matchs the word: figurine?,,,,,,8,1,1,Enabled,,,,,
8108,436,13091,MC,Which of the following words matchs the word: odium?,,,,,,12,1,1,Enabled,,,,,
8109,436,13118,MC,Which of the following words matchs the word: opportune?,,,,,,13,1,1,Enabled,,,,,
8110,428,11791,MC,Which option closes matchs the word: flit?,,,,,,9,1,1,Enabled,,,,,
8111,436,13204,MC,Which option closes matchs the word: paramount?,,,,,,14,1,1,Enabled,,,,,
8112,436,13356,MC,Find the Synonym for the word: pious?,,,,,,15,1,1,Enabled,,,,,
8113,436,13439,MC,Which of the following words matchs the word: pragmatist?,,,,,,16,1,1,Enabled,,,,,
8114,436,13440,MC,Find the Synonym for the word: prance?,,,,,,17,1,1,Enabled,,,,,
8115,436,13441,MC,Which option closes matchs the word: prate?,,,,,,18,1,1,Enabled,,,,,
8116,436,13445,MC,Which of the following words matchs the word: precarious?,,,,,,19,1,1,Enabled,,,,,
8117,436,13453,MC,Which option closes matchs the word: precipitous?,,,,,,20,1,1,Enabled,,,,,
8118,436,13493,MC,Which of the following words matchs the word: prey?,,,,,,21,1,1,Enabled,,,,,
8119,436,13501,MC,Which option closes matchs the word: probe?,,,,,,22,1,1,Enabled,,,,,
8120,436,13585,MC,Find the Synonym for the word: prune?,,,,,,23,1,1,Enabled,,,,,
8121,436,13590,MC,Which of the following words matchs the word: psyche?,,,,,,24,1,1,Enabled,,,,,
8122,428,11792,MC,Which of the following words matchs the word: floe?,,,,,,10,1,1,Enabled,,,,,
8123,422,11426,MC,Which of the following words matchs the word: ego?,,,,,,3,1,1,Enabled,,,,,
8124,436,13098,MC,Find the Synonym for the word: pushy?,,,,,,25,1,1,Enabled,,,,,
8125,437,13703,MC,Find the Synonym for the word: raspy?,,,,,,1,1,1,Enabled,,,,,
8126,437,13813,MC,Which of the following words matchs the word: renown?,,,,,,2,1,1,Enabled,,,,,
8127,422,11575,MC,Which option closes matchs the word: evasive?,,,,,,4,1,1,Enabled,,,,,
8128,437,13819,MC,Which of the following words matchs the word: repast?,,,,,,3,1,1,Enabled,,,,,
8129,437,13821,MC,Which option closes matchs the word: repel?,,,,,,4,1,1,Enabled,,,,,
8130,437,13869,MC,Which option closes matchs the word: respiration?,,,,,,5,1,1,Enabled,,,,,
8131,437,13906,MC,Which of the following words matchs the word: rhapsodize?,,,,,,6,1,1,Enabled,,,,,
8132,437,14083,MC,Which of the following words matchs the word: shoddy?,,,,,,7,1,1,Enabled,,,,,
8133,437,12570,MC,Find the Synonym for the word: shove?,,,,,,8,1,1,Enabled,,,,,
8134,437,14085,MC,Which option closes matchs the word: shrewd?,,,,,,9,1,1,Enabled,,,,,
8135,422,12400,MC,Which option closes matchs the word: humor?,,,,,,5,1,1,Enabled,,,,,
8136,422,10639,MC,Which option closes matchs the word: hurl?,,,,,,6,1,1,Enabled,,,,,
8137,437,14091,MC,Which option closes matchs the word: sibylline?,,,,,,10,1,1,Enabled,,,,,
8138,437,14105,MC,Which of the following words matchs the word: skiff?,,,,,,11,1,1,Enabled,,,,,
8139,437,11898,MC,Find the Synonym for the word: sneak?,,,,,,12,1,1,Enabled,,,,,
8140,425,13683,MC,Which option closes matchs the word: rampant?,,,,,,1,1,1,Enabled,,,,,
8141,426,14681,MC,Which of the following words matchs the word: vindicate?,,,,,,1,1,1,Enabled,,,,,
8142,437,10476,MC,Find the Synonym for the word: surge?,,,,,,13,1,1,Enabled,,,,,
8143,437,10536,MC,Find the Synonym for the word: tawny?,,,,,,14,1,1,Enabled,,,,,
8144,437,14363,MC,Find the Synonym for the word: tedium?,,,,,,15,1,1,Enabled,,,,,
8145,428,11801,MC,Which of the following words matchs the word: flotsam?,,,,,,11,1,1,Enabled,,,,,
8146,437,12344,MC,Which of the following words matchs the word: tend?,,,,,,16,1,1,Enabled,,,,,
8147,426,14686,MC,Which option closes matchs the word: virtual?,,,,,,2,1,1,Enabled,,,,,
8148,421,14615,MC,Which of the following words matchs the word: avantgarde?,,,,,,3,1,1,Enabled,,,,,
8149,421,10391,MC,Which of the following words matchs the word: banal?,,,,,,4,1,1,Enabled,,,,,
8150,421,10392,MC,Find the Synonym for the word: bandy?,,,,,,5,1,1,Enabled,,,,,
8151,437,14375,MC,Find the Synonym for the word: tendentious?,,,,,,17,1,1,Enabled,,,,,
8152,421,10533,MC,Find the Synonym for the word: breadth?,,,,,,6,1,1,Enabled,,,,,
8153,421,10606,MC,Which option closes matchs the word: capacity?,,,,,,7,1,1,Enabled,,,,,
8154,437,14451,MC,Find the Synonym for the word: transcendent?,,,,,,18,1,1,Enabled,,,,,
8155,438,14518,MC,Which option closes matchs the word: umbrage?,,,,,,1,1,1,Enabled,,,,,
8156,438,14526,MC,Find the Synonym for the word: uncanny?,,,,,,2,1,1,Enabled,,,,,
8157,438,14640,MC,Find the Synonym for the word: ventriloquist?,,,,,,3,1,1,Enabled,,,,,
8158,428,11919,MC,Find the Synonym for the word: gambit?,,,,,,12,1,1,Enabled,,,,,
8159,438,14643,MC,Find the Synonym for the word: venturesome?,,,,,,4,1,1,Enabled,,,,,
8160,438,14655,MC,Find the Synonym for the word: verisimilar?,,,,,,5,1,1,Enabled,,,,,
8161,438,14672,MC,Which of the following words matchs the word: vicissitude?,,,,,,6,1,1,Enabled,,,,,
8162,438,14741,MC,Which of the following words matchs the word: wanton?,,,,,,7,1,1,Enabled,,,,,
8163,438,14751,MC,Find the Synonym for the word: waylay?,,,,,,8,1,1,Enabled,,,,,
8164,433,10010,MC,Which of the following words matchs the word: abhor?,,,,,,15,1,1,Enabled,,,,,
8165,433,10035,MC,Find the Synonym for the word: abyss?,,,,,,16,1,1,Enabled,,,,,
8166,433,10152,MC,Find the Synonym for the word: ambrosia?,,,,,,17,1,1,Enabled,,,,,
8167,433,10158,MC,Find the Synonym for the word: amenities?,,,,,,18,1,1,Enabled,,,,,
8168,433,10162,MC,Which option closes matchs the word: amity?,,,,,,19,1,1,Enabled,,,,,
8169,433,10163,MC,Which of the following words matchs the word: amnesia?,,,,,,20,1,1,Enabled,,,,,
8170,433,10170,MC,Find the Synonym for the word: ample?,,,,,,21,1,1,Enabled,,,,,
8171,433,10246,MC,Which option closes matchs the word: appall?,,,,,,22,1,1,Enabled,,,,,
8172,433,10278,MC,Find the Synonym for the word: ardor?,,,,,,23,1,1,Enabled,,,,,
8173,433,10287,MC,Find the Synonym for the word: array?,,,,,,24,1,1,Enabled,,,,,
8174,433,10291,MC,Which option closes matchs the word: arroyo?,,,,,,25,1,1,Enabled,,,,,
8175,433,10350,MC,Find the Synonym for the word: austere?,,,,,,26,1,1,Enabled,,,,,
8176,433,10370,MC,Which of the following words matchs the word: avuncular?,,,,,,27,1,1,Enabled,,,,,
8177,433,10377,MC,Find the Synonym for the word: babble?,,,,,,28,1,1,Enabled,,,,,
8178,433,10379,MC,Which of the following words matchs the word: bacchanal?,,,,,,29,1,1,Enabled,,,,,
8179,433,10380,MC,Find the Synonym for the word: Bacchanalia?,,,,,,30,1,1,Enabled,,,,,
8180,433,10469,MC,Which of the following words matchs the word: bigot?,,,,,,31,1,1,Enabled,,,,,
8181,433,10486,MC,Which option closes matchs the word: blasphemy?,,,,,,32,1,1,Enabled,,,,,
8182,428,11937,MC,Find the Synonym for the word: gauche?,,,,,,13,1,1,Enabled,,,,,
8183,433,10509,MC,Find the Synonym for the word: bombastic?,,,,,,33,1,1,Enabled,,,,,
8184,433,10515,MC,Find the Synonym for the word: bountiful?,,,,,,34,1,1,Enabled,,,,,
8185,433,10543,MC,Which option closes matchs the word: brooch?,,,,,,35,1,1,Enabled,,,,,
8186,433,10547,MC,Which of the following words matchs the word: browse?,,,,,,36,1,1,Enabled,,,,,
8187,433,10554,MC,Find the Synonym for the word: buffet?,,,,,,37,1,1,Enabled,,,,,
8188,433,13570,MC,Find the Synonym for the word: bulge?,,,,,,38,1,1,Enabled,,,,,
8189,433,10567,MC,Which option closes matchs the word: burlesque?,,,,,,39,1,1,Enabled,,,,,
8190,433,10577,MC,Which of the following words matchs the word: cadaverous?,,,,,,40,1,1,Enabled,,,,,
8191,433,10607,MC,Which of the following words matchs the word: capillary?,,,,,,41,1,1,Enabled,,,,,
8192,433,10610,MC,Which of the following words matchs the word: capricious?,,,,,,42,1,1,Enabled,,,,,
8193,433,10616,MC,Which of the following words matchs the word: carcinogenic?,,,,,,43,1,1,Enabled,,,,,
8194,433,13192,MC,Which option closes matchs the word: cater?,,,,,,44,1,1,Enabled,,,,,
8195,433,10668,MC,Find the Synonym for the word: centrifugal?,,,,,,45,1,1,Enabled,,,,,
8196,433,10702,MC,Which option closes matchs the word: chide?,,,,,,46,1,1,Enabled,,,,,
8197,428,11964,MC,Find the Synonym for the word: germ?,,,,,,14,1,1,Enabled,,,,,
8198,433,10704,MC,Find the Synonym for the word: chisel?,,,,,,47,1,1,Enabled,,,,,
8199,433,10716,MC,Find the Synonym for the word: cipher?,,,,,,48,1,1,Enabled,,,,,
8200,428,11997,MC,Find the Synonym for the word: glossy?,,,,,,15,1,1,Enabled,,,,,
8201,433,10718,MC,Which of the following words matchs the word: circuitous?,,,,,,49,1,1,Enabled,,,,,
8202,433,10727,MC,Which of the following words matchs the word: civil?,,,,,,50,1,1,Enabled,,,,,
8203,433,10748,MC,Which of the following words matchs the word: clime?,,,,,,51,1,1,Enabled,,,,,
8204,433,10761,MC,Find the Synonym for the word: codify?,,,,,,52,1,1,Enabled,,,,,
8205,433,10763,MC,Which of the following words matchs the word: coeval?,,,,,,53,1,1,Enabled,,,,,
8206,433,10797,MC,Find the Synonym for the word: comeuppance?,,,,,,54,1,1,Enabled,,,,,
8207,428,12008,MC,Which of the following words matchs the word: gnome?,,,,,,16,1,1,Enabled,,,,,
8208,428,12040,MC,Which option closes matchs the word: gregarious?,,,,,,17,1,1,Enabled,,,,,
8209,428,12065,MC,Which of the following words matchs the word: guile?,,,,,,18,1,1,Enabled,,,,,
8210,428,12094,MC,Which option closes matchs the word: hamper?,,,,,,19,1,1,Enabled,,,,,
8211,433,11016,MC,Find the Synonym for the word: compartment?,,,,,,55,1,1,Enabled,,,,,
8212,433,10984,MC,Which option closes matchs the word: couple?,,,,,,56,1,1,Enabled,,,,,
8213,433,11005,MC,Which option closes matchs the word: crestfallen?,,,,,,57,1,1,Enabled,,,,,
8214,428,12111,MC,Find the Synonym for the word: haunt?,,,,,,20,1,1,Enabled,,,,,
8215,429,12716,MC,Which of the following words matchs the word: lope?,,,,,,1,1,1,Enabled,,,,,
8216,433,11008,MC,Which option closes matchs the word: cringe?,,,,,,58,1,1,Enabled,,,,,
8217,430,12748,MC,Which option closes matchs the word: machinations?,,,,,,1,1,1,Enabled,,,,,
8218,433,11010,MC,Find the Synonym for the word: crone?,,,,,,59,1,1,Enabled,,,,,
8219,433,11957,MC,Which of the following words matchs the word: crossbreed?,,,,,,60,1,1,Enabled,,,,,
8220,433,11267,MC,Which of the following words matchs the word: crust?,,,,,,61,1,1,Enabled,,,,,
8221,430,12752,MC,Which of the following words matchs the word: magisterial?,,,,,,2,1,1,Enabled,,,,,
8222,430,12757,MC,Which option closes matchs the word: magnitude?,,,,,,3,1,1,Enabled,,,,,
8223,430,12768,MC,Find the Synonym for the word: maleficient?,,,,,,4,1,1,Enabled,,,,,
8224,430,12785,MC,Which of the following words matchs the word: mandatory?,,,,,,5,1,1,Enabled,,,,,
8225,430,12863,MC,Which of the following words matchs the word: metaphysical?,,,,,,6,1,1,Enabled,,,,,
8226,430,12901,MC,Which option closes matchs the word: mischance?,,,,,,7,1,1,Enabled,,,,,
8227,430,12945,MC,Find the Synonym for the word: morbid?,,,,,,8,1,1,Enabled,,,,,
8228,433,11024,MC,Which of the following words matchs the word: cumbersome?,,,,,,62,1,1,Enabled,,,,,
8229,430,13035,MC,Find the Synonym for the word: nostalgia?,,,,,,9,1,1,Enabled,,,,,
8230,430,13058,MC,Which of the following words matchs the word: obdurate?,,,,,,10,1,1,Enabled,,,,,
8231,430,13072,MC,Which option closes matchs the word: obscure?,,,,,,11,1,1,Enabled,,,,,
8232,430,13187,MC,Which of the following words matchs the word: panacea?,,,,,,12,1,1,Enabled,,,,,
8233,430,13244,MC,Which of the following words matchs the word: patina?,,,,,,13,1,1,Enabled,,,,,
8234,430,13345,MC,Which option closes matchs the word: physiological?,,,,,,14,1,1,Enabled,,,,,
8235,430,11870,MC,Which of the following words matchs the word: plaster?,,,,,,15,1,1,Enabled,,,,,
8236,430,13446,MC,Find the Synonym for the word: precedent?,,,,,,16,1,1,Enabled,,,,,
8237,430,13458,MC,Find the Synonym for the word: precursor?,,,,,,17,1,1,Enabled,,,,,
8238,403,10225,MC,Which option closes matchs the word: ape?,,,,,,1,1,1,Enabled,,,,,
8239,431,13714,MC,Which of the following words matchs the word: rave?,,,,,,1,1,1,Enabled,,,,,
8240,433,12066,MC,Find the Synonym for the word: cunning?,,,,,,63,1,1,Enabled,,,,,
8241,431,13754,MC,Find the Synonym for the word: recline?,,,,,,2,1,1,Enabled,,,,,
8242,431,13741,MC,Which of the following words matchs the word: recluse?,,,,,,3,1,1,Enabled,,,,,
8243,431,13742,MC,Find the Synonym for the word: reconcile?,,,,,,4,1,1,Enabled,,,,,
8244,433,12599,MC,Which of the following words matchs the word: curfew?,,,,,,64,1,1,Enabled,,,,,
8245,431,13751,MC,Find the Synonym for the word: rectify?,,,,,,5,1,1,Enabled,,,,,
8246,431,11293,MC,Which option closes matchs the word: reduce?,,,,,,6,1,1,Enabled,,,,,
8247,431,12386,MC,Which of the following words matchs the word: rightful?,,,,,,7,1,1,Enabled,,,,,
8248,434,14254,MC,Find the Synonym for the word: daze?,,,,,,23,1,1,Enabled,,,,,
8249,431,10483,MC,Which option closes matchs the word: screech?,,,,,,8,1,1,Enabled,,,,,
8250,431,10740,MC,Find the Synonym for the word: scrimmage?,,,,,,9,1,1,Enabled,,,,,
8251,434,11051,MC,Which of the following words matchs the word: debase?,,,,,,24,1,1,Enabled,,,,,
8252,431,14037,MC,Which option closes matchs the word: sedition?,,,,,,10,1,1,Enabled,,,,,
8253,431,14038,MC,Which of the following words matchs the word: sedulous?,,,,,,11,1,1,Enabled,,,,,
8254,431,14048,MC,Find the Synonym for the word: seminary?,,,,,,12,1,1,Enabled,,,,,
8255,431,11716,MC,Which option closes matchs the word: shift?,,,,,,13,1,1,Enabled,,,,,
8256,431,14162,MC,Which of the following words matchs the word: somnolent?,,,,,,14,1,1,Enabled,,,,,
8257,434,11058,MC,Find the Synonym for the word: debris?,,,,,,25,1,1,Enabled,,,,,
8258,431,14168,MC,Which of the following words matchs the word: sophistry?,,,,,,15,1,1,Enabled,,,,,
8259,434,11080,MC,Which option closes matchs the word: deface?,,,,,,26,1,1,Enabled,,,,,
8260,434,11100,MC,Find the Synonym for the word: degradation?,,,,,,27,1,1,Enabled,,,,,
8261,434,11124,MC,Find the Synonym for the word: demoniac(demoniacal)?,,,,,,28,1,1,Enabled,,,,,
8262,434,11154,MC,Find the Synonym for the word: derivative?,,,,,,29,1,1,Enabled,,,,,
8263,434,11156,MC,Which of the following words matchs the word: dermatologist?,,,,,,30,1,1,Enabled,,,,,
8264,434,11236,MC,Which option closes matchs the word: disconsolate?,,,,,,31,1,1,Enabled,,,,,
8265,434,11238,MC,Find the Synonym for the word: discordant?,,,,,,32,1,1,Enabled,,,,,
8266,434,11265,MC,Find the Synonym for the word: dismantle?,,,,,,33,1,1,Enabled,,,,,
8267,434,11680,MC,Which option closes matchs the word: dissension?,,,,,,34,1,1,Enabled,,,,,
8268,434,11550,MC,Find the Synonym for the word: erroneous?,,,,,,35,1,1,Enabled,,,,,
8269,434,11557,MC,Which option closes matchs the word: espionage?,,,,,,36,1,1,Enabled,,,,,
8270,434,11568,MC,Find the Synonym for the word: eulogistic?,,,,,,37,1,1,Enabled,,,,,
8271,434,11577,MC,Find the Synonym for the word: evenhanded?,,,,,,38,1,1,Enabled,,,,,
8272,434,11603,MC,Which of the following words matchs the word: executive?,,,,,,39,1,1,Enabled,,,,,
8273,431,14170,MC,Which option closes matchs the word: soporific?,,,,,,16,1,1,Enabled,,,,,
8274,434,13011,MC,Find the Synonym for the word: favoritism?,,,,,,40,1,1,Enabled,,,,,
8275,434,11755,MC,Which option closes matchs the word: filing?,,,,,,41,1,1,Enabled,,,,,
8276,434,11845,MC,Which option closes matchs the word: formidable?,,,,,,42,1,1,Enabled,,,,,
8277,434,11851,MC,Which option closes matchs the word: forthcoming?,,,,,,43,1,1,Enabled,,,,,
8278,434,11860,MC,Which option closes matchs the word: franchise?,,,,,,44,1,1,Enabled,,,,,
8279,434,11862,MC,Find the Synonym for the word: fraudulent?,,,,,,45,1,1,Enabled,,,,,
8280,434,11896,MC,Which option closes matchs the word: furor?,,,,,,46,1,1,Enabled,,,,,
8281,434,11759,MC,Which of the following words matchs the word: fussy?,,,,,,47,1,1,Enabled,,,,,
8282,434,11911,MC,Which option closes matchs the word: gall?,,,,,,48,1,1,Enabled,,,,,
8283,434,11944,MC,Which option closes matchs the word: gawk?,,,,,,49,1,1,Enabled,,,,,
8284,434,11945,MC,Which of the following words matchs the word: gazette?,,,,,,50,1,1,Enabled,,,,,
8285,434,11954,MC,Which of the following words matchs the word: genteel?,,,,,,51,1,1,Enabled,,,,,
8286,434,12056,MC,Which of the following words matchs the word: grudging?,,,,,,52,1,1,Enabled,,,,,
8287,434,12057,MC,Find the Synonym for the word: gruel?,,,,,,53,1,1,Enabled,,,,,
8288,434,12082,MC,Which option closes matchs the word: hackles?,,,,,,54,1,1,Enabled,,,,,
8289,434,12087,MC,Find the Synonym for the word: halcyon?,,,,,,55,1,1,Enabled,,,,,
8290,434,12104,MC,Which of the following words matchs the word: harping?,,,,,,56,1,1,Enabled,,,,,
8291,434,12116,MC,Which of the following words matchs the word: hazy?,,,,,,57,1,1,Enabled,,,,,
8292,431,14195,MC,Which option closes matchs the word: spurious?,,,,,,17,1,1,Enabled,,,,,
8293,434,12121,MC,Which option closes matchs the word: hedonist?,,,,,,58,1,1,Enabled,,,,,
8294,431,14211,MC,Which of the following words matchs the word: statute?,,,,,,18,1,1,Enabled,,,,,
8295,431,14432,MC,Which of the following words matchs the word: torpedo?,,,,,,19,1,1,Enabled,,,,,
8296,431,14472,MC,Find the Synonym for the word: trenchant?,,,,,,20,1,1,Enabled,,,,,
8297,434,12144,MC,Find the Synonym for the word: hibernal?,,,,,,59,1,1,Enabled,,,,,
8298,432,14669,MC,Which of the following words matchs the word: viand?,,,,,,1,1,1,Enabled,,,,,
8299,432,14697,MC,Find the Synonym for the word: vision?,,,,,,2,1,1,Enabled,,,,,
8300,434,12150,MC,Find the Synonym for the word: hindmost?,,,,,,60,1,1,Enabled,,,,,
