,329,31304,,,1,"This a non restrictive clause. A non restrictive clause is simply a clause that modifies the subject or noun. The modification is not important enough that it ends up being necessary. In other words, if you remove that clause from the sentence, then the sentence is still understandable and it still makes sense. The clause just gives us additional information that is not very important.",,,,,,
,329,31305,,,1,"This is a restrictive clause. A restrictive clause modifies a subject or noun. The modification it makes is sort of like a description or adds more information to the noun or subject. It becomes restrictive, because that additional information is important or necessary to make the sentence sensible  or complete. You can identify a restrictive clause, if it describes the subject or noun. If the restrictive clause is also a relative clause, then they will use words like who, whom, whose, where and other similar words.",,,,,,
,329,31306,,,1,"This a non restrictive clause. A non restrictive clause is simply a clause that modifies the subject or noun. The modification is not important enough that it ends up being necessary. In other words, if you remove that clause from the sentence, then the sentence is still understandable and it still makes sense. The clause just gives us additional information that is not very important.",,,,,,
,329,31307,,,1,"This a non restrictive clause. A non restrictive clause is simply a clause that modifies the subject or noun. The modification is not important enough that it ends up being necessary. In other words, if you remove that clause from the sentence, then the sentence is still understandable and it still makes sense. The clause just gives us additional information that is not very important. This is non restrictive, because a robber will rob banks and removing this information from the sentence is still understandable. The clause should be the one describing the robber.",,,,,,
,329,31308,,,1,"This is a restrictive clause. A restrictive clause modifies a subject or noun. The modification it makes is sort of like a description or adds more information to the noun or subject. It becomes restrictive, because that additional information is important or necessary to make the sentence sensible  or complete. You can identify a restrictive clause, if it describes the subject or noun. If the restrictive clause is also a relative clause, then they will use words like who, whom, whose, where and other similar words. The restrictive clause specifically described which ball was confiscated. If you remove the clause, then you would not know which ball is confiscated.",,,,,,
,329,31309,,,1,"This is a non restrictive clause. The clause here, which was written in black ink, does not specifically identify the essay. It just adds additional information. It does not help us identify what it is about or the owner of the essay. it is not important in other words. This kind of clause is considered non restrictive.",,,,,,
,329,31310,,,1,"This is a restrictive clause. The information describing the subject is specific enough to identify him. If you were to remove the clause, then it is difficult to complete the sentence, since you will be confused as to which person or thing is being talked about.",,,,,,
,329,31311,,,1,"This is a restrictive clause. It is a restrictive clause, because the information describing the subject or noun is specific and important enough to identify the person. If you remove it from the sentence, then the sentence will be very vague. In that case, the clause should remain, otherwise the sentence will not have its intended meaning.",,,,,,
,329,31312,,,1,"This is a restrictive clause. It is a restrictive clause, because the information that modifies the subject or noun is very specific. If you remove the clause from the sentence, then the sentence will have lost its intent. This is because, the sentence becomes an entirely different meaning. It is not the same.",,,,,,
,329,31313,,,1,"This is a restrictive clause. It is a restrictive clause, because the information that modifies the subject or noun is very specific. If you remove the clause from the sentence, then the sentence will have lost its intent. This is because, the sentence becomes an entirely different meaning. It is not the same.",,,,,,
,329,31314,,,1,"This is a restrictive clause. It is a restrictive clause, because the information that modifies the subject or noun is very specific. If you remove the clause from the sentence, then the sentence will have lost its intent. This is because, the sentence becomes an entirely different meaning. It does not hold the same meaning.",,,,,,
,329,31315,,,1,"This is a non restrictive clause. It is non restrictive, because the clause does not affect the meaning of the sentence. The sentence is still understandable and the meaning is still the same, even if you remove the clause from the sentence.",,,,,,
,329,31316,,,1,"This is a non restrictive clause. It is non restrictive, because the clause does not affect the meaning of the sentence. The sentence is still understandable and the meaning is still the same, even if you remove the clause from the sentence.",,,,,,
,329,31317,,,1,"This is a restrictive clause. It is a restrictive clause, because if you remove the clause that describes the clothes, the sentence will have an entirely different meaning. You can say, the clause itself, holds the intent and meaning of the whole sentence.",,,,,,
,329,31318,,,1,"This is a non restrictive clause. It is not a restrictive clause, because the information that describes the noun does not identify him. It just gives us additional information. If you remove the clause from the sentence, the sentence still retains its meaning and it does not change at all.",,,,,,
,329,31319,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31320,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31321,,,1,"This is a non restrictive clause. It is not a restrictive clause, because the information that describes the noun does not identify him. It just gives us additional information. If you remove the clause from the sentence, the sentence still retains its meaning and it does not change at all.",,,,,,
,329,31322,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31323,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31324,,,1,"This is a non restrictive clause. It is non restrictive, because the clause does not identify the noun or subject. It just gives us additional information that does not affect the overall meaning of the sentence. If the clause, identified a general noun, then it becomes restrictive, because the meaning of the entire sentence will then be different.",,,,,,
,329,31325,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31326,,,1,"This is a non restrictive clause. It is non restrictive, because the clause does not identify the noun or subject. It just gives us additional information that does not affect the overall meaning of the sentence. If the clause, identified a general noun, then it becomes restrictive, because the meaning of the entire sentence will then be different.",,,,,,
,329,31327,,,1,"This is a non restrictive clause. It is non restrictive, because the clause does not identify the noun or subject. It just gives us additional information that does not affect the overall meaning of the sentence. If the clause, identified a general noun, then it becomes restrictive, because the meaning of the entire sentence will then be different.",,,,,,
,329,31328,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31329,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31330,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31331,,,1,"This is a non restrictive clause. It is non restrictive, because the clause does not identify the noun or subject. It just gives us additional information that does not affect the overall meaning of the sentence. If the clause, identified a general noun, then it becomes restrictive, because the meaning of the entire sentence will then be different.",,,,,,
,329,31332,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31333,,,1,"This is a non restrictive clause. It is a non restrictive clause, because it does not specify further the noun. If you remove the clause from the sentence, then the meaning and intent of the sentence still remains the same. The keys are still in the bag and what can be found on the table is the bag.",,,,,,
,329,31334,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31335,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31336,,,1,"This is a non restrictive clause. It is a non restrictive clause, because it does not specify further the noun. If you remove the clause from the sentence, then the meaning and intent of the sentence still remains the same. The subject is already identified, the clause just gives us additional information about the noun.",,,,,,
,329,31337,,,1,"This is a non restrictive clause. It is a non restrictive clause, because it does not specify further the noun. If you remove the clause from the sentence, then the meaning and intent of the sentence still remains the same. The subject is already very specific. The clause just tells us additional information regarding the subject.",,,,,,
,329,31338,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended. You are specifying which of your friends you are talking about.  This why it is considered restrictive.",,,,,,
,329,31339,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31340,,,1,"This is a non restrictive clause. It is non restrictive, because the information in the clause does not make the subject or noun specific. It just adds additional information. This does not change the intent or meaning behind the sentence, even if you remove this clause.",,,,,,
,329,31341,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31342,,,1,"This is a restrictive clause. It is restrictive, because the clause modifies the noun to be more specific. The description given to the young milkman gives us an idea as to which specific person we are talking about. If you remove this clause in the sentence, then the sentence will have an entirely different meaning. We will have a different subject and it is one that is very general.",,,,,,
,329,31343,,,1,"This is a non restrictive clause. It is non restrictive, because the information in the clause does not make the subject or noun specific. It just adds additional information. This does not change the intent or meaning behind the sentence, even if you remove this clause.",,,,,,
,329,31344,,,1,"This is a non restrictive clause. It is non restrictive, because the information in the clause does not make the subject or noun specific. It just adds additional information. This does not change the intent or meaning behind the sentence, even if you remove this clause.",,,,,,
,329,31345,,,1,"This is a non restrictive clause. It is non restrictive, because the information in the clause does not make the subject or noun specific. It just adds additional information. This does not change the intent or meaning behind the sentence, even if you remove this clause.",,,,,,
,329,31346,,,1,"This is a non restrictive clause. It is non restrictive, because the information in the clause does not make the subject or noun specific. It just adds additional information. This does not change the intent or meaning behind the sentence, even if you remove this clause.",,,,,,
,329,31347,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31348,,,1,"This is a non restrictive clause. It is non restrictive, because the information in the clause does not make the subject or noun specific. It just adds additional information. This does not change the intent or meaning behind the sentence, even if you remove this clause.",,,,,,
,329,31349,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31350,,,1,"This is a restrictive clause. It is restrictive, because it specifies or identifies a noun it modifies. This usually works on general things or people. If you remove the clause from the sentence, then the sentence will be affected, because it will have a different meaning than intended.",,,,,,
,329,31351,,,1,"This is a non restrictive clause. It is non restrictive, because the clause still does not make the subject specific. It cannot become specific, even with the description, because the subject is very general. It does not point exactly to one person or group. It points to some person within a group.",,,,,,
,329,31352,,,1,"This is a restrictive clause. It is restrictive, because the clause gives a specific modification to the noun it modifies. It makes the noun more specific. When the noun becomes specific, then the sentence will have a different meaning, especially when you remove it. The clause becomes essential to the sentence, since a different intent and meaning will be made, if you remove the clause.",,,,,,
,329,31353,,,1,"This is a restrictive clause. It is restrictive, because the clause gives a specific modification to the noun it modifies. It makes the noun more specific. When the noun becomes specific, then the sentence will have a different meaning, especially when you remove it. The clause becomes essential to the sentence, since a different intent and meaning will be made, if you remove the clause.",,,,,,
,330,31354,,,1,"Yes the apostrophe is correctly placed. An apostrophe should be placed, after the whole word. This is especially true for contractions and possessive nouns. There are many rules you have to observe, when you use an apostrophe in possessive nouns and contractions. In this instance, since this is a possessive noun, the apostrophe should be placed after the whole noun is written. If you want a plural possessive form, then you should place it after writing the plural form of the noun.",,,,,,
,330,31355,,,1,"Yes the apostrophe is correctly placed. An apostrophe should be placed, after the whole word. This is especially true for contractions and possessive nouns. There are many rules you have to observe, when you use an apostrophe in possessive nouns and contractions. In this instance, since this is a possessive noun, the apostrophe should be placed after the whole noun is written. If you want a plural possessive form, then you should place it after writing the plural form of the noun.",,,,,,
,330,31356,,,1,"Yes the apostrophe is correctly placed. An apostrophe should be placed, after the whole word. This is especially true for contractions and possessive nouns. There are many rules you have to observe, when you use an apostrophe in possessive nouns and contractions. In this instance, this is a plural possessive noun. You should place the apostrophe after writing the plural form and if the plural form ends with a S, then you place it after the S.",,,,,,
,330,31357,,,1,"Yes the apostrophe is correctly placed. An apostrophe should be placed, after the whole word. This is especially true for contractions and possessive nouns. There are many rules you have to observe, when you use an apostrophe on possessive nouns and contractions. In this instance, since this is a possessive noun, the apostrophe should be placed after the whole noun is written. If you want a plural possessive form, then you should place it after writing the plural form of the noun.",,,,,,
,330,31358,,,1,"No this is not how you use the apostrophe. The noun is already plural. If you place the apostrophe after the letter s, then the plural would be men's. The plural of man is men, because it is an irregular noun. The apostrophe should be between men and s, since you are giving possessive form.",,,,,,
,330,31359,,,1,"Yes the apostrophe is correctly placed. An apostrophe should be placed, after the whole word. This is especially true for contractions and possessive nouns. There are many rules you have to observe, when you use an apostrophe on possessive nouns and contractions. In this instance, since this is a possessive noun, the apostrophe should be placed after the whole noun is written. If you want a plural possessive form, then you should place it after writing the plural form of the noun.",,,,,,
,330,31360,,,1,"The apostrophe is correctly placed. There are conflicting thoughts about putting an apostrophe and s on a word that ends with S. One side says it is is fine to put an apostrophe and s, while the other says an apostrophe is fine by itself. There are no right or wrong answers to this one. The important thing is to stay consistent and choose the one that you normally follow.",,,,,,
,330,31361,,,1,"The apostrophe is correctly placed. There are conflicting thoughts about putting an apostrophe and s on a word that ends with S. One side says it is is fine to put an apostrophe and s, while the other says an apostrophe is fine by itself. There are no right or wrong answers to this one. The important thing is to stay consistent and choose the one that you normally follow.",,,,,,
,330,31362,,,1,"Yes the apostrophe is correctly placed. An apostrophe should be placed, after the whole word. This is especially true for contractions and possessive nouns. There are many rules you have to observe, when you use an apostrophe on possessive nouns and contractions. In this instance, this is a plural possessive noun. You should place the apostrophe after writing the plural form and if the plural form ends with a S, then you place it after the S.",,,,,,
,330,31363,,,1,"No this is not how you use the apostrophe. The noun is already plural. The plural for child is children. You can turn the noun possessive by adding an apostrophe and s. The apostrophe should be after the noun and before the letter S. Childrens is not the correct plural form of child, since it is an irregular noun.",,,,,,
,330,31364,,,1,"Yes the apostrophe is correctly placed. When you write a contraction for it is, you take the first word, then place an apostrophe after it. What you place after the apostrophe is a part of the second word. In this case, it is the letter S from the verb, is.",,,,,,
,330,31365,,,1,"No, this is not how you use the apostrophe. The possessive pronoun, its, does not need an apostrophe. There should not be an apostrophe after writing its. The apostrophe should be placed on possessive nouns and not on possessive pronouns.",,,,,,
,330,31366,,,1,"No, this is not the correct way to use an apostrophe. The noun is already plural, you should then place an apostrophe and s after the plural form. You do not place an apostrophe on the word teeths, because teeths is not the correct plural form for tooth. The noun tooth is an irregular noun.",,,,,,
,330,31367,,,1,"No this is not correct. The apostrophe is not correctly placed, because you should only place an apostrophe on possessive nouns or on contractions. The word in the sentence is not a possessive noun.",,,,,,
,330,31368,,,1,No this is not correct. This is a contraction and contractions use apostrophes. A contraction is a shortened form of two words. The contraction uses the first word and is separated by an apostrophe. You then place a letter or two from the second word and it should be placed after the apostrophe.,,,,,,
,330,31369,,,1,"Yes the apostrophe is correctly placed. An apostrophe should be placed, after the whole word. This is especially true for contractions and possessive nouns. There are many rules you have to observe, when you use an apostrophe on possessive nouns and contractions. In this instance, since this is a possessive noun, the apostrophe should be placed after the whole noun is written. If you want a plural possessive form, then you should place it after writing the plural form of the noun.",,,,,,
,330,31370,,,1,"Yes the apostrophe is correctly placed. An apostrophe should be placed, after the whole word. This is especially true for contractions and possessive nouns. There are many rules you have to observe, when you use an apostrophe on possessive nouns and contractions. In this instance, since this is a possessive noun, the apostrophe should be placed after the whole noun is written. If you want a plural possessive form, then you should place it after writing the plural form of the noun.",,,,,,
,330,31371,,,1,No this is not correct. This is a contraction and contractions use apostrophes. A contraction is a shortened form of two words. The contraction uses the first word and is separated by an apostrophe. You then place a letter or two from the second word and it should be placed after the apostrophe.,,,,,,
,330,31372,,,1,"Yes the apostrophe is correct placed. The apostrophe is used in a contraction. A contraction is a shortened form of two or more words. The apostrophe should be placed after the first word and before the letters of the second word of the contraction. The first word is where and it is separated using an apostrophe. The letter, S, comes from the verb is.",,,,,,
,330,31373,,,1,No this is not correct. This is a contraction and contractions use apostrophes. A contraction is a shortened form of two words. The contraction uses the first word and is separated by an apostrophe. You then place a letter or two from the second word and it should be placed after the apostrophe.,,,,,,
,330,31374,,,1,"The answer is it's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31375,,,1,"The answer is where's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31376,,,1,"The answer is doesn't. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31377,,,1,"The answer is, women's. This is a plural possessive pronoun. You should place the apostrophe after the plural noun. The plural noun does not end with an s, because it is a irregular noun. You should then place an s, after placing an apostrophe.",,,,,,
,330,31378,,,1,"The answer is, Mr. Jones'. This is a possessive noun and you can place an apostrophe on a possessive noun. You just place an apostrophe after writing the noun. You may or may not place another letter s, if the noun ends with a letter, s. It is based on preference, but if you choose one, then you should be consistent. However, for this exercise, we will do away with placing an apostrophe, if the noun ends with an s.",,,,,,
,330,31379,,,1,"The answer is can't. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31380,,,1,"The answer is Jane's and John's. You place an apostrophe on both of the nouns. This tells us that each of their mothers are sisters. if you only place an apostrophe and s on one of them, then it tells us that both of them share the two mothers. Placement on the apostrophe and s will really matter, especially on compound nouns.",,,,,,
,330,31381,,,1,"The answer is here's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31382,,,1,"The answer is you've. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31383,,,1,"The answer is yellow's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31384,,,1,"The answer is it's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31385,,,1,"The answer is there's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31386,,,1,"The answer is what's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31387,,,1,"The answer is, class'. This is a possessive noun and you can place an apostrophe on a possessive noun. You just place an apostrophe after writing the noun. You may or may not place another letter s, if the noun ends with a letter, s. It is based on preference, but if you choose one, then you should be consistent. However, for this exercise, we will do away with placing an apostrophe, if the noun ends with an s.",,,,,,
,330,31388,,,1,"The answer is, woman's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31389,,,1,"The answer is necklace's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31390,,,1,"The answer is, canvas'. This is a possessive noun and you can place an apostrophe on a possessive noun. You just place an apostrophe after writing the noun. You may or may not place another letter s, if the noun ends with a letter, s. It is based on preference, but if you choose one, then you should be consistent. However, for this exercise, we will do away with placing an apostrophe, if the noun ends with an s.",,,,,,
,330,31391,,,1,"The answer is, Texas'. This is a possessive noun and you can place an apostrophe on a possessive noun. You just place an apostrophe after writing the noun. You may or may not place another letter s, if the noun ends with a letter, s. It is based on preference, but if you choose one, then you should be consistent. However, for this exercise, we will do away with placing an apostrophe, if the noun ends with an s.",,,,,,
,330,31392,,,1,"The answer is, neighbour's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31393,,,1,"The answer is, boys'. This is a plural possessive pronoun. You should place the apostrophe after the plural noun. The plural noun ends in s, you should not place another s, after writing the apostrophe. This is to avoid redundancy.",,,,,,
,330,31394,,,1,"The answer is, girl's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31395,,,1,"The answer is bride and groom's.  You only put an apostrophe on the last noun in a compound subject. This is because, if you put it at the end of the compound subject, it means that they share the thing together. If you put it on both subjects, then it means they each have their own thing.",,,,,,
,330,31396,,,1,"The answer is, cent's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31397,,,1,"The answer is I'd. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31398,,,1,"The answer is he's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31399,,,1,"The answer is should've. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31400,,,1,"The answer is shoes'. It is hard to tell if this is singular or plural, because it could be pair of shoes. We will assume that it is a pair of shoes. You should place the apostrophe after the noun and since it ends with an s, then there is no need to place an additional s, after placing the apostrophe.",,,,,,
,330,31401,,,1,"The answer is, farmer's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31402,,,1,"The answer is, car's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31403,,,1,"The answer is It's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31404,,,1,"The answer is, Amy's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31405,,,1,"The answer is, parents'. This is a plural possessive pronoun. You should place the apostrophe after the plural noun. The plural noun ends in s, you should not place another s, after writing the apostrophe. This is to avoid redundancy.",,,,,,
,330,31406,,,1,"The answer is, children's. This is a plural possessive pronoun. You should place the apostrophe after the plural noun. The plural noun does not end with an s, because it is a irregular noun. You should then place an s, after placing an apostrophe.",,,,,,
,330,31407,,,1,"The answer is, class'. This is a possessive noun and you can place an apostrophe on a possessive noun. You just place an apostrophe after writing the noun. You may or may not place another letter s, if the noun ends with a letter, s. It is based on preference, but if you choose one, then you should be consistent. However, for this exercise, we will do away with placing an apostrophe, if the noun ends with an s.",,,,,,
,330,31408,,,1,"The answer is, clown's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31409,,,1,"The answer is, man's and woman's. You should put an apostrophe on both the man and the woman, because you are saying both of them have their own bags. If you only put an apostrophe and s on the woman, then you are saying that they share the same bag.",,,,,,
,330,31410,,,1,"The answer is cat's. You should a contraction. A contraction is a shortened form of two or more words. It uses an apostrophe to join parts of those words together. It usually involves taking the first word, then you place an apostrophe, afterwards you place a part of the second word. It is usually a letter or two. It depends on the word. The apostrophe in a contraction is used to join the two words together.",,,,,,
,330,31411,,,1,"The answer is, shop's. This is a possessive noun. You use an apostrophe on a possessive noun. You should simply place the apostrophe after writing the noun and place an s after the apostrophe.",,,,,,
,330,31412,,,1,"The answer is, houses'. This is a plural possessive pronoun. You should place the apostrophe after the plural noun. The plural noun ends in s, you should not place another s, after writing the apostrophe. This is to avoid redundancy.",,,,,,
