,43,24408,,,1,Count the blocks in the image.  There are 12 stacks of 10.  Hence 12x10=120,,,,,,,,cube 2 answer.png
,43,24409,,,1,Count the blocks in the image. There are 3 stacks of 7 (21 blocks) and  9 stacks of 10 (90 blocks). Hence 21 +90 = 111,,,,,,,,cube 3 answer.png
,43,24410,,,1,Count the blocks in the image. There are 3 stacks of 7 (21 blocks) and 5 stacks of 10 (90 blocks). Hence 50 + 21 = 71,,,,,,,,cube 4 answer.png
,43,24411,,,1,Count the blocks in the image. There are 3 stacks of 10 (30 blocks) and 3 stacks of 5 (15 blocks). Hence 30 + 15 = 45,,,,,,,,cube 5 answer.png
,43,24412,,,1,Count the blocks in the image. There are 3 stacks of 10 (30 blocks) and 2 stacks of 5 (10 blocks) and one block. Hence 30+10+1= 41,,,,,,,,cube 6 answer.png
,43,24413,,,1,Count the blocks in the image. There are 4 stacks of 10 (40 blocks) and 2 stacks of 5 (10 blocks) and 2 blocks. Hence 40+10+1+1= 52,,,,,,,,cube 7 answer
,43,24414,,,1,Count the blocks in the image. There are 4 stacks of 10 (40 blocks) and 4 stacks of 5 (20 blocks) and 4 blocks. Hence 40+20+1+1+1+1= 54,,,,,,,,cube 8 answer
,43,24415,,,1,Count the blocks in the image. There are 6 stacks of 10 (60 blocks) and 4 stacks of 5 (20 blocks) and 4 blocks. Hence 60+20+1+1+1+1= 84,,,,,,,,cube 9 answer
,43,24416,,,1,Count the blocks in the image. There are 5 stacks of 10 (50 blocks) and 2 stacks of 5 (10 blocks) and 4 blocks. Hence 50+10+1+1+1+1= 64,,,,,,,,cube 10 answer
,43,24417,,,1,Count the blocks in the image. There are 10 rows of block and 10 columns of blocks. Hence 10x10 = 100,,,,,,,,cube 11 answer
,43,24418,,,1,Count the blocks in the image. There are 4 blocks of 100. Hence 4x100 = 400,,,,,,,,cube 12 answer
,43,24419,,,1,Count the blocks in the image. There are 4 stacks of 100 and there are 5 stacks of 10 (50) and 2 stacks of 5 (10). Hence 400+50 = 450,,,,,,,,cube 13 answer
,43,24420,,,1,Count the blocks in the image. There are 4 blocks of 100 and there are 4 stacks of 10 (40) and 2 stacks of 5 (10). Hence 400+50+10 = 460,,,,,,,,cube 14 answer
,43,24421,,,1,Count the blocks in the image. There are 3 stacks of 100 and there are 4 stacks of 10 (40) and 2 stacks of 5 (10). Hence 300+40+10 = 350,,,,,,,,cube 15 answer
,43,24422,,,1,Count the blocks in the image. There are 3 stacks of 100 and there are 2 stacks of 10 (20) and 2 stacks of 5 (10). Hence 300+20+10 = 330,,,,,,,,cube 16 answer
,43,24423,,,1,Count the blocks in the image. There are 10 blocks of 100. Hence 10x100 = 1000,,,,,,,,cube 17 answer
,43,24424,,,1,"Count the blocks in the image. There are 10 blocks of 100 (1000) and 5 stacks of 10 (50) and 2 stacks of 5 (10) and 4 blocks. Hence 1000+50+10+4 = 1,064",,,,,,,,cube 18 answer
,43,24425,,,1,"Count the blocks in the image. There are 12 blocks of 100 (1200), 3 stacks of 10 (30), 2 stacks of 5 (10), and 4 blocks. Hence 1200+30+10+4 = 1244",,,,,,,,cube 19 answer
,43,24426,,,1,"Count the blocks in the image.  There are 4 blocks, each block has 1000 cubes. Hence 4x1000 = 4,000",,,,,,,,cube 20 answer
,43,24427,,,1,"Count the blocks in the image.  There are 4 cubes of 1000 blocks (4000), 6 stacks of 100 (600), 3 stacks of 10 (30), 2 stacks of 5 (10), and 4 blocks. Hence, 4000+600+30+10+4 = 4,644",,,,,,,,cube 21 answer
,43,24428,,,1,"Count the blocks in the image.  There are6 cubes of 1000 blocks (6000), 6 stacks of 100 (600), 3 stacks of 10 (30), 2 stacks of 5 (10), and 4 blocks. Hence, 6000+600+30+10+4 = 6,644",,,,,,,,cube 22 answer
,43,24429,,,1,"Count the blocks in the image.  There are 6 cubes of 1000 blocks (6000), 10 stacks of 100 (1000), 3 stacks of 10 (30), 2 stacks of 5 (10), and 2 blocks. Hence, 6000+1000+30+10+2 =7,042",,,,,,,,cube 23 answer
,48,24430,,,1,Jim had 10 marbles + Karen gave him 5 marbles = 15 marbles.  He gave 8 to Tim.  15-8 =7,,,,,,,,
,48,24431,,,1,2 red houses + 15 greenhouses = 17 houses. 25 house - 17 = 8 blue houses. 25-2-5 =8,,,,,,,,
,48,24432,,,1,$5 fruits + $2 snacks = $7. $10 -7$ = 3$ left. $10-$2-$5 = $3,,,,,,,,
,48,24433,,,1,2 black birds + 10 red birds = 12 birds. 12 birds - 2 red birds = 10 birds. 12-2 = 10,,,,,,,,
,48,24434,,,1,5 boats finished on time + 2 boats who had an accident.  There are 20 boats in the race. 20 -7-5 = 13,,,,,,,,
,48,24435,,,1,40 fish in the pond - 2 carps that died = 38. The problem only asks for the number of fish.,,,,,,,,
,48,24436,,,1,"10:30 to 12:00 noon is equivalent to 90 minutes. Thus, 90 minutes -40 (time needed to complete the race) = 50 minutes",,,,,,,,
,48,24437,,,1,10 minutes to get to the school. 10 - 4 minutes = 6 minutes to wait,,,,,,,,
,48,24438,,,1,20 fruits + Kim added 6 fruits - Jim ate 2 fruits. 20 + 6-2 = 24,,,,,,,,
,48,24439,,,1,Change the time into minutes. One hour = 60 minutes. 2 Hours = x 60 = 120 minutes. 120 minutes + 30 minutes stop over = 150 minutes,,,,,,,,
,48,24440,,,1,5 cats -2 cats solds + 6 additional cats. 5-2+6 = 9,,,,,,,,
,48,24441,,,1,3 soccer balls + 10 Tennis balls - 1 damaged ball = 12,,,,,,,,
,48,24442,,,1,25 flowers picked - 5 flowers that died = 20 flowers remaining.,,,,,,,,
,48,24443,,,1,2 red flowers + 3 red flowers = 5,,,,,,,,
,48,24444,,,1,2 dogs + 2 cats = 4,,,,,,,,
,48,24445,,,1,3 cows + 2 pigs + 7 horses = 12,,,,,,,,
,48,24446,,,1,5 pounds of flour - 1 pound of flour = 4,,,,,,,,
,48,24447,,,1,"This is a multiplication problem. There are 2 hens and each hen has 5 chicks. Hence, 2 x 5  = 10",,,,,,,,
,48,24448,,,1,1 car sold + 1 car given away + 3 cars remaining - 1 car bought = 4 cars,,,,,,,,
,48,24449,,,1,This is an addition problem. 2 chickens + 1 fox = 3,,,,,,,,
,49,24450,,,1,There are basic mathematical signs that you must learn.  Please look at the chart. The symbol < is a strict inequality that means less than. The pointed end is towards the number of  smaller value.,,,,,,,,
,49,24451,,,1,There are basic mathematical signs that you must learn.  Please look at the chart. The symbol < is strict inequality that means greater than. More than is like reverse L-shape. The open end is towards the number of greater value.,,,,,,,,
,49,24452,,,1,An equal sign is two short horizontal lines one on top of the other. The equal sign shows that the value of the 2 expressions on each side of the sign is the same.,,,,,,,,
,49,24453,,,1,This is an inequality symbol or not equal sign.  The numbers on both side do not equal each other.,,,,,,,,
,49,24454,,,1,This symbol means that number is approximately equal to.,,,,,,,,
,49,24455,,,1,This symbol means that number is less than or equal to.,,,,,,,,
,49,24456,,,1,This symbol means that number is greater than or equal to.,,,,,,,,
,49,24457,,,1,This is an inequality symbol or not equal sign. It means the values of the 2 expressions are not of the same value.,,,,,,,,
,49,24458,,,1,There are basic mathematical signs that you must learn.  Please look at the chart. The symbol < is a strict inequality that means less than. The pointed end is towards the number of  smaller value. Hence 10 is less than 20,,,,,,,,
,49,24459,,,1,There are basic mathematical signs that you must learn.  Please look at the chart. The symbol < is a strict inequality that means less than. The pointed end is towards the number of  smaller value. Hence 25 is less than 20,,,,,,,,
,49,24460,,,1,"The multiplication symbol (x) is placed between the numbers being multiplied, 200 and 5.",,,,,,,,
,49,24461,,,1,The symbol we need to use is ≥ which means that number is greater than or equal to. Hence X is greater than or equal to 200,,,,,,,,
,49,24462,,,1,The symbol we need to use is ≥ which means that number is greater than or equal to. Hence X is greater than or equal to 501,,,,,,,,
,49,24463,,,1,The symbol we need to use is ≥ which means that number is greater than or equal to. Hence X is greater than or equal to 802,,,,,,,,
,49,24464,,,1,This means two operations are possible addition or subtraction. This means 10 plus or minus 2,,,,,,,,
,49,24465,,,1,This means two operations are possible addition or subtraction. This means 100 plus or minus 80,,,,,,,,
,49,24466,,,1,This means two operations are possible addition or subtraction.  The value could range from 4 to 157,,,,,,,,
,49,24467,,,1,"This means 20 plus or minus 17, the result of the equation ranges from 3 to 37",,,,,,,,
,49,24468,,,1,"In this case we need to use the not equal sign, ≠",,,,,,,,
,49,24469,,,1,The symbol that we need to use is ~.,,,,,,,,
,49,24470,,,1,The symbol that we need to use is ~.,,,,,,,,
,49,24471,,,1,The symbol that we need to use is ~.,,,,,,,,
,49,24472,,,1,The symbol that we need to use is ~.,,,,,,,,
,49,24473,,,1,The question asks you to use the sign that is less than or smaller than.  You would use this sign from the table  <. The pointed end of the symbol is pointed to the lesser number 50 and the open end is towards the greater number 100.,,,,,,,,
,49,24474,,,1,The question asks you to use the sign that is greater or more than.  You would use this sign from the table >. The pointed end of the symbol is pointed to the lesser number 20 and the open end is towards the greater number. Hence 20 is greater than 10.,,,,,,,,
,49,24475,,,1,The question asks you to use the sign that is less than or smaller than.  You would use this sign from the table  <. The pointed end of the symbol is pointed to the lesser number 78 and the open end is towards the greater number 89.,,,,,,,,
,49,24476,,,1,The question asks you to use the sign that is less than or smaller than.  You would use this sign from the table  <. The pointed end of the symbol is pointed to the lesser number 55 and the open end is towards the greater number 66.,,,,,,,,
,49,24477,,,1,The question asks you to use the sign that is less than or smaller than.  You would use this sign from the table  <. The pointed end of the symbol is pointed to the lesser number 24 and the open end is towards the greater number 54.,,,,,,,,
,49,24478,,,1,The question asks you to use the sign that is less than or smaller than.  You would use this sign from the table >. The pointed end of the symbol is pointed to the lesser number 150 and the open end is towards the greater number 300.,,,,,,,,
,49,24479,,,1,The question asks you to use the sign that is less than or smaller than.  You would use this sign from the table >. The pointed end of the symbol is pointed to the lesser number 18 and the open end is towards the greater number 289.,,,,,,,,
,49,24480,,,1,The question asks you to use the sign that is less than or smaller than.  You would use this sign from the table >. The pointed end of the symbol is pointed to the lesser number 1865 and the open end is towards the greater number 2543.,,,,,,,,
,49,24481,,,1,The number that is being reduced (70) is placed before the subtraction symbol (-) and the number (20) to be taken comes after the subtraction symbol.,,,,,,,,
,49,24482,,,1,"The multiplication symbol (x) is placed between the numbers being multiplied, 10 and 7.",,,,,,,,
,49,24483,,,1,The question asks you to use the sign that is less than or smaller than.  You would use this sign from the table  <. The pointed end of the symbol is pointed to the lesser number 20 and the open end is towards the greater number 50.,,,,,,,,
,49,24484,,,1,The question asks you to use the sign that is less than or equal to.  You would use this sign from the table  <. The pointed end of the symbol is pointed to the lesser number represented by X and the open end is towards the greater number 100.,,,,,,,,
,49,24485,,,1,This means the number is almost of equal value. ~ 200 can mean almost equal to 200,,,,,,,,
,49,24486,,,1,This is an addition operation. 10 + 11 =21,,,,,,,,
,49,24487,,,1,The question asks you to use the sign that is less than or equal to.  You would use this sign from the table  <. The pointed end of the symbol is pointed to the lesser number represented by Y and the open end is towards the greater number 200.,,,,,,,,
,49,24488,,,1,There are basic mathematical signs that you must learn.  Please look at the chart. The symbol < is a strict inequality that means less than. The pointed end is towards the number of  smaller value. Hence 50 is less than 60,,,,,,,,
,49,24489,,,1,"When you see the word approximately, you need to use this sign "" ~ .""  In this case you would write ~50 to express approximately 50.",,,,,,,,
,49,24490,,,1,There are basic mathematical signs that you must learn.  Please look at the chart. The symbol > is a strict inequality that means greater than. The pointed end is towards the number of  smaller value. Hence 1000 is greater than 500,,,,,,,,
,49,24491,,,1,There are basic mathematical signs that you must learn.  Please look at the chart. The symbol < is a strict inequality that means less than. The pointed end is towards the number of  smaller value. Hence 10 is less than 15,,,,,,,,
,49,24492,,,1,This means two operations are possible addition or subtraction. This means 10 plus or minus 2,,,,,,,,
,49,24493,,,1,"Associative Property is the rule that refers to grouping. For addition, the rule is ""a + (b + c) = (a + b) + c""; in numbers, this means 
2 + (3 + 4) = (2 + 3) + 4.  In this case, the correct answer is 2+(3+9) = (2+3) + 9",,,,,,,,
,49,24494,,,1,"Associative Property is the rule that refers to grouping. For addition, the rule is ""a + (b + c) = (a + b) + c""; in numbers, this means 2 + (3 + 4) = (2 + 3) + 4.  In this case, the correct answer is 20 +(10+11) = (20+10) + 11",,,,,,,,
,49,24495,,,1,"Associative Property is the rule that refers to grouping. For addition, the rule is ""a + (b + c) = (a + b) + c""; in numbers, this means 2 + (3 + 4) = (2 + 3) + 4.  In this case, the correct answer is (20+59)+45 =20+(59+45)",,,,,,,,
,49,24496,,,1,"Associative Property is the rule that refers to grouping. For addition, the rule is ""a + (b + c) = (a + b) + c""; in numbers, this means 2 + (3 + 4) = (2 + 3) + 4.  In this case, the correct answer is 42 + (43+21) = (42+43) + 21",,,,,,,,
,49,24497,,,1,"Associative Property is the rule that refers to grouping. For addition, the rule is ""a + (b + c) = (a + b) + c""; in numbers, this means 2 + (3 + 4) = (2 + 3) + 4.  In this case, the correct answer is 56 +(23+86) = (56+23)+86",,,,,,,,
,49,24498,,,1,"Associative Property is the rule that refers to grouping. For addition, the rule is ""a + (b + c) = (a + b) + c""; in numbers, this means 2 + (3 + 4) = (2 + 3) + 4.  In this case, the correct answer is 100 + (21-10) = (100+21)-10",,,,,,,,
,49,24499,,,1,"When three or more numbers are added, the sum is the same regardless of the grouping of the addends. Hence 103 + (45 + 56) = (103 + 45) + 56",,,,,,,,
,49,24500,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 2 + 3 = 3 + 2",,,,,,,,
,49,24501,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 10 + 5 = 5 + 10",,,,,,,,
,49,24502,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 9 + 11 = 11 + 9",,,,,,,,
,49,24503,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 20 + 56 = 56 + 20",,,,,,,,
,49,24504,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 100 + 10 = 10 + 100",,,,,,,,
,49,24505,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 29 + 90 = 90 + 29",,,,,,,,
,49,24506,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 12 + 78 = 78 + 12",,,,,,,,
,49,24507,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 56 + 99 = 99 + 56",,,,,,,,
,49,24508,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 88 + 192 = 192 + 88",,,,,,,,
,49,24509,,,1,"When two numbers are added in any order, the sum is the same regardless of the order of the addends. Hence 456 + 452 = 452 + 456",,,,,,,,
,49,24510,,,1,"The sum of two numbers multiplied by a third number is equal to the sum of each number being added times the third number. Hence, 5 x (2 + 3) = (5 x 2) + (5x3)",,,,,,,,
,49,24511,,,1,"The sum of two numbers multiplied by a third number is equal to the sum of each number being added times the third number. Hence,  10(5 + 6) = (10 x 5) + (10 x 6)",,,,,,,,
,49,24512,,,1,"The sum of two numbers multiplied by a third number is equal to the sum of each number being added times the third number. Hence,  4(10+ 11) = (4 x 10) + (4 x 11)",,,,,,,,
,49,24513,,,1,"The sum of two numbers multiplied by a third number is equal to the sum of each number being added times the third number. Hence,  11 (1+ 2) = (11 x 1) + (11 x 2)",,,,,,,,
,49,24514,,,1,"The sum of two numbers multiplied by a third number is equal to the sum of each number being added times the third number. Hence,  2 (5+ 3) = (2 x 5) + (2 x3)",,,,,,,,
,49,24515,,,1,"The sum of two numbers multiplied by a third number is equal to the sum of each number being added times the third number. Hence,  10 (2+ 10) = (10 x 2) + (10 x10)",,,,,,,,
,49,24516,,,1,"The sum of two numbers multiplied by a third number is equal to the sum of each number being added times the third number. Hence,  8 (5+ 9) = (8 x 5) + (8 x9)",,,,,,,,
,49,24517,,,1,"The sum of two numbers multiplied by a third number is equal to the sum of each number being added times the third number. Hence,  9 (9+ 8) = (9 x 9) + (9 x8)",,,,,,,,
,50,24518,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24519,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the two expressions are equal therefore it is an equation,,,,,,,,
,50,24520,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24521,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the two expressions are equal therefore it is an equation,,,,,,,,
,50,24522,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24523,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the two expressions are equal therefore it is an equation,,,,,,,,
,50,24524,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24525,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24526,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the two expressions are equal therefore it is an equation,,,,,,,,
,50,24527,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the expressions do not equal each other on both sides hence it is not an equation,,,,,,,,
,50,24528,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the expressions do not equal each other on both sides hence it is not an equation,,,,,,,,
,50,24529,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24530,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24531,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the two expressions are equal therefore it is an equation,,,,,,,,
,50,24532,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the two expressions are equal therefore it is an equation,,,,,,,,
,50,24533,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24534,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24535,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24536,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24537,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the two expressions are equal therefore it is an equation,,,,,,,,
,50,24538,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case there is only one expression hence it is not an equation,,,,,,,,
,50,24539,,,1,An equation is a mathematical statement where there are two expressions that equal each other.  In this case the two expressions are equal therefore it is an equation,,,,,,,,
,50,24540,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal 40.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24541,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24542,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24543,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24544,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24545,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24546,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24547,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24548,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24549,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24550,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24551,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24552,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24553,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24554,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24555,,,1,The problem is about subtraction. There are 3 chickens - 1 chicken that ran away = 2,,,,,,,,
,50,24556,,,1,The problem is about addition. What is needed is the number of flowers picked. There are 10 tulips + 20 roses + 5 daffodils = 35,,,,,,,,
,50,24557,,,1,The problem is about addition. There are 5 red boats + 2 green boats + 1 yellow boat = 8,,,,,,,,
,50,24558,,,1,The problem is about addition. There are 10 circles + 4 squares + 3 triangles = 17,,,,,,,,
,50,24559,,,1,The problem is about addition. 5 motorcycles + 4 cars = 9,,,,,,,,
,50,24560,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24561,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24562,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24563,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24564,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24565,,,1,"Remember that in an equation both expressions have to be equal.  So the expression on the left has to equal to the one on the right.  Hence 40-20=a.  And ""a"" equals 20",,,,,,,,
,50,24566,,,1,"This problem is about addition. What is required is the number of cakes, cookies, and sandwiches made. Hence 3 cakes + 24 cookies + 10 sandwiches =37",,,,,,,,
,50,24567,,,1,This problem is about addition. There are 100 golf balls + 50 tennis balls + 5 footballs = 155,,,,,,,,
,50,24568,,,1,The problem is about addition. There are 15 girls + 5 boys = 20,,,,,,,,
