142,4,71,100177,,,triangle.jpg,N,0,,,,,
143,4,71,100178,,,rectangle.jpg,Y,1,,,,,
144,4,72,100179,,Trapezoid,trapezoid.png,N,0,,,,,
145,4,72,100180,,Pentagon,pentagon.png,Y,1,,,,,
146,4,72,100181,,Rectangle,rectangle.jpg,N,0,,,,,
147,4,72,100182,,Octagon,octagon.png,N,0,,,,,
148,4,73,100183,,Square,square.jpg,Y,1,,,,,
149,4,73,100184,,Circle,circle.png,N,0,,,,,
150,4,73,100185,,Pentagon,pentagon.png,N,0,,,,,
151,4,73,100186,,Triangle,right-triangle.png,N,0,,,,,
152,4,74,100187,,Hexagon,hexagon.png,N,0,,,,,
153,4,74,100188,,Rectangle,rectangle.jpg,N,0,,,,,
154,4,74,100189,,Pentagon,pentagon.png,N,0,,,,,
155,4,74,100190,,Triangle,right-triangle.png,Y,1,,,,,
156,4,75,100191,,Square,square.jpg,N,0,,,,,
157,4,75,100192,,Hexagon,hexagon.png,N,0,,,,,
158,4,75,100193,,Pentagon,pentagon.png,Y,1,,,,,
159,4,75,100194,,Rectangle,rectangle.jpg,N,0,,,,,
160,4,76,100195,,Hexagon,hexagon.png,Y,1,,,,,
161,4,76,100196,,Pentagon,pentagon.png,N,0,,,,,
162,4,76,100197,,Octagon,octagon.png,N,0,,,,,
163,4,76,100198,,Square,square.jpg,N,0,,,,,
164,4,77,100199,,Square,square.jpg,N,0,,,,,
165,4,77,100200,,Triangle,triangle.jpg,N,0,,,,,
166,4,77,100201,,Hexagon,hexagon.png,N,0,,,,,
167,4,77,100202,,Octagon,octagon.png,Y,1,,,,,
168,4,80,100205,,TRUE,,Y,1,,,,,
169,4,80,100206,,FALSE,,N,0,,,,,
170,5,81,100207,,Hexagon,,N,0,,,,,
171,5,81,100208,,Pentagon,,Y,1,,,,,
172,5,81,100209,,Equal Chance,,N,0,,,,,
173,5,82,100210,,Soccer ball,,N,0,,,,,
174,5,82,100211,,Football,,Y,1,,,,,
175,5,82,100212,,Equal Chance,,N,0,,,,,
176,5,83,100213,,Red,,Y,1,,,,,
177,5,83,100214,,Yellow,,N,0,,,,,
178,5,83,100215,,Equal Chance,,N,0,,,,,
179,5,84,100216,,Strawberry,,Y,1,,,,,
180,5,84,100217,,Lemon,,N,0,,,,,
181,5,84,100218,,Equal Chance,,N,0,,,,,
182,5,85,100219,,Heart,,N,0,,,,,
183,5,85,100220,,Star,,Y,1,,,,,
184,5,85,100221,,Equal Chance,,N,0,,,,,
185,5,86,100222,,Lemon,,N,0,,,,,
186,5,86,100223,,Strawberry,,N,0,,,,,
187,5,86,100224,,Equal Chance,,Y,1,,,,,
188,5,87,100225,,For Sure,,N,0,,,,,
189,5,87,100226,,Most Likely,,Y,1,,,,,
190,5,87,100227,,Less Likely ,,N,0,,,,,
191,5,87,100228,,Indefinite ,,N,0,,,,,
192,5,88,100229,,For Sure,,N,0,,,,,
193,5,88,100230,,Most Likely,,Y,1,,,,,
194,5,88,100231,,Less Likely ,,N,0,,,,,
195,5,88,100232,,Indefinite ,,N,0,,,,,
196,5,89,100233,,For Sure,,N,0,,,,,
197,5,89,100234,,Most Likely,,N,0,,,,,
198,5,89,100235,,Less Likely ,,Y,1,,,,,
199,5,89,100236,,Indefinite ,,N,0,,,,,
200,5,90,100237,,For Sure,,N,0,,,,,
201,5,90,100238,,Most Likely,,Y,1,,,,,
202,5,90,100239,,Less Likely ,,N,0,,,,,
203,5,90,100240,,Indefinite ,,N,0,,,,,
204,5,91,100241,,For Sure,,N,0,,,,,
205,5,91,100242,,Most Likely,,N,0,,,,,
206,5,91,100243,,Less Likely ,,Y,1,,,,,
207,5,91,100244,,Indefinite ,,N,0,,,,,
208,5,92,100245,,For Sure,,Y,1,,,,,
209,5,92,100246,,Most Likely,,N,0,,,,,
210,5,92,100247,,Less Likely ,,N,0,,,,,
211,5,92,100248,,Indefinite ,,N,0,,,,,
212,5,93,100249,,For Sure,,N,0,,,,,
213,5,93,100250,,Most Likely,,N,0,,,,,
214,5,93,100251,,Less Likely ,,N,0,,,,,
215,5,93,100252,,Indefinite ,,Y,1,,,,,
216,5,94,100253,,For Sure,,N,0,,,,,
217,5,94,100254,,Most Likely,,Y,1,,,,,
218,5,94,100255,,Less Likely ,,N,0,,,,,
219,5,94,100256,,Indefinite ,,N,0,,,,,
220,5,95,100257,,For Sure,,N,0,,,,,
221,5,95,100258,,Most Likely,,N,0,,,,,
222,5,95,100259,,Less Likely ,,Y,1,,,,,
223,5,95,100260,,Indefinite ,,N,0,,,,,
224,5,96,100261,,Red,,Y,1,,,,,
225,5,96,100262,,Green,,N,0,,,,,
226,5,96,100263,,Yellow,,N,0,,,,,
227,5,96,100264,,Equal Chance,,N,0,,,,,
228,5,97,100265,,Red,,N,0,,,,,
229,5,97,100266,,Green,,N,0,,,,,
230,5,97,100267,,Yellow,,Y,1,,,,,
231,5,97,100268,,Equal Chance,,N,0,,,,,
232,5,98,100269,,Red,,N,0,,,,,
233,5,98,100270,,Green,,N,0,,,,,
234,5,98,100271,,Yellow,,Y,1,,,,,
235,5,98,100272,,Equal Chance,,N,0,,,,,
236,5,99,100273,,Red,,Y,1,,,,,
237,5,99,100274,,Green,,N,0,,,,,
238,5,99,100275,,Yellow,,N,0,,,,,
239,5,99,100276,,Equal Chance,,N,0,,,,,
240,5,100,100277,,Red,,N,0,,,,,
241,5,100,100278,,Green,,N,0,,,,,
242,5,100,100279,,Yellow,,N,0,,,,,
243,5,100,100280,,Equal Chance,,Y,1,,,,,
244,6,101,100281,,About 10,,Y,1,,,,,
245,6,101,100282,,About 5,,N,0,,,,,
246,6,101,100283,,About 20,,N,0,,,,,
247,6,102,100284,,About 5,,N,0,,,,,
248,6,102,100285,,About 10,,N,0,,,,,
249,6,102,100286,,About 15,,Y,1,,,,,
250,6,103,100287,,About 15,,N,0,,,,,
251,6,103,100288,,About 30,,Y,1,,,,,
252,6,103,100289,,About 40,,N,0,,,,,
253,6,104,100290,,About 10,,Y,1,,,,,
254,6,104,100291,,About 15,,N,0,,,,,
255,6,104,100292,,About 20,,N,0,,,,,
256,6,105,100293,,About 70,,N,0,,,,,
257,6,105,100294,,About 65,,N,0,,,,,
258,6,105,100295,,About 55,,Y,1,,,,,
259,6,106,100296,,About 5,,N,0,,,,,
260,6,106,100297,,About 10,,Y,1,,,,,
261,6,106,100298,,About 15,,N,0,,,,,
262,6,107,100299,,About 5,,Y,1,,,,,
263,6,107,100300,,About 10,,N,0,,,,,
264,6,107,100301,,About 15,,N,0,,,,,
265,6,108,100302,,About 5,,N,0,,,,,
266,6,108,100303,,About 10,,Y,1,,,,,
267,6,108,100304,,About 15,,N,0,,,,,
268,6,109,100305,,About 5,,N,0,,,,,
269,6,109,100306,,About 10,,Y,1,,,,,
270,6,109,100307,,About 15,,N,0,,,,,
271,6,110,100308,,About 10,,N,0,,,,,
272,6,110,100309,,About 15,,N,0,,,,,
273,6,110,100310,,About 20,,Y,1,,,,,
274,6,111,100311,,0,,N,0,,,,,
275,6,111,100312,,10,,Y,1,,,,,
276,6,111,100313,,20,,N,0,,,,,
277,6,112,100314,,10,,N,0,,,,,
278,6,112,100315,,20,,Y,1,,,,,
279,6,112,100316,,30,,N,0,,,,,
280,6,113,100317,,10,,N,0,,,,,
281,6,113,100318,,20,,Y,1,,,,,
282,6,113,100319,,30,,N,0,,,,,
283,6,116,100322,,25+22,,Y,1,,,,,
284,6,116,100323,,30+35,,N,0,,,,,
285,6,116,100324,,20+18,,N,0,,,,,
286,6,116,100325,,30+12,,N,0,,,,,
287,6,117,100326,,50+14,,N,0,,,,,
288,6,117,100327,,60+30,,N,0,,,,,
289,6,117,100328,,30+40,,Y,1,,,,,
290,6,117,100329,,70+10,,N,0,,,,,
291,6,118,100330,,50+21,,N,0,,,,,
292,6,118,100331,,25+42,,N,0,,,,,
293,6,118,100332,,20+50,,N,0,,,,,
294,6,118,100333,,32+35,,Y,1,,,,,
295,6,119,100334,,70+20,,Y,1,,,,,
296,6,119,100335,,50+30,,N,0,,,,,
297,6,119,100336,,40+62,,N,0,,,,,
298,6,119,100337,,53+29,,N,0,,,,,
299,6,120,100338,,30+45,,N,0,,,,,
300,6,120,100339,,70+12,,Y,1,,,,,
301,6,120,100340,,52+25,,N,0,,,,,
302,6,120,100341,,30+62,,N,0,,,,,
303,7,121,100342,,Right,,N,0,,,,,
304,7,121,100343,,Center,,N,0,,,,,
305,7,121,100344,,Left,,Y,1,,,,,
306,7,122,100345,,Circle,,N,0,,,,,
307,7,122,100346,,Square,,N,0,,,,,
308,7,122,100347,,Triangle,,Y,1,,,,,
309,7,123,100348,,Right,,Y,1,,,,,
310,7,123,100349,,Center,,N,0,,,,,
311,7,123,100350,,Left,,N,0,,,,,
312,7,124,100351,,Coconuts,,N,0,,,,,
313,7,124,100352,,Tomatoes,,Y,1,,,,,
314,7,124,100353,,Broccoli ,,N,0,,,,,
315,7,125,100354,,Left,,Y,1,,,,,
316,7,125,100355,,Right,,N,0,,,,,
317,7,126,100356,,Banana,,N,0,,,,,
318,7,126,100357,,Apple,,Y,1,,,,,
319,7,126,100358,,Grapes,,N,0,,,,,
320,7,127,100359,,Apple,,N,0,,,,,
321,7,127,100360,,Banana,,Y,1,,,,,
322,7,128,100361,,Top,,N,0,,,,,
323,7,128,100362,,Bottom,,Y,1,,,,,
324,7,129,100363,,Center,,Y,1,,,,,
325,7,129,100364,,Top,,N,0,,,,,
326,7,129,100365,,Bottom,,N,0,,,,,
327,7,130,100366,,Baseball,,N,0,,,,,
328,7,130,100367,,Basketball ,,Y,1,,,,,
329,7,131,100368,,Star,,N,0,,,,,
330,7,131,100369,,Circle,,N,0,,,,,
331,7,131,100370,,Square ,,N,0,,,,,
332,7,131,100371,,Triangle,,N,0,,,,,
333,7,132,100372,,Star,,N,0,,,,,
334,7,132,100373,,Circle,,Y,1,,,,,
335,7,132,100374,,Square ,,N,0,,,,,
336,7,132,100375,,Triangle,,N,0,,,,,
337,7,133,100376,,Star,,N,0,,,,,
338,7,133,100377,,Circle,,N,0,,,,,
339,7,133,100378,,Square ,,Y,1,,,,,
340,7,133,100379,,Triangle,,N,0,,,,,
341,7,134,100380,,Ping Pong,,N,0,,,,,
342,7,134,100381,,Basketball ,,Y,1,,,,,
343,7,134,100382,,Baseball,,N,0,,,,,
344,7,134,100383,,Soccer,,N,0,,,,,
345,7,134,100384,,Tennis,,N,0,,,,,
346,7,134,100385,,Football,,N,0,,,,,
347,7,135,100386,,Ping Pong,,N,0,,,,,
348,7,135,100387,,Basketball ,,N,0,,,,,
349,7,135,100388,,Baseball,,N,0,,,,,
350,7,135,100389,,Soccer,,Y,1,,,,,
351,7,135,100390,,Tennis,,N,0,,,,,
352,7,135,100391,,Football,,N,0,,,,,
353,7,136,100395,,Soccer,,Y,1,,,,,
354,7,136,100396,,Tennis,,N,0,,,,,
355,7,136,100397,,Football,,N,0,,,,,
356,7,137,100398,,Top Left,,N,0,,,,,
357,7,137,100399,,Top Center,,N,0,,,,,
358,7,137,100400,,Top Right,,N,0,,,,,
359,7,137,100401,,Center Left,,N,0,,,,,
360,7,137,100402,,Center,,Y,1,,,,,
361,7,137,100403,,Center Right,,N,0,,,,,
362,7,137,100404,,Bottom Left,,N,0,,,,,
363,7,137,100405,,Bottom Center,,N,0,,,,,
364,7,137,100406,,Bottom Right,,N,0,,,,,
365,7,138,100407,,Top Left,,N,0,,,,,
366,7,138,100408,,Top Center,,N,0,,,,,
367,7,138,100409,,Top Right,,Y,1,,,,,
368,7,138,100410,,Center Left,,N,0,,,,,
369,7,138,100411,,Center,,N,0,,,,,
370,7,138,100412,,Center Right,,N,0,,,,,
371,7,138,100413,,Bottom Left,,N,0,,,,,
372,7,138,100414,,Bottom Center,,N,0,,,,,
373,7,138,100415,,Bottom Right,,N,0,,,,,
374,7,139,100416,,Top Left,,N,0,,,,,
375,7,139,100417,,Top Center,,N,0,,,,,
376,7,139,100418,,Top Right,,N,0,,,,,
377,7,139,100419,,Center Left,,N,0,,,,,
378,7,139,100420,,Center,,N,0,,,,,
379,7,139,100421,,Center Right,,N,0,,,,,
380,7,139,100422,,Bottom Left,,Y,1,,,,,
381,7,139,100423,,Bottom Center,,N,0,,,,,
382,7,139,100424,,Bottom Right,,N,0,,,,,
383,7,140,100425,,Top Left,,N,0,,,,,
384,7,140,100426,,Top Center,,Y,1,,,,,
385,7,140,100427,,Top Right,,N,0,,,,,
386,7,140,100428,,Center Left,,N,0,,,,,
387,7,140,100429,,Center,,N,0,,,,,
388,7,140,100430,,Center Right,,N,0,,,,,
389,7,140,100431,,Bottom Left,,N,0,,,,,
390,7,140,100432,,Bottom Center,,N,0,,,,,
391,7,140,100433,,Bottom Right,,N,0,,,,,
392,8,142,100435,,Soccer,,Y,1,,,,,
393,8,142,100436,,Football,,N,0,,,,,
394,8,142,100437,,Baseball,,N,0,,,,,
395,8,143,100438,,Soccer,,N,0,,,,,
396,8,143,100439,,Football,,Y,1,,,,,
397,8,143,100440,,Baseball,,N,0,,,,,
398,8,146,100443,,Bananas & Apples,,N,0,,,,,
399,8,146,100444,,Lemons & Grapes,,N,0,,,,,
400,8,146,100445,,Grapes & Cherries,,N,0,,,,,
401,8,146,100446,,Cherries & Apples,,Y,1,,,,,
402,8,148,100448,,Banana,,Y,1,,,,,
403,8,148,100449,,Apple,,N,0,,,,,
404,8,148,100450,,Grape,,N,0,,,,,
405,8,148,100451,,Cherry,,N,0,,,,,
406,8,148,100452,,Lemon,,N,0,,,,,
407,8,149,100453,,Banana,,N,0,,,,,
408,8,149,100454,,Apple,,N,0,,,,,
409,8,149,100455,,Grape,,Y,1,,,,,
410,8,149,100456,,Cherry,,N,0,,,,,
411,8,149,100457,,Lemon,,N,0,,,,,
412,8,151,100459,,Star,,Y,1,,,,,
413,8,151,100460,,Trapezoid,,N,0,,,,,
414,8,151,100461,,Circle,,N,0,,,,,
415,8,151,100462,,Triangle,,N,0,,,,,
416,8,152,100463,,Star,,N,0,,,,,
417,8,152,100464,,Trapezoid,,N,0,,,,,
418,8,152,100465,,Circle,,Y,1,,,,,
419,8,152,100466,,Triangle,,N,0,,,,,
420,8,153,100467,,Star,,N,0,,,,,
421,8,153,100468,,Trapezoid,,Y,1,,,,,
422,8,153,100469,,Circle,,N,0,,,,,
423,8,153,100470,,Triangle,,N,0,,,,,
424,8,154,100471,,Star,,N,0,,,,,
425,8,154,100472,,Trapezoid,,N,0,,,,,
426,8,154,100473,,Circle,,N,0,,,,,
427,8,154,100474,,Triangle,,Y,1,,,,,
428,9,161,100481,,,medium-rectangle.png,N,0,,,,,
429,9,161,100482,,,shortest-rectangle.png,N,0,,,,,
430,9,161,100483,,,longest-rectangle.png,Y,1,,,,,
431,9,162,100484,,,medium-rectangle.png,N,0,,,,,
432,9,162,100485,,,shortest-rectangle.png,Y,1,,,,,
433,9,162,100486,,,longest-rectangle.png,N,0,,,,,
434,9,165,100489,,10 centimeters,,N,0,,,,,
435,9,165,100490,,8 centimeters,,N,0,,,,,
436,9,165,100491,,9 centimeters,,Y,1,,,,,
437,9,165,100492,,7 centimeters,,N,0,,,,,
438,9,166,100493,,3 centimeters,,N,0,,,,,
439,9,166,100494,,4 centimeters,,Y,1,,,,,
440,9,166,100495,,5 centimeters,,N,0,,,,,
441,9,166,100496,,6 centimeters,,N,0,,,,,
442,9,167,100497,,11 centimeters,,Y,1,,,,,
443,9,167,100498,,10 centimeters,,N,0,,,,,
444,9,167,100499,,12 centimeters,,N,0,,,,,
445,9,167,100500,,9 centimeters,,N,0,,,,,
446,9,168,100501,,2 cm,,N,0,,,,,
447,9,168,100502,,8 cm,,N,0,,,,,
448,9,168,100503,,10 cm,,N,0,,,,,
449,9,168,100504,,12 cm,,Y,1,,,,,
450,9,169,100505,,4 in,,N,0,,,,,
451,9,169,100506,,5 in,,N,0,,,,,
452,9,169,100507,,6 in,,Y,1,,,,,
453,9,169,100508,,7 in,,N,0,,,,,
454,9,170,100509,,Tori,,Y,1,,,,,
455,9,170,100510,,Rebecca,,N,0,,,,,
456,9,171,100511,,10 inches,,N,0,,,,,
457,9,171,100512,,5 inches,,N,0,,,,,
458,9,171,100513,,8 inches,,N,0,,,,,
459,9,171,100514,,12 inches,,Y,1,,,,,
460,9,172,100515,,12 ounces,,N,0,,,,,
461,9,172,100516,,16 ounces,,Y,1,,,,,
462,9,172,100517,,10 ounces,,N,0,,,,,
463,9,172,100518,,15 ounces,,N,0,,,,,
464,9,173,100519,,10 feet,,N,0,,,,,
465,9,173,100520,,5 feet,,N,0,,,,,
466,9,173,100521,,8 feet,,N,0,,,,,
467,9,173,100522,,3 feet,,Y,1,,,,,
468,9,174,100523,,32 ounces,,Y,1,,,,,
469,9,174,100524,,25 ounces,,N,0,,,,,
470,9,174,100525,,16 ounces,,N,0,,,,,
471,9,174,100526,,20 ounces,,N,0,,,,,
472,9,175,100527,,12 inches,,N,0,,,,,
473,9,175,100528,,24 inches,,Y,1,,,,,
474,9,175,100529,,20 inches,,N,0,,,,,
475,9,175,100530,,15 inches,,N,0,,,,,
476,9,176,100531,,3 feet,,N,0,,,,,
477,9,176,100532,,4 feet,,N,0,,,,,
478,9,176,100533,,5 feet,,N,0,,,,,
479,9,176,100534,,6 feet,,Y,1,,,,,
480,9,177,100535,,50 ounces,,N,0,,,,,
481,9,177,100536,,48 ounces,,Y,1,,,,,
482,9,177,100537,,36 ounces,,N,0,,,,,
483,9,177,100538,,40 ounces,,N,0,,,,,
484,9,178,100539,,38 inches,,Y,1,,,,,
485,9,178,100540,,1 inch,,N,0,,,,,
486,9,178,100541,,20 inches,,N,0,,,,,
487,9,178,100542,,40 inches,,N,0,,,,,
488,9,179,100543,,30 inches,,N,0,,,,,
489,9,179,100544,,45 inches,,N,0,,,,,
490,9,179,100545,,48 inches,,Y,1,,,,,
491,9,179,100546,,50 inches,,N,0,,,,,
492,9,180,100547,,2 yards,,Y,1,,,,,
493,9,180,100548,,3 yards,,N,0,,,,,
494,9,180,100549,,4 yards,,N,0,,,,,
495,9,180,100550,,5 yards,,N,0,,,,,
496,10,181,100551,,13,,N,0,,,,,
497,10,181,100552,,12,,N,0,,,,,
498,10,181,100553,,10,,N,0,,,,,
499,10,181,100554,,11,,Y,1,,,,,
500,10,182,100555,,15,,N,0,,,,,
501,10,182,100556,,14,,N,0,,,,,
502,10,182,100557,,13,,N,0,,,,,
503,10,182,100558,,12,,Y,1,,,,,
504,10,183,100559,,23,,Y,1,,,,,
505,10,183,100560,,24,,N,0,,,,,
506,10,183,100561,,25,,N,0,,,,,
507,10,183,100562,,26,,N,0,,,,,
508,10,187,100566,,,plus.jpg,Y,1,,,,,
509,10,187,100567,,,minus.png,N,0,,,,,
510,10,188,100568,,,plus.jpg,N,0,,,,,
511,10,188,100569,,,minus.png,Y,1,,,,,
512,10,189,100570,,,plus.jpg,N,0,,,,,
513,10,189,100571,,,minus.png,Y,1,,,,,
514,10,190,100572,,,plus.jpg,Y,1,,,,,
515,10,190,100573,,,minus.png,N,0,,,,,
516,11,201,100584,,Tommy,,Y,1,,,,,
517,11,201,100585,,Rachael ,,N,0,,,,,
518,11,202,100586,,Beatrice,,N,0,,,,,
519,11,202,100587,,Phoebe,,Y,1,,,,,
520,11,203,100588,,Apple,,Y,1,,,,,
521,11,203,100589,,Banana,,N,0,,,,,
522,11,203,100590,,Equal,,N,0,,,,,
523,11,204,100591,,Triangle,,Y,1,,,,,
524,11,204,100592,,Star,,N,0,,,,,
525,11,204,100593,,Equal,,N,0,,,,,
526,11,205,100594,,Triangle,,N,0,,,,,
527,11,205,100595,,Star,,Y,1,,,,,
528,11,205,100596,,Circle,,N,0,,,,,
529,11,206,100597,,Triangle,,Y,1,,,,,
530,11,206,100598,,Star,,N,0,,,,,
531,11,206,100599,,Circle,,N,0,,,,,
532,11,207,100600,,Greater than,,Y,1,,,,,
533,11,207,100601,,Less than,,N,0,,,,,
534,11,207,100602,,Equal to,,N,0,,,,,
535,11,208,100603,,Greater than,,N,0,,,,,
536,11,208,100604,,Less than,,N,0,,,,,
537,11,208,100605,,Equal to,,Y,1,,,,,
538,11,209,100606,,Greater than,,N,0,,,,,
539,11,209,100607,,Less than,,Y,1,,,,,
540,11,209,100608,,Equal to,,N,0,,,,,
541,11,210,100609,,Greater than,,Y,1,,,,,
542,11,210,100610,,Less than,,N,0,,,,,
543,11,210,100611,,Equal to,,N,0,,,,,
544,11,211,100612,,Greater than,,Y,1,,,,,
545,11,211,100613,,Less than,,N,0,,,,,
546,11,211,100614,,Equal to,,N,0,,,,,
547,11,212,100615,,Greater than,,N,0,,,,,
548,11,212,100616,,Less than,,Y,1,,,,,
549,11,212,100617,,Equal to,,N,0,,,,,
550,11,213,100618,,Greater than,,N,0,,,,,
551,11,213,100619,,Less than,,N,0,,,,,
552,11,213,100620,,Equal to,,Y,1,,,,,
553,11,214,100621,,Greater than,,N,0,,,,,
554,11,214,100622,,Less than,,Y,1,,,,,
555,11,214,100623,,Equal to,,N,0,,,,,
556,11,215,100624,,Greater than,,Y,1,,,,,
557,11,215,100625,,Less than,,N,0,,,,,
