30104,524,524042,FIB,Karen has 22 cupcakes and Jane has 52 cupcakes. Who has more cupcakes?,,,"{""type"":1,""answer"":[{""value"":""Jane"",""type"":""string""}]}",,,2,3,1,1,Enabled,,,
30105,524,524043,FIB,Jake has 24 cars and Henry has 49 cars. Who has more cars?,,,"{""type"":1,""answer"":[{""value"":""Henry"",""type"":""string""}]}",,,3,3,1,1,Enabled,,,
30106,524,524044,FIB,The girls are playing with toy soliders.  Susan has 26 soldiers and Beth has 46 soldiers. Who has more soldiers?,,,"{""type"":1,""answer"":[{""value"":""Beth"",""type"":""string""}]}",,,4,3,1,1,Enabled,,,
30107,524,524045,FIB,Ai Ling has 28 dolls and Aileen has 43 dolls. Who has more dolls?,,,"{""type"":1,""answer"":[{""value"":""Aileen"",""type"":""string""}]}",,,5,3,1,1,Enabled,,,
30108,524,524046,FIB,Sze Chin and Betty love to read.  Sze Chin has 30 books and Betty has 40 books. Who has more books?,,,"{""type"":1,""answer"":[{""value"":""Betty"",""type"":""string""}]}",,,6,3,1,1,Enabled,,,
30109,524,524047,FIB,Alan has 32 videogames and Paul has 37 videogames. Who has more video games?,,,"{""type"":1,""answer"":[{""value"":""Paul"",""type"":""string""}]}",,,7,3,1,1,Enabled,,,
30110,524,524048,FIB,The kids are getting ready for school.  Brian has 34 pencils and Alan has 38 pencils. Who has more pencils?,,,"{""type"":1,""answer"":[{""value"":""Alan"",""type"":""string""}]}",,,8,3,1,1,Enabled,,,
30111,524,524049,FIB,It is Sunday and our friends went to the market.  Mrs. Lee purchased 36 flowers and Mrs. Chan purchased 31 flowers. Who purchased more flowers?,,,"{""type"":1,""answer"":[{""value"":""Mrs. Lee"",""type"":""string""}]}",,,9,3,1,1,Enabled,,,
30112,524,524050,FIB,George has 38 cookies and Henry has 28 cookies. Who has more cookies?,,,"{""type"":1,""answer"":[{""value"":""George"",""type"":""string""}]}",,,10,3,1,1,Enabled,,,
30113,524,524051,FIB,Fred ate 13 cupcakes and Cary ate 12 cupcakes. Who ate more cupcakes?,,,"{""type"":1,""answer"":[{""value"":""Fred"",""type"":""string""}]}",,,11,3,1,1,Enabled,,,
30114,524,524052,FIB,Dad caught 14 fish and Jerry caught 11 fish. Who caught more fish?,,,"{""type"":1,""answer"":[{""value"":""Dad"",""type"":""string""}]}",,,12,3,1,1,Enabled,,,
30115,524,524053,FIB,Amy found 16 shells and Cat found 11 shells. Who found more shells?,,,"{""type"":1,""answer"":[{""value"":""Amy"",""type"":""string""}]}",,,13,3,1,1,Enabled,,,
30116,524,524054,FIB,Jane used 11 hairpins and Barb used 13 hairpins. Who used more hairpins?,,,"{""type"":1,""answer"":[{""value"":""Barb"",""type"":""string""}]}",,,14,3,1,1,Enabled,,,
30117,524,524055,FIB,Peter harvested 13 vegetables and Harry harvested 10 vegetables. Who harvested more vegetables?,,,"{""type"":1,""answer"":[{""value"":""Peter"",""type"":""string""}]}",,,15,3,1,1,Enabled,,,
30118,524,524056,FIB,Sheila has 25 legos and Farrah has 11 legos. Who has more legos?,,,"{""type"":1,""answer"":[{""value"":""Sheila"",""type"":""string""}]}",,,16,3,1,1,Enabled,,,
30119,524,524057,FIB,All the students are at the library.  Jordan read 17 books and Jeff read 21 books. Who read more books?,,,"{""type"":1,""answer"":[{""value"":""Jeff"",""type"":""string""}]}",,,17,3,1,1,Enabled,,,
30120,524,524058,FIB,"The girls love shoes.  In fact, Carol has 21 shoes and Cheryl has 35 shoes. Who has more shoes?",,,"{""type"":1,""answer"":[{""value"":""Cheryl"",""type"":""string""}]}",,,18,3,1,1,Enabled,,,
30121,524,524059,FIB,They went to the beach for the day where Mel found 15 rocks and Mary found 19 rocks. Who found more rocks?,,,"{""type"":1,""answer"":[{""value"":""Mary"",""type"":""string""}]}",,,19,3,1,1,Enabled,,,
30122,524,524060,FIB,There is a bake fair next week.  Mrs. Lim baked 20 cakes and Mrs. Ismail baked 16 cakes. Who baked more cakes?,,,"{""type"":1,""answer"":[{""value"":""Mrs. Lim"",""type"":""string""}]}",,,20,3,1,1,Enabled,,,
30123,525,525001,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction4.png,pizza_fraction4.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,1,1,1,1,Enabled,,,
30124,525,525002,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction3.png,pizza_fraction3.png,"{""type"":1,""answer"":[{""value"":""1/4"",""type"":""string""}]}",,,2,1,1,1,Enabled,,,
30125,525,525003,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction8.png,pizza_fraction8.png,"{""type"":1,""answer"":[{""value"":""1/8"",""type"":""string""}]}",,,3,1,1,1,Enabled,,,
30126,525,525004,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction1.png,pizza_fraction1.png,"{""type"":1,""answer"":[{""value"":""5/8"",""type"":""string""}]}",,,4,1,1,1,Enabled,,,
30127,525,525005,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction2.png,pizza_fraction2.png,"{""type"":1,""answer"":[{""value"":""5/8"",""type"":""string""}]}",,,5,1,1,1,Enabled,,,
30128,525,525006,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction5.png,pizza_fraction5.png,"{""type"":1,""answer"":[{""value"":""5/8"",""type"":""string""}]}",,,6,1,1,1,Enabled,,,
30129,525,525007,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction6.png,pizza_fraction6.png,"{""type"":1,""answer"":[{""value"":""7/8"",""type"":""string""}]}",,,7,1,1,1,Enabled,,,
30130,525,525008,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction7.png,pizza_fraction7.png,"{""type"":1,""answer"":[{""value"":""3/4"",""type"":""string""}]}",,,8,1,1,1,Enabled,,,
30131,525,525009,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",pizza_fraction9.png,pizza_fraction9.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,9,1,1,1,Enabled,,,
30132,525,525010,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction1.png,apple_fraction1.png,"{""type"":1,""answer"":[{""value"":1,""type"":""int""}]}",,,10,1,1,1,Enabled,,,
30133,525,525011,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction2.png,apple_fraction2.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,11,1,1,1,Enabled,,,
30134,525,525012,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction3.png,apple_fraction3.png,"{""type"":1,""answer"":[{""value"":""1/3"",""type"":""string""}]}",,,12,1,1,1,Enabled,,,
30135,525,525013,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction4.png,apple_fraction4.png,"{""type"":1,""answer"":[{""value"":""1/4"",""type"":""string""}]}",,,13,1,1,1,Enabled,,,
30136,525,525014,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction5.png,apple_fraction5.png,"{""type"":1,""answer"":[{""value"":""1/5"",""type"":""string""}]}",,,14,1,1,1,Enabled,,,
30137,525,525015,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction6.png,apple_fraction6.png,"{""type"":1,""answer"":[{""value"":""1/6"",""type"":""string""}]}",,,15,1,1,1,Enabled,,,
30138,525,525016,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction7.png,apple_fraction7.png,"{""type"":1,""answer"":[{""value"":""1/7"",""type"":""string""}]}",,,16,1,1,1,Enabled,,,
30139,525,525017,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction8.png,apple_fraction8.png,"{""type"":1,""answer"":[{""value"":""1/8"",""type"":""string""}]}",,,17,1,1,1,Enabled,,,
30140,525,525018,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction9.png,apple_fraction9.png,"{""type"":1,""answer"":[{""value"":""1/9"",""type"":""string""}]}",,,18,1,1,1,Enabled,,,
30141,525,525019,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction10.png,apple_fraction10.png,"{""type"":1,""answer"":[{""value"":""1/10"",""type"":""string""}]}",,,19,1,1,1,Enabled,,,
30142,525,525020,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction11.png,apple_fraction11.png,"{""type"":1,""answer"":[{""value"":""1/11"",""type"":""string""}]}",,,20,1,1,1,Enabled,,,
30143,525,525021,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",apple_fraction12.png,apple_fraction12.png,"{""type"":1,""answer"":[{""value"":""1/12"",""type"":""string""}]}",,,21,1,1,1,Enabled,,,
30144,525,525022,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction1.png,shape_fraction1.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,22,1,1,1,Enabled,,,
30145,525,525023,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction2.png,shape_fraction2.png,"{""type"":1,""answer"":[{""value"":""1/6"",""type"":""string""}]}",,,23,1,1,1,Enabled,,,
30146,525,525024,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction3.png,shape_fraction3.png,"{""type"":1,""answer"":[{""value"":""1/3"",""type"":""string""}]}",,,24,1,1,1,Enabled,,,
30147,525,525025,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction4.png,shape_fraction4.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,25,1,1,1,Enabled,,,
30148,525,525026,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction5.png,shape_fraction5.png,"{""type"":1,""answer"":[{""value"":""3/4"",""type"":""string""}]}",,,26,1,1,1,Enabled,,,
30149,525,525027,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction6.png,shape_fraction6.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,27,1,1,1,Enabled,,,
30150,525,525028,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction7.png,shape_fraction7.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,28,1,1,1,Enabled,,,
30151,525,525029,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction8.png,shape_fraction8.png,"{""type"":1,""answer"":[{""value"":""3/4"",""type"":""string""}]}",,,29,1,1,1,Enabled,,,
30152,525,525030,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction9.png,shape_fraction9.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,30,1,1,1,Enabled,,,
30153,525,525031,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction10.png,shape_fraction10.png,"{""type"":1,""answer"":[{""value"":""1/4"",""type"":""string""}]}",,,31,1,1,1,Enabled,,,
30154,525,525032,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction11.png,shape_fraction11.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,32,1,1,1,Enabled,,,
30155,525,525033,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction12.png,shape_fraction12.png,"{""type"":1,""answer"":[{""value"":""3/4"",""type"":""string""}]}",,,33,1,1,1,Enabled,,,
30156,525,525034,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction13.png,shape_fraction13.png,"{""type"":1,""answer"":[{""value"":""1/3"",""type"":""string""}]}",,,34,1,1,1,Enabled,,,
30157,525,525035,FIB,"What does this picture represent? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",shape_fraction14.png,shape_fraction14.png,"{""type"":1,""answer"":[{""value"":""2/3"",""type"":""string""}]}",,,1,2,1,1,Enabled,,,
30158,525,525036,FIB,Which is larger?,module_525a.png,module_525a.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,2,2,1,1,Enabled,,,
30159,525,525037,FIB,Which is larger?,module_525b.png,module_525b.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,3,2,1,1,Enabled,,,
30160,525,525038,FIB,Which is larger?,module_525c.png,module_525c.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,4,2,1,1,Enabled,,,
30161,525,525039,FIB,Which is larger?,module_525d.png,module_525d.png,"{""type"":1,""answer"":[{""value"":""b"",""type"":""string""}]}",,,33,2,1,1,Enabled,,,
30162,525,525040,FIB,Which is larger?,module_525e.png,module_525e.png,"{""type"":1,""answer"":[{""value"":""b"",""type"":""string""}]}",,,5,2,1,1,Enabled,,,
30163,525,525041,FIB,Which is larger?,module_525f.png,module_525f.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,6,2,1,1,Enabled,,,
30164,525,525042,FIB,Which is larger?,module_525g.png,module_525g.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,7,2,1,1,Enabled,,,
30165,525,525043,FIB,Which is larger?,module_525h.png,module_525h.png,"{""type"":1,""answer"":[{""value"":""b"",""type"":""string""}]}",,,8,2,1,1,Enabled,,,
30166,525,525044,FIB,Which is larger?,module_525i.png,module_525i.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,9,2,1,1,Enabled,,,
30167,525,525045,FIB,Which is larger?,module_525j.png,module_525j.png,"{""type"":1,""answer"":[{""value"":""b"",""type"":""string""}]}",,,10,2,1,1,Enabled,,,
30168,525,525046,FIB,Which is smaller?,module_525k.png,module_525k.png,"{""type"":1,""answer"":[{""value"":""b"",""type"":""string""}]}",,,11,2,1,1,Enabled,,,
30169,525,525047,FIB,Which is smaller?,module_525l.png,module_525l.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,12,2,1,1,Enabled,,,
30170,525,525048,FIB,Which is smaller?,module_525m.png,module_525m.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,13,2,1,1,Enabled,,,
30171,525,525049,FIB,Which is smaller?,module_525n.png,module_525n.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,14,2,1,1,Enabled,,,
30172,525,525050,FIB,Which is smaller?,module_525o.png,module_525o.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,15,2,1,1,Enabled,,,
30173,525,525051,FIB,Which is smaller?,module_525p.png,module_525p.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,16,2,1,1,Enabled,,,
30174,525,525052,FIB,Which is smaller?,module_525q.png,module_525q.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,17,2,1,1,Enabled,,,
30175,525,525053,FIB,Which is smaller?,module_525r.png,module_525r.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,18,2,1,1,Enabled,,,
30176,525,525054,FIB,Which is smaller?,module_525s.png,module_525s.png,"{""type"":1,""answer"":[{""value"":""a"",""type"":""string""}]}",,,19,2,1,1,Enabled,,,
30177,525,525055,FIB,Which is smaller?,module_525v.png,module_525v.png,"{""type"":1,""answer"":[{""value"":""b"",""type"":""string""}]}",,,20,2,1,1,Enabled,,,
30178,525,525056,FIB,Which is smaller?,module_525u.png,module_525u.png,"{""type"":1,""answer"":[{""value"":""b"",""type"":""string""}]}",,,21,2,1,1,Enabled,,,
30179,525,525057,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape15.png,fraction_shape15.png,"{""type"":1,""answer"":[{""value"":""1/5"",""type"":""string""}]}",,,22,2,1,1,Enabled,,,
30180,525,525058,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape16.png,fraction_shape16.png,"{""type"":1,""answer"":[{""value"":""2/5"",""type"":""string""}]}",,,23,2,1,1,Enabled,,,
30181,525,525059,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape17.png,fraction_shape17.png,"{""type"":1,""answer"":[{""value"":""3/5"",""type"":""string""}]}",,,24,2,1,1,Enabled,,,
30182,525,525060,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape18.png,fraction_shape18.png,"{""type"":1,""answer"":[{""value"":""3/5"",""type"":""string""}]}",,,25,2,1,1,Enabled,,,
30183,525,525061,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape19.png,fraction_shape19.png,"{""type"":1,""answer"":[{""value"":""7/10"",""type"":""string""}]}",,,26,2,1,1,Enabled,,,
30184,525,525062,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape20.png,fraction_shape20.png,"{""type"":1,""answer"":[{""value"":""4/5"",""type"":""string""}]}",,,27,2,1,1,Enabled,,,
30185,525,525063,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape22.png,fraction_shape22.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,28,2,1,1,Enabled,,,
30186,525,525064,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape23.png,fraction_shape23.png,"{""type"":1,""answer"":[{""value"":""1/4"",""type"":""string""}]}",,,29,2,1,1,Enabled,,,
30187,525,525065,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape24.png,fraction_shape24.png,"{""type"":1,""answer"":[{""value"":""1/6"",""type"":""string""}]}",,,30,2,1,1,Enabled,,,
30188,525,525066,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape25.png,fraction_shape25.png,"{""type"":1,""answer"":[{""value"":""1/3"",""type"":""string""}]}",,,31,2,1,1,Enabled,,,
30189,525,525067,FIB,"What is the value of the shaded area? (Find smallest fraction, example, 2/6 should be expressed as 1/3)",fraction_shape26.png,fraction_shape26.png,"{""type"":1,""answer"":[{""value"":""1/2"",""type"":""string""}]}",,,32,2,1,1,Enabled,,,
30190,525,525068,FIB,Add up the two fractions.,module_525aa.png,module_525aa.png,"{""type"":1,""answer"":[{""value"":""2/30"",""type"":""string""}]}",,,1,3,1,1,Enabled,,,
30191,525,525069,FIB,Add up the two fractions.,module_525ab.png,module_525ab.png,"{""type"":1,""answer"":[{""value"":""11/30"",""type"":""string""}]}",,,2,3,1,1,Enabled,,,
30192,525,525070,FIB,Add up the two fractions.,module_525ac.png,module_525ac.png,"{""type"":1,""answer"":[{""value"":""41/30"",""type"":""string""}]}",,,3,3,1,1,Enabled,,,
30193,525,525071,FIB,Add up the two fractions.,module_525ad.png,module_525ad.png,"{""type"":1,""answer"":[{""value"":""1/10"",""type"":""string""}]}",,,4,3,1,1,Enabled,,,
30194,525,525072,FIB,Add up the two fractions.,module_525ae.png,module_525ae.png,"{""type"":1,""answer"":[{""value"":""23/20"",""type"":""string""}]}",,,5,3,1,1,Enabled,,,
30195,525,525073,FIB,Add up the two fractions.,module_525af.png,module_525af.png,"{""type"":1,""answer"":[{""value"":""7/20"",""type"":""string""}]}",,,6,3,1,1,Enabled,,,
30196,525,525074,FIB,Add up the two fractions.,module_525ag.png,module_525ag.png,"{""type"":1,""answer"":[{""value"":1,""type"":""int""}]}",,,7,3,1,1,Enabled,,,
30197,525,525075,FIB,Add up the two fractions.,module_525ah.png,module_525ah.png,"{""type"":1,""answer"":[{""value"":""1/5"",""type"":""string""}]}",,,8,3,1,1,Enabled,,,
