,57,24796,131681,,"AB, GH",,,No,0,,,,,,
,57,24797,131682,,"AB, EF",,,No,0,,,,,,
,57,24797,131683,,"AB, GH",,,No,0,,,,,,
,57,24798,131684,,"AB, CD",,,No,0,,,,,,
,57,24798,131685,,"CD, EF",,,No,0,,,,,,
,57,24799,131686,,"CD, EF",,,No,0,,,,,,
,57,24799,131687,,none of the above,,,No,0,,,,,,
,57,24800,131688,,"CD, GH",,,No,0,,,,,,
,57,24800,131689,,"AB, EF",,,No,0,,,,,,
,57,24801,131690,,"AB, CD",,,No,0,,,,,,
,57,24801,131691,,"CD, GH",,,No,0,,,,,,
,57,24802,131692,,"AB, EF",,,No,0,,,,,,
,57,24802,131693,,"CD, EF",,,No,0,,,,,,
,57,24803,131694,,"AB, EF",,,No,0,,,,,,
,57,24803,131695,,"AB, CD",,,No,0,,,,,,
,57,24804,131696,,"AB, CD",,,No,0,,,,,,
,57,24804,131697,,"CD, EF",,,No,0,,,,,,
,57,24805,131698,,EF,,,No,0,,,,,,
,57,24805,131699,,CD,,,No,0,,,,,,
,57,24806,131700,,CD,,,No,0,,,,,,
,57,24806,131701,,GH,,,No,0,,,,,,
,57,24807,131702,,AB,,,No,0,,,,,,
,57,24807,131703,,EF,,,No,0,,,,,,
,57,24831,131704,,"AB, EF",,,Yes,1,,,,,,
,57,24832,131705,,"AB, EF",,,Yes,1,,,,,,
,57,24833,131706,,"AB, EF",,,Yes,1,,,,,,
,57,24834,131707,,"CD, GH",,,Yes,1,,,,,,
,57,24835,131708,,"AB, GH",,,Yes,1,,,,,,
,57,24836,131709,,"CD, EF",,,Yes,1,,,,,,
,57,24837,131710,,"AB, CD",,,Yes,1,,,,,,
,57,24838,131711,,None of the above,,,Yes,1,,,,,,
,57,24839,131712,,"CD, EF",,,Yes,1,,,,,,
,57,24840,131713,,"AB, GH",,,Yes,1,,,,,,
,57,24841,131714,,"AB, GH",,,Yes,1,,,,,,
,57,24842,131715,,"GH, IJ",,,Yes,1,,,,,,
,57,24843,131716,,"AB, EF",,,Yes,1,,,,,,
,57,24844,131717,,"CD, EF",,,Yes,1,,,,,,
,57,24845,131718,,IJ,,,Yes,1,,,,,,
,57,24831,131719,,"AB, CD",,,No,0,,,,,,
,57,24831,131720,,"CD, EF",,,No,0,,,,,,
,57,24832,131721,,"CD, EF",,,No,0,,,,,,
,57,24832,131722,,"AB, CD",,,No,0,,,,,,
,57,24833,131723,,"AB, CD",,,No,0,,,,,,
,57,24833,131724,,"CD, GH",,,No,0,,,,,,
,57,24834,131725,,"AB, EF",,,No,0,,,,,,
,57,24834,131726,,"CD, EF",,,No,0,,,,,,
,57,24835,131727,,"AB, EF",,,No,0,,,,,,
,57,24835,131728,,"AB, CD",,,No,0,,,,,,
,57,24836,131729,,"AB, CD",,,No,0,,,,,,
,57,24836,131730,,"AB, EF",,,No,0,,,,,,
,57,24837,131731,,"CD, EF",,,No,0,,,,,,
,57,24837,131732,,None of the above,,,No,0,,,,,,
,57,24838,131733,,"CD, EF",,,No,0,,,,,,
,57,24838,131734,,"AB, CD",,,No,0,,,,,,
,57,24839,131735,,"AB, CD",,,No,0,,,,,,
,57,24839,131736,,"AB, EF",,,No,0,,,,,,
,57,24840,131737,,"CD, EF",,,No,0,,,,,,
,57,24840,131738,,"AB, CD",,,No,0,,,,,,
,57,24841,131739,,"AB, CD",,,No,0,,,,,,
,57,24841,131740,,"CD, EF",,,No,0,,,,,,
,57,24842,131741,,"AB, CD",,,No,0,,,,,,
,57,24842,131742,,"AB, EF",,,No,0,,,,,,
,57,24843,131743,,"AB, CD",,,No,0,,,,,,
,57,24843,131744,,"GH, IJ",,,No,0,,,,,,
,57,24844,131745,,"GH, IJ",,,No,0,,,,,,
,57,24844,131746,,"AB, IJ",,,No,0,,,,,,
,57,24845,131901,,CD,,,No,0,,,,,,
,57,24845,131902,,EF,,,No,0,,,,,,
,57,24845,131903,,IJ,,,Yes,1,,,,,,
,60,24905,131904,,Range = Highest number - Average,,,No,0,,,,,,
,60,24906,131905,,The number that appears the least in a series of numbers,,,No,0,,,,,,
,60,24905,131906,,Range = Highest - Smallest number,,,Yes,1,,,,,,
,60,24906,131907,,a number that appears most often in a set of numbers,,,Yes,1,,,,,,
,60,24923,131908,,50%,,,Yes,1,,,,,,
,60,24924,131909,,50%,,,Yes,1,,,,,,
,60,24923,131910,,20%,,,No,0,,,,,,
,60,24923,131911,,100%,,,No,0,,,,,,
,60,24924,131912,,100%,,,No,0,,,,,,
,60,24924,131913,,75%,,,No,0,,,,,,
,60,24930,131914,,"The mean is the average,",,,Yes,1,,,,,,
,60,24930,131915,,The mean is the highest number in a series,,,No,0,,,,,,
,61,24984,,,Not equal,,,Yes,1,,,,,,
,61,24985,,,Not equal,,,Yes,1,,,,,,
,61,24986,,,Equal,,,Yes,1,,,,,,
,61,24987,,,Not equivalent,,,Yes,1,,,,,,
,61,24988,,,Equivalent,,,Yes,1,,,,,,
,61,24989,,,Equal,,,Yes,1,,,,,,
,61,24990,,,Not Equal,,,Yes,1,,,,,,
,61,24991,,,Not Equal,,,Yes,1,,,,,,
,61,24992,,,Not Equal,,,Yes,1,,,,,,
,61,24993,,,Not Equal,,,Yes,1,,,,,,
,61,24984,,,Equal,,,No,0,,,,,,
,61,24984,,,Not sure,,,No,0,,,,,,
,61,24985,,,Equal,,,No,0,,,,,,
,61,24985,,,Not sure,,,No,0,,,,,,
,61,24986,,,Not equal,,,No,0,,,,,,
,61,24986,,,Not sure,,,No,0,,,,,,
,61,24987,,,Equivalent,,,No,0,,,,,,
,61,24987,,,Not sure,,,No,0,,,,,,
,61,24988,,,Not equivalent,,,No,0,,,,,,
,61,24988,,,Not sure,,,No,0,,,,,,
,61,24989,,,Not Equal,,,No,0,,,,,,
,61,24989,,,Not Sure,,,No,0,,,,,,
,61,24990,,,Equal,,,No,0,,,,,,
,61,24990,,,Not Sure,,,No,0,,,,,,
,61,24991,,,Equal,,,No,0,,,,,,
,61,24991,,,Not Sure,,,No,0,,,,,,
,61,24992,,,Equal,,,No,0,,,,,,
,61,24992,,,Not Sure,,,No,0,,,,,,
,61,24993,,,Equal,,,No,0,,,,,,
,61,24993,,,Not Sure,,,No,0,,,,,,
,62,25040,,,14/49,,,Yes,1,,,,,,
,62,25041,,,15/14,,,Yes,1,,,,,,
,62,25040,,,2/14,,,No,0,,,,,,
,62,25041,,,29/49,,,No,0,,,,,,
,62,25046,,,>,,,Yes,1,,,,,,
,62,25047,,,>,,,Yes,1,,,,,,
,62,25048,,,>,,,Yes,1,,,,,,
,62,25049,,,>,,,Yes,1,,,,,,
,62,25050,,,>,,,Yes,1,,,,,,
,62,25051,,,>,,,Yes,1,,,,,,
,62,25052,,,=,,,Yes,1,,,,,,
,62,25053,,,<,,,Yes,1,,,,,,
,62,25054,,,>,,,Yes,1,,,,,,
,62,25046,,,<,,,No,0,,,,,,
,62,25046,,,=,,,No,0,,,,,,
,62,25047,,,<,,,No,0,,,,,,
,62,25047,,,=,,,No,0,,,,,,
,62,25048,,,<,,,No,0,,,,,,
,62,25048,,,=,,,No,0,,,,,,
,62,25049,,,<,,,No,0,,,,,,
,62,25049,,,=,,,No,0,,,,,,
,62,25050,,,<,,,No,0,,,,,,
,62,25050,,,=,,,No,0,,,,,,
,62,25051,,,<,,,No,0,,,,,,
,62,25051,,,=,,,No,0,,,,,,
,62,25052,,,<,,,No,0,,,,,,
,62,25052,,,>,,,No,0,,,,,,
,62,25053,,,=,,,No,0,,,,,,
,62,25053,,,>,,,No,0,,,,,,
,62,25054,,,=,,,No,0,,,,,,
,62,25054,,,<,,,No,0,,,,,,
,63,25204,,,EF,,,Yes,1,,,,,,
,63,25205,,,IJ,,,Yes,1,,,,,,
,63,25204,,,CD,,,No,0,,,,,,
,63,25204,,,AB,,,No,0,,,,,,
,63,25205,,,AB,,,No,0,,,,,,
,63,25205,,,EF,,,No,0,,,,,,
,502,25206,,,Triangle,,,Yes,1,,,,,,
,502,25207,,,Rectangle,,,Yes,1,,,,,,
,502,25208,,,Rectangle,,,Yes,1,,,,,,
,502,25209,,,semicircle,,,Yes,1,,,,,,
,502,25210,,,Triangle,,,Yes,1,,,,,,
,502,25211,,,Circle,,,Yes,1,,,,,,
,502,25212,,,cylinder,,,Yes,1,,,,,,
,502,25213,,,Circle,,,Yes,1,,,,,,
,502,25214,,,circle,,,Yes,1,,,,,,
,502,25215,,,Triangle,,,Yes,1,,,,,,
,502,25206,,,Square,,,No,0,,,,,,
,502,25206,,,Rectangle,,,No,0,,,,,,
,502,25207,,,Triangle,,,No,0,,,,,,
,502,25207,,,Square,,,No,0,,,,,,
,502,25208,,,Square,,,No,0,,,,,,
,502,25208,,,Triangle,,,No,0,,,,,,
,502,25209,,,Circle,,,No,0,,,,,,
,502,25209,,,Rectangle,,,No,0,,,,,,
,502,25210,,,Square,,,No,0,,,,,,
,502,25210,,,Rectangle,,,No,0,,,,,,
,502,25211,,,semicircle,,,No,0,,,,,,
,502,25211,,,cylinder,,,No,0,,,,,,
,502,25212,,,Rectangle,,,No,0,,,,,,
,502,25212,,,Square,,,No,0,,,,,,
,502,25213,,,semicircle,,,No,0,,,,,,
,502,25213,,,Square,,,No,0,,,,,,
,502,25214,,,semicircle,,,No,0,,,,,,
,502,25214,,,Rectangle,,,No,0,,,,,,
,502,25215,,,circle,,,No,0,,,,,,
,502,25215,,,Rectangle,,,No,0,,,,,,
,502,25225,,,Triangle,,,No,0,,,,,,
,502,25225,,,Right Triangle,,,Yes,1,,,,,,
