11,1,3,1,1111,Comparing,icon-comparing.png,icon-comparing.png,"As part of the ordinal number module, you will learn how to compare and contrast different numbers.",Grade 1: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/1/introduction/,0,12,0,12,Enabled,,,,,,
12,1,19,1,1112,Patterns,icon-patterns.png,icon-patterns.png,"Different patterns and sequences, are important to be described. You will learn to recognize different patterns using images or numbers and to describe patterns.",,,0,12,0,12,Enabled,,,,,,
13,1,15,1,1113,Money,icon-money.png,icon-money.png,Learning about money is a key life skill. This module focuses on teaching and how to deal with money.,,,0,12,0,12,Enabled,,,,,,
14,1,10,1,1114,Fractions,icon-fractions.png,icon-fractions.png,"This introduction to fraction focuses on understanding these fractions - 1/2, 1/3, 1/4 and 1/8's. You will also understand how a fraction is structured, with a numerator and denominator.",Grade 3: Number and Operations—Fractions,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
15,1,25,1,1115,Place Values,icon-values.png,icon-values.png,"In addition to counting, adding and subtraction, you will learn how numbers relate to each other, and for example, 10's can be thought of bundles of 1's.",Grade 1: Number and Operations in Base Ten,http://www.corestandards.org/Math/Content/1/introduction/,0,12,0,12,Enabled,,,,,,
16,1,1,1,1116,Addition- Skill Builders,icon-addition.png,icon-addition.png,Here you will review the addition module - this is a critical module to reinforce addition skills in Grade 1.,Grade 1: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/1/introduction/,0,12,0,12,Enabled,,,,,,
17,1,16,1,1117,Multiplication (Intro),icon-multiplication.png,icon-multiplication.png,"Moving beyond addition and subtraction, you will be introduced to multiplication - simple multiples of 2, 5 and 10.",,,0,12,0,12,Enabled,,,,,,
18,1,3,1,1118,Classification,icon-comparing.png,icon-comparing.png,Being able to group objects and things into categories is the focus here. You should begin to understand classifications.,,,0,12,0,12,Enabled,,,,,,
19,1,5,2,1201,Counting And Patterns,icon-counting.png,icon-counting.png,"In Grade 2, counting moves into the tens and hundreds, it builds upon knowledge acquired in Grade 1. Here you learn about ordinal numbers, odd and even numbers as well as basic patterns or sequencing of numbers.",Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
20,1,3,2,1202,Comparing And Ordering,icon-comparing.png,icon-comparing.png,"Comparing, and ordering numbers up to 1,000 is the main focus in this module. At the end of the module you should have mastered the relevant properties or values of numbers below 1,000.",Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
21,1,17,2,1203,Names Of Numbers,icon-numbers.png,icon-numbers.png,"In addition to understanding the numeric value of numbers, you have to be able to translate these numbers into words. This module focuses on putting words to the numbers.",Grade 2: Number and Operations in Base Ten,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
22,1,19,2,1204,Patterns,icon-patterns.png,icon-patterns.png,"Building upon module 1202, you now learn about sequences of numbers, symmetry, and different patterns.",,,0,12,0,12,Enabled,,,,,,
23,1,1,2,1205,"Addition, One Digit",icon-addition.png,icon-addition.png,Here you are learning basic addition in order to solve up to 2 step word problems. To learn how to do mental calculation involving addition of a 1-digit number and ones/tens/hundreds.,Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
24,1,23,2,1206,Subtraction One Digit,icon-subtraction.png,icon-subtraction.png,This module teaches you basic subtraction in order to solve up to 2 step word problems. To learn how to do mental calculation involving subtraction of a 1-digit number and ones/tens/hundreds.,Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
25,1,1,2,1207,Addition Two Digit,icon-addition.png,icon-addition.png,"You are learning addition algorithms of up to 2 digits, should learn how to add 2-step word problems and use mental calculation involving addition of a 2-digit number and ones/tens/hundreds.",Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
26,1,23,2,1208,Subtraction Two Digit,icon-subtraction.png,icon-subtraction.png,"Here you are learning the subtraction algorithms of up to 2 digits, should learn how to subtract 2-step word problems and use mental calculation involving subtraction of a 2-digit number and ones/tens/hundreds.",Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
27,1,1,2,1209,Addition Three Digit,icon-addition.png,icon-addition.png,Learning addition algorithms of up to 3 digits. You should be able to solve 2-step word problems and use mental calculation involving addition of a 3-digit number and ones/tens/hundreds.,Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
28,1,23,2,1210,Subtraction Three Digit,icon-subtraction.png,icon-subtraction.png,Learning subtraction algorithms of up to 3 digits. You should know how to solve 2-step word problems and use mental calculation involving subtraction of a 3-digit number and ones/tens/hundreds.,Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
29,1,,2,1211,Properties,NULL,NULL,"Learning inequalities and other basic concepts related to addition, subtraction, division. You will be able to relate facts, understand similar facts and basic inequalities.",,,0,12,0,12,Enabled,,,,,,
30,1,18,2,1212,Mixed Operations,icon-operations.png,icon-operations.png,You will learn strategies for addition and subtraction through application of properties of operations.,Grade 2: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
31,1,25,2,1213,Place Values,icon-values.png,icon-values.png,You will understand that the two digits of a two-digit number represent amounts of tens and ones and understand even special cases by placing values.,Grade 2: Number and Operations in Base Ten,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
32,1,8,2,1214,Estimation And Rounding,icon-estimation.png,icon-estimation.png,"Estimation helps you learn how to make the best guess by looking at pictures and learn how to estimate to the nearest ten and rounding numbers - up, down.",,,0,12,0,12,Enabled,,,,,,
33,1,13,2,1215,Logical Reasoning,icon-logical.png,icon-logical.png,Understanding logic is a key skill for solving complex problems. You will learn about various logical reasoning problems.,,,0,12,0,12,Enabled,,,,,,
34,1,15,2,1216,Money,icon-money.png,icon-money.png,"Learning about money is a key life skill. This module focuses on teaching you how to count money, read and write money in decimal notation, compare and convert and solve word problems involving money in dollars and cents.",,,0,12,0,12,Enabled,,,,,,
35,1,24,2,1217,Time,icon-time.png,icon-time.png,"Learning how to tell time is another key life skill. This module focuses on teaching you how to tell time to 5 minutes, use of abbreviations and draw hands on the clock to show time and duration.",Grade 2: Measurement and Data,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
36,1,12,2,1218,Data And Graphs,icon-graphs.png,icon-graphs.png,"A key module, you are learning how to read and interpret data from picture graphs with scales in this module.",,,0,12,0,12,Enabled,,,,,,
37,1,14,2,1219,Measurement,icon-measurement.png,icon-measurement.png,"You will use the skills from this module in your everyday life. This module focuses on teaching you how to measure length in meters/centimeters, mass in kilograms/grams and volume of liquid in liters.",Grade 2: Measurement and Data,http://www.corestandards.org/Math/Content/2/introduction/,0,12,0,12,Enabled,,,,,,
38,1,10,2,1220,Fractions,icon-fractions.png,icon-fractions.png,"This module focuses on learning about fraction as part of a whole. You will understand notation and representations of fractions, compare and order fractions with denominators of given fractions and about unit fractions.",,,0,12,0,12,Enabled,,,,,,
39,1,20,2,1221,Probability And Statistics,icon-probability.png,icon-probability.png,"This module focuses on learning about probability and statistics. You will learn the concepts of more, less, certain, probable and unlikely. It includes learning about some basic concepts of ranges of numbers, median and mode and use of graph to understand them.",,,0,12,0,12,Enabled,,,,,,
40,1,16,2,1222,Multiplication,icon-multiplication.png,icon-multiplication.png,"Here you will learn about multiplication tables of 2, 3, 4, 5 and 10, the use of ÷ and the relationship between multiplication and division. It also involves solving 1-step word problems involving multiplication and division within multiplication tables.",,,0,12,0,12,Enabled,,,,,,
41,1,7,2,1223,Division,icon-division.png,icon-division.png,"This module focuses on multiplication tables of 2, 3, 4, 5 and 10, the use of ÷ and the relationship between multiplication and division. It also involves solving 1-step word problems involving multiplication and division within multiplication tables.",,,0,12,0,12,Enabled,,,,,,
42,1,17,3,1301,Numbers And Comparing,icon-numbers.png,icon-numbers.png,"Your counting skills now move into the hundreds and thousands. Here,you will learn about number notation, representation and place values and will also learn how to read and write numbers in numerals and in words.",,,0,12,0,12,Enabled,,,,,,
43,1,25,3,1302,Place Values,icon-values.png,icon-values.png,"When you are done, you will understand that the three digits of a three-digit number represent amounts of hundreds, tens and ones including placing values up to 1000, counting within 1000; and skip-count by 5's, 10's, 500's and 100's.",Grade 3: Number and Operations in Base Ten,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
44,1,1,3,1303,Addition,icon-addition.png,icon-addition.png,This module involves learning how to add (up to 4 digits) up to 999. It pushes you to learn how to solve up to 2-step word problems involving addition and be able to do mental calculation involving 2-digit numbers and even understand special cases.,Grade 3: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
45,1,23,3,1304,Subtraction,icon-subtraction.png,icon-subtraction.png,This module involves learning how to subtract (up to 4 digits) up to 999. It pushes you to learn how to solve up to 2-step word problems involving subtraction and be able to do mental calculation involving 2-digit numbers and learn subtraction with borrowing.,Grade 3: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
46,1,16,3,1305,Multiplication,icon-multiplication.png,icon-multiplication.png,"This module involves learning about multiplication tables of 6,7, 8 and 9 and multiplying within the tables. It teaches you how to multiply (up to 3 digits by 1 digit), solve up to 2-step word problems involving the operations and mental calculation.",Grade 3: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
47,1,7,3,1306,Division,icon-division.png,icon-division.png,"This module involves learning about division tables of 6,7, 8 and 9 and dividing within the tables. It teaches you how to divide (up to 3 digits by 1 digit), solve up to 2-step word problems involving the operations and mental calculation.",Grade 3: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
48,1,18,3,1307,Mixed Operations,icon-operations.png,icon-operations.png,"It involves learning addition, subtraction, multiplication and division facts. It pushes you to learn about all the four operations to solve multi-step word problems and learn how to interpret data in tables.",Grade 3: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
49,1,,3,1308,Properties,NULL,NULL,"You will understand the properties of additions, subtraction, multiplication and division, the use of parentheses for this operations and distribution properties at the end of this module.",,,0,12,0,12,Enabled,,,,,,
50,1,18,3,1309,Equations And Variables,icon-operations.png,icon-operations.png,"In this beginning algebra module,you will learns how to identify basic equations and variables. It also involves translating word problems into equations.",Grade 3: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
51,1,8,3,1310,Estimation And Rounding,icon-estimation.png,icon-estimation.png,"Here you will learn how to the nearest 10 or 100, round money values and estimate sums, ratios and differences.",,,0,12,0,12,Enabled,,,,,,
52,1,13,3,1311,Logical Reasoning,icon-logical.png,icon-logical.png,This module teaches you how to use different logical reasoning to solve problems.,,,0,12,0,12,Enabled,,,,,,
53,1,15,3,1312,Money,icon-money.png,icon-money.png,"In this module you learn how to count coins and bills - up to $5 bill and understand the use of money for purchases, making change and learn about price lists. It also involves addition, subtraction, multiplication and division of money amounts.",Grade 3: Measurement and Data,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
54,1,24,3,1313,Time,icon-time.png,icon-time.png,"Learning how to tell time is important, here you learn the use of 'past' and 'to' to tell time. It also involves, measuring and converting time in hours and minutes and solving problems involving time in hours and minutes.",Grade 3: Measurement and Data,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
55,1,12,3,1314,Data And Graphs,icon-graphs.png,icon-graphs.png,"In this module, you will learn to read and interpret data from bar graphs. It involves using different scales on axis and solving 1-step problems using data from bar graphs.",Grade 3: Measurement and Data,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
56,1,18,3,1315,Measurement,icon-measurement.png,icon-measurement.png,"This module focuses on teaching you practical skills - how to measure lengths, mass, and volume. You will also learn how to solve word problems involving length/mass/volume/capacity (excluding fractions and compound units).",Grade 3: Operations and Algebraic Thinking,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
57,1,11,3,1316,Geometry: Lines,icon-geometry.png,icon-geometry.png,"In this geometry module,you master the concepts of angles, and the calculation of area and perimeter. It involves learning about perpendicular and parallel lines and how to measure area in square units, cm and m, inches and feet.",Grade 3: Geometry,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
58,1,10,3,1317,Fractions,icon-fractions.png,icon-fractions.png,"This module about fraction focuses on understanding 1/5, 1/10,and 1/1000's. You will also understand how to compare fractions with the same denominator, fractions with the same numerator and fractions with the same numerator or denominator.",,,0,12,0,12,Enabled,,,,,,
59,1,6,3,1318,Decimals,icon-decimal.png,icon-decimal.png,This second level decimals course will teach you how to convert between decimals and fractions and vice versa. It also involves comparing decimals and order decimals.,,,0,12,0,12,Enabled,,,,,,
60,1,20,3,1319,Probability And Statistics,icon-probability.png,icon-probability.png,"In this module, you will learn how to collect and organize data. It involves learning basic statistics metrics - mean, average, mode, median, min, max and interpret charts and graphs to identify these metrics.",,,0,12,0,12,Enabled,,,,,,
61,1,10,3,1320,Equivalent Fractions,icon-fractions.png,icon-fractions.png,"In this module about fractions, you will learn the usage of area models and about pictorial models of fractions. It involves learning, identifying and solving equivalent fractions and plotting fractions on a line graph and how to reduce fractions to the lowest common denominator.",Grade 3: Number and Operations—Fractions,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
62,1,10,3,1321,Compare Fractions,icon-fractions.png,icon-fractions.png,"This module involves learning, identifying and solving comparison fractions. It also includes plotting fractions on a line graph, reduce fractions to the lowest common denominator and order or sequence fractions.",Grade 3: Number and Operations—Fractions,http://www.corestandards.org/Math/Content/3/introduction/,0,12,0,12,Enabled,,,,,,
63,1,18,3,1322,Operations With Fractions,icon-operations.png,icon-operations.png,"In this module you will learn to decompose fractions, and about addition and subtraction using fractions.",,,0,12,0,12,Enabled,,,,,,
64,1,1,4,1401,Addition,icon-addition.png,icon-addition.png,"Here, you will learn about number notation, representation and place values (ten thousands, thousands, hundreds, tens, ones).",,,0,12,0,12,Enabled,,,,,,
65,1,17,4,1402,Number Sense,icon-numbers.png,icon-numbers.png,"This module will help you learn how to convert numbers and learn about number placement on scales, line graphs and other visuals, roman numerals, prime, composite, even and odd numbers, inequalities and how to compare numbers up to 1,000,000.",,,0,12,0,12,Enabled,,,,,,
66,1,1,4,1403,Addition large numbers,icon-addition.png,icon-addition.png,You will learn how to add numbers up to millions. It involves use of word problems to add numbers up to millions and solving up to 2-step word problems involving addition.,,,0,12,0,12,Enabled,,,,,,
67,1,23,4,1404,Subtraction,icon-subtraction.png,icon-subtraction.png,This module focuses on how to subtract numbers up to millions. It involves use of word problems to subtract numbers up to millions and solving up to 2-step word problems involving subtraction.,,,0,12,0,12,Enabled,,,,,,
68,1,16,4,1405,Multiplication,icon-multiplication.png,icon-multiplication.png,This module will help you learn multiplication facts to 12. It involves multiplication of 1-digit numbers by 3-digit or 4-digit numbers;,,,0,12,0,12,Enabled,,,,,,
69,1,7,4,1406,Division,icon-division.png,icon-division.png,In this module you will learn: division of 2-digit numbers by 1-digit numbers; division of larger numbers by 1-digit numbers; division of number ending in zeroes by 1-digit numbers; and other divisibility rules.,,,0,12,0,12,Enabled,,,,,,
70,1,18,4,1407,Mixed Operations,icon-operations.png,icon-operations.png,It involves learning multiplication of up to 4 digits by 1 digit and up to 3 digits by 1 digit and learning division of up to 4 digits by 1 digit. You will learn how to solve up to 3-step word problems involving the 4 operations.,,,0,12,0,12,Enabled,,,,,,
71,1,2,4,1408,Algebra,icon-algebra.png,icon-algebra.png,This module will help you learn the basics of Algebra including the use of letters or variables to represent the parts of the expression and solving for unknowns.,,,0,12,0,12,Enabled,,,,,,
72,1,18,4,1409,Functions,icon-operations.png,icon-operations.png,This module covers input/output tables with 4 operations. It involves completing a table for a two variable relationships. It also involves writing and graphing a two-variable relationship.,,,0,12,0,12,Enabled,,,,,,
73,1,12,4,1410,Coordinate Graphs,icon-graphs.png,icon-graphs.png,"This module involves reading and interpreting data from tables/line graphs, solving 1-step problems using data from tables/graphs, coordinating graphs review, graph points on a coordinate plane, relative coordinates and coordinate graphs as maps",,,0,12,0,12,Enabled,,,,,,
74,1,12,4,1411,Data And Graphs,icon-graphs.png,icon-graphs.png,"Here you will learn how to read a table and how to create and interpret different types of graphs (line/bar/circle) in this module. It also involves creation and interpretation of line plots, frequency charts and stem-and-leaf plots",,,0,12,0,12,Enabled,,,,,,
75,1,13,4,1412,Logical Reasoning,icon-logical.png,icon-logical.png,"In this module, you will learn how to find two numbers based on sum and difference. It also includes finding numbers based on sum, difference, product and quotient and finding the order.",,,0,12,0,12,Enabled,,,,,,
76,1,19,4,1413,Patterns Sequencing,icon-patterns.png,icon-patterns.png,"This module is about patterns sequences. You will learn geometric growth patterns, increasing growth patterns, numeric patterns, patterns involving addition and multiplication. It also includes mixed patterns review.",,,0,12,0,12,Enabled,,,,,,
77,1,15,4,1414,Money,icon-money.png,icon-money.png,"This is a more advance module on money - you will learn how to compare and round money amounts. It also involves four operations for computation of money amounts, making change and price lists with addition, subtraction and multiplication.",,,0,12,0,12,Enabled,,,,,,
78,1,14,4,1415,Measurement,icon-measurement.png,icon-measurement.png,Here you will learn how to find one dimension of a rectangle given the other dimension and its area/perimeter and find the length of one side of a square given its area/perimeter.,,,0,12,0,12,Enabled,,,,,,
79,1,24,4,1416,Time,icon-time.png,icon-time.png,"This module will help you master time measurement, specifically learn how to measure time in seconds, use and solve problems involving time in 24-hour clock.",,,0,12,0,12,Enabled,,,,,,
80,1,11,4,1417,Geometry,icon-geometry.png,icon-geometry.png,"In this geometry module, you will learn about polygons, adjacent angle, parts of a circle, area of squares and rectangles, area of complex figures, area between two rectangles, and how to compare area and perimeter of two figures.",,,0,12,0,12,Enabled,,,,,,
81,1,10,4,1418,Fraction Equivalence And Ordering,icon-fractions.png,icon-fractions.png,Here you will review the fractions. This is a critical module to reinforce your knowledge about fractions.,,,0,12,0,12,Enabled,,,,,,
82,1,10,4,1419,Add And Subtract Fractions With Like Denominators,icon-fractions.png,icon-fractions.png,"In this module, you will learn how to decompose fractions into unit fractions and into multiple ways. It involves adding and subtracting fractions with like denominators using number lines.",,,0,12,0,12,Enabled,,,,,,
83,1,10,4,1420,Estimation,icon-estimation.png,icon-estimation.png,"In this module, you will learn how to decompose fractions into unit fractions and into multiple ways. It involves adding and subtracting fractions with un- like denominators using number lines.",,,0,12,0,12,Enabled,,,,,,
84,1,10,4,1421,Multiply Fractions,icon-fractions.png,icon-fractions.png,This module involves multiplication of fractions where you will learn how to multiply unit fractions and fractions by whole numbers using number lines and models; scale whole numbers by fractions and multiply fractions by whole numbers.,,,0,12,0,12,Enabled,,,,,,
85,1,6,4,1422,Decimals,icon-decimal.png,icon-decimal.png,"Here you will learn to identify what decimal number is illustrated, model decimals, decimals expressed in words. It involves placing values in decimal numbers, equivalent decimals, graphing decimals, converting fractions and mixed numbers to decimals etc.",,,0,12,0,12,Enabled,,,,,,
86,1,1,4,1423,Add And Subtract Decimals,icon-addition.png,icon-addition.png,"In this module, you will learn how to add 3 or more decimals; complete the addition or subtraction sentence; work with inequalities with addition and subtraction; estimate sums and differences and solve problems using diagrams.",,,0,12,0,12,Enabled,,,,,,
87,1,20,4,1424,Probability And Statistics,icon-probability.png,icon-probability.png,"Here, you will learn how to calculate probability, make predictions and be familiar with mean, median, mode and range. It will also involve interpretation of charts to find mean, median, mode and range.",,,0,12,0,12,Enabled,,,,,,
88,1,25,5,1501,Place Values And Number Sense,icon-values.png,icon-values.png,"Here, you will be able to read and write numbers in numerals and in words, compare and order numbers up to 100,000 and round off numbers to the nearest 10, 100 or 1,000.",,,0,12,0,12,Enabled,,,,,,
89,1,11,5,1502,Geometry,icon-geometry.png,icon-geometry.png,"This geometry module reinforces the geometry principles including identification of 2-dimensional and 3-dimensional shapes, polygons, classification of quadrilaterals, measurement of angles, area of squares, rectangles, triangles and circle and volumes.",,,0,12,0,12,Enabled,,,,,,
90,1,6,5,1503,Decimals,icon-decimal.png,icon-decimal.png,"You will learn about decimals up to 3 decimal places, addition, subtraction, multiplication and division of decimals, solving word problems with 4 operations, rounding off answers to a specified degree of accuracy, and estimation of answers in calculations",,,0,12,0,12,Enabled,,,,,,
91,1,1,5,1504,Addition,icon-addition.png,icon-addition.png,"In this module, you will learn how to add and subtract whole numbers up to the billions, complete addition and subtraction sentences, fill in the missing digits, work with inequalities and estimate sums and differences of whole numbers",,,0,12,0,12,Enabled,,,,,,
92,1,1,5,1505,Addition Decimals,icon-addition.png,icon-addition.png,"In this module, you will learn how to add and subtract decimal numbers. It involves completing the addition or subtraction sentence; inequalities with decimal addition and subtraction and estimating sums and differences of decimals",,,0,12,0,12,Enabled,,,,,,
93,1,16,5,1506,Multiplication,icon-multiplication.png,icon-multiplication.png,"This module will help you learn how to multiply by 1-digit, 2-digit and 3-digit numbers. It involves multiplication patterns over increasing place values, multiplication of numbers ending in zeroes, properties of multiplication, and box and lattice multiplication",,,0,12,0,12,Enabled,,,,,,
94,1,16,5,1507,Multiply Decimals,icon-multiplication.png,icon-multiplication.png,"This modules is about multiplying a decimal by: the power of ten, a one-digit whole number, and a multi-digit whole number; multiplying decimals and whole numbers; multiplying money amounts; multiplying three or more numbers, one of which is a decimal",,,0,12,0,12,Enabled,,,,,,
95,1,7,5,1508,Division,icon-division.png,icon-division.png,"This module will help you learn division facts, division of multi digit numbers by 1-digit numbers and interpreting remainders. It also involves estimating quotients, division patterns over increasing place values and dividing numbers ending in zeroes",,,0,12,0,12,Enabled,,,,,,
96,1,7,5,1509,Division With Decimals,icon-division.png,icon-division.png,You will learn how to divide by powers of ten. It includes decimal division over increasing place values and division with decimal quotients,,,0,12,0,12,Enabled,,,,,,
97,1,13,5,1510,Parenthesis, , ,Solving equations with parenthesis,,,0,12,0,12,Enabled,,,,,,
98,1,17,5,1511,Prime and Composite Numbers,icon-numbers.png,icon-numbers.png,"This module is about number theory. You will learn about prime and composite numbers, divisibility rules, greatest common factor and least common multiple",,,0,12,0,12,Enabled,,,,,,
99,1,10,5,1512,Fractions,icon-fractions.png,icon-fractions.png,Here you will review the fractions module,,,0,12,0,12,Enabled,,,,,,
100,1,10,5,1513,1,icon-fractions.png,icon-fractions.png,"You will learn how to decompose fractions, add and subtract fractions with like and unlike denominators using number lines, mixed numbers with like denominators, 3 or more fractions with unlike denominators, compare sums and differences of unit fractions",,,0,12,0,12,Enabled,,,,,,
101,1,10,5,1513,Multiply Fractions,icon-fractions.png,icon-fractions.png,"In this module you will learn to multiply unit fractions by whole numbers using number lines and model; multiply two unit fractions using models; scale whole numbers by fractions, fractions by fractions and mixed numbers by fractions",,,0,12,0,12,Enabled,,,,,,
102,1,10,5,1514,Divide Fractions,icon-fractions.png,icon-fractions.png,"In this module, you will learn how to divide unit fractions by whole numbers and vice versa, divide whole numbers by unit fractions using models, divide whole numbers by fractions, divide two fractions and divide fractions and mixed numbers",,,0,12,0,12,Enabled,,,,,,
103,1,18,5,1515,Mixed Operations,icon-operations.png,icon-operations.png,"This module will teach ______ how to add, subtract, multiply and divide whole numbers, decimals, fractions and mixed numbers. It also involves writing numerical expressions and performing multiple operations with whole numbers.",,,0,12,0,12,Enabled,,,,,,
104,1,2,5,1516,Basic Algebra,icon-algebra.png,icon-algebra.png,This module involves writing variable equations; solving equations with whole numbers and decimals; finding value using 2-variable equation; completing tables for a 2-variable relationship; and writing a 2-variable equation,,,0,12,0,12,Enabled,,,,,,
105,1,12,5,1517,Coordinate Graphs,icon-graphs.png,icon-graphs.png,"You will be able to coordinate graphs review (whole numbers only) and coordinate graphs with decimals and negative numbers and graph points on a coordinate plane, coordinate graphs as maps, and understand relative coordinates and quadrants once done",,,0,12,0,12,Enabled,,,,,,
106,1,12,5,1518,Data Ad Graphs,icon-graphs.png,icon-graphs.png,"You will learn to analyze data in this module - interpret, calculate and solve word problems using data and graphs, read and interpret tables and bar/line/coordinate/pie graphs",,,0,12,0,12,Enabled,,,,,,
107,1,19,5,1519,Patterns And Sequence,icon-patterns.png,icon-patterns.png,"This module is about patterns sequences. You will learn geometric growth patterns, increasing growth patterns, patterns involving addition and multiplication and numeric patterns. It also includes mixed patterns review",,,0,12,0,12,Enabled,,,,,,
108,1,4,5,1522,Exponents And Square Roots,icon-exponents.png,icon-exponents.png,Working with exponents and square roots,,,0,12,0,12,Enabled,,,,,,
