,114,37887,11400301,,-2,,,No,0,1,,,,,
,114,37887,11400302,,2,,,No,0,1,,,,,
,114,37887,11400303,,0,,,Yes,1,1,,,,,
,114,37888,11400401,,-8,,,Yes,1,1,,,,,
,114,37888,11400402,,8,,,No,0,1,,,,,
,114,37888,11400403,,0,,,No,0,1,,,,,
,114,37889,11400501,,-20,,,No,0,1,,,,,
,114,37889,11400502,,20,,,Yes,1,1,,,,,
,114,37889,11400503,,0,,,No,0,1,,,,,
,114,37890,11400601,,-25,,,No,0,1,,,,,
,114,37890,11400602,,25,,,No,0,1,,,,,
,114,37890,11400603,,0,,,Yes,1,1,,,,,
,114,37891,11400701,,-1,,,Yes,1,1,,,,,
,114,37891,11400702,,1,,,No,0,1,,,,,
,114,37891,11400703,,0,,,No,0,1,,,,,
,114,37892,11400801,,-1,,,No,0,1,,,,,
,114,37892,11400802,,1,,,Yes,1,1,,,,,
,114,37892,11400803,,0,,,No,0,1,,,,,
,114,37893,11400901,,-5,,,No,0,1,,,,,
,114,37893,11400902,,5,,,No,0,1,,,,,
,114,37893,11400903,,0,,,Yes,1,1,,,,,
,114,37894,11401001,,-3,,,Yes,1,1,,,,,
,114,37894,11401002,,3,,,No,0,1,,,,,
,114,37894,11401003,,0,,,No,0,1,,,,,
,114,37895,11401101,,-24,,,No,0,1,,,,,
,114,37895,11401102,,24,,,Yes,1,1,,,,,
,114,37895,11401103,,0,,,No,0,1,,,,,
,114,37896,11401201,,-9,,,No,0,1,,,,,
,114,37896,11401202,,9,,,No,0,1,,,,,
,114,37896,11401203,,0,,,Yes,1,1,,,,,
,127,38623,127016001,,2(x - y) = 5,,,No,0,1,,,,,
,127,38623,127016002,,2(y - x) = 5,,,Yes,1,1,,,,,
,127,38624,127017001,,x + 20,,,Yes,1,1,,,,,
,127,38624,127017002,,x - 20,,,No,0,1,,,,,
,127,38625,127018001,,5x,,,Yes,1,1,,,,,
,127,38625,127018002,,5xy,,,No,0,1,,,,,
,127,38626,127019001,,a = 2 + 0.5x,,,Yes,1,1,,,,,
,127,38626,127019002,,a + 2 + 0.5x,,,No,0,1,,,,,
,127,38627,127020001,,x + y = 20,,,No,0,1,,,,,
,127,38627,127020002,,x + 3y = 20,,,Yes,1,1,,,,,
,127,38628,127021001,,x + y = 24,,,No,0,1,,,,,
,127,38628,127021002,,2x + 2y = 24,,,Yes,1,1,,,,,
,130,38791,130004001,,1500,,,No,0,1,,,,,
,130,38791,130004002,,5000,,,No,0,1,,,,,
,130,38791,130004003,,1100,,,Yes,1,1,,,,,
,130,38791,130004004,,1000,,,No,0,1,,,,,
,539,39088,539001,A,"(7, 1)",,,Yes,1,1,,,,,
,539,39088,539001,B,"(3, 11)",,,No,0,1,,,,,
,539,39088,539001,C,"(2, 9)",,,No,0,1,,,,,
,539,39089,539002,A,"(8, 4)",,,No,0,1,,,,,
,539,39089,539002,B,"(1, 4)",,,No,0,1,,,,,
,539,39089,539002,C,"(5, 16)",,,Yes,1,1,,,,,
,539,39090,539003,A,"(1,1)",,,No,0,1,,,,,
,539,39090,539003,B,"(7,10)",,,No,0,1,,,,,
,539,39090,539003,C,"(2,3)",,,Yes,1,1,,,,,
,539,39091,539004,A,"(6, 1)",,,No,0,1,,,,,
,539,39091,539004,B,"(1, 6)",,,No,0,1,,,,,
,539,39091,539004,C,"(1, 8)",,,Yes,1,1,,,,,
,539,39092,539005,A,"(1, 0)",,,Yes,1,1,,,,,
,539,39092,539005,B,"(2, 3)",,,No,0,1,,,,,
,539,39092,539005,C,"(-6, 1)",,,No,0,1,,,,,
,539,39128,539041,A,two solutions,,,No,0,1,,,,,
,539,39128,539041,B,a unique solution,,,No,0,1,,,,,
,539,39128,539041,C,infinite solutions,,,Yes,1,1,,,,,
,539,39129,539042,A,"(a, 0)",,,Yes,1,1,,,,,
,539,39129,539042,B,"(0, y)",,,No,0,1,,,,,
,539,39129,539042,C,"(x, y)",,,No,0,1,,,,,
,539,39130,539043,A,"(a, a)",,,Yes,1,1,,,,,
,539,39130,539043,B,"(0, a)",,,No,0,1,,,,,
,539,39130,539043,C,"(a, 0)",,,No,0,1,,,,,
,539,39131,539044,A,quadrant II,,,No,0,1,,,,,
,539,39131,539044,B,quadrant I,,,Yes,1,1,,,,,
,539,39131,539044,C,quadrant IV,,,No,0,1,,,,,
,539,39132,539045,A,reamins the same,,,Yes,1,1,,,,,
,539,39132,539045,B,changes in case of the multiplication only,,,No,0,1,,,,,
,539,39132,539045,C,changes in case of division only,,,No,0,1,,,,,
,541,39158,541011,A,Equation,,,No,0,1,,,,,
,541,39158,541011,B,Inequality,,,Yes,1,1,,,,,
,541,39158,541011,C,Expression,,,No,0,1,,,,,
,541,39159,541012,A,,module541aa.png,,No,0,1,,,,,
,541,39159,541012,B,,module541ab.png,,No,0,1,,,,,
,541,39159,541012,C,,module541ac.png,,No,0,1,,,,,
,541,39159,541012,D,,module541ad.png,,Yes,1,1,,,,,
,541,39160,541013,A,,module541ae.png,,No,0,1,,,,,
,541,39160,541013,B,,module541af.png,,Yes,1,1,,,,,
,541,39160,541013,C,,module541ag.png,,No,0,1,,,,,
,541,39160,541013,D,,module541ah.png,,No,0,1,,,,,
,541,39161,541014,A,,module541ai.png,,No,0,1,,,,,
,541,39161,541014,B,,module541aj.png,,No,0,1,,,,,
,541,39161,541014,C,,module541ak.png,,Yes,1,1,,,,,
,541,39161,541014,D,,module541al.png,,No,0,1,,,,,
,541,39162,541015,A,,module541am.png,,No,0,1,,,,,
,541,39162,541015,B,,module541an.png,,No,0,1,,,,,
,541,39162,541015,C,,module541ao.png,,Yes,1,1,,,,,
,541,39162,541015,D,,module541ap.png,,No,0,1,,,,,
,541,39163,541016,A,,module541aq.png,,No,0,1,,,,,
,541,39163,541016,B,,module541ar.png,,No,0,1,,,,,
,541,39163,541016,C,,module541as.png,,No,0,1,,,,,
,541,39163,541016,D,,module541at.png,,Yes,1,1,,,,,
,540,39228,540021,A,2(x + 7),,,No,0,1,,,,,
,540,39228,540021,B,2x + 7,,,Yes,1,1,,,,,
,540,39228,540021,C,2(x – 7),,,No,0,1,,,,,
,540,39229,540022,A,6 – 2x,,,Yes,1,1,,,,,
,540,39229,540022,B,6 – x2,,,No,0,1,,,,,
,540,39229,540022,C,2x – 6,,,No,0,1,,,,,
,540,39230,540023,A,½(5 – x),,,No,0,1,,,,,
,540,39230,540023,B,½(x – 5),,,No,0,1,,,,,
,540,39230,540023,C,5 – ½ x,,,Yes,1,1,,,,,
,540,39231,540024,A,4(2x – 6),,,No,0,1,,,,,
,540,39231,540024,B,4(x – 6),,,Yes,1,1,,,,,
,540,39231,540024,C,4(2x + 6),,,No,0,1,,,,,
,540,39232,540025,A,4x – 8,,,No,0,1,,,,,
,540,39232,540025,B,4(x – 8),,,No,0,1,,,,,
,540,39232,540025,C,8 – 4x,,,Yes,1,1,,,,,
,540,39233,540026,A,number,,,No,0,1,,,,,
,540,39233,540026,B,variable,,,Yes,1,1,,,,,
,540,39233,540026,C,constant,,,No,0,1,,,,,
,540,39234,540027,A,number,,,No,0,1,,,,,
,540,39234,540027,B,coefficient,,,No,0,1,,,,,
,540,39234,540027,C,constant,,,Yes,1,1,,,,,
,540,39235,540028,A,expression,,,Yes,1,1,,,,,
,540,39235,540028,B,inequality,,,No,0,1,,,,,
,540,39235,540028,C,term,,,No,0,1,,,,,
,540,39236,540029,A,expression,,,No,0,1,,,,,
,540,39236,540029,B,equation,,,Yes,1,1,,,,,
,540,39236,540029,C,term,,,No,0,1,,,,,
,540,39237,540030,A,number,,,No,0,1,,,,,
,540,39237,540030,B,coefficient,,,Yes,1,1,,,,,
,540,39237,540030,C,constant,,,No,0,1,,,,,
