,141,13085,21135,,teacher,,Y,1,,,,,
,141,13085,21136,,doctors,,N,0,,,,,
,141,13085,21137,,officers,,N,0,,,,,
,141,13086,21138,,apple,,Y,1,,,,,
,141,13086,21139,,bananas,,N,0,,,,,
,141,13086,21140,,grapes,,N,0,,,,,
,141,13086,21141,,berries,,N,0,,,,,
,141,13087,21142,,birds,,N,0,,,,,
,141,13087,21143,,bugs,,N,0,,,,,
,141,13087,21144,,snake,,Y,1,,,,,
,141,13087,21145,,dogs,,N,0,,,,,
,141,13088,21146,,Parents,,N,0,,,,,
,141,13088,21147,,uncles,,N,0,,,,,
,141,13088,21148,,aunts,,N,0,,,,,
,141,13088,21149,,child,,Y,1,,,,,
,142,13106,21154,,s,,Y,1,,,,,
,142,13106,21155,,es,,N,0,,,,,
,142,13107,21156,,Words that end with -ch when plural add -s.,,N,0,,,,,
,142,13107,21157,,Words that end with -ch when plural add -es.,,Y,1,,,,,
,142,13108,21158,,Words that end with -sh when plural add -es.,,Y,1,,,,,
,142,13108,21159,,Words that end with -sh when plural add -s.,,N,0,,,,,
,142,13109,21160,,Words that end with -x when plural add -es.,,Y,1,,,,,
,142,13109,21161,,Words that end with -x when plural add -s.,,N,0,,,,,
,142,13110,21162,,Words that end with -ss when plural add -s.,,N,0,,,,,
,142,13110,21163,,Words that end with -ss when plural add -es.,,Y,1,,,,,
,142,13111,21164,,TRUE,,Y,1,,,,,
,142,13111,21165,,FALSE,,N,0,,,,,
,142,13113,21172,,frogs,,Y,1,,,,,
,142,13113,21173,,froges,,N,0,,,,,
,142,13113,21174,,frog,,N,0,,,,,
,142,13114,21175,,boxs,,N,0,,,,,
,142,13114,21176,,boxes,,Y,1,,,,,
,142,13114,21177,,box,,N,0,,,,,
,142,13115,21178,,beach,,N,0,,,,,
,142,13115,21179,,beaches,,Y,1,,,,,
,142,13115,21180,,beachs,,N,0,,,,,
,142,13116,21181,,hisss,,N,0,,,,,
,142,13116,21182,,hisses,,Y,1,,,,,
,142,13116,21183,,hiss,,N,0,,,,,
,142,13117,21184,,ashes,,Y,1,,,,,
,142,13117,21185,,ashs,,N,0,,,,,
,142,13117,21186,,ash,,N,0,,,,,
,142,13125,21194,,Most plural nouns end in -s.,,Y,1,,,,,
,142,13125,21195,,Most plural nouns end in -ies.,,N,0,,,,,
,142,13125,21196,,Most plural nouns end in -es.,,N,0,,,,,
,143,13126,21197,,a noun that shows of something is a boy or girl and how many of it there is.,,N,0,,,,,
,143,13126,21198,,a noun that is used instead of a name.,,N,0,,,,,
,143,13126,21199,,a noun that shows how many of something there is.,,N,0,,,,,
,143,13126,21200,,all of the above,,Y,1,,,,,
,143,13127,21201,,she,,Y,1,,,,,
,143,13127,21202,,he,,N,0,,,,,
,143,13127,21203,,we,,N,0,,,,,
,143,13128,21204,,it,,N,0,,,,,
,143,13128,21205,,him,,Y,1,,,,,
,143,13128,21206,,they,,N,0,,,,,
,143,13129,21207,,I,,Y,1,,,,,
,143,13129,21208,,you,,N,0,,,,,
,143,13129,21209,,us,,N,0,,,,,
,143,13130,21210,,You,,Y,1,,,,,
,143,13130,21211,,them,,N,0,,,,,
,143,13130,21212,,us,,N,0,,,,,
,143,13131,21213,,The gender and number of a noun or nouns.,,Y,1,,,,,
,143,13131,21214,,The color of a noun or nouns.,,N,0,,,,,
,143,13131,21215,,"If a noun is a person, place, or thing.",,N,0,,,,,
,143,13132,21216,,TRUE,,Y,1,,,,,
,143,13132,21217,,FALSE,,N,0,,,,,
,143,13133,21218,,TRUE,,Y,1,,,,,
,143,13133,21219,,FALSE,,N,0,,,,,
,143,13136,21226,,TRUE,,Y,1,,,,,
,143,13136,21227,,FALSE,,N,0,,,,,
,143,13137,21228,,TRUE,,Y,1,,,,,
,143,13137,21229,,FALSE,,N,0,,,,,
,143,13138,21230,,TRUE,,Y,1,,,,,
,143,13138,21231,,FALSE,,N,0,,,,,
,143,13139,21232,,TRUE,,Y,1,,,,,
,143,13139,21233,,FALSE,,N,0,,,,,
,143,13141,21235,,They,,Y,1,,,,,
,143,13141,21236,,I,,N,0,,,,,
,143,13141,21237,,You,,N,0,,,,,
,143,13142,21238,,She,,Y,1,,,,,
,143,13142,21239,,Her,,N,0,,,,,
,143,13142,21240,,His,,N,0,,,,,
,143,13143,21241,,We,,Y,1,,,,,
,143,13143,21242,,It,,N,0,,,,,
,143,13143,21243,,Him,,N,0,,,,,
,144,13146,21246,,A possessive noun shows something is owned.,,Y,1,,,,,
,144,13146,21247,,A possessive noun is an animal.,,N,0,,,,,
,144,13146,21248,,A possessive noun is used to describe.,,N,0,,,,,
,144,13147,21249,,Mine,,Y,1,,,,,
,144,13147,21250,,You,,N,0,,,,,
,144,13147,21251,,He,,N,0,,,,,
,144,13148,21252,,His,,Y,1,,,,,
,144,13148,21253,,She,,N,0,,,,,
,144,13148,21254,,It,,N,0,,,,,
,144,13149,21255,,Its,,Y,1,,,,,
,144,13149,21256,,I,,N,0,,,,,
,144,13149,21257,,It,,N,0,,,,,
,144,13150,21258,,My,,Y,1,,,,,
,144,13150,21260,,Them,,N,0,,,,,
,144,13150,21261,,Us,,N,0,,,,,
,144,13151,21262,,"This cat is mine, please don't touch it.",,Y,1,,,,,
,144,13151,21263,,That's not for you to touch.,,N,0,,,,,
,144,13151,21264,,That cat doesn't belong to me.,,N,0,,,,,
,144,13152,21265,,"Those are his shoes, and these are mine.",,Y,1,,,,,
,144,13152,21266,,Those shoes don't belong to him.,,N,0,,,,,
,144,13152,21267,,You cannot have those shoes.,,N,0,,,,,
,144,13153,21268,,"This toy is mine, not yours.",,Y,1,,,,,
,144,13153,21269,,This toy is my brother's.,,N,0,,,,,
,144,13153,21270,,You can't have this toy.,,N,0,,,,,
,144,13154,21271,,"I forgot my snack, so she let me have some of hers.",,Y,1,,,,,
,144,13154,21272,,"I forgot a snack, so she shared with me.",,N,0,,,,,
,144,13154,21273,,"I forgot to bring a snack, so Jessie shared with me.",,N,0,,,,,
,144,13155,21274,,His,,Y,1,,,,,
,144,13155,21275,,Him,,N,0,,,,,
,144,13155,21276,,Hes,,N,0,,,,,
,144,13156,21277,,"Her, Hers",,Y,1,,,,,
,144,13156,21278,,Shes,,N,0,,,,,
,144,13156,21279,,Shis,,N,0,,,,,
,144,13157,21280,,Its,,Y,1,,,,,
,144,13157,21281,,It's,,N,0,,,,,
,144,13157,21282,,It,,N,0,,,,,
,144,13158,21283,,"My, Mine",,Y,1,,,,,
,144,13158,21284,,Is,,N,0,,,,,
,144,13158,21285,,Me,,N,0,,,,,
,144,13159,21286,,"Your, Yours",,Y,1,,,,,
,144,13159,21287,,Yous,,N,0,,,,,
,144,13159,21288,,Yis,,N,0,,,,,
,144,13160,21289,,"Their, Theirs",,Y,1,,,,,
,144,13160,21290,,This,,N,0,,,,,
,144,13160,21291,,Theyr,,N,0,,,,,
,144,13161,21292,,"Our, Ours",,Y,1,,,,,
,144,13161,21293,,His,,N,0,,,,,
,144,13161,21294,,Her,,N,0,,,,,
,145,13166,21299,,An indefinite pronoun is a pronoun that does not have a set meaning.,,Y,1,,,,,
,145,13166,21300,,An indefinite pronoun is only used when talking about many nouns.,,N,0,,,,,
,145,13166,21301,,An indefinite pronoun has a set definition.,,N,0,,,,,
,145,13167,21302,,Type 1: pronouns that refer to a noun that isn't named Type 2: pronoun that refers to a noun talked about before,,Y,1,,,,,
,145,13167,21303,,Type 1: pronouns that have no meaning Type 2: pronouns used to describe another noun,,N,0,,,,,
,145,13167,21304,,Type 1: pronouns for singular nouns Type 2: pronouns for plural nouns,,N,0,,,,,
,145,13168,21305,,Everybody,,Y,1,,,,,
,145,13168,21306,,Family,,N,0,,,,,
,145,13168,21307,,Group,,N,0,,,,,
,145,13168,21308,,all,,N,0,,,,,
,145,13169,21309,,both,,Y,1,,,,,
,145,13169,21310,,together,,N,0,,,,,
,145,13169,21311,,pair,,N,0,,,,,
,145,13169,21312,,somebody,,N,0,,,,,
,145,13172,21316,,Yes,,Y,1,,,,,
,145,13172,21317,,No,,N,0,,,,,
,145,13176,21337,,none,,Y,1,,,,,
,145,13176,21338,,zero,,N,0,,,,,
,145,13176,21339,,empty,,N,0,,,,,
,145,13177,21340,,each,,Y,1,,,,,
,145,13177,21341,,one,,N,0,,,,,
,145,13177,21342,,part,,N,0,,,,,
,145,13178,21343,,Somebody,,Y,1,,,,,
,145,13178,21344,,things,,N,0,,,,,
,145,13178,21345,,people,,N,0,,,,,
,145,13179,21346,,Many,,Y,1,,,,,
,145,13179,21347,,Lots,,N,0,,,,,
,145,13179,21348,,Much,,N,0,,,,,
,145,13180,21349,,Everbody,,Y,1,,,,,
,145,13180,21350,,group,,N,0,,,,,
,145,13180,21351,,large,,N,0,,,,,
,145,13181,21352,,Would you like to eat some cake?,,Y,1,,,,,
,145,13181,21353,,I ate few cake.,,N,0,,,,,
,145,13181,21354,,I don't have several.,,N,0,,,,,
,145,13182,21355,,Marcus wants something.,,Y,1,,,,,
,145,13182,21356,,Kathy needs anybody from the office.,,N,0,,,,,
,145,13182,21357,,Gary wants each.,,N,0,,,,,
,145,13183,21358,,Everyone missed the bus.,,Y,1,,,,,
,145,13183,21359,,Everything missed the bus.,,N,0,,,,,
,145,13183,21360,,None go to school.,,N,0,,,,,
,145,13184,21361,,There's nothing to eat.,,Y,1,,,,,
,145,13184,21362,,Is nothing coming?,,N,0,,,,,
,145,13184,21363,,I don't like any.,,N,0,,,,,
,145,13185,21364,,I want another cookie.,,Y,1,,,,,
,145,13185,21365,,I want either cookie.,,N,0,,,,,
,145,13185,21366,,I want both cookies.,,N,0,,,,,
,146,13186,21367,,Tim,,N,0,,,,,
,146,13186,21368,,Song,,N,0,,,,,
,146,13186,21369,,listens,,Y,1,,,,,
,146,13187,21370,,dog,,N,0,,,,,
,146,13187,21371,,barks,,Y,1,,,,,
,146,13187,21372,,loudly,,N,0,,,,,
,146,13188,21373,,fisherman,,N,0,,,,,
,146,13188,21374,,ocean,,N,0,,,,,
,146,13188,21375,,fishing,,Y,1,,,,,
,146,13189,21376,,singing,,Y,1,,,,,
,146,13189,21377,,garden,,N,0,,,,,
,146,13189,21378,,sparrow,,N,0,,,,,
,146,13190,21379,,Kindle,,N,0,,,,,
,146,13190,21380,,book,,N,0,,,,,
,146,13190,21381,,reading,,Y,1,,,,,
,146,13191,21382,,dinner,,N,0,,,,,
,146,13191,21383,,cooking,,Y,1,,,,,
,146,13191,21384,,family,,N,0,,,,,
,146,13192,21385,,Amy,,N,0,,,,,
,146,13192,21386,,shopping,,Y,1,,,,,
,146,13192,21387,,like,,N,0,,,,,
,146,13193,21388,,camp,,Y,1,,,,,
,146,13193,21389,,loves,,N,0,,,,,
,146,13193,21390,,forest,,N,0,,,,,
,146,13194,21391,,kids,,N,0,,,,,
,146,13194,21392,,hot summer,,N,0,,,,,
,146,13194,21393,,playing,,Y,1,,,,,
,146,13195,21394,,Mary,,N,0,,,,,
,146,13195,21395,,sing,,Y,1,,,,,
,146,13195,21396,,songs,,N,0,,,,,
,147,13206,21407,,Jim,,N,0,,,,,
,147,13206,21408,,red,,Y,1,,,,,
,147,13206,21409,,ball,,N,0,,,,,
,147,13207,21410,,smart,,Y,1,,,,,
,147,13207,21411,,lady,,N,0,,,,,
,147,13207,21412,,teacher,,N,0,,,,,
,147,13208,21413,,Jane,,N,0,,,,,
,147,13208,21414,,ride,,N,0,,,,,
,147,13208,21415,,fast,,Y,1,,,,,
,147,13209,21416,,large,,Y,1,,,,,
,147,13209,21417,,yard,,N,0,,,,,
,147,13209,21418,,climb,,N,0,,,,,
,147,13210,21419,,fish,,N,0,,,,,
,147,13210,21420,,large,,Y,1,,,,,
,147,13210,21421,,catch,,N,0,,,,,
,147,13211,21422,,small,,Y,1,,,,,
,147,13211,21423,,playing,,N,0,,,,,
,147,13211,21424,,fun,,N,0,,,,,
,147,13212,21425,,eat,,N,0,,,,,
,147,13212,21426,,well-cooked,,Y,1,,,,,
,147,13212,21427,,chicken,,N,0,,,,,
,147,13213,21428,,cheesy,,Y,1,,,,,
,147,13213,21429,,family,,N,0,,,,,
,147,13213,21430,,Sunday,,N,0,,,,,
,147,13214,21431,,morning,,N,0,,,,,
,147,13214,21432,,breakfast,,N,0,,,,,
,147,13214,21433,,healthy,,Y,1,,,,,
,147,13215,21434,,playing,,N,0,,,,,
,147,13215,21435,,colorful,,Y,1,,,,,
,147,13215,21436,,crayon,,N,0,,,,,
,148,13226,21447,,The hat is on.,,N,0,,,,,
,148,13226,21448,,Jane is playing with.,,N,0,,,,,
,148,13226,21449,,The dog is sleeping on the chair.,,Y,1,,,,,
,148,13227,21450,,Emily is sleeping in the.,,N,0,,,,,
,148,13227,21451,,John and Susan at.,,N,0,,,,,
,148,13227,21452,,The Wilson family built a new house.,,Y,1,,,,,
,148,13228,21453,,The bird is singing a sweet song.,,Y,1,,,,,
,148,13228,21454,,Paul played.,,N,0,,,,,
,148,13228,21455,,The ball is.,,N,0,,,,,
,148,13229,21456,,How many summers?,,N,0,,,,,
,148,13229,21457,,The sun is shining over the hills.,,Y,1,,,,,
,148,13229,21458,,Fishes swim.,,N,0,,,,,
,148,13230,21459,,Round donut.,,N,0,,,,,
,148,13230,21460,,Square table in house.,,N,0,,,,,
,148,13230,21461,,The cook is making eggs for breakfast.,,Y,1,,,,,
,148,13231,21462,,Amy skips.,,N,0,,,,,
,148,13231,21463,,Frank is playing in the sunshine.,,Y,1,,,,,
,148,13231,21464,,Red shoes.,,N,0,,,,,
,148,13232,21465,,Large yellow house.,,N,0,,,,,
,148,13232,21466,,The car stopped.,,N,0,,,,,
,148,13232,21467,,The cars are racing around the track.,,Y,1,,,,,
,148,13233,21468,,Construction on the new apartment building has started.,,Y,1,,,,,
,148,13233,21469,,Light turned green.,,N,0,,,,,
,148,13233,21470,,Scott skips across.,,N,0,,,,,
,148,13234,21471,,Bought a gift.,,N,0,,,,,
,148,13234,21472,,Josh finished reading his book in one day!,,Y,1,,,,,
,148,13234,21473,,Passed through the neighbourhood.,,N,0,,,,,
,148,13235,21474,,Amy is planting flowers in her garden.,,Y,1,,,,,
,148,13235,21475,,A scary.,,N,0,,,,,
,148,13235,21476,,The large garden.,,N,0,,,,,
,156,13540,21639,,A,,N,0,,,,,
,156,13540,21640,,B,,Y,1,,,,,
,156,13540,21641,,C,,N,0,,,,,
,156,13541,21642,,A,,N,0,,,,,
,156,13541,21643,,B,,Y,1,,,,,
,156,13541,21644,,C,,N,0,,,,,
,156,13542,21645,,A,,N,0,,,,,
,156,13542,21646,,B,,N,0,,,,,
,156,13542,21647,,C,,Y,1,,,,,
,156,13543,21648,,A,,N,0,,,,,
,156,13543,21649,,B,,Y,1,,,,,
,156,13543,21650,,C,,N,0,,,,,
,156,13544,21651,,A,,Y,1,,,,,
,156,13544,21652,,B,,N,0,,,,,
,156,13544,21653,,C,,N,0,,,,,
,156,13545,21654,,A,,Y,1,,,,,
,156,13545,21655,,B,,N,0,,,,,
,156,13545,21656,,C,,N,0,,,,,
,156,13546,21657,,A,,N,0,,,,,
,156,13546,21658,,B,,Y,1,,,,,
,156,13546,21659,,C,,N,0,,,,,
,156,13547,21660,,A,,N,0,,,,,
,156,13547,21661,,B,,N,0,,,,,
,156,13547,21662,,C,,Y,1,,,,,
,156,13548,21663,,A,,Y,1,,,,,
,156,13548,21664,,B,,N,0,,,,,
,156,13548,21665,,C,,N,0,,,,,
,156,13549,21666,,A,,N,0,,,,,
,156,13549,21667,,B,,Y,1,,,,,
,156,13549,21668,,C,,N,0,,,,,
,157,13585,21682,,A,,Y,1,,,,,
,157,13585,21683,,B,,N,0,,,,,
,157,13586,21684,,A,,Y,1,,,,,
,157,13586,21685,,B,,N,0,,,,,
,157,13587,21686,,A,,Y,1,,,,,
,157,13587,21687,,B,,N,0,,,,,
,157,13588,21688,,A,,N,0,,,,,
,157,13588,21689,,B,,Y,1,,,,,
,157,13589,21690,,A,,N,0,,,,,
,157,13589,21691,,B,,Y,1,,,,,
,157,13590,21692,,A,,Y,1,,,,,
,157,13590,21693,,B,,N,0,,,,,
,157,13591,21694,,A,,Y,1,,,,,
,157,13591,21695,,B,,N,0,,,,,
,198,15397,21835,,play,,N,0,,,,,
,198,15397,21836,,played,,Y,1,,,,,
,198,15398,21837,,cheer,,N,0,,,,,
,198,15398,21838,,cheered,,Y,1,,,,,
,198,15399,21839,,saw,,Y,1,,,,,
,198,15399,21840,,seen,,N,0,,,,,
,198,15400,21841,,stop,,N,0,,,,,
,198,15400,21842,,stops,,Y,1,,,,,
,198,15401,21843,,watch,,N,0,,,,,
,198,15401,21844,,watched,,Y,1,,,,,
,198,15402,21845,,begin,,N,0,,,,,
,198,15402,21846,,began,,Y,1,,,,,
,198,15403,21847,,have,,Y,1,,,,,
,198,15403,21848,,has,,N,0,,,,,
,198,15404,21849,,wasn't,,Y,1,,,,,
,198,15404,21850,,weren't,,N,0,,,,,
,200,15443,21879,,run,,N,0,,,,,
,200,15443,21880,,ran,,Y,1,,,,,
,200,15444,21881,,seen,,N,0,,,,,
,200,15444,21882,,saw,,Y,1,,,,,
,200,15445,21883,,come,,N,0,,,,,
,200,15445,21884,,came,,Y,1,,,,,
,200,15446,21885,,go,,N,0,,,,,
,200,15446,21886,,went,,Y,1,,,,,
,200,15447,21887,,make,,N,0,,,,,
,200,15447,21888,,made,,Y,1,,,,,
,200,15448,21889,,use,,Y,1,,,,,
,200,15448,21890,,used,,N,0,,,,,
,200,15449,21891,,make,,Y,1,,,,,
,200,15449,21892,,made,,N,0,,,,,
,200,15450,21893,,had,,N,0,,,,,
,200,15450,21894,,have,,Y,1,,,,,
,200,15451,21895,,swung,,Y,1,,,,,
,200,15451,21896,,swings,,N,0,,,,,
,200,15452,21897,,trapped,,Y,1,,,,,
,200,15452,21898,,traps,,N,0,,,,,
,200,15453,21899,,were,,N,0,,,,,
,200,15453,21900,,are,,Y,1,,,,,
,200,15454,21901,,left,,N,0,,,,,
,200,15454,21902,,leaves,,Y,1,,,,,
,200,15455,21903,,need,,Y,1,,,,,
,200,15455,21904,,needed,,N,0,,,,,
,203,15495,21910,,eat,,Y,1,,,,,
,203,15495,21911,,eaten,,N,0,,,,,
,203,15496,21912,,sang,,Y,1,,,,,
,203,15496,21913,,sing,,N,0,,,,,
,203,15497,21914,,given,,Y,1,,,,,
,203,15497,21915,,gave,,N,0,,,,,
,203,15498,21916,,took,,Y,1,,,,,
,203,15498,21917,,taken,,N,0,,,,,
,203,15499,21918,,begin,,N,0,,,,,
,203,15499,21919,,began,,Y,1,,,,,
,204,15500,21920,,A,,N,0,,,,,
,204,15500,21921,,B,,Y,1,,,,,
,204,15501,21922,,A,,Y,1,,,,,
,204,15501,21923,,B,,N,0,,,,,
,204,15502,21924,,A,,Y,1,,,,,
,204,15502,21925,,B,,N,0,,,,,
,204,15503,21926,,A,,Y,1,,,,,
,204,15503,21927,,B,,N,0,,,,,
,206,15568,21959,,they,,N,0,,,,,
,206,15568,21960,,them,,Y,1,,,,,
,206,15569,21961,,me,,Y,1,,,,,
,206,15569,21962,,I,,N,0,,,,,
,206,15570,21963,,he,,N,0,,,,,
,206,15570,21964,,him,,Y,1,,,,,
,206,15571,21965,,she,,N,0,,,,,
,206,15571,21966,,her,,Y,1,,,,,
,206,15572,21967,,them,,Y,1,,,,,
,206,15572,21968,,they,,N,0,,,,,
,206,15581,21977,,she,,N,0,,,,,
,206,15581,21978,,he,,N,0,,,,,
,206,15581,21979,,her,,Y,1,,,,,
,206,15582,21980,,it,,Y,1,,,,,
,206,15582,21981,,him,,N,0,,,,,
,206,15582,21982,,he,,N,0,,,,,
,206,15583,21983,,them,,Y,1,,,,,
,206,15583,21984,,it,,N,0,,,,,
,206,15583,21985,,they,,N,0,,,,,
,206,15584,21986,,her,,Y,1,,,,,
,206,15584,21987,,them,,N,0,,,,,
,206,15584,21988,,it,,N,0,,,,,
,206,15585,21989,,he,,Y,1,,,,,
,206,15585,21990,,it,,N,0,,,,,
,206,15585,21991,,she,,N,0,,,,,
,206,15586,21992,,you,,N,0,,,,,
,206,15586,21993,,she,,Y,1,,,,,
,206,15586,21994,,her,,N,0,,,,,
,206,15587,21995,,them,,N,0,,,,,
,206,15587,21996,,it,,N,0,,,,,
,206,15587,21997,,they,,Y,1,,,,,
,206,15588,21998,,he,,N,0,,,,,
,206,15588,21999,,it,,N,0,,,,,
,206,15588,22000,,she,,Y,1,,,,,
,206,15589,22001,,she,,N,0,,,,,
,206,15589,22002,,he,,N,0,,,,,
,206,15589,22003,,her,,Y,1,,,,,
,206,15590,22004,,him,,N,0,,,,,
,206,15590,22005,,they,,Y,1,,,,,
,206,15590,22006,,them,,N,0,,,,,
,207,15622,22007,,My,,Y,1,,,,,
,207,15622,22008,,She,,N,0,,,,,
,207,15622,22009,,They,,N,0,,,,,
,207,15623,22010,,He,,N,0,,,,,
,207,15623,22011,,it,,N,0,,,,,
,207,15623,22012,,your,,Y,1,,,,,
,207,15624,22013,,she,,N,0,,,,,
,207,15624,22014,,her,,Y,1,,,,,
,207,15624,22015,,our,,N,0,,,,,
,207,15625,22016,,yours,,Y,1,,,,,
,207,15625,22017,,I,,N,0,,,,,
,207,15625,22018,,you,,N,0,,,,,
,207,15626,22019,,Their,,Y,1,,,,,
,207,15626,22020,,I,,N,0,,,,,
,207,15626,22021,,they,,N,0,,,,,
,219,15849,22142,,a,,N,0,,,,,
,219,15849,22143,,b,,Y,1,,,,,
,219,15849,22144,,c,,N,0,,,,,
,219,15850,22145,,a,,Y,1,,,,,
,219,15850,22146,,b,,N,0,,,,,
,219,15850,22147,,c,,N,0,,,,,
,219,15851,22148,,a,,N,0,,,,,
,219,15851,22149,,b,,N,0,,,,,
,219,15851,22150,,c,,Y,1,,,,,
,219,15852,22151,,a,,N,0,,,,,
,219,15852,22152,,b,,Y,1,,,,,
,219,15852,22153,,c,,N,0,,,,,
,161,13840,22229,,A,,N,0,,,,,
,161,13840,22230,,B,,Y,1,,,,,
,161,13840,22231,,C,,N,0,,,,,
,161,13841,22232,,A,,N,0,,,,,
,161,13841,22233,,B,,N,0,,,,,
,161,13841,22234,,C,,Y,1,,,,,
,161,13842,22235,,A,,N,0,,,,,
,161,13842,22236,,B,,Y,1,,,,,
,161,13842,22237,,C,,N,0,,,,,
,161,13843,22238,,A,,Y,1,,,,,
,161,13843,22239,,B,,N,0,,,,,
,161,13843,22240,,C,,N,0,,,,,
,161,13844,22241,,A,,N,0,,,,,
,161,13844,22242,,B,,Y,1,,,,,
,161,13844,22243,,C,,N,0,,,,,
,161,13845,22244,,A,,Y,1,,,,,
,161,13845,22245,,B,,N,0,,,,,
,161,13845,22246,,C,,N,0,,,,,
,161,13846,22247,,A,,N,0,,,,,
,161,13846,22248,,B,,Y,1,,,,,
,161,13846,22249,,C,,N,0,,,,,
,161,13847,22250,,A,,N,0,,,,,
,161,13847,22251,,B,,N,0,,,,,
,161,13847,22252,,C,,Y,1,,,,,
,161,13848,22253,,A,,N,0,,,,,
,161,13848,22254,,B,,Y,1,,,,,
,161,13848,22255,,C,,N,0,,,,,
,161,13849,22256,,A,,Y,1,,,,,
,161,13849,22257,,B,,N,0,,,,,
,161,13849,22258,,C,,N,0,,,,,
,161,13858,22267,,A,,N,0,,,,,
,161,13858,22268,,B,,Y,1,,,,,
,161,13858,22269,,C,,N,0,,,,,
,161,13858,22270,,D,,N,0,,,,,
,161,13859,22271,,A,,Y,1,,,,,
,161,13859,22272,,B,,N,0,,,,,
,161,13859,22273,,C,,N,0,,,,,
,161,13859,22274,,D,,N,0,,,,,
,161,13860,22275,,A,,N,0,,,,,
,161,13860,22276,,B,,N,0,,,,,
,161,13860,22277,,C,,N,0,,,,,
