,523,36063,107,,87,,,No,0,1,,,,,
,513,36064,108,,65,,,Yes,1,1,,,,,
,513,36064,108,,25,,,No,0,1,,,,,
,513,36064,108,,45,,,No,0,1,,,,,
,513,36064,108,,35,,,No,0,1,,,,,
,41,36065,109,,20,,,No,0,1,,,,,
,41,36065,109,,10,,,No,0,1,,,,,
,41,36065,109,,3,,,No,0,1,,,,,
,41,36065,109,,5,,,Yes,1,1,,,,,
,515,36066,110,,43,,,Yes,1,1,,,,,
,515,36066,110,,27,,,No,0,1,,,,,
,515,36066,110,,33,,,No,0,1,,,,,
,515,36066,110,,53,,,No,0,1,,,,,
,15,36067,111,,7,,,Yes,1,1,,,,,
,15,36067,111,,70,,,No,0,1,,,,,
,15,36067,111,,78,,,No,0,1,,,,,
,15,36067,111,,8,,,No,0,1,,,,,
,17,36068,112,,15,,,Yes,1,1,,,,,
,17,36068,112,,9,,,No,0,1,,,,,
,17,36068,112,,16,,,No,0,1,,,,,
,17,36068,112,,20,,,No,0,1,,,,,
,15,36069,113,,50,,,Yes,1,1,,,,,
,15,36069,113,,46,,,No,0,1,,,,,
,15,36069,113,,48,,,No,0,1,,,,,
,15,36069,113,,49,,,No,0,1,,,,,
,11,36070,114,,adam,,,No,0,1,,,,,
,11,36070,114,,george,,,Yes,1,1,,,,,
,11,36070,114,,kelly,,,No,0,1,,,,,
,11,36070,114,,xin,,,No,0,1,,,,,
,523,36105,149,,69,,,Yes,1,1,,,,,
,523,36105,149,,30,,,No,0,1,,,,,
,523,36105,149,,39,,,No,0,1,,,,,
,523,36105,149,,72,,,No,0,1,,,,,
,513,36106,150,,60,,,Yes,1,1,,,,,
,513,36106,150,,50,,,No,0,1,,,,,
,513,36106,150,,5,,,No,0,1,,,,,
,513,36106,150,,7,,,No,0,1,,,,,
,523,36107,151,,88,,,No,0,1,,,,,
,523,36107,151,,8,,,Yes,1,1,,,,,
,523,36107,151,,6,,,No,0,1,,,,,
,523,36107,151,,7,,,No,0,1,,,,,
,17,36117,161,,3+6,,,No,0,1,,,,,
,17,36117,161,,6x6x6,,,Yes,1,1,,,,,
,17,36117,161,,3x6,,,No,0,1,,,,,
,17,36117,161,,11,,,No,0,1,,,,,
,41,36119,163,,7,,,Yes,1,1,,,,,
,41,36119,163,,2,,,No,0,1,,,,,
,41,36119,163,,14,,,No,0,1,,,,,
,41,36119,163,,28,,,No,0,1,,,,,
,11,36175,219,,2,,,Yes,1,1,,,,,
,11,36175,219,,4,,,No,0,1,,,,,
,11,36175,219,,6,,,No,0,1,,,,,
,11,36175,219,,8,,,No,0,1,,,,,
,514,36180,224,,12,,,No,0,1,,,,,
,514,36180,224,,14,,,Yes,1,1,,,,,
,514,36180,224,,16,,,No,0,1,,,,,
,514,36180,224,,18,,,No,0,1,,,,,
,10,36181,225,,5,,,No,0,1,,,,,
,10,36181,225,,10,,,No,0,1,,,,,
,10,36181,225,,15,,,Yes,1,1,,,,,
,10,36181,225,,20,,,No,0,1,,,,,
,2,36236,280,,7,,,Yes,1,1,,,,,
,2,36236,280,,9,,,No,0,1,,,,,
,2,36236,280,,6,,,No,0,1,,,,,
,2,36236,280,,5,,,No,0,1,,,,,
,3,36237,281,,5,,,No,0,1,,,,,
,3,36237,281,,2,,,No,0,1,,,,,
,3,36237,281,,3,,,Yes,1,1,,,,,
,3,36237,281,,7,,,No,0,1,,,,,
,2,36238,282,,10,,,Yes,1,1,,,,,
,2,36238,282,,5,,,No,0,1,,,,,
,2,36238,282,,7,,,No,0,1,,,,,
,2,36238,282,,9,,,No,0,1,,,,,
,2,36262,306,,7,,,Yes,1,1,,,,,
,2,36262,306,,10,,,No,0,1,,,,,
,2,36262,306,,3,,,No,0,1,,,,,
,2,36262,306,,9,,,No,0,1,,,,,
,15,36273,317,,26,,,No,0,1,,,,,
,15,36273,317,,30,,,No,0,1,,,,,
,15,36273,317,,34,,,No,0,1,,,,,
,15,36273,317,,40,,,Yes,1,1,,,,,
,11,36275,319,,5tens 3 ones,,,No,0,1,,,,,
,11,36275,319,,5 tens 14 ones,,,Yes,1,1,,,,,
,11,36275,319,,6 tens 2 ones ,,,No,0,1,,,,,
,11,36275,319,,6 tens 14 ones,,,No,0,1,,,,,
,41,36294,338,,2,,,Yes,1,1,,,,,
,41,36294,338,,3,,,No,0,1,,,,,
,41,36294,338,,4,,,No,0,1,,,,,
,41,36294,338,,5,,,No,0,1,,,,,
,11,36313,357,,68,,,Yes,1,1,,,,,
,11,36313,357,,87,,,No,0,1,,,,,
,11,36313,357,,90,,,No,0,1,,,,,
,11,36313,357,,97,,,No,0,1,,,,,
,11,36314,358,,2+2,,,No,0,1,,,,,
,11,36314,358,,4+4,,,Yes,1,1,,,,,
,11,36314,358,,2x2,,,No,0,1,,,,,
,11,36314,358,,4x4,,,No,0,1,,,,,
,519,36315,359,,38,,,No,0,1,,,,,
,519,36315,359,,48,,,Yes,1,1,,,,,
,519,36315,359,,58,,,No,0,1,,,,,
,519,36315,359,,78,,,No,0,1,,,,,
,11,36363,407,,4+4+4,,,No,0,1,,,,,
,11,36363,407,,4x4,,,No,0,1,,,,,
,11,36363,407,,2+2+2+2,,,Yes,1,1,,,,,
,11,36363,407,,2x2x2x2,,,No,0,1,,,,,
,11,36364,408,,5 tens 8 ones,,,No,0,1,,,,,
,11,36364,408,,8tens 5 ones,,,Yes,1,1,,,,,
,11,36364,408,,50tens 8 ones,,,No,0,1,,,,,
,11,36364,408,,85 tens,,,No,0,1,,,,,
,17,36375,419,,5+6,,,No,0,1,,,,,
,17,36375,419,,5 groups of 2,,,No,0,1,,,,,
,17,36375,419,,5+5+5+5+5,,,No,0,1,,,,,
,17,36375,419,,5 groups of 6,,,Yes,1,1,,,,,
,523,36384,428,,9tens 3 ones,,,Yes,1,1,,,,,
,523,36384,428,,8tens 6 ones,,,No,0,1,,,,,
,523,36384,428,,7 tens 0ones,,,No,0,1,,,,,
,523,36384,428,,7 tens 8 ones,,,No,0,1,,,,,
,11,36408,452,,3x3x3x3,,,No,0,1,,,,,
,11,36408,452,,4x4x4,,,No,0,1,,,,,
,11,36408,452,,4+4+4,,,Yes,1,1,,,,,
,11,36408,452,,3+3+3,,,No,0,1,,,,,
