,144,23880,,,b. his,,,No,0,,,,,,,,2105
,144,23880,,,c. my,,,No,0,,,,,,,,2105
,144,23881,,,a. his,,,No,0,,,,,,,,2105
,144,23881,,,b. her,,,No,0,,,,,,,,2105
,144,23881,,,c. our,,,Yes,1,,,,,,,,2105
,145,23903,,,a. anything,,,Yes,1,,,,,,,,2106
,145,23903,,,b. nothing,,,No,0,,,,,,,,2106
,145,23904,,,a. every,,,No,0,,,,,,,,2106
,145,23904,,,b. everyone,,,Yes,1,,,,,,,,2106
,145,23905,,,a. everything,,,Yes,1,,,,,,,,2106
,145,23905,,,b. every,,,No,0,,,,,,,,2106
,145,23906,,,a. some,,,No,0,,,,,,,,2106
,145,23906,,,b. somebody,,,Yes,1,,,,,,,,2106
,145,23907,,,a. no,,,No,0,,,,,,,,2106
,145,23907,,,b. no one,,,Yes,1,,,,,,,,2106
,145,23908,,,a. nothing,,,Yes,1,,,,,,,,2106
,145,23908,,,b. no one,,,No,0,,,,,,,,2106
,145,23909,,,a. nobody,,,No,0,,,,,,,,2106
,145,23909,,,b. nothing,,,Yes,1,,,,,,,,2106
,145,23910,,,a. someone,,,No,0,,,,,,,,2106
,145,23910,,,b. something,,,Yes,1,,,,,,,,2106
,145,23911,,,a. something,,,Yes,1,,,,,,,,2106
,145,23911,,,b. somebody,,,No,0,,,,,,,,2106
,145,23912,,,a. anywhere,,,No,0,,,,,,,,2106
,145,23912,,,b. anyone,,,Yes,1,,,,,,,,2106
,145,23913,,,a. nobody,,,Yes,1,,,,,,,,2106
,145,23913,,,b. nothing,,,No,0,,,,,,,,2106
,145,23914,,,a. something,,,No,0,,,,,,,,2106
,145,23914,,,b. someone,,,Yes,1,,,,,,,,2106
,145,23915,,,a. someone,,,No,0,,,,,,,,2106
,145,23915,,,b. something,,,Yes,1,,,,,,,,2106
,145,23916,,,a. anything,,,No,0,,,,,,,,2106
,145,23916,,,b. anyone,,,Yes,1,,,,,,,,2106
,145,23917,,,a. anything,,,Yes,1,,,,,,,,2106
,145,23917,,,b. anyone,,,No,0,,,,,,,,2106
,145,23918,,,a. everything,,,Yes,1,,,,,,,,2106
,145,23918,,,b. everyone,,,No,0,,,,,,,,2106
,145,23919,,,a. everything,,,Yes,1,,,,,,,,2106
,145,23919,,,b. everyone,,,No,0,,,,,,,,2106
,145,23920,,,a. something,,,No,0,,,,,,,,2106
,145,23920,,,b. someone,,,Yes,1,,,,,,,,2106
,145,23921,,,a. anyone,,,Yes,1,,,,,,,,2106
,145,23921,,,b. anything,,,No,0,,,,,,,,2106
,145,23922,,,a. somewhere,,,No,0,,,,,,,,2106
,145,23922,,,b. something,,,Yes,1,,,,,,,,2106
,146,23943,,,a. dog,,,No,0,,,,,,,,2107
,146,23943,,,b. squid,,,No,0,,,,,,,,2107
,146,23943,,,c. run,,,Yes,1,,,,,,,,2107
,146,23944,,,a. swim,,,Yes,1,,,,,,,,2107
,146,23944,,,b. lion,,,No,0,,,,,,,,2107
,146,23944,,,c. cat,,,No,0,,,,,,,,2107
,146,23945,,,a. book,,,No,0,,,,,,,,2107
,146,23945,,,b. eat,,,Yes,1,,,,,,,,2107
,146,23945,,,c. ostrich,,,No,0,,,,,,,,2107
,146,23946,,,a. water,,,No,0,,,,,,,,2107
,146,23946,,,b. eyes,,,No,0,,,,,,,,2107
,146,23946,,,c. rub,,,Yes,1,,,,,,,,2107
,146,23947,,,a. boy,,,No,0,,,,,,,,2107
,146,23947,,,b. bed,,,No,0,,,,,,,,2107
,146,23947,,,c. stretch,,,Yes,1,,,,,,,,2107
,146,23948,,,a. hide,,,Yes,1,,,,,,,,2107
,146,23948,,,b. tank,,,No,0,,,,,,,,2107
,146,23948,,,c. fish,,,No,0,,,,,,,,2107
,146,23949,,,a. mouse,,,No,0,,,,,,,,2107
,146,23949,,,b. look,,,Yes,1,,,,,,,,2107
,146,23949,,,c. drum,,,No,0,,,,,,,,2107
,146,23950,,,a. exercise,,,Yes,1,,,,,,,,2107
,146,23950,,,b. fire,,,No,0,,,,,,,,2107
,146,23950,,,c. snake,,,No,0,,,,,,,,2107
,146,23951,,,a. wash,,,Yes,1,,,,,,,,2107
,146,23951,,,b. clothes,,,No,0,,,,,,,,2107
,146,23951,,,c. lake,,,No,0,,,,,,,,2107
,146,23952,,,a. noodles,,,No,0,,,,,,,,2107
,146,23952,,,b. bread,,,No,0,,,,,,,,2107
,146,23952,,,c. bake,,,Yes,1,,,,,,,,2107
,146,23953,,,a. medicine,,,No,0,,,,,,,,2107
,146,23953,,,b. cut,,,Yes,1,,,,,,,,2107
,146,23953,,,c. money,,,No,0,,,,,,,,2107
,146,23954,,,a. plate,,,No,0,,,,,,,,2107
,146,23954,,,b. doll,,,No,0,,,,,,,,2107
,146,23954,,,c. play,,,Yes,1,,,,,,,,2107
,146,23955,,,a. write,,,Yes,1,,,,,,,,2107
,146,23955,,,b. notes,,,No,0,,,,,,,,2107
,146,23955,,,c. car,,,No,0,,,,,,,,2107
,146,23956,,,a. mall,,,No,0,,,,,,,,2107
,146,23956,,,b. letter,,,No,0,,,,,,,,2107
,146,23956,,,c. read,,,Yes,1,,,,,,,,2107
,146,23957,,,a. computer,,,No,0,,,,,,,,2107
,146,23957,,,b. walk,,,Yes,1,,,,,,,,2107
,146,23957,,,c. can,,,No,0,,,,,,,,2107
,146,23958,,,a. door,,,No,0,,,,,,,,2107
,146,23958,,,b. open,,,Yes,1,,,,,,,,2107
,146,23958,,,c. trunk,,,No,0,,,,,,,,2107
,146,23959,,,a. cry,,,Yes,1,,,,,,,,2107
,146,23959,,,b. nails,,,No,0,,,,,,,,2107
,146,23959,,,c. bone,,,No,0,,,,,,,,2107
,146,23960,,,a. wolf,,,No,0,,,,,,,,2107
,146,23960,,,b. tiger,,,No,0,,,,,,,,2107
,146,23960,,,c. roar,,,Yes,1,,,,,,,,2107
,146,23961,,,a. curry,,,No,0,,,,,,,,2107
,146,23961,,,b. pay,,,Yes,1,,,,,,,,2107
,146,23961,,,c. foot,,,No,0,,,,,,,,2107
,146,23962,,,a. hunt,,,Yes,1,,,,,,,,2107
,146,23962,,,b. noise,,,No,0,,,,,,,,2107
,146,23962,,,c. loud,,,No,0,,,,,,,,2107
,146,23963,,,a. house,,,No,0,,,,,,,,2107
,146,23963,,,b. make,,,Yes,1,,,,,,,,2107
,146,23963,,,c. wheel,,,No,0,,,,,,,,2107
,146,23964,,,a. grab,,,Yes,1,,,,,,,,2107
,146,23964,,,b. street,,,No,0,,,,,,,,2107
,146,23964,,,c. building,,,No,0,,,,,,,,2107
,146,23965,,,a. listen,,,Yes,1,,,,,,,,2107
,146,23965,,,b. light,,,No,0,,,,,,,,2107
,146,23965,,,c. dark,,,No,0,,,,,,,,2107
,146,23966,,,a. pig,,,No,0,,,,,,,,2107
,146,23966,,,b. jump,,,Yes,1,,,,,,,,2107
,146,23966,,,c. cow,,,No,0,,,,,,,,2107
,146,23967,,,a. earth,,,No,0,,,,,,,,2107
,146,23967,,,b. sing,,,Yes,1,,,,,,,,2107
,146,23967,,,c. gym,,,No,0,,,,,,,,2107
,146,23968,,,a. broom,,,No,0,,,,,,,,2107
,146,23968,,,b. mop,,,No,0,,,,,,,,2107
,146,23968,,,c. sweep,,,Yes,1,,,,,,,,2107
,146,23969,,,a. drop,,,Yes,1,,,,,,,,2107
,146,23969,,,b. anchor,,,No,0,,,,,,,,2107
,146,23969,,,c. dock,,,No,0,,,,,,,,2107
,146,23970,,,a. clock,,,No,0,,,,,,,,2107
,146,23970,,,b. owl,,,No,0,,,,,,,,2107
,146,23970,,,c. grow,,,Yes,1,,,,,,,,2107
,146,23971,,,a. nuts,,,No,0,,,,,,,,2107
,146,23971,,,b. cook,,,Yes,1,,,,,,,,2107
,146,23971,,,c. soda,,,No,0,,,,,,,,2107
,146,23972,,,a. hard,,,No,0,,,,,,,,2107
,146,23972,,,b. rice,,,No,0,,,,,,,,2107
,146,23972,,,c. fly,,,Yes,1,,,,,,,,2107
,146,23973,,,a. dance,,,Yes,1,,,,,,,,2107
,146,23973,,,b. pen,,,No,0,,,,,,,,2107
,146,23973,,,c. gate,,,No,0,,,,,,,,2107
,146,23974,,,a. work,,,Yes,1,,,,,,,,2107
,146,23974,,,b. sheets,,,No,0,,,,,,,,2107
,146,23974,,,c. paper,,,No,0,,,,,,,,2107
,146,23975,,,a. kite,,,No,0,,,,,,,,2107
,146,23975,,,b. oil,,,No,0,,,,,,,,2107
,146,23975,,,c. leap,,,Yes,1,,,,,,,,2107
,146,23976,,,a. hole,,,No,0,,,,,,,,2107
,146,23976,,,b. build,,,Yes,1,,,,,,,,2107
,146,23976,,,c. boat,,,No,0,,,,,,,,2107
,146,23977,,,a. girl,,,No,0,,,,,,,,2107
,146,23977,,,b. close,,,Yes,1,,,,,,,,2107
,146,23977,,,c. dad,,,No,0,,,,,,,,2107
,146,23978,,,a. shop,,,Yes,1,,,,,,,,2107
,146,23978,,,b. window,,,No,0,,,,,,,,2107
,146,23978,,,c. plane,,,No,0,,,,,,,,2107
,146,23979,,,a. dove,,,No,0,,,,,,,,2107
,146,23979,,,b. study,,,Yes,1,,,,,,,,2107
,146,23979,,,c. numbers,,,No,0,,,,,,,,2107
,146,23980,,,a. church,,,No,0,,,,,,,,2107
,146,23980,,,b. graveyard,,,No,0,,,,,,,,2107
,146,23980,,,c. pray,,,Yes,1,,,,,,,,2107
,146,23981,,,a. table,,,No,0,,,,,,,,2107
,146,23981,,,b. push,,,Yes,1,,,,,,,,2107
,146,23981,,,c. rope,,,No,0,,,,,,,,2107
,146,23982,,,a. map,,,No,0,,,,,,,,2107
,146,23982,,,b. hand,,,No,0,,,,,,,,2107
,146,23982,,,c. pull,,,Yes,1,,,,,,,,2107
,149,24026,,,a. the,,,Yes,1,,,,,,,,2109
,149,24026,,,b. an,,,No,0,,,,,,,,2109
,149,24027,,,a. a,,,Yes,1,,,,,,,,2109
,149,24027,,,b. an,,,No,0,,,,,,,,2109
,149,24028,,,a. a,,,Yes,1,,,,,,,,2109
,149,24028,,,b. an,,,No,0,,,,,,,,2109
,149,24029,,,a. a,,,No,0,,,,,,,,2109
,149,24029,,,b. an,,,Yes,1,,,,,,,,2109
,149,24030,,,a. a,,,Yes,1,,,,,,,,2109
,149,24030,,,b. an,,,No,0,,,,,,,,2109
,149,24031,,,a. an,,,No,0,,,,,,,,2109
,149,24031,,,b. the,,,Yes,1,,,,,,,,2109
,149,24032,,,a. an,,,Yes,1,,,,,,,,2109
,149,24032,,,b. the,,,No,0,,,,,,,,2109
,149,24033,,,a. the,,,Yes,1,,,,,,,,2109
,149,24033,,,b. an,,,No,0,,,,,,,,2109
,148,24034,,,a. the,,,No,0,,,,,,,,2109
,149,24034,,,b. an,,,Yes,1,,,,,,,,2109
,149,24035,,,a. the,,,Yes,1,,,,,,,,2109
,149,24035,,,b. an,,,No,0,,,,,,,,2109
,149,24036,,,a. a,,,Yes,1,,,,,,,,2109
,149,24036,,,b. an,,,No,0,,,,,,,,2109
,149,24037,,,a. a,,,Yes,1,,,,,,,,2109
,149,24037,,,b. an,,,No,0,,,,,,,,2109
,149,24038,,,a. the,,,Yes,1,,,,,,,,2109
,149,24038,,,b. a,,,No,0,,,,,,,,2109
,149,24039,, ,a. a,,,No,0,,,,,,,,2109
,149,24039,,,b. an,,,Yes,1,,,,,,,,2109
,149,24040,,,a. a,,,No,0,,,,,,,,2109
,149,24040,,,b. the,,,Yes,1,,,,,,,,2109
,149,24041,,,a. a,,,No,0,,,,,,,,2109
,149,24041,,,b. the,,,Yes,1,,,,,,,,2109
,149,24042,,,a. a,,,Yes,1,,,,,,,,2109
,149,24042,,,b. the,,,No,0,,,,,,,,2109
,149,24043,,,a. a,,,Yes,1,,,,,,,,2109
,149,24043,,,b. an,,,No,0,,,,,,,,2109
,149,24044,,,a. a,,,No,0,,,,,,,,2109
,149,24044,,,b. an,,,Yes,1,,,,,,,,2109
,149,24045,,,a. a,,,Yes,1,,,,,,,,2109
,149,24045,,,b. an,,,No,0,,,,,,,,2109
,149,24046,,,a. an,,,No,0,,,,,,,,2109
,149,24046,,,b. the,,,Yes,1,,,,,,,,2109
,149,24047,,,a. an,,,Yes,1,,,,,,,,2109
,149,24047,,,b. the,,,No,0,,,,,,,,2109
,149,24048,,,a. an,,,No,0,,,,,,,,2109
,149,24048,,,b. the,,,Yes,1,,,,,,,,2109
,149,24049,,,a. an,,,No,0,,,,,,,,2109
,149,24049,,,b. the,,,Yes,1,,,,,,,,2109
,149,24050,,,a. a,,,Yes,1,,,,,,,,2109
,149,24050,,,b. an,,,No,0,,,,,,,,2109
,149,24051,,,a. a,,,Yes,1,,,,,,,,2109
,149,24051,,,b. an,,,No,0,,,,,,,,2109
,149,24052,,,a. a,,,No,0,,,,,,,,2109
,149,24052,,,b. the,,,Yes,1,,,,,,,,2109
,149,24053,,,a. a,,,No,0,,,,,,,,2109
,149,24053,,,b. the,,,Yes,1,,,,,,,,2109
,149,24054,,,a. a,,,Yes,1,,,,,,,,2109
,149,24054,,,b. the,,,No,0,,,,,,,,2109
,149,24055,,,a. an,,,Yes,1,,,,,,,,2109
,149,24055,,,b. a,,,No,0,,,,,,,,2109
,149,24056,,,a. an,,,No,0,,,,,,,,2109
,149,24056,,,b. a,,,Yes,1,,,,,,,,2109
,149,24057,,,a. a,,,No,0,,,,,,,,2109
,149,24057,,,b. the,,,Yes,1,,,,,,,,2109
,149,24058,,,a. a,,,No,0,,,,,,,,2109
,149,24058,,,b. the,,,Yes,1,,,,,,,,2109
,149,24059,,,a. a,,,Yes,1,,,,,,,,2109
,149,24059,,,b. the,,,No,0,,,,,,,,2109
,149,24060,,,a. a,,,Yes,1,,,,,,,,2109
,149,24060,,,b. the,,,No,0,,,,,,,,2109
,149,24061,,,a. a,,,No,0,,,,,,,,2109
,149,24061,,,b. the,,,Yes,1,,,,,,,,2109
,149,24062,,,a. a,,,Yes,1,,,,,,,,2109
,149,24062,,,b. the,,,No,0,,,,,,,,2109
,156,24217,,,a. running,,,No,0,,,,,,,,2115
,156,24217,,,b. tall,,,Yes,1,,,,,,,,2115
,156,24217,,,c. crying,,,No,0,,,,,,,,2115
,156,24218,,,a. sharp,,,Yes,1,,,,,,,,2115
,156,24218,,,b. blunt,,,No,0,,,,,,,,2115
,156,24218,,,c. dull,,,No,0,,,,,,,,2115
,156,24219,,,a. friendly,,,No,0,,,,,,,,2115
,156,24219,,,b. lonely,,,Yes,1,,,,,,,,2115
,156,24219,,,c. cleaning,,,No,0,,,,,,,,2115
,156,24220,,,a. happy,,,No,0,,,,,,,,2115
,156,24220,,,b. energetic,,,No,0,,,,,,,,2115
,156,24220,,,c. sad,,,Yes,1,,,,,,,,2115
,156,24221,,,a. quiet,,,No,0,,,,,,,,2115
,156,24221,,,b. loud,,,Yes,1,,,,,,,,2115
,156,24221,,,c. entertaining,,,No,0,,,,,,,,2115
,156,24222,,,a. full,,,No,0,,,,,,,,2115
,156,24222,,,b. starving,,,Yes,1,,,,,,,,2115
,156,24222,,,c. disciplined,,,No,0,,,,,,,,2115
,156,24223,,,a. intelligent,,,Yes,1,,,,,,,,2115
,156,24223,,,b. dull,,,No,0,,,,,,,,2115
,156,24223,,,c. lazy,,,No,0,,,,,,,,2115
,156,24224,,,a. reckless,,,No,0,,,,,,,,2115
,156,24224,,,b. cautious,,,Yes,1,,,,,,,,2115
,156,24224,,,c. ignorant,,,No,0,,,,,,,,2115
,156,24225,,,a. patient,,,No,0,,,,,,,,2115
,156,24225,,,b. listener,,,No,0,,,,,,,,2115
,156,24225,,,c. stubborn,,,Yes,1,,,,,,,,2115
,156,24226,,,a. boring,,,No,0,,,,,,,,2115
,156,24226,,,b. funny,,,Yes,1,,,,,,,,2115
,156,24226,,,c. serious,,,No,0,,,,,,,,2115
,156,24227,,,a. hot,,,No,0,,,,,,,,2115
,156,24227,,,b. cool,,,Yes,1,,,,,,,,2115
,156,24227,,,c. weird,,,No,0,,,,,,,,2115
,156,24228,,,a. dark,,,No,0,,,,,,,,2115
,156,24228,,,b. dim,,,No,0,,,,,,,,2115
,156,24228,,,c. bright,,,Yes,1,,,,,,,,2115
,156,24229,,,a. foolish,,,No,0,,,,,,,,2115
,156,24229,,,b. wise,,,Yes,1,,,,,,,,2115
,156,24229,,,c. stupid,,,No,0,,,,,,,,2115
,156,24230,,,a. adorable,,,No,0,,,,,,,,2115
,156,24230,,,b. cute,,,No,0,,,,,,,,2115
,156,24230,,,c. scary,,,Yes,1,,,,,,,,2115
,156,24231,,,a. obedient,,,Yes,1,,,,,,,,2115
,156,24231,,,b. naughty,,,No,0,,,,,,,,2115
,156,24231,,,c. bad,,,No,0,,,,,,,,2115
